Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-08-15
Time (HH:MM:SS):	15:24:00
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	          566 	
        2	          537 	
        3	          592 	
        4	          567 	
        5	          577 	
        6	          549 	
        7	          566 	
        8	          561 	
        9	          563 	
       10	          589 	
       11	          543 	
       12	          576 	
       13	          540 	
       14	          590 	
       15	          554 	
       16	          584 	
       17	          542 	
       18	          565 	
       19	          551 	
       20	          539 	
       21	          592 	
       22	          576 	
       23	          543 	
       24	          624 	
       25	          533 	
       26	          531 	
       27	          571 	
       28	          564 	
       29	          575 	
       30	          575 	
       31	          585 	
       32	          571 	
       33	          601 	
       34	          595 	
       35	          547 	
       36	          580 	
       37	          555 	
       38	          604 	
       39	          569 	
       40	          559 	
       41	          566 	
       42	          534 	
       43	          560 	
       44	          556 	
       45	          553 	
       46	          548 	
       47	          560 	
       48	          544 	
       49	          548 	
       50	          564 	
       51	          594 	
       52	          570 	
       53	          579 	
       54	          532 	
       55	          525 	
       56	          562 	
       57	          548 	
       58	          559 	
       59	          537 	
       60	          592 	
       61	          575 	
       62	          523 	
       63	          538 	
       64	          564 	
       65	          502 	
       66	          519 	
       67	          551 	
       68	          545 	
       69	          580 	
       70	          562 	
       71	          608 	
       72	          566 	
       73	          579 	
       74	          575 	
       75	          608 	
       76	          526 	
       77	          580 	
       78	          562 	
       79	          547 	
       80	          584 	
       81	          571 	
       82	          529 	
       83	          585 	
       84	          537 	
       85	          580 	
       86	          562 	
       87	          548 	
       88	          537 	
       89	          534 	
       90	          583 	
       91	          530 	
       92	          566 	
       93	          579 	
       94	          573 	
       95	          577 	
       96	          572 	
       97	          506 	
       98	          598 	
       99	          539 	
      100	          555 	
      101	          565 	
      102	          569 	
      103	          565 	
      104	          573 	
      105	          535 	
      106	          551 	
      107	          561 	
      108	          535 	
      109	          578 	
      110	          562 	
      111	          543 	
      112	          546 	
      113	          571 	
      114	          565 	
      115	          581 	
      116	          548 	
      117	          533 	
      118	          542 	
      119	          526 	
      120	          554 	
      121	          550 	
      122	          608 	
      123	          556 	
      124	          541 	
      125	          558 	
      126	          562 	
      127	          554 	
      128	          588 	
      129	          543 	
      130	          541 	
      131	          537 	
      132	          567 	
      133	          568 	
      134	          546 	
      135	          522 	
      136	          558 	
      137	          574 	
      138	          567 	
      139	          568 	
      140	          582 	
      141	          514 	
      142	          546 	
      143	          553 	
      144	          551 	
      145	          543 	
      146	          546 	
      147	          532 	
      148	          553 	
      149	          585 	
      150	          565 	
      151	          611 	
      152	          530 	
      153	          532 	
      154	          571 	
      155	          553 	
      156	          524 	
      157	          584 	
      158	          565 	
      159	          567 	
      160	          545 	
      161	          561 	
      162	          568 	
      163	          569 	
      164	          571 	
      165	          556 	
      166	          601 	
      167	          580 	
      168	          520 	
      169	          572 	
      170	          524 	
      171	          563 	
      172	          559 	
      173	          573 	
      174	          580 	
      175	          566 	
      176	          566 	
      177	          566 	
      178	          587 	
      179	          571 	
      180	          544 	
      181	          564 	
      182	          527 	
      183	          553 	
      184	          570 	
      185	          589 	
      186	          535 	
      187	          573 	
      188	          525 	
      189	          548 	
      190	          564 	
      191	          544 	
      192	          545 	
      193	          553 	
      194	          604 	
      195	          546 	
      196	          575 	
      197	          606 	
      198	          567 	
      199	          538 	
      200	          558 	
      201	          584 	
      202	          617 	
      203	          551 	
      204	          544 	
      205	          590 	
      206	          594 	
      207	          576 	
      208	          565 	
      209	          566 	
      210	          551 	
      211	          576 	
      212	          572 	
      213	          582 	
      214	          582 	
      215	          554 	
      216	          571 	
      217	          578 	
      218	          567 	
      219	          584 	
      220	          587 	
      221	          573 	
      222	          555 	
      223	          565 	
      224	          594 	
      225	          546 	
      226	          596 	
      227	          561 	
      228	          570 	
      229	          569 	
      230	          544 	
      231	          568 	
      232	          567 	
      233	          549 	
      234	          570 	
      235	          544 	
