# bins en theta = 40.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	213	213000.000
2	252	252000.000
3	242	242000.000
4	212	212000.000
5	239	239000.000
6	261	261000.000
7	239	239000.000
8	236	236000.000
9	244	244000.000
10	229	229000.000
11	250	250000.000
12	235	235000.000
13	260	260000.000
14	219	219000.000
15	241	241000.000
16	226	226000.000
17	250	250000.000
18	213	213000.000
19	226	226000.000
20	230	230000.000
21	243	243000.000
22	224	224000.000
23	219	219000.000
24	230	230000.000
25	253	253000.000
26	242	242000.000
27	235	235000.000
28	228	228000.000
29	241	241000.000
30	230	230000.000
31	214	214000.000
32	225	225000.000
33	266	266000.000
34	217	217000.000
35	241	241000.000
36	222	222000.000
37	224	224000.000
38	240	240000.000
39	268	268000.000
40	233	233000.000
41	239	239000.000
42	269	269000.000
43	257	257000.000
44	241	241000.000
45	252	252000.000
46	246	246000.000
47	282	282000.000
48	232	232000.000
49	238	238000.000
50	253	253000.000
51	214	214000.000
52	219	219000.000
53	239	239000.000
54	246	246000.000
55	254	254000.000
56	236	236000.000
57	245	245000.000
58	232	232000.000
59	239	239000.000
60	254	254000.000
61	252	252000.000
62	234	234000.000
63	233	233000.000
64	236	236000.000
65	275	275000.000
66	231	231000.000
67	255	255000.000
68	231	231000.000
69	242	242000.000
70	261	261000.000
71	261	261000.000
72	224	224000.000
73	223	223000.000
74	224	224000.000
75	239	239000.000
76	231	231000.000
77	212	212000.000
78	243	243000.000
79	211	211000.000
80	230	230000.000
81	233	233000.000
82	254	254000.000
83	266	266000.000
84	253	253000.000
85	274	274000.000
86	248	248000.000
87	237	237000.000
88	255	255000.000
89	223	223000.000
90	241	241000.000
91	231	231000.000
92	252	252000.000
93	240	240000.000
94	231	231000.000
95	238	238000.000
96	265	265000.000
97	227	227000.000
98	244	244000.000
99	217	217000.000
100	231	231000.000
101	228	228000.000
102	241	241000.000
103	247	247000.000
104	250	250000.000
105	258	258000.000
106	221	221000.000
107	232	232000.000
108	267	267000.000
109	212	212000.000
110	213	213000.000
111	244	244000.000
112	221	221000.000
113	228	228000.000
114	229	229000.000
115	250	250000.000
116	261	261000.000
117	239	239000.000
118	251	251000.000
119	252	252000.000
120	218	218000.000
121	238	238000.000
122	237	237000.000
123	231	231000.000
124	239	239000.000
125	255	255000.000
126	224	224000.000
127	254	254000.000
128	252	252000.000
129	253	253000.000
130	256	256000.000
131	255	255000.000
132	230	230000.000
133	239	239000.000
134	214	214000.000
135	221	221000.000
136	231	231000.000
137	256	256000.000
138	236	236000.000
139	234	234000.000
140	214	214000.000
141	238	238000.000
142	237	237000.000
143	247	247000.000
144	215	215000.000
145	235	235000.000
146	238	238000.000
147	229	229000.000
148	231	231000.000
149	275	275000.000
150	254	254000.000
151	250	250000.000
152	274	274000.000
153	245	245000.000
154	249	249000.000
155	246	246000.000
156	228	228000.000
157	239	239000.000
158	219	219000.000
159	278	278000.000
160	250	250000.000
161	258	258000.000
162	242	242000.000
163	271	271000.000
164	248	248000.000
165	237	237000.000
166	213	213000.000
167	245	245000.000
168	226	226000.000
169	226	226000.000
170	213	213000.000
171	240	240000.000
172	233	233000.000
173	258	258000.000
174	277	277000.000
175	244	244000.000
176	226	226000.000
177	256	256000.000
178	215	215000.000
179	267	267000.000
180	257	257000.000
181	234	234000.000
182	226	226000.000
183	222	222000.000
184	244	244000.000
185	258	258000.000
186	239	239000.000
187	228	228000.000
188	208	208000.000
189	232	232000.000
190	226	226000.000
191	245	245000.000
192	230	230000.000
193	239	239000.000
194	227	227000.000
195	205	205000.000
196	234	234000.000
197	221	221000.000
198	272	272000.000
199	249	249000.000
200	250	250000.000
201	237	237000.000
202	233	233000.000
203	243	243000.000
204	236	236000.000
205	258	258000.000
206	242	242000.000
207	250	250000.000
208	231	231000.000
209	241	241000.000
210	281	281000.000
211	252	252000.000
212	233	233000.000
213	259	259000.000
214	258	258000.000
215	244	244000.000
216	226	226000.000
217	240	240000.000
218	240	240000.000
219	225	225000.000
220	238	238000.000
221	257	257000.000
222	227	227000.000
223	243	243000.000
224	253	253000.000
225	253	253000.000
226	248	248000.000
227	225	225000.000
228	227	227000.000
229	235	235000.000
230	255	255000.000
231	248	248000.000
232	224	224000.000
233	240	240000.000
234	239	239000.000
235	221	221000.000
236	229	229000.000
237	234	234000.000
238	250	250000.000
239	234	234000.000
240	216	216000.000
241	249	249000.000
242	237	237000.000
243	242	242000.000
244	258	258000.000
245	229	229000.000
246	239	239000.000
247	223	223000.000
248	221	221000.000
249	240	240000.000
250	220	220000.000
251	262	262000.000
252	215	215000.000
253	224	224000.000
254	261	261000.000
255	241	241000.000
256	264	264000.000
257	232	232000.000
258	251	251000.000
259	228	228000.000
260	208	208000.000
261	261	261000.000
262	240	240000.000
263	235	235000.000
264	208	208000.000
265	223	223000.000
266	290	290000.000
267	264	264000.000
268	222	222000.000
269	244	244000.000
270	247	247000.000
271	225	225000.000
272	238	238000.000
273	250	250000.000
274	239	239000.000
275	270	270000.000
276	232	232000.000
277	232	232000.000
278	231	231000.000
279	231	231000.000
280	247	247000.000
281	279	279000.000
282	271	271000.000
283	209	209000.000
284	263	263000.000
285	251	251000.000
