# bins en theta = 270.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	83	83000.000
2	67	67000.000
3	81	81000.000
4	55	55000.000
5	82	82000.000
6	83	83000.000
7	73	73000.000
8	72	72000.000
9	65	65000.000
10	62	62000.000
11	64	64000.000
12	84	84000.000
13	85	85000.000
14	77	77000.000
15	82	82000.000
16	77	77000.000
17	74	74000.000
18	85	85000.000
19	90	90000.000
20	47	47000.000
21	71	71000.000
22	79	79000.000
23	72	72000.000
24	78	78000.000
25	69	69000.000
26	64	64000.000
27	68	68000.000
28	64	64000.000
29	63	63000.000
30	72	72000.000
31	82	82000.000
32	85	85000.000
33	68	68000.000
34	54	54000.000
35	67	67000.000
36	68	68000.000
37	71	71000.000
38	88	88000.000
39	79	79000.000
40	83	83000.000
41	67	67000.000
42	66	66000.000
43	77	77000.000
44	83	83000.000
45	72	72000.000
46	103	103000.000
47	97	97000.000
48	91	91000.000
49	80	80000.000
50	69	69000.000
51	71	71000.000
52	71	71000.000
53	69	69000.000
54	63	63000.000
55	67	67000.000
56	50	50000.000
57	88	88000.000
58	68	68000.000
59	61	61000.000
60	82	82000.000
61	63	63000.000
62	72	72000.000
63	78	78000.000
64	63	63000.000
65	69	69000.000
66	63	63000.000
67	66	66000.000
68	74	74000.000
69	78	78000.000
70	62	62000.000
71	69	69000.000
72	89	89000.000
73	72	72000.000
74	61	61000.000
75	60	60000.000
76	62	62000.000
77	60	60000.000
78	80	80000.000
79	87	87000.000
80	73	73000.000
81	72	72000.000
82	83	83000.000
83	79	79000.000
84	72	72000.000
85	61	61000.000
86	72	72000.000
87	60	60000.000
88	68	68000.000
89	66	66000.000
90	66	66000.000
91	78	78000.000
92	87	87000.000
93	68	68000.000
94	82	82000.000
95	59	59000.000
96	72	72000.000
97	78	78000.000
98	76	76000.000
99	67	67000.000
100	76	76000.000
101	67	67000.000
102	59	59000.000
103	98	98000.000
104	75	75000.000
105	73	73000.000
106	73	73000.000
107	69	69000.000
108	75	75000.000
109	74	74000.000
110	59	59000.000
111	72	72000.000
112	73	73000.000
113	73	73000.000
114	64	64000.000
115	68	68000.000
116	64	64000.000
117	86	86000.000
118	70	70000.000
119	59	59000.000
120	66	66000.000
121	68	68000.000
122	77	77000.000
123	76	76000.000
124	63	63000.000
125	63	63000.000
126	72	72000.000
127	81	81000.000
128	75	75000.000
129	61	61000.000
130	72	72000.000
131	79	79000.000
132	63	63000.000
133	81	81000.000
134	71	71000.000
135	60	60000.000
136	81	81000.000
137	77	77000.000
138	67	67000.000
139	62	62000.000
140	64	64000.000
141	72	72000.000
142	70	70000.000
143	72	72000.000
144	74	74000.000
145	73	73000.000
146	81	81000.000
147	62	62000.000
148	72	72000.000
149	75	75000.000
150	47	47000.000
151	56	56000.000
152	71	71000.000
153	65	65000.000
154	84	84000.000
155	82	82000.000
156	75	75000.000
157	77	77000.000
158	71	71000.000
159	77	77000.000
160	66	66000.000
161	81	81000.000
162	60	60000.000
163	85	85000.000
164	76	76000.000
165	64	64000.000
166	72	72000.000
167	82	82000.000
168	76	76000.000
169	65	65000.000
170	65	65000.000
171	75	75000.000
172	68	68000.000
173	93	93000.000
174	64	64000.000
175	77	77000.000
176	73	73000.000
177	56	56000.000
178	80	80000.000
179	67	67000.000
180	64	64000.000
181	82	82000.000
182	77	77000.000
183	66	66000.000
184	84	84000.000
185	82	82000.000
186	63	63000.000
187	61	61000.000
188	78	78000.000
189	63	63000.000
190	76	76000.000
191	75	75000.000
192	73	73000.000
193	77	77000.000
194	83	83000.000
195	73	73000.000
196	78	78000.000
197	63	63000.000
198	75	75000.000
199	79	79000.000
200	67	67000.000
201	71	71000.000
202	58	58000.000
203	68	68000.000
204	69	69000.000
205	69	69000.000
206	82	82000.000
207	82	82000.000
208	69	69000.000
209	74	74000.000
210	73	73000.000
211	63	63000.000
212	78	78000.000
213	72	72000.000
214	68	68000.000
215	60	60000.000
216	87	87000.000
217	80	80000.000
218	83	83000.000
219	72	72000.000
220	90	90000.000
221	68	68000.000
222	70	70000.000
223	61	61000.000
224	85	85000.000
225	87	87000.000
226	79	79000.000
227	84	84000.000
228	70	70000.000
229	59	59000.000
230	84	84000.000
231	76	76000.000
232	85	85000.000
233	78	78000.000
234	66	66000.000
235	76	76000.000
236	83	83000.000
237	75	75000.000
238	82	82000.000
239	63	63000.000
240	70	70000.000
241	71	71000.000
242	77	77000.000
243	77	77000.000
244	70	70000.000
245	78	78000.000
246	57	57000.000
247	73	73000.000
248	65	65000.000
249	68	68000.000
250	66	66000.000
251	71	71000.000
252	73	73000.000
253	72	72000.000
254	58	58000.000
255	74	74000.000
256	88	88000.000
257	65	65000.000
258	70	70000.000
259	68	68000.000
260	79	79000.000
261	72	72000.000
262	76	76000.000
263	96	96000.000
264	78	78000.000
265	75	75000.000
266	66	66000.000
267	92	92000.000
268	84	84000.000
269	74	74000.000
270	74	74000.000
271	81	81000.000
272	76	76000.000
273	64	64000.000
274	89	89000.000
275	84	84000.000
276	55	55000.000
277	65	65000.000
278	59	59000.000
279	63	63000.000
280	81	81000.000
281	81	81000.000
282	60	60000.000
283	67	67000.000
284	82	82000.000
285	70	70000.000
286	66	66000.000
287	79	79000.000
288	66	66000.000
289	89	89000.000
290	65	65000.000
291	72	72000.000
292	72	72000.000
293	65	65000.000
294	49	49000.000
295	73	73000.000
296	69	69000.000
297	66	66000.000
298	78	78000.000
299	65	65000.000
300	68	68000.000
301	74	74000.000
302	70	70000.000
303	64	64000.000
304	79	79000.000
305	80	80000.000
306	71	71000.000
307	63	63000.000
308	84	84000.000
309	60	60000.000
310	85	85000.000
311	70	70000.000
312	101	101000.000
313	63	63000.000
314	63	63000.000
315	72	72000.000
316	77	77000.000
317	66	66000.000
318	74	74000.000
319	67	67000.000
320	54	54000.000
321	60	60000.000
322	70	70000.000
323	68	68000.000
324	82	82000.000
325	74	74000.000
326	74	74000.000
327	65	65000.000
328	80	80000.000
329	69	69000.000
330	59	59000.000
331	71	71000.000
332	72	72000.000
333	83	83000.000
334	69	69000.000
335	72	72000.000
336	68	68000.000
337	69	69000.000
338	52	52000.000
339	57	57000.000
340	83	83000.000
341	68	68000.000
342	78	78000.000
343	73	73000.000
344	65	65000.000
345	78	78000.000
346	56	56000.000
347	75	75000.000
348	63	63000.000
349	61	61000.000
350	67	67000.000
351	65	65000.000
352	73	73000.000
353	82	82000.000
354	71	71000.000
355	69	69000.000
356	83	83000.000
357	84	84000.000
358	77	77000.000
359	72	72000.000
360	70	70000.000
361	77	77000.000
362	62	62000.000
363	73	73000.000
364	95	95000.000
365	79	79000.000
366	57	57000.000
367	64	64000.000
368	70	70000.000
369	81	81000.000
370	77	77000.000
371	57	57000.000
372	63	63000.000
373	70	70000.000
374	67	67000.000
375	74	74000.000
376	75	75000.000
377	61	61000.000
378	58	58000.000
379	68	68000.000
380	73	73000.000
381	66	66000.000
382	69	69000.000
383	59	59000.000
384	81	81000.000
385	77	77000.000
386	58	58000.000
387	76	76000.000
388	69	69000.000
389	91	91000.000
390	75	75000.000
391	82	82000.000
392	73	73000.000
393	89	89000.000
394	83	83000.000
395	85	85000.000
396	81	81000.000
397	51	51000.000
398	76	76000.000
399	62	62000.000
400	67	67000.000
401	64	64000.000
402	74	74000.000
403	84	84000.000
404	74	74000.000
405	64	64000.000
406	88	88000.000
407	66	66000.000
408	67	67000.000
409	65	65000.000
410	73	73000.000
411	67	67000.000
412	78	78000.000
413	82	82000.000
414	91	91000.000
415	77	77000.000
416	74	74000.000
417	56	56000.000
418	65	65000.000
419	60	60000.000
420	75	75000.000
421	66	66000.000
422	78	78000.000
423	80	80000.000
424	76	76000.000
425	68	68000.000
426	70	70000.000
427	80	80000.000
428	76	76000.000
429	76	76000.000
430	79	79000.000
431	86	86000.000
432	83	83000.000
433	77	77000.000
434	77	77000.000
435	73	73000.000
436	77	77000.000
437	73	73000.000
438	78	78000.000
439	68	68000.000
440	65	65000.000
441	81	81000.000
442	72	72000.000
443	65	65000.000
444	64	64000.000
445	94	94000.000
446	80	80000.000
447	75	75000.000
448	71	71000.000
449	81	81000.000
450	69	69000.000
451	93	93000.000
452	73	73000.000
453	69	69000.000
454	73	73000.000
455	83	83000.000
456	75	75000.000
457	73	73000.000
458	75	75000.000
459	75	75000.000
460	58	58000.000
461	62	62000.000
462	64	64000.000
463	79	79000.000
464	58	58000.000
465	59	59000.000
466	81	81000.000
467	79	79000.000
468	80	80000.000
469	67	67000.000
470	78	78000.000
471	65	65000.000
472	74	74000.000
473	63	63000.000
