# bins en theta = 350.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	330	330000.000
2	322	322000.000
3	314	314000.000
4	325	325000.000
5	333	333000.000
6	346	346000.000
7	309	309000.000
8	318	318000.000
9	294	294000.000
10	322	322000.000
11	337	337000.000
12	349	349000.000
13	300	300000.000
14	336	336000.000
15	367	367000.000
16	323	323000.000
17	318	318000.000
18	338	338000.000
19	341	341000.000
20	296	296000.000
21	320	320000.000
22	317	317000.000
23	344	344000.000
24	333	333000.000
25	341	341000.000
26	322	322000.000
27	336	336000.000
28	329	329000.000
29	330	330000.000
30	317	317000.000
31	317	317000.000
32	327	327000.000
33	338	338000.000
34	332	332000.000
35	312	312000.000
36	321	321000.000
37	324	324000.000
38	320	320000.000
39	336	336000.000
40	320	320000.000
41	342	342000.000
42	338	338000.000
43	332	332000.000
44	311	311000.000
45	300	300000.000
46	310	310000.000
47	348	348000.000
48	352	352000.000
49	355	355000.000
50	322	322000.000
51	301	301000.000
52	337	337000.000
53	331	331000.000
54	346	346000.000
55	363	363000.000
56	343	343000.000
57	355	355000.000
58	351	351000.000
59	313	313000.000
60	338	338000.000
61	319	319000.000
62	302	302000.000
63	323	323000.000
64	330	330000.000
65	315	315000.000
66	294	294000.000
67	334	334000.000
68	364	364000.000
69	322	322000.000
70	351	351000.000
71	347	347000.000
72	356	356000.000
73	332	332000.000
74	284	284000.000
75	305	305000.000
76	340	340000.000
77	369	369000.000
78	320	320000.000
79	325	325000.000
80	318	318000.000
81	323	323000.000
82	332	332000.000
83	322	322000.000
84	324	324000.000
85	316	316000.000
86	357	357000.000
87	345	345000.000
88	318	318000.000
89	310	310000.000
90	315	315000.000
91	336	336000.000
92	292	292000.000
93	341	341000.000
94	363	363000.000
95	333	333000.000
96	325	325000.000
97	343	343000.000
98	298	298000.000
99	284	284000.000
100	341	341000.000
101	326	326000.000
102	339	339000.000
103	332	332000.000
104	347	347000.000
105	322	322000.000
106	366	366000.000
107	324	324000.000
108	307	307000.000
109	326	326000.000
110	324	324000.000
111	325	325000.000
112	373	373000.000
113	323	323000.000
114	339	339000.000
115	344	344000.000
116	344	344000.000
117	359	359000.000
118	367	367000.000
119	340	340000.000
120	329	329000.000
121	316	316000.000
