# bins en theta = 230.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	154	154000.000
2	171	171000.000
3	179	179000.000
4	138	138000.000
5	162	162000.000
6	165	165000.000
7	186	186000.000
8	172	172000.000
9	166	166000.000
10	173	173000.000
11	175	175000.000
12	164	164000.000
13	165	165000.000
14	171	171000.000
15	161	161000.000
16	176	176000.000
17	175	175000.000
18	204	204000.000
19	157	157000.000
20	182	182000.000
21	169	169000.000
22	176	176000.000
23	201	201000.000
24	156	156000.000
25	192	192000.000
26	149	149000.000
27	151	151000.000
28	190	190000.000
29	171	171000.000
30	190	190000.000
31	168	168000.000
32	173	173000.000
33	185	185000.000
34	185	185000.000
35	169	169000.000
36	165	165000.000
37	177	177000.000
38	164	164000.000
39	195	195000.000
40	177	177000.000
41	180	180000.000
42	176	176000.000
43	169	169000.000
44	163	163000.000
45	175	175000.000
46	168	168000.000
47	169	169000.000
48	168	168000.000
49	155	155000.000
50	202	202000.000
51	187	187000.000
52	183	183000.000
53	200	200000.000
54	156	156000.000
55	180	180000.000
56	181	181000.000
57	179	179000.000
58	176	176000.000
59	179	179000.000
60	190	190000.000
61	189	189000.000
62	172	172000.000
63	190	190000.000
64	174	174000.000
65	187	187000.000
66	175	175000.000
67	151	151000.000
68	174	174000.000
69	184	184000.000
70	171	171000.000
71	187	187000.000
72	179	179000.000
73	184	184000.000
74	157	157000.000
75	172	172000.000
76	168	168000.000
77	168	168000.000
78	191	191000.000
79	200	200000.000
80	192	192000.000
81	166	166000.000
82	166	166000.000
83	188	188000.000
84	166	166000.000
85	185	185000.000
86	182	182000.000
87	163	163000.000
88	167	167000.000
89	194	194000.000
90	167	167000.000
91	182	182000.000
92	173	173000.000
93	167	167000.000
94	172	172000.000
95	165	165000.000
96	145	145000.000
97	169	169000.000
98	175	175000.000
99	195	195000.000
100	167	167000.000
101	156	156000.000
102	183	183000.000
103	198	198000.000
104	161	161000.000
105	185	185000.000
106	163	163000.000
107	159	159000.000
108	165	165000.000
109	173	173000.000
110	165	165000.000
111	174	174000.000
112	175	175000.000
113	179	179000.000
114	167	167000.000
115	162	162000.000
116	184	184000.000
117	195	195000.000
118	167	167000.000
119	182	182000.000
120	148	148000.000
121	187	187000.000
122	190	190000.000
123	195	195000.000
124	187	187000.000
125	161	161000.000
126	188	188000.000
127	170	170000.000
128	182	182000.000
129	143	143000.000
130	202	202000.000
131	171	171000.000
132	183	183000.000
133	181	181000.000
134	179	179000.000
135	173	173000.000
136	192	192000.000
137	158	158000.000
138	166	166000.000
139	163	163000.000
140	161	161000.000
141	179	179000.000
142	156	156000.000
143	157	157000.000
144	158	158000.000
145	160	160000.000
146	163	163000.000
147	167	167000.000
148	158	158000.000
149	187	187000.000
150	179	179000.000
151	177	177000.000
152	174	174000.000
153	168	168000.000
154	182	182000.000
155	188	188000.000
156	190	190000.000
157	165	165000.000
158	209	209000.000
159	154	154000.000
160	183	183000.000
161	175	175000.000
162	164	164000.000
163	147	147000.000
164	171	171000.000
165	177	177000.000
166	163	163000.000
167	186	186000.000
168	151	151000.000
169	194	194000.000
170	196	196000.000
171	166	166000.000
172	152	152000.000
173	176	176000.000
174	171	171000.000
175	165	165000.000
176	194	194000.000
177	175	175000.000
178	168	168000.000
179	205	205000.000
180	186	186000.000
181	198	198000.000
182	156	156000.000
183	148	148000.000
184	161	161000.000
185	172	172000.000
186	174	174000.000
187	174	174000.000
188	183	183000.000
189	164	164000.000
190	175	175000.000
191	148	148000.000
192	173	173000.000
193	182	182000.000
194	187	187000.000
195	166	166000.000
196	176	176000.000
197	185	185000.000
198	176	176000.000
199	169	169000.000
200	156	156000.000
201	162	162000.000
202	162	162000.000
203	167	167000.000
204	169	169000.000
205	206	206000.000
206	172	172000.000
207	162	162000.000
208	158	158000.000
209	176	176000.000
210	188	188000.000
211	185	185000.000
212	176	176000.000
213	188	188000.000
214	183	183000.000
215	179	179000.000
216	188	188000.000
217	189	189000.000
218	166	166000.000
219	188	188000.000
220	175	175000.000
221	181	181000.000
222	154	154000.000
223	141	141000.000
224	172	172000.000
225	178	178000.000
226	197	197000.000
227	167	167000.000
228	164	164000.000
229	177	177000.000
230	148	148000.000
231	173	173000.000
232	186	186000.000
233	180	180000.000
234	159	159000.000
235	166	166000.000
236	155	155000.000
237	167	167000.000
238	180	180000.000
239	162	162000.000
240	179	179000.000
241	166	166000.000
242	170	170000.000
243	153	153000.000
244	191	191000.000
245	184	184000.000
246	167	167000.000
247	173	173000.000
248	152	152000.000
249	175	175000.000
250	153	153000.000
251	203	203000.000
252	172	172000.000
253	186	186000.000
254	168	168000.000
255	170	170000.000
256	155	155000.000
257	185	185000.000
258	162	162000.000
259	200	200000.000
260	178	178000.000
261	163	163000.000
262	199	199000.000
263	177	177000.000
264	196	196000.000
265	166	166000.000
266	175	175000.000
267	181	181000.000
268	180	180000.000
269	199	199000.000
270	175	175000.000
271	186	186000.000
272	167	167000.000
273	185	185000.000
274	180	180000.000
275	173	173000.000
276	172	172000.000
277	157	157000.000
278	185	185000.000
279	186	186000.000
280	166	166000.000
281	162	162000.000
282	157	157000.000
283	182	182000.000
284	163	163000.000
285	167	167000.000
286	164	164000.000
287	172	172000.000
288	165	165000.000
289	190	190000.000
290	170	170000.000
291	170	170000.000
292	174	174000.000
293	177	177000.000
294	167	167000.000
295	181	181000.000
296	186	186000.000
297	181	181000.000
298	169	169000.000
299	175	175000.000
300	174	174000.000
301	170	170000.000
302	192	192000.000
303	174	174000.000
304	146	146000.000
305	173	173000.000
306	163	163000.000
307	188	188000.000
308	172	172000.000
309	191	191000.000
310	170	170000.000
311	163	163000.000
312	214	214000.000
313	185	185000.000
314	176	176000.000
315	175	175000.000
316	174	174000.000
317	167	167000.000
318	177	177000.000
319	173	173000.000
320	202	202000.000
321	189	189000.000
322	205	205000.000
323	151	151000.000
324	176	176000.000
325	150	150000.000
326	167	167000.000
327	167	167000.000
328	156	156000.000
329	168	168000.000
330	192	192000.000
331	147	147000.000
332	178	178000.000
333	169	169000.000
334	193	193000.000
335	179	179000.000
336	203	203000.000
337	178	178000.000
338	188	188000.000
339	190	190000.000
340	188	188000.000
341	169	169000.000
342	167	167000.000
343	189	189000.000
344	174	174000.000
345	170	170000.000
346	143	143000.000
347	158	158000.000
348	159	159000.000
349	179	179000.000
350	163	163000.000
351	173	173000.000
352	176	176000.000
353	187	187000.000
354	166	166000.000
355	189	189000.000
356	175	175000.000
357	194	194000.000
358	171	171000.000
359	156	156000.000
360	147	147000.000
361	185	185000.000
362	174	174000.000
363	160	160000.000
364	166	166000.000
365	196	196000.000
366	158	158000.000
367	187	187000.000
368	177	177000.000
369	183	183000.000
370	149	149000.000
371	180	180000.000
372	181	181000.000
373	170	170000.000
374	170	170000.000
375	163	163000.000
376	187	187000.000
377	183	183000.000
378	169	169000.000
379	186	186000.000
380	169	169000.000
381	166	166000.000
382	161	161000.000
383	182	182000.000
384	141	141000.000
385	175	175000.000
386	174	174000.000
387	174	174000.000
388	171	171000.000
389	195	195000.000
390	197	197000.000
391	196	196000.000
392	191	191000.000
393	175	175000.000
394	161	161000.000
395	165	165000.000
396	167	167000.000
397	158	158000.000
398	176	176000.000
399	150	150000.000
400	212	212000.000
401	166	166000.000
402	169	169000.000
403	166	166000.000
404	186	186000.000
405	197	197000.000
406	161	161000.000
407	189	189000.000
408	175	175000.000
409	171	171000.000
410	180	180000.000
411	181	181000.000
412	168	168000.000
413	167	167000.000
414	163	163000.000
415	201	201000.000
416	179	179000.000
417	168	168000.000
418	170	170000.000
419	154	154000.000
420	162	162000.000
421	171	171000.000
422	170	170000.000
423	192	192000.000
424	159	159000.000
425	156	156000.000
426	174	174000.000
427	173	173000.000
428	190	190000.000
429	190	190000.000
430	173	173000.000
431	186	186000.000
432	198	198000.000
433	188	188000.000
434	168	168000.000
435	176	176000.000
436	182	182000.000
437	185	185000.000
438	167	167000.000
439	179	179000.000
440	198	198000.000
441	155	155000.000
442	149	149000.000
443	141	141000.000
444	159	159000.000
445	182	182000.000
446	150	150000.000
447	195	195000.000
448	170	170000.000
449	191	191000.000
450	195	195000.000
451	170	170000.000
452	170	170000.000
453	180	180000.000
454	184	184000.000
455	197	197000.000
456	165	165000.000
457	176	176000.000
458	169	169000.000
459	153	153000.000
460	213	213000.000
461	163	163000.000
462	156	156000.000
463	178	178000.000
464	183	183000.000
465	159	159000.000
466	184	184000.000
467	189	189000.000
468	177	177000.000
469	173	173000.000
470	174	174000.000
471	182	182000.000
472	159	159000.000
473	152	152000.000
474	173	173000.000
475	183	183000.000
476	184	184000.000
477	169	169000.000
478	168	168000.000
479	179	179000.000
480	161	161000.000
481	206	206000.000
482	179	179000.000
483	187	187000.000
484	189	189000.000
485	157	157000.000
486	169	169000.000
487	174	174000.000
488	181	181000.000
489	185	185000.000
490	182	182000.000
491	171	171000.000
492	164	164000.000
493	187	187000.000
494	174	174000.000
495	195	195000.000
496	194	194000.000
497	175	175000.000
498	170	170000.000
499	164	164000.000
500	176	176000.000
501	144	144000.000
502	170	170000.000
503	173	173000.000
504	169	169000.000
505	175	175000.000
506	176	176000.000
507	163	163000.000
508	162	162000.000
509	174	174000.000
510	165	165000.000
511	176	176000.000
512	183	183000.000
513	160	160000.000
514	181	181000.000
515	185	185000.000
516	196	196000.000
517	179	179000.000
518	181	181000.000
519	184	184000.000
520	175	175000.000
521	181	181000.000
522	201	201000.000
523	188	188000.000
524	184	184000.000
525	161	161000.000
526	174	174000.000
527	183	183000.000
528	174	174000.000
529	178	178000.000
530	179	179000.000
531	161	161000.000
532	171	171000.000
533	181	181000.000
534	143	143000.000
535	173	173000.000
536	174	174000.000
537	175	175000.000
538	170	170000.000
539	206	206000.000
540	172	172000.000
541	198	198000.000
542	186	186000.000
543	166	166000.000
544	180	180000.000
545	179	179000.000
546	157	157000.000
547	190	190000.000
548	183	183000.000
549	175	175000.000
550	178	178000.000
551	159	159000.000
552	193	193000.000
553	162	162000.000
554	196	196000.000
555	171	171000.000
556	164	164000.000
557	195	195000.000
558	144	144000.000
559	171	171000.000
560	180	180000.000
561	186	186000.000
562	166	166000.000
563	168	168000.000
564	178	178000.000
565	175	175000.000
566	186	186000.000
567	154	154000.000
568	167	167000.000
569	165	165000.000
570	192	192000.000
571	168	168000.000
572	181	181000.000
573	182	182000.000
574	188	188000.000
575	192	192000.000
576	181	181000.000
577	165	165000.000
578	151	151000.000
579	178	178000.000
580	164	164000.000
581	164	164000.000
582	163	163000.000
583	173	173000.000
584	153	153000.000
585	177	177000.000
586	161	161000.000
587	173	173000.000
588	180	180000.000
589	194	194000.000
590	179	179000.000
591	172	172000.000
592	174	174000.000
593	175	175000.000
594	190	190000.000
595	155	155000.000
596	178	178000.000
597	160	160000.000
598	165	165000.000
599	180	180000.000
600	174	174000.000
601	169	169000.000
602	164	164000.000
603	179	179000.000
604	158	158000.000
605	172	172000.000
606	191	191000.000
607	178	178000.000
608	186	186000.000
609	170	170000.000
610	174	174000.000
611	187	187000.000
612	174	174000.000
613	161	161000.000
614	192	192000.000
615	155	155000.000
616	186	186000.000
617	179	179000.000
618	167	167000.000
619	149	149000.000
620	179	179000.000
621	186	186000.000
622	195	195000.000
623	177	177000.000
624	196	196000.000
625	154	154000.000
626	178	178000.000
627	161	161000.000
628	173	173000.000
629	189	189000.000
630	187	187000.000
631	179	179000.000
632	169	169000.000
633	184	184000.000
634	194	194000.000
635	203	203000.000
636	195	195000.000
637	178	178000.000
638	172	172000.000
639	164	164000.000
640	174	174000.000
641	190	190000.000
642	161	161000.000
643	174	174000.000
644	178	178000.000
645	186	186000.000
646	184	184000.000
647	197	197000.000
648	169	169000.000
649	182	182000.000
650	181	181000.000
651	166	166000.000
652	182	182000.000
653	172	172000.000
654	186	186000.000
655	191	191000.000
656	180	180000.000
657	164	164000.000
658	182	182000.000
659	195	195000.000
660	161	161000.000
661	144	144000.000
662	133	133000.000
663	172	172000.000
664	170	170000.000
665	184	184000.000
666	167	167000.000
667	178	178000.000
668	156	156000.000
669	192	192000.000
670	165	165000.000
671	181	181000.000
672	187	187000.000
673	181	181000.000
674	158	158000.000
675	173	173000.000
676	158	158000.000
677	182	182000.000
678	173	173000.000
679	171	171000.000
680	210	210000.000
681	168	168000.000
682	179	179000.000
683	160	160000.000
684	166	166000.000
685	170	170000.000
686	196	196000.000
687	173	173000.000
688	183	183000.000
689	164	164000.000
690	168	168000.000
691	193	193000.000
692	169	169000.000
693	192	192000.000
694	193	193000.000
695	152	152000.000
696	190	190000.000
697	180	180000.000
698	155	155000.000
