# bins en theta = 170.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	462	462000.000
2	426	426000.000
3	430	430000.000
4	408	408000.000
5	409	409000.000
6	415	415000.000
7	411	411000.000
8	450	450000.000
9	393	393000.000
10	441	441000.000
11	421	421000.000
12	417	417000.000
13	407	407000.000
14	415	415000.000
15	406	406000.000
16	375	375000.000
17	373	373000.000
18	405	405000.000
19	413	413000.000
20	419	419000.000
21	426	426000.000
22	448	448000.000
23	459	459000.000
24	425	425000.000
25	447	447000.000
26	430	430000.000
27	387	387000.000
28	422	422000.000
29	415	415000.000
30	425	425000.000
31	406	406000.000
32	422	422000.000
33	430	430000.000
34	461	461000.000
35	420	420000.000
36	400	400000.000
37	369	369000.000
38	431	431000.000
39	434	434000.000
40	409	409000.000
41	413	413000.000
42	454	454000.000
43	417	417000.000
44	407	407000.000
45	439	439000.000
46	420	420000.000
47	460	460000.000
48	398	398000.000
49	423	423000.000
50	450	450000.000
51	423	423000.000
52	438	438000.000
53	456	456000.000
54	461	461000.000
55	428	428000.000
56	444	444000.000
57	418	418000.000
58	433	433000.000
59	405	405000.000
60	442	442000.000
61	436	436000.000
62	412	412000.000
63	400	400000.000
64	426	426000.000
65	424	424000.000
66	426	426000.000
67	434	434000.000
68	388	388000.000
69	389	389000.000
70	439	439000.000
71	438	438000.000
72	414	414000.000
73	447	447000.000
74	396	396000.000
75	435	435000.000
76	435	435000.000
77	424	424000.000
78	433	433000.000
79	443	443000.000
80	403	403000.000
81	429	429000.000
82	449	449000.000
83	431	431000.000
84	428	428000.000
85	407	407000.000
86	432	432000.000
87	376	376000.000
88	444	444000.000
89	441	441000.000
90	456	456000.000
91	362	362000.000
92	453	453000.000
93	430	430000.000
94	471	471000.000
95	392	392000.000
96	406	406000.000
97	415	415000.000
98	408	408000.000
99	394	394000.000
100	442	442000.000
101	422	422000.000
102	437	437000.000
103	423	423000.000
104	428	428000.000
105	450	450000.000
106	436	436000.000
107	450	450000.000
108	380	380000.000
109	371	371000.000
110	398	398000.000
111	436	436000.000
112	432	432000.000
113	418	418000.000
114	440	440000.000
115	412	412000.000
