# bins en theta = 160.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	386	386000.000
2	380	380000.000
3	415	415000.000
4	420	420000.000
5	374	374000.000
6	408	408000.000
7	402	402000.000
8	396	396000.000
9	407	407000.000
10	399	399000.000
11	367	367000.000
12	330	330000.000
13	384	384000.000
14	374	374000.000
15	347	347000.000
16	387	387000.000
17	393	393000.000
18	391	391000.000
19	341	341000.000
20	369	369000.000
21	395	395000.000
22	411	411000.000
23	407	407000.000
24	382	382000.000
25	343	343000.000
26	376	376000.000
27	408	408000.000
28	389	389000.000
29	385	385000.000
30	375	375000.000
31	392	392000.000
32	364	364000.000
33	379	379000.000
34	404	404000.000
35	395	395000.000
36	349	349000.000
37	378	378000.000
38	382	382000.000
39	382	382000.000
40	391	391000.000
41	386	386000.000
42	363	363000.000
43	376	376000.000
44	397	397000.000
45	414	414000.000
46	413	413000.000
47	415	415000.000
48	378	378000.000
49	393	393000.000
50	415	415000.000
51	384	384000.000
52	414	414000.000
53	421	421000.000
54	386	386000.000
55	400	400000.000
56	366	366000.000
57	375	375000.000
58	391	391000.000
59	399	399000.000
60	386	386000.000
61	378	378000.000
62	373	373000.000
63	386	386000.000
64	350	350000.000
65	363	363000.000
66	364	364000.000
67	419	419000.000
68	382	382000.000
69	412	412000.000
70	391	391000.000
71	378	378000.000
72	373	373000.000
73	388	388000.000
74	394	394000.000
75	380	380000.000
76	345	345000.000
77	433	433000.000
78	393	393000.000
79	347	347000.000
80	359	359000.000
81	378	378000.000
82	371	371000.000
83	363	363000.000
84	382	382000.000
85	386	386000.000
86	414	414000.000
87	354	354000.000
88	386	386000.000
89	389	389000.000
90	397	397000.000
91	415	415000.000
92	383	383000.000
93	416	416000.000
94	419	419000.000
95	390	390000.000
96	368	368000.000
97	391	391000.000
98	366	366000.000
99	398	398000.000
100	357	357000.000
101	381	381000.000
102	363	363000.000
103	390	390000.000
104	331	331000.000
105	365	365000.000
106	360	360000.000
107	364	364000.000
108	407	407000.000
109	364	364000.000
110	385	385000.000
111	345	345000.000
112	368	368000.000
113	388	388000.000
114	346	346000.000
115	409	409000.000
116	387	387000.000
117	381	381000.000
118	401	401000.000
119	341	341000.000
120	404	404000.000
121	391	391000.000
122	380	380000.000
123	411	411000.000
124	398	398000.000
125	400	400000.000
126	355	355000.000
127	369	369000.000
128	383	383000.000
129	385	385000.000
130	361	361000.000
131	379	379000.000
132	369	369000.000
133	342	342000.000
134	337	337000.000
135	384	384000.000
136	366	366000.000
137	399	399000.000
138	400	400000.000
139	400	400000.000
140	359	359000.000
141	407	407000.000
142	406	406000.000
143	404	404000.000
144	361	361000.000
145	380	380000.000
146	402	402000.000
147	379	379000.000
148	378	378000.000
149	392	392000.000
150	391	391000.000
151	393	393000.000
152	392	392000.000
153	375	375000.000
154	357	357000.000
155	363	363000.000
156	356	356000.000
157	367	367000.000
158	373	373000.000
159	394	394000.000
160	373	373000.000
161	424	424000.000
162	369	369000.000
163	376	376000.000
164	376	376000.000
165	416	416000.000
166	409	409000.000
167	388	388000.000
168	372	372000.000
169	379	379000.000
170	385	385000.000
171	386	386000.000
172	365	365000.000
173	358	358000.000
174	342	342000.000
175	420	420000.000
176	404	404000.000
177	362	362000.000
178	389	389000.000
179	373	373000.000
180	363	363000.000
181	392	392000.000
182	386	386000.000
183	389	389000.000
184	369	369000.000
185	433	433000.000
186	376	376000.000
187	363	363000.000
188	351	351000.000
189	388	388000.000
190	370	370000.000
191	396	396000.000
192	417	417000.000
193	389	389000.000
194	365	365000.000
195	360	360000.000
196	356	356000.000
197	365	365000.000
198	393	393000.000
199	412	412000.000
200	361	361000.000
201	371	371000.000
202	407	407000.000
203	401	401000.000
204	376	376000.000
205	396	396000.000
206	375	375000.000
207	366	366000.000
208	357	357000.000
209	357	357000.000
210	390	390000.000
211	373	373000.000
212	386	386000.000
213	390	390000.000
214	372	372000.000
215	417	417000.000
216	391	391000.000
217	371	371000.000
218	354	354000.000
219	379	379000.000
220	388	388000.000
221	393	393000.000
222	362	362000.000
223	336	336000.000
224	334	334000.000
225	366	366000.000
226	355	355000.000
227	359	359000.000
228	330	330000.000
229	396	396000.000
230	351	351000.000
231	404	404000.000
