Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-09-12
Time (HH:MM:SS):	23:34:55
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	2000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           19 	
        2	           13 	
        3	           14 	
        4	           12 	
        5	           15 	
        6	           16 	
        7	           18 	
        8	           19 	
        9	           22 	
       10	           13 	
       11	           16 	
       12	           14 	
       13	           20 	
       14	           13 	
       15	           15 	
       16	           15 	
       17	           20 	
       18	           17 	
       19	           21 	
       20	           12 	
       21	           12 	
       22	            9 	
       23	           18 	
       24	           20 	
       25	           14 	
       26	           11 	
       27	           21 	
       28	           17 	
       29	           12 	
       30	           13 	
       31	            8 	
       32	           15 	
       33	           14 	
       34	           13 	
       35	           12 	
       36	           20 	
       37	           19 	
       38	           11 	
       39	           22 	
       40	           13 	
       41	           17 	
       42	           17 	
       43	           12 	
       44	           20 	
       45	           21 	
       46	           18 	
       47	           20 	
       48	           14 	
       49	           21 	
       50	           17 	
       51	           18 	
       52	           21 	
       53	           12 	
       54	           10 	
       55	           13 	
       56	            9 	
       57	           22 	
       58	           18 	
       59	           14 	
       60	           23 	
       61	           16 	
       62	           24 	
       63	           18 	
       64	           14 	
       65	           14 	
       66	           15 	
       67	           19 	
       68	           16 	
       69	           14 	
       70	            7 	
       71	           11 	
       72	           18 	
       73	           17 	
       74	           22 	
       75	           14 	
       76	           14 	
       77	           15 	
       78	           22 	
       79	           13 	
       80	           24 	
       81	           13 	
       82	           12 	
       83	            8 	
       84	           20 	
       85	           19 	
       86	           10 	
       87	           20 	
       88	           13 	
       89	           17 	
       90	           11 	
       91	           21 	
       92	           16 	
       93	           14 	
       94	            9 	
       95	           16 	
       96	           15 	
       97	           18 	
       98	           24 	
       99	           13 	
      100	           17 	
      101	           13 	
      102	            9 	
      103	           10 	
      104	           21 	
      105	           12 	
      106	           25 	
      107	           13 	
      108	           22 	
      109	           18 	
      110	           15 	
      111	           21 	
      112	           17 	
      113	           13 	
      114	           17 	
      115	           15 	
      116	           16 	
      117	           12 	
      118	           18 	
      119	           14 	
      120	           19 	
      121	           19 	
      122	           14 	
      123	           16 	
      124	           18 	
      125	           10 	
      126	           15 	
      127	           16 	
      128	           19 	
      129	           13 	
      130	           16 	
      131	           11 	
      132	           14 	
      133	           17 	
      134	           14 	
      135	           15 	
      136	           14 	
      137	           15 	
      138	           16 	
      139	           13 	
      140	           13 	
      141	           18 	
      142	           11 	
      143	           15 	
      144	           21 	
      145	           18 	
      146	           16 	
      147	           13 	
      148	           12 	
      149	           17 	
      150	           13 	
      151	           16 	
      152	           18 	
      153	           20 	
      154	           14 	
      155	            9 	
      156	           15 	
      157	           13 	
      158	           20 	
      159	           10 	
      160	           18 	
      161	           14 	
      162	           11 	
      163	            9 	
      164	           17 	
      165	           10 	
      166	           13 	
      167	           16 	
      168	           19 	
      169	           20 	
      170	           10 	
      171	           16 	
      172	           12 	
      173	           18 	
      174	           13 	
      175	           13 	
      176	           22 	
      177	           14 	
      178	           14 	
      179	            9 	
      180	           16 	
      181	           11 	
      182	           19 	
      183	           15 	
      184	           16 	
      185	           19 	
      186	           10 	
      187	           13 	
      188	           15 	
      189	            9 	
      190	           21 	
      191	            9 	
      192	           17 	
      193	           19 	
      194	           12 	
      195	           17 	
      196	           18 	
      197	           12 	
      198	           18 	
      199	           20 	
      200	           19 	
      201	            8 	
      202	           16 	
      203	           18 	
      204	           15 	
      205	            7 	
      206	           13 	
      207	            6 	
      208	           17 	
      209	           17 	
      210	           15 	
      211	           17 	
      212	            8 	
      213	           20 	
      214	           14 	
      215	           11 	
      216	           21 	
      217	           19 	
      218	           11 	
      219	           21 	
      220	           17 	
      221	           19 	
      222	           12 	
      223	           26 	
      224	           14 	
      225	           15 	
      226	           12 	
      227	           21 	
      228	           17 	
      229	           23 	
      230	           13 	
      231	           15 	
      232	           17 	
      233	           15 	
      234	           14 	
      235	           13 	
      236	            9 	
      237	           15 	
      238	           13 	
      239	           17 	
      240	           26 	
      241	           20 	
      242	           19 	
      243	            9 	
      244	           16 	
      245	           18 	
      246	           12 	
      247	           18 	
      248	           13 	
      249	           13 	
      250	           12 	
      251	           14 	
      252	           19 	
      253	           22 	
      254	           18 	
      255	           15 	
      256	           10 	
      257	           10 	
      258	           14 	
      259	           14 	
      260	           13 	
      261	           12 	
      262	           20 	
      263	           11 	
      264	           12 	
      265	           17 	
      266	           12 	
      267	           18 	
      268	           16 	
      269	           25 	
      270	            9 	
      271	           23 	
      272	           15 	
      273	           16 	
      274	           16 	
      275	           22 	
      276	           17 	
      277	           24 	
      278	           20 	
      279	           17 	
      280	           14 	
      281	           19 	
      282	           18 	
      283	           15 	
      284	           12 	
      285	           15 	
      286	           14 	
      287	           21 	
      288	           16 	
      289	           18 	
      290	           13 	
      291	           17 	
      292	           19 	
      293	           21 	
      294	           19 	
      295	           16 	
      296	           18 	
      297	           14 	
      298	           17 	
      299	           17 	
      300	           24 	
      301	           18 	
      302	           17 	
      303	           10 	
      304	           13 	
      305	           13 	
      306	           12 	
      307	           13 	
      308	           11 	
      309	           18 	
      310	            8 	
      311	           21 	
      312	           11 	
      313	           16 	
      314	           23 	
      315	           10 	
      316	           15 	
      317	           12 	
      318	           23 	
      319	           14 	
      320	           25 	
      321	           27 	
      322	           17 	
      323	           20 	
      324	           16 	
      325	           21 	
      326	           17 	
      327	           16 	
      328	           15 	
      329	           14 	
      330	           19 	
      331	            5 	
      332	           15 	
      333	           18 	
      334	           22 	
      335	           17 	
      336	           19 	
      337	           23 	
      338	           12 	
      339	           13 	
      340	           13 	
      341	           18 	
      342	           24 	
      343	           19 	
      344	           10 	
      345	           11 	
      346	           16 	
      347	           17 	
      348	           16 	
      349	           18 	
      350	           19 	
      351	           15 	
      352	           17 	
      353	           18 	
      354	           14 	
      355	           11 	
      356	           17 	
      357	           17 	
      358	           20 	
      359	           17 	
      360	           14 	
      361	           11 	
      362	            6 	
      363	           14 	
      364	           14 	
      365	           14 	
      366	           16 	
      367	           13 	
      368	           23 	
      369	           12 	
      370	           20 	
      371	           24 	
      372	           17 	
      373	           13 	
      374	           22 	
      375	           20 	
      376	           13 	
      377	           17 	
      378	           15 	
      379	           10 	
      380	           24 	
      381	           21 	
      382	           17 	
      383	           16 	
      384	           14 	
      385	           12 	
      386	           11 	
      387	           18 	
      388	           17 	
      389	           22 	
      390	           19 	
      391	           14 	
      392	            9 	
      393	           16 	
      394	           13 	
