Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-09-12
Time (HH:MM:SS):	23:27:25
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	2000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	          149 	
        2	          165 	
        3	          153 	
        4	          148 	
        5	          140 	
        6	          132 	
        7	          139 	
        8	          155 	
        9	          155 	
       10	          165 	
       11	          138 	
       12	          144 	
       13	          140 	
       14	          153 	
       15	          145 	
       16	          147 	
       17	          130 	
       18	          167 	
       19	          139 	
       20	          178 	
       21	          131 	
       22	          148 	
       23	          142 	
       24	          162 	
       25	          131 	
       26	          136 	
       27	          173 	
       28	          170 	
       29	          136 	
       30	          143 	
       31	          146 	
       32	          150 	
       33	          147 	
       34	          138 	
       35	          172 	
       36	          153 	
       37	          167 	
       38	          145 	
       39	          154 	
       40	          170 	
       41	          136 	
       42	          139 	
       43	          146 	
       44	          144 	
       45	          155 	
       46	          149 	
       47	          152 	
       48	          126 	
       49	          163 	
       50	          127 	
       51	          165 	
       52	          145 	
       53	          142 	
       54	          136 	
       55	          147 	
       56	          152 	
       57	          164 	
       58	          152 	
       59	          157 	
       60	          163 	
       61	          150 	
       62	          161 	
       63	          141 	
       64	          152 	
       65	          157 	
       66	          159 	
       67	          150 	
       68	          144 	
       69	          155 	
       70	          144 	
       71	          139 	
       72	          158 	
       73	          171 	
       74	          160 	
       75	          134 	
       76	          162 	
       77	          148 	
       78	          140 	
       79	          155 	
       80	          152 	
       81	          148 	
       82	          148 	
       83	          158 	
       84	          181 	
       85	          171 	
       86	          154 	
       87	          156 	
       88	          161 	
       89	          164 	
       90	          162 	
       91	          144 	
       92	          146 	
       93	          148 	
       94	          161 	
       95	          151 	
       96	          143 	
       97	          140 	
       98	          151 	
       99	          155 	
      100	          152 	
      101	          154 	
      102	          166 	
      103	          138 	
      104	          132 	
      105	          151 	
      106	          162 	
      107	          162 	
      108	          160 	
      109	          153 	
      110	          139 	
      111	          151 	
      112	          160 	
      113	          143 	
      114	          120 	
      115	          164 	
      116	          156 	
      117	          166 	
      118	          153 	
      119	          158 	
      120	          147 	
      121	          147 	
      122	          152 	
      123	          156 	
      124	          165 	
      125	          152 	
      126	          120 	
      127	          169 	
      128	          160 	
      129	          163 	
      130	          155 	
      131	          155 	
      132	          149 	
      133	          169 	
      134	          151 	
      135	          146 	
      136	          172 	
      137	          153 	
      138	          176 	
      139	          164 	
      140	          165 	
      141	          170 	
      142	          159 	
      143	          147 	
      144	          141 	
      145	          149 	
      146	          179 	
      147	          156 	
      148	          160 	
      149	          159 	
      150	          149 	
      151	          167 	
      152	          145 	
      153	          143 	
      154	          152 	
      155	          161 	
      156	          154 	
      157	          170 	
      158	          149 	
      159	          166 	
      160	          158 	
      161	          152 	
      162	          148 	
      163	          163 	
      164	          134 	
      165	          148 	
      166	          141 	
      167	          155 	
      168	          180 	
      169	          150 	
      170	          139 	
      171	          163 	
      172	          143 	
      173	          141 	
      174	          144 	
      175	          130 	
      176	          174 	
      177	          157 	
      178	          126 	
      179	          165 	
      180	          170 	
      181	          167 	
      182	          149 	
      183	          143 	
      184	          171 	
      185	          141 	
      186	          148 	
      187	          155 	
      188	          162 	
      189	          157 	
      190	          164 	
      191	          148 	
      192	          150 	
      193	          147 	
      194	          158 	
      195	          159 	
      196	          130 	
      197	          146 	
      198	          126 	
      199	          148 	
      200	          167 	
      201	          162 	
      202	          162 	
      203	          144 	
      204	          145 	
      205	          156 	
      206	          146 	
      207	          156 	
      208	          153 	
      209	          157 	
      210	          159 	
      211	          158 	
      212	          142 	
      213	          138 	
      214	          157 	
      215	          151 	
      216	          172 	
      217	          167 	
      218	          146 	
      219	          140 	
      220	          133 	
      221	          130 	
      222	          131 	
      223	          155 	
      224	          166 	
      225	          159 	
      226	          153 	
      227	          140 	
      228	          162 	
      229	          128 	
      230	          145 	
