Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-09-12
Time (HH:MM:SS):	23:13:19
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	2000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	          176 	
        2	          166 	
        3	          169 	
        4	          177 	
        5	          163 	
        6	          157 	
        7	          181 	
        8	          162 	
        9	          194 	
       10	          178 	
       11	          172 	
       12	          178 	
       13	          153 	
       14	          171 	
       15	          159 	
       16	          174 	
       17	          173 	
       18	          153 	
       19	          162 	
       20	          161 	
       21	          157 	
       22	          170 	
       23	          188 	
       24	          167 	
       25	          168 	
       26	          168 	
       27	          179 	
       28	          160 	
       29	          167 	
       30	          185 	
       31	          195 	
       32	          182 	
       33	          173 	
       34	          163 	
       35	          138 	
       36	          172 	
       37	          164 	
       38	          172 	
       39	          203 	
       40	          190 	
       41	          187 	
       42	          185 	
       43	          188 	
       44	          183 	
       45	          184 	
       46	          176 	
       47	          175 	
       48	          174 	
       49	          170 	
       50	          171 	
       51	          186 	
       52	          187 	
       53	          193 	
       54	          161 	
       55	          168 	
       56	          165 	
       57	          154 	
       58	          197 	
       59	          181 	
       60	          160 	
       61	          152 	
       62	          166 	
       63	          169 	
       64	          169 	
       65	          168 	
       66	          145 	
       67	          181 	
       68	          154 	
       69	          168 	
       70	          171 	
       71	          170 	
       72	          161 	
       73	          192 	
       74	          196 	
       75	          179 	
       76	          193 	
       77	          168 	
       78	          169 	
       79	          161 	
       80	          199 	
       81	          174 	
       82	          152 	
       83	          147 	
       84	          183 	
       85	          161 	
       86	          166 	
       87	          172 	
       88	          184 	
       89	          165 	
       90	          164 	
       91	          167 	
       92	          158 	
       93	          183 	
       94	          181 	
       95	          172 	
       96	          142 	
       97	          162 	
       98	          152 	
       99	          152 	
      100	          187 	
      101	          180 	
      102	          180 	
      103	          175 	
      104	          190 	
      105	          170 	
      106	          180 	
      107	          169 	
      108	          148 	
      109	          169 	
      110	          170 	
      111	          191 	
      112	          192 	
      113	          156 	
      114	          201 	
      115	          173 	
      116	          181 	
      117	          177 	
      118	          160 	
      119	          171 	
      120	          162 	
      121	          186 	
      122	          194 	
      123	          148 	
      124	          160 	
      125	          162 	
      126	          165 	
      127	          179 	
      128	          162 	
      129	          163 	
      130	          151 	
      131	          155 	
      132	          177 	
      133	          175 	
      134	          189 	
      135	          181 	
      136	          176 	
      137	          197 	
      138	          185 	
      139	          180 	
      140	          167 	
      141	          145 	
      142	          175 	
      143	          153 	
      144	          186 	
      145	          162 	
      146	          165 	
      147	          192 	
      148	          173 	
      149	          162 	
      150	          157 	
      151	          181 	
      152	          174 	
      153	          162 	
      154	          167 	
      155	          197 	
      156	          159 	
      157	          161 	
      158	          178 	
      159	          176 	
      160	          183 	
      161	          174 	
      162	          167 	
      163	          155 	
      164	          154 	
      165	          195 	
      166	          185 	
      167	          175 	
      168	          183 	
      169	          166 	
      170	          164 	
      171	          163 	
      172	          168 	
      173	          173 	
      174	          163 	
      175	          157 	
      176	          186 	
      177	          197 	
      178	          182 	
      179	          163 	
      180	          191 	
      181	          136 	
      182	          189 	
      183	          178 	
      184	          153 	
      185	          192 	
      186	          170 	
      187	          173 	
      188	          143 	
      189	          190 	
      190	          171 	
      191	          179 	
      192	          180 	
      193	          170 	
      194	          185 	
      195	          187 	
      196	          178 	
      197	          175 	
      198	          155 	
      199	          153 	
      200	          179 	
      201	          146 	
      202	          179 	
      203	          170 	
      204	          172 	
      205	          182 	
      206	          176 	
      207	          188 	
      208	          184 	
      209	          181 	
      210	          160 	
      211	          168 	
      212	          176 	
      213	          179 	
      214	          188 	
      215	          165 	
      216	          169 	
      217	          189 	
      218	          166 	
      219	          175 	
      220	          177 	
      221	          201 	
      222	          199 	
      223	          165 	
      224	          154 	
      225	          170 	
      226	          160 	
      227	          142 	
      228	          168 	
      229	          171 	
      230	          153 	
      231	          156 	
      232	          174 	
      233	          172 	
      234	          178 	
      235	          176 	
      236	          187 	
      237	          167 	
      238	          152 	
      239	          165 	
      240	          176 	
      241	          177 	
      242	          188 	
      243	          158 	
      244	          176 	
      245	          185 	
      246	          182 	
      247	          169 	
      248	          174 	
      249	          171 	
      250	          186 	
      251	          179 	
      252	          201 	
      253	          170 	
      254	          178 	
      255	          177 	
      256	          182 	
      257	          162 	
      258	          170 	
      259	          178 	
      260	          159 	
      261	          160 	
      262	          183 	
      263	          191 	
      264	          164 	
      265	          169 	
      266	          160 	
      267	          184 	
      268	          175 	
      269	          169 	
      270	          176 	
      271	          166 	
      272	          170 	
      273	          197 	
      274	          180 	
      275	          175 	
      276	          179 	
      277	          152 	
      278	          146 	
      279	          178 	
      280	          170 	
      281	          175 	
      282	          189 	
      283	          178 	
      284	          160 	
      285	          157 	
      286	          176 	
      287	          173 	
      288	          183 	
      289	          159 	
      290	          178 	
      291	          159 	
      292	          174 	
      293	          162 	
      294	          159 	
      295	          169 	
      296	          166 	
      297	          170 	
      298	          160 	
      299	          175 	
      300	          177 	
      301	          175 	
      302	          160 	
      303	          189 	
      304	          186 	
      305	          184 	
      306	          172 	
      307	          194 	
      308	          187 	
      309	          146 	
      310	          149 	
      311	          182 	
      312	          193 	
      313	          170 	
      314	          155 	
      315	          162 	
      316	          195 	
      317	          176 	
      318	          183 	
      319	          156 	
      320	          159 	
      321	          186 	
      322	          170 	
      323	          192 	
      324	          167 	
      325	          168 	
      326	          191 	
      327	          173 	
      328	          179 	
      329	          161 	
      330	          164 	
      331	          178 	
      332	          169 	
      333	          160 	
      334	          182 	
      335	          179 	
      336	          158 	
      337	          177 	
      338	          177 	
      339	          170 	
      340	          162 	
      341	          178 	
      342	          177 	
      343	          161 	
      344	          161 	
      345	          144 	
      346	          166 	
      347	          188 	
      348	          180 	
      349	          180 	
      350	          205 	
      351	          172 	
      352	          146 	
      353	          157 	
      354	          169 	
      355	          174 	
      356	          161 	
      357	          182 	
      358	          173 	
      359	          166 	
      360	          176 	
      361	          189 	
      362	          160 	
      363	          178 	
      364	          168 	
      365	          160 	
      366	          195 	
      367	          172 	
      368	          171 	
      369	          160 	
      370	          175 	
      371	          161 	
      372	          172 	
      373	          170 	
      374	          176 	
      375	          164 	
      376	          187 	
      377	          176 	
      378	          166 	
      379	          188 	
      380	          175 	
      381	          193 	
      382	          164 	
      383	          158 	
      384	          150 	
      385	          176 	
      386	          193 	
      387	          190 	
      388	          188 	
      389	          177 	
      390	          182 	
      391	          176 	
      392	          185 	
      393	          165 	
      394	          176 	
      395	          181 	
      396	          172 	
      397	          173 	
      398	          154 	
      399	          179 	
      400	          147 	
      401	          171 	
      402	          167 	
      403	          172 	
      404	          183 	
      405	          170 	
      406	          168 	
      407	          175 	
      408	          174 	
      409	          170 	
      410	          183 	
      411	          178 	
      412	          170 	
      413	          182 	
      414	          179 	
      415	          153 	
      416	          179 	
      417	          191 	
      418	          185 	
      419	          168 	
      420	          155 	
      421	          174 	
      422	          180 	
      423	          139 	
      424	          190 	
      425	          172 	
      426	          167 	
      427	          173 	
      428	          171 	
      429	          168 	
      430	          160 	
      431	          192 	
      432	          191 	
      433	          172 	
      434	          168 	
      435	          162 	
      436	          167 	
      437	          167 	
      438	          180 	
      439	          176 	
      440	          168 	
      441	          174 	
      442	          157 	
      443	          184 	
      444	          172 	
      445	          159 	
      446	          160 	
      447	          146 	
      448	          198 	
      449	          159 	
      450	          182 	
      451	          166 	
      452	          179 	
      453	          194 	
      454	          189 	
      455	          135 	
      456	          184 	
      457	          162 	
      458	          173 	
      459	          166 	
      460	          172 	
      461	          179 	
      462	          182 	
      463	          166 	
      464	          177 	
      465	          164 	
      466	          183 	
      467	          172 	
      468	          161 	
      469	          188 	
      470	          173 	
      471	          174 	
      472	          163 	
      473	          206 	
      474	          177 	
      475	          165 	
      476	          165 	
      477	          175 	
      478	          170 	
      479	          175 	
      480	          181 	
      481	          163 	
      482	          164 	
      483	          161 	
      484	          167 	
      485	          188 	
      486	          180 	
      487	          159 	
      488	          176 	
      489	          173 	
      490	          187 	
      491	          158 	
      492	          199 	
      493	          181 	
      494	          178 	
      495	          201 	
      496	          185 	
      497	          169 	
      498	          176 	
      499	          161 	
      500	          192 	
      501	          172 	
      502	          175 	
      503	          201 	
      504	          156 	
      505	          183 	
      506	          164 	
      507	          180 	
      508	          167 	
      509	          186 	
      510	          160 	
      511	          189 	
      512	          169 	
      513	          172 	
      514	          168 	
      515	          199 	
      516	          183 	
      517	          187 	
      518	          193 	
      519	          164 	
      520	          186 	
      521	          190 	
      522	          183 	
      523	          172 	
      524	          166 	
      525	          172 	
      526	          143 	
      527	          157 	
      528	          164 	
      529	          172 	
      530	          203 	
      531	          175 	
      532	          167 	
      533	          156 	
      534	          178 	
      535	          161 	
      536	          181 	
      537	          180 	
      538	          164 	
      539	          157 	
      540	          174 	
      541	          172 	
      542	          156 	
      543	          169 	
      544	          186 	
      545	          183 	
      546	          147 	
      547	          161 	
      548	          166 	
      549	          153 	
      550	          169 	
      551	          178 	
      552	          159 	
      553	          158 	
      554	          156 	
      555	          155 	
      556	          164 	
      557	          185 	
      558	          168 	
      559	          173 	
      560	          185 	
      561	          184 	
      562	          182 	
      563	          163 	
      564	          173 	
      565	          148 	
      566	          180 	
      567	          161 	
      568	          151 	
      569	          158 	
      570	          164 	
      571	          146 	
      572	          175 	
      573	          161 	
      574	          187 	
      575	          140 	
      576	          159 	
      577	          191 	
      578	          171 	
      579	          159 	
      580	          166 	
      581	          161 	
      582	          174 	
      583	          172 	
      584	          173 	
      585	          183 	
      586	          153 	
      587	          147 	
      588	          175 	
      589	          152 	
      590	          183 	
      591	          184 	
      592	          161 	
      593	          179 	
      594	          173 	
      595	          152 	
      596	          183 	
      597	          174 	
      598	          170 	
      599	          179 	
      600	          176 	
      601	          174 	
      602	          175 	
      603	          164 	
      604	          163 	
      605	          191 	
      606	          166 	
      607	          155 	
      608	          195 	
      609	          175 	
      610	          179 	
      611	          164 	
      612	          189 	
      613	          158 	
      614	          175 	
      615	          173 	
      616	          173 	
      617	          156 	
      618	          184 	
      619	          171 	
      620	          151 	
      621	          188 	
      622	          174 	
      623	          201 	
      624	          177 	
      625	          184 	
      626	          167 	
      627	          175 	
      628	          165 	
      629	          170 	
      630	          159 	
      631	          150 	
      632	          163 	
      633	          162 	
      634	          193 	
      635	          177 	
      636	          147 	
      637	          159 	
      638	          181 	
      639	          174 	
      640	          166 	
      641	          192 	
      642	          174 	
      643	          166 	
      644	          169 	
      645	          153 	
      646	          170 	
      647	          157 	
      648	          187 	
      649	          151 	
      650	          175 	
      651	          182 	
      652	          170 	
      653	          161 	
      654	          168 	
      655	          176 	
      656	          157 	
      657	          168 	
      658	          190 	
      659	          170 	
      660	          173 	
      661	          170 	
      662	          155 	
      663	          162 	
      664	          175 	
      665	          211 	
      666	          181 	
      667	          174 	
      668	          179 	
      669	          154 	
      670	          191 	
      671	          169 	
      672	          171 	
      673	          163 	
      674	          134 	
      675	          162 	
      676	          174 	
      677	          169 	
      678	          170 	
      679	          170 	
      680	          164 	
      681	          199 	
      682	          155 	
      683	          174 	
      684	          179 	
      685	          164 	
      686	          158 	
      687	          165 	
      688	          159 	
      689	          185 	
      690	          176 	
      691	          162 	
      692	          183 	
      693	          159 	
      694	          171 	
      695	          163 	
      696	          196 	
      697	          179 	
      698	          192 	
      699	          191 	
      700	          202 	
      701	          155 	
      702	          150 	
      703	          155 	
      704	          152 	
      705	          178 	
      706	          158 	
      707	          180 	
      708	          180 	
      709	          181 	
      710	          162 	
      711	          170 	
      712	          187 	
      713	          167 	
      714	          173 	
      715	          164 	
      716	          177 	
      717	          172 	
      718	          162 	
      719	          172 	
      720	          188 	
      721	          178 	
      722	          163 	
      723	          189 	
      724	          156 	
      725	          158 	
      726	          164 	
      727	          173 	
      728	          163 	
      729	          165 	
      730	          154 	
      731	          187 	
      732	          169 	
      733	          200 	
      734	          209 	
      735	          164 	
      736	          205 	
      737	          139 	
      738	          168 	
      739	          188 	
      740	          156 	
      741	          178 	
      742	          149 	
      743	          172 	
      744	          153 	
      745	          192 	
      746	          160 	
      747	          160 	
      748	          148 	
      749	          174 	
      750	          170 	
      751	          192 	
      752	          194 	
      753	          187 	
      754	          195 	
      755	          186 	
      756	          171 	
      757	          174 	
      758	          169 	
      759	          178 	
      760	          168 	
      761	          193 	
      762	          163 	
      763	          168 	
      764	          170 	
      765	          207 	
      766	          184 	
      767	          166 	
      768	          163 	
      769	          194 	
      770	          175 	
      771	          176 	
      772	          150 	
      773	          180 	
      774	          163 	
      775	          155 	
      776	          183 	
      777	          200 	
      778	          175 	
      779	          185 	
      780	          172 	
      781	          176 	
      782	          176 	
      783	          185 	
      784	          164 	
      785	          172 	
      786	          168 	
      787	          164 	
      788	          165 	
      789	          163 	
      790	          181 	
      791	          175 	
      792	          143 	
      793	          182 	
      794	          191 	
      795	          204 	
      796	          169 	
      797	          184 	
      798	          186 	
      799	          174 	
      800	          175 	
      801	          203 	
      802	          193 	
      803	          162 	
      804	          184 	
      805	          162 	
      806	          174 	
      807	          157 	
      808	          179 	
      809	          169 	
      810	          206 	
      811	          179 	
      812	          165 	
      813	          169 	
      814	          167 	
      815	          176 	
      816	          167 	
      817	          193 	
      818	          176 	
      819	          153 	
      820	          180 	
      821	          157 	
      822	          166 	
      823	          159 	
      824	          175 	
      825	          184 	
      826	          151 	
      827	          178 	
      828	          174 	
      829	          162 	
      830	          177 	
      831	          184 	
      832	          178 	
      833	          177 	
      834	          171 	
      835	          193 	
      836	          156 	
      837	          165 	
      838	          157 	
      839	          193 	
      840	          169 	
      841	          160 	
      842	          161 	
      843	          175 	
      844	          188 	
      845	          172 	
      846	          172 	
      847	          167 	
      848	          198 	
      849	          168 	
      850	          179 	
      851	          160 	
      852	          169 	
      853	          151 	
      854	          178 	
      855	          195 	
      856	          173 	
      857	          168 	
      858	          166 	
      859	          189 	
      860	          183 	
      861	          195 	
      862	          167 	
      863	          172 	
      864	          161 	
      865	          163 	
      866	          194 	
      867	          185 	
      868	          168 	
      869	          170 	
      870	          166 	
      871	          159 	
      872	          189 	
      873	          165 	
      874	          207 	
      875	          166 	
      876	          174 	
      877	          162 	
      878	          165 	
      879	          178 	
      880	          161 	
      881	          184 	
      882	          172 	
      883	          180 	
      884	          134 	
      885	          167 	
      886	          191 	
      887	          154 	
      888	          166 	
      889	          162 	
      890	          180 	
      891	          183 	
      892	          172 	
      893	          182 	
      894	          172 	
      895	          170 	
      896	          188 	
      897	          177 	
      898	          170 	
      899	          154 	
      900	          163 	
      901	          171 	
