"Date","October-20-2023"
"Time","17h15m53s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",1
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",1.499999e-02
"Number of Measurements",1024
"Record Rate",8
"Record Time [s]",1.228799e+02
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
1.559999e+00,-5.799231e-01,8.118424e-01,-6.783108e-02,6.276967e+01,-1.944710e+00,2.100384e-01,-4.776085e+00,1.629510e+00,-3.221045e+01,6.011115e-07,
1.679999e+00,-5.310029e-01,8.411818e-01,-1.022207e-01,6.113125e+01,-2.933531e+00,2.344985e-01,-6.928630e+00,1.435066e+00,-3.220377e+01,6.020363e-07,
1.799999e+00,-5.641752e-01,8.015487e-01,-1.980559e-01,6.257002e+01,-5.711647e+00,2.179124e-01,-1.387929e+01,1.494917e+00,-3.220776e+01,6.014845e-07,
1.919999e+00,-5.176031e-01,8.174109e-01,-2.528369e-01,6.117146e+01,-7.322723e+00,2.411984e-01,-1.718759e+01,1.537042e+00,-3.220500e+01,6.018658e-07,
2.039999e+00,-5.662915e-01,8.043256e-01,-1.799283e-01,6.257388e+01,-5.182792e+00,2.168542e-01,-1.260951e+01,1.263216e+00,-3.220398e+01,6.020082e-07,
2.159999e+00,-5.195040e-01,8.484779e-01,-1.009996e-01,6.073910e+01,-2.898366e+00,2.402480e-01,-6.788329e+00,1.541313e+00,-3.220356e+01,6.020657e-07,
2.279999e+00,-5.389460e-01,8.317041e-01,-1.334374e-01,6.147166e+01,-3.834137e+00,2.305270e-01,-9.114778e+00,1.334894e+00,-3.220244e+01,6.022208e-07,
2.399999e+00,-5.440502e-01,8.050120e-01,-2.365692e-01,6.202598e+01,-6.842070e+00,2.279749e-01,-1.637650e+01,1.489777e+00,-3.220473e+01,6.019037e-07,
2.519999e+00,-4.637635e-01,8.582643e-01,-2.197861e-01,5.919230e+01,-6.348234e+00,2.681183e-01,-1.436375e+01,1.532418e+00,-3.219977e+01,6.025921e-07,
2.639999e+00,-5.355630e-01,8.259322e-01,-1.760920e-01,6.148038e+01,-5.071106e+00,2.322185e-01,-1.203549e+01,1.310130e+00,-3.220081e+01,6.024469e-07,
2.759999e+00,-6.408563e-01,7.632386e-01,-8.228061e-02,6.500932e+01,-2.359834e+00,1.795719e-01,-6.152984e+00,1.463598e+00,-3.220795e+01,6.014573e-07,
2.879998e+00,-4.359196e-01,8.946887e-01,-9.749977e-02,5.798838e+01,-2.797607e+00,2.820402e-01,-6.219334e+00,1.497342e+00,-3.219829e+01,6.027966e-07,
2.999998e+00,-5.692614e-01,7.914538e-01,-2.225810e-01,6.286298e+01,-6.430337e+00,2.153693e-01,-1.570761e+01,1.357698e+00,-3.220215e+01,6.022613e-07,
3.119998e+00,-5.205287e-01,8.187646e-01,-2.422281e-01,6.122306e+01,-7.009041e+00,2.397357e-01,-1.648063e+01,1.526830e+00,-3.220470e+01,6.019081e-07,
3.239998e+00,-5.112706e-01,8.361726e-01,-1.985391e-01,6.072167e+01,-5.725772e+00,2.443647e-01,-1.335685e+01,1.345929e+00,-3.220119e+01,6.023941e-07,
3.359998e+00,-5.919372e-01,7.945306e-01,-1.353938e-01,6.334333e+01,-3.890695e+00,2.040314e-01,-9.670720e+00,1.430205e+00,-3.220611e+01,6.017120e-07,
3.479998e+00,-5.564441e-01,8.275550e-01,-7.431469e-02,6.195835e+01,-2.130924e+00,2.217779e-01,-5.131415e+00,1.569976e+00,-3.220764e+01,6.015008e-07,
3.599998e+00,-5.273559e-01,8.405692e-01,-1.238517e-01,6.105166e+01,-3.557224e+00,2.363221e-01,-8.381804e+00,1.353717e+00,-3.219909e+01,6.026856e-07,
3.719998e+00,-5.818637e-01,7.735711e-01,-2.510427e-01,6.347485e+01,-7.269611e+00,2.090681e-01,-1.797951e+01,1.460591e+00,-3.220510e+01,6.018529e-07,
3.839998e+00,-4.749211e-01,8.521780e-01,-2.196422e-01,5.956552e+01,-6.344008e+00,2.625395e-01,-1.445297e+01,1.468162e+00,-3.220159e+01,6.023394e-07,
3.959998e+00,-5.432294e-01,8.296757e-01,-1.286084e-01,6.160737e+01,-3.694593e+00,2.283853e-01,-8.811319e+00,1.417345e+00,-3.220318e+01,6.021185e-07,
4.079998e+00,-5.075957e-01,8.614439e-01,-1.615492e-02,6.025411e+01,-4.628245e-01,2.462022e-01,-1.074359e+00,1.589379e+00,-3.220516e+01,6.018445e-07,
4.199998e+00,-5.156154e-01,8.495181e-01,-1.116234e-01,6.062784e+01,-3.204452e+00,2.421923e-01,-7.485560e+00,1.444918e+00,-3.220635e+01,6.016786e-07,
4.319998e+00,-5.640952e-01,8.052887e-01,-1.825010e-01,6.250539e+01,-5.257736e+00,2.179524e-01,-1.276914e+01,1.431959e+00,-3.220389e+01,6.020199e-07,
4.439998e+00,-6.048304e-01,7.676660e-01,-2.118233e-01,6.411697e+01,-6.114613e+00,1.975848e-01,-1.542586e+01,1.688335e+00,-3.220950e+01,6.012435e-07,
4.559998e+00,-5.098053e-01,8.318644e-01,-2.193174e-01,6.075095e+01,-6.334471e+00,2.450974e-01,-1.476969e+01,1.474179e+00,-3.220273e+01,6.021812e-07,
4.679998e+00,-6.180095e-01,7.831552e-01,-6.879082e-02,6.413898e+01,-1.972269e+00,1.909952e-01,-5.019865e+00,1.627460e+00,-3.221120e+01,6.010071e-07,
4.799997e+00,-5.044235e-01,8.586514e-01,-9.096578e-02,6.021627e+01,-2.609585e+00,2.477882e-01,-6.047375e+00,1.510249e+00,-3.220356e+01,6.020662e-07,
4.919997e+00,-5.312063e-01,8.270091e-01,-1.840539e-01,6.135677e+01,-5.302989e+00,2.343969e-01,-1.254690e+01,1.373266e+00,-3.220445e+01,6.019431e-07,
5.039997e+00,-5.137600e-01,8.276984e-01,-2.257568e-01,6.091413e+01,-6.523691e+00,2.431200e-01,-1.525646e+01,1.592923e+00,-3.220812e+01,6.014338e-07,
5.159997e+00,-5.594907e-01,8.212761e-01,-1.116950e-01,6.213224e+01,-3.206516e+00,2.202547e-01,-7.744807e+00,1.337503e+00,-3.220739e+01,6.015346e-07,
5.279997e+00,-4.790700e-01,8.747736e-01,-7.254673e-02,5.935366e+01,-2.080138e+00,2.604650e-01,-4.740805e+00,1.537140e+00,-3.220421e+01,6.019762e-07,
5.399997e+00,-4.673564e-01,8.750884e-01,-1.256913e-01,5.905262e+01,-3.610341e+00,2.663218e-01,-8.173647e+00,1.393397e+00,-3.220087e+01,6.024396e-07,
5.519997e+00,-5.527369e-01,8.023139e-01,-2.253315e-01,6.228203e+01,-6.511186e+00,2.236315e-01,-1.568750e+01,1.577565e+00,-3.220894e+01,6.013206e-07,
5.639997e+00,-5.571390e-01,8.067399e-01,-1.968929e-01,6.231459e+01,-5.677661e+00,2.214305e-01,-1.371548e+01,1.435821e+00,-3.220529e+01,6.018258e-07,
5.759997e+00,-5.363354e-01,8.418215e-01,-6.067114e-02,6.125087e+01,-1.739168e+00,2.318323e-01,-4.122252e+00,1.628435e+00,-3.220881e+01,6.013383e-07,
5.879997e+00,-5.404056e-01,8.188654e-01,-1.934457e-01,6.171130e+01,-5.576971e+00,2.297972e-01,-1.329166e+01,1.395906e+00,-3.220414e+01,6.019851e-07,
5.999997e+00,-5.447077e-01,8.085876e-01,-2.224403e-01,6.198315e+01,-6.426203e+00,2.276462e-01,-1.538144e+01,1.575062e+00,-3.220689e+01,6.016049e-07,
6.119997e+00,-4.978648e-01,8.315004e-01,-2.464502e-01,6.045563e+01,-7.133776e+00,2.510676e-01,-1.650941e+01,1.562639e+00,-3.220460e+01,6.019216e-07,
6.239997e+00,-5.089251e-01,8.341442e-01,-2.125996e-01,6.069403e+01,-6.137370e+00,2.455374e-01,-1.429864e+01,1.445862e+00,-3.220327e+01,6.021054e-07,
6.359997e+00,-5.777477e-01,8.111814e-01,-9.051169e-02,6.272980e+01,-2.596523e+00,2.111261e-01,-6.366733e+00,1.513266e+00,-3.220554e+01,6.017914e-07,
6.479997e+00,-4.304702e-01,8.997917e-01,-7.120605e-02,5.778348e+01,-2.041631e+00,2.847649e-01,-4.524737e+00,1.529510e+00,-3.220107e+01,6.024111e-07,
6.599996e+00,-5.341460e-01,8.290344e-01,-1.654995e-01,6.139682e+01,-4.763127e+00,2.329270e-01,-1.128951e+01,1.324959e+00,-3.220411e+01,6.019902e-07,
6.719996e+00,-5.697945e-01,7.880573e-01,-2.330234e-01,6.293416e+01,-6.737568e+00,2.151028e-01,-1.647260e+01,1.621786e+00,-3.220739e+01,6.015346e-07,
6.839996e+00,-5.671503e-01,8.028930e-01,-1.835847e-01,6.261837e+01,-5.289313e+00,2.164249e-01,-1.287949e+01,1.361320e+00,-3.220401e+01,6.020028e-07,
6.959996e+00,-5.439622e-01,8.366829e-01,-6.377145e-02,6.151478e+01,-1.828158e+00,2.280189e-01,-4.358621e+00,1.570296e+00,-3.220748e+01,6.015227e-07,
7.079996e+00,-5.629384e-01,8.036847e-01,-1.928504e-01,6.250460e+01,-5.559587e+00,2.185308e-01,-1.349344e+01,1.396552e+00,-3.220360e+01,6.020597e-07,
7.199996e+00,-5.131589e-01,8.216783e-01,-2.480176e-01,6.099291e+01,-7.180117e+00,2.434205e-01,-1.679606e+01,1.578521e+00,-3.220425e+01,6.019699e-07,
7.319996e+00,-4.770441e-01,8.466207e-01,-2.359286e-01,5.969994e+01,-6.823183e+00,2.614780e-01,-1.557161e+01,1.384001e+00,-3.220246e+01,6.022184e-07,
7.439996e+00,-5.578682e-01,8.083789e-01,-1.879008e-01,6.230492e+01,-5.415150e+00,2.210659e-01,-1.308555e+01,1.397304e+00,-3.220899e+01,6.013138e-07,
7.559996e+00,-6.072932e-01,7.916021e-01,-6.753571e-02,6.374717e+01,-1.936229e+00,1.963534e-01,-4.876394e+00,1.580727e+00,-3.220947e+01,6.012466e-07,
7.679996e+00,-4.281778e-01,9.016607e-01,-6.059394e-02,5.770098e+01,-1.736953e+00,2.859111e-01,-3.844644e+00,1.608009e+00,-3.220240e+01,6.022270e-07,
7.799996e+00,-5.277197e-01,8.409113e-01,-1.199167e-01,6.105531e+01,-3.443647e+00,2.361401e-01,-8.115844e+00,1.422472e+00,-3.220709e+01,6.015769e-07,
7.919996e+00,-5.986134e-01,7.681877e-01,-2.270452e-01,6.396383e+01,-6.561587e+00,2.006933e-01,-1.646555e+01,1.497111e+00,-3.220767e+01,6.014958e-07,
8.039996e+00,-5.535598e-01,8.055321e-01,-2.113993e-01,6.224838e+01,-6.102183e+00,2.232201e-01,-1.470478e+01,1.577542e+00,-3.221059e+01,6.010918e-07,
8.159996e+00,-5.287569e-01,8.295610e-01,-1.795682e-01,6.125659e+01,-5.172304e+00,2.356216e-01,-1.221390e+01,1.348818e+00,-3.220354e+01,6.020688e-07,
8.279996e+00,-5.706037e-01,8.182668e-01,-6.964800e-02,6.244465e+01,-1.996885e+00,2.146982e-01,-4.865089e+00,1.557631e+00,-3.220934e+01,6.012656e-07,
8.399996e+00,-5.055774e-01,8.525313e-01,-1.325966e-01,6.033463e+01,-3.809832e+00,2.472113e-01,-8.840540e+00,1.336383e+00,-3.220076e+01,6.024545e-07,
8.519995e+00,-5.467915e-01,8.049298e-01,-2.304496e-01,6.209420e+01,-6.661770e+00,2.266042e-01,-1.597630e+01,1.475448e+00,-3.220761e+01,6.015046e-07,
8.639995e+00,-5.065945e-01,8.348776e-01,-2.152705e-01,6.062446e+01,-6.215700e+00,2.467027e-01,-1.445860e+01,1.313243e+00,-3.220251e+01,6.022117e-07,
8.759995e+00,-5.717554e-01,8.157279e-01,-8.765683e-02,6.251358e+01,-2.514410e+00,2.141223e-01,-6.133378e+00,1.545547e+00,-3.221308e+01,6.007477e-07,
8.879995e+00,-4.924601e-01,8.676272e-01,-6.860059e-02,5.978949e+01,-1.966807e+00,2.537700e-01,-4.520794e+00,1.542513e+00,-3.220839e+01,6.013969e-07,
8.999995e+00,-5.489464e-01,8.232746e-01,-1.444881e-01,6.184736e+01,-4.153820e+00,2.255268e-01,-9.954272e+00,1.346903e+00,-3.220317e+01,6.021203e-07,
9.119995e+00,-5.685650e-01,7.883522e-01,-2.350206e-01,6.289970e+01,-6.796417e+00,2.157175e-01,-1.660017e+01,1.468518e+00,-3.220795e+01,6.014570e-07,
9.239995e+00,-4.780533e-01,8.495420e-01,-2.230324e-01,5.968364e+01,-6.443602e+00,2.609733e-01,-1.471005e+01,1.469257e+00,-3.220442e+01,6.019467e-07,
9.359995e+00,-5.937728e-01,7.959246e-01,-1.180589e-01,6.336177e+01,-3.390045e+00,2.031136e-01,-8.437123e+00,1.420762e+00,-3.220758e+01,6.015089e-07,
9.479995e+00,-4.475803e-01,8.930281e-01,-4.661241e-02,5.830988e+01,-1.335831e+00,2.762099e-01,-2.987894e+00,1.609001e+00,-3.220601e+01,6.017266e-07,
9.599995e+00,-5.499975e-01,8.169439e-01,-1.735091e-01,6.197496e+01,-4.995955e+00,2.250013e-01,-1.199076e+01,1.399635e+00,-3.220284e+01,6.021657e-07,
9.719995e+00,-5.894662e-01,7.638294e-01,-2.628579e-01,6.382913e+01,-7.619855e+00,2.052669e-01,-1.898997e+01,1.523721e+00,-3.220933e+01,6.012671e-07,
9.839995e+00,-4.672880e-01,8.450231e-01,-2.599576e-01,5.947104e+01,-7.533774e+00,2.663560e-01,-1.709966e+01,1.476540e+00,-3.220761e+01,6.015050e-07,
9.959995e+00,-5.501228e-01,8.183513e-01,-1.663310e-01,6.195515e+01,-4.787282e+00,2.249386e-01,-1.148894e+01,1.332469e+00,-3.220777e+01,6.014824e-07,
1.007999e+01,-5.438038e-01,8.368117e-01,-6.343232e-02,6.150895e+01,-1.818423e+00,2.280981e-01,-4.334866e+00,1.593106e+00,-3.220775e+01,6.014857e-07,
1.019999e+01,-5.101692e-01,8.534493e-01,-1.065445e-01,6.043493e+01,-3.058079e+00,2.449154e-01,-7.115983e+00,1.463254e+00,-3.220574e+01,6.017632e-07,
1.031999e+01,-5.405768e-01,8.084611e-01,-2.327387e-01,6.188432e+01,-6.729183e+00,2.297116e-01,-1.605998e+01,1.433238e+00,-3.220429e+01,6.019641e-07,
1.043999e+01,-4.974117e-01,8.383204e-01,-2.231605e-01,6.034124e+01,-6.447365e+00,2.512942e-01,-1.490642e+01,1.502268e+00,-3.220690e+01,6.016033e-07,
1.055999e+01,-5.640462e-01,8.099882e-01,-1.605335e-01,6.242597e+01,-4.618932e+00,2.179769e-01,-1.121031e+01,1.353128e+00,-3.220532e+01,6.018213e-07,
1.067999e+01,-5.489279e-01,8.331029e-01,-6.795368e-02,6.169036e+01,-1.948231e+00,2.255360e-01,-4.663120e+00,1.543582e+00,-3.220911e+01,6.012963e-07,
1.079999e+01,-4.178708e-01,9.019527e-01,-1.089281e-01,5.742904e+01,-3.126765e+00,2.910646e-01,-6.886217e+00,1.408486e+00,-3.219890e+01,6.027116e-07,
1.091999e+01,-5.796234e-01,7.774614e-01,-2.441118e-01,6.335288e+01,-7.064676e+00,2.101883e-01,-1.743155e+01,1.345389e+00,-3.220599e+01,6.017289e-07,
1.103999e+01,-5.652529e-01,7.969510e-01,-2.129748e-01,6.267345e+01,-6.148370e+00,2.173736e-01,-1.496192e+01,1.594248e+00,-3.220717e+01,6.015655e-07,
1.115999e+01,-5.151366e-01,8.339138e-01,-1.980455e-01,6.085251e+01,-5.711343e+00,2.424317e-01,-1.335963e+01,1.440391e+00,-3.220151e+01,6.023500e-07,
1.127999e+01,-5.864583e-01,8.017094e-01,-1.154503e-01,6.309292e+01,-3.314800e+00,2.067709e-01,-8.194555e+00,1.494786e+00,-3.221019e+01,6.011479e-07,
1.139999e+01,-5.002128e-01,8.595868e-01,-1.043922e-01,6.009804e+01,-2.996076e+00,2.498936e-01,-6.924357e+00,1.435217e+00,-3.220364e+01,6.020551e-07,
1.151999e+01,-5.868827e-01,7.827817e-01,-2.069337e-01,6.343018e+01,-5.971358e+00,2.065587e-01,-1.480779e+01,1.295093e+00,-3.220556e+01,6.017891e-07,
1.163999e+01,-5.712160e-01,7.887262e-01,-2.272074e-01,6.295652e+01,-6.566358e+00,2.143920e-01,-1.607004e+01,1.610647e+00,-3.221085e+01,6.010562e-07,
1.175999e+01,-4.355674e-01,8.691754e-01,-2.341263e-01,5.830835e+01,-6.770062e+00,2.822163e-01,-1.507571e+01,1.440140e+00,-3.220162e+01,6.023350e-07,
1.187999e+01,-5.569141e-01,8.211775e-01,-1.245561e-01,6.207236e+01,-3.577560e+00,2.215430e-01,-8.624872e+00,1.395994e+00,-3.220760e+01,6.015059e-07,
1.199999e+01,-5.048843e-01,8.583684e-01,-9.108033e-02,6.023182e+01,-2.612880e+00,2.475579e-01,-6.056915e+00,1.539886e+00,-3.220733e+01,6.015441e-07,
1.211999e+01,-5.602119e-01,8.018121e-01,-2.079903e-01,6.247066e+01,-6.002304e+00,2.198941e-01,-1.454203e+01,1.386538e+00,-3.220628e+01,6.016887e-07,
1.223999e+01,-5.423965e-01,8.050302e-01,-2.402758e-01,6.198524e+01,-6.951411e+00,2.288018e-01,-1.661869e+01,1.556264e+00,-3.220730e+01,6.015480e-07,
1.235999e+01,-4.891038e-01,8.498167e-01,-1.964407e-01,5.996108e+01,-5.664449e+00,2.554481e-01,-1.301568e+01,1.337168e+00,-3.220243e+01,6.022231e-07,
1.247999e+01,-5.694985e-01,8.186868e-01,-7.364354e-02,6.241171e+01,-2.111644e+00,2.152507e-01,-5.140107e+00,1.508830e+00,-3.221030e+01,6.011328e-07,
1.259999e+01,-4.938572e-01,8.660094e-01,-7.831150e-02,5.984736e+01,-2.245759e+00,2.530714e-01,-5.167089e+00,1.561824e+00,-3.220465e+01,6.019151e-07,
1.271999e+01,-5.034528e-01,8.512521e-01,-1.480042e-01,6.030059e+01,-4.255641e+00,2.482736e-01,-9.863214e+00,1.375665e+00,-3.220359e+01,6.020614e-07,
1.283999e+01,-5.657505e-01,7.911483e-01,-2.324021e-01,6.278429e+01,-6.719266e+00,2.171248e-01,-1.637030e+01,1.556229e+00,-3.220632e+01,6.016838e-07,
1.295999e+01,-4.434137e-01,8.756355e-01,-1.914335e-01,5.842862e+01,-5.518226e+00,2.782932e-01,-1.233211e+01,1.474118e+00,-3.220224e+01,6.022483e-07,
1.307999e+01,-5.969743e-01,7.915204e-01,-1.308325e-01,6.351202e+01,-3.758851e+00,2.015129e-01,-9.385707e+00,1.354022e+00,-3.220763e+01,6.015013e-07,
1.319999e+01,-5.289823e-01,8.452235e-01,-7.599364e-02,6.102018e+01,-2.179158e+00,2.355089e-01,-5.137622e+00,1.608408e+00,-3.220796e+01,6.014563e-07,
1.331999e+01,-4.908312e-01,8.647979e-01,-1.058742e-01,5.978892e+01,-3.038767e+00,2.545844e-01,-6.979787e+00,1.379728e+00,-3.220113e+01,6.024025e-07,
1.343999e+01,-5.416041e-01,8.119358e-01,-2.177732e-01,6.185269e+01,-6.289137e+00,2.291979e-01,-1.501420e+01,1.481991e+00,-3.220660e+01,6.016444e-07,
1.355999e+01,-5.332098e-01,8.147766e-01,-2.276540e-01,6.160086e+01,-6.579497e+00,2.333951e-01,-1.561072e+01,1.528819e+00,-3.220794e+01,6.014596e-07,
1.367999e+01,-5.899185e-01,7.887452e-01,-1.728503e-01,6.339678e+01,-4.976792e+00,2.050408e-01,-1.236074e+01,1.315491e+00,-3.220580e+01,6.017554e-07,
1.379999e+01,-5.449846e-01,8.378789e-01,-3.083328e-02,6.152066e+01,-8.834483e-01,2.275077e-01,-2.107488e+00,1.595134e+00,-3.221106e+01,6.010275e-07,
1.391999e+01,-5.380151e-01,8.292179e-01,-1.514513e-01,6.148820e+01,-4.355521e+00,2.309924e-01,-1.035062e+01,1.445454e+00,-3.220394e+01,6.020133e-07,
1.403999e+01,-5.383209e-01,8.227047e-01,-1.826680e-01,6.159898e+01,-5.262601e+00,2.308396e-01,-1.251850e+01,1.405783e+00,-3.220618e+01,6.017025e-07,
1.415999e+01,-5.098913e-01,8.264474e-01,-2.387374e-01,6.083662e+01,-6.906015e+00,2.450544e-01,-1.611251e+01,1.588090e+00,-3.220677e+01,6.016203e-07,
1.427999e+01,-5.211607e-01,8.353821e-01,-1.747235e-01,6.097918e+01,-5.031285e+00,2.394197e-01,-1.181335e+01,1.368364e+00,-3.220477e+01,6.018987e-07,
1.439999e+01,-5.814584e-01,8.115309e-01,-5.765142e-02,6.281072e+01,-1.652508e+00,2.092708e-01,-4.063485e+00,1.623645e+00,-3.221088e+01,6.010517e-07,
1.451999e+01,-5.006291e-01,8.627214e-01,-7.129029e-02,6.006310e+01,-2.044050e+00,2.496854e-01,-4.723858e+00,1.405370e+00,-3.220564e+01,6.017771e-07,
1.463999e+01,-6.043086e-01,7.673328e-01,-2.145030e-01,6.411100e+01,-6.193186e+00,1.978457e-01,-1.561800e+01,1.414666e+00,-3.220604e+01,6.017217e-07,
1.475999e+01,-4.520800e-01,8.633737e-01,-2.240748e-01,5.881873e+01,-6.474240e+00,2.739600e-01,-1.454920e+01,1.594046e+00,-3.220319e+01,6.021167e-07,
1.487999e+01,-6.253872e-01,7.601142e-01,-1.764007e-01,6.472299e+01,-5.080091e+00,1.873064e-01,-1.306543e+01,1.322170e+00,-3.220430e+01,6.019633e-07,
1.499999e+01,-5.287623e-01,8.467735e-01,-5.818123e-02,6.099123e+01,-1.667711e+00,2.356189e-01,-3.930576e+00,1.623374e+00,-3.220753e+01,6.015151e-07,
1.511999e+01,-4.709145e-01,8.783881e-01,-8.169415e-02,5.909815e+01,-2.342976e+00,2.645428e-01,-5.313487e+00,1.465826e+00,-3.220165e+01,6.023312e-07,
1.523999e+01,-5.854109e-01,7.732735e-01,-2.436026e-01,6.356387e+01,-7.049632e+00,2.072946e-01,-1.748587e+01,1.333502e+00,-3.220048e+01,6.024929e-07,
1.535999e+01,-4.933658e-01,8.356085e-01,-2.415547e-01,6.027937e+01,-6.989159e+00,2.533171e-01,-1.612333e+01,1.509072e+00,-3.220404e+01,6.019991e-07,
1.547999e+01,-5.821929e-01,8.056030e-01,-1.097961e-01,6.292744e+01,-3.151781e+00,2.089035e-01,-7.761056e+00,1.418997e+00,-3.220549e+01,6.017985e-07,
1.559999e+01,-4.728597e-01,8.765968e-01,-8.934071e-02,5.917180e+01,-2.562840e+00,2.635702e-01,-5.819359e+00,1.497527e+00,-3.220421e+01,6.019756e-07,
1.571999e+01,-5.418495e-01,8.217284e-01,-1.765265e-01,6.170047e+01,-5.083751e+00,2.290752e-01,-1.212421e+01,1.402131e+00,-3.220428e+01,6.019664e-07,
1.583999e+01,-4.964877e-01,8.319659e-01,-2.476545e-01,6.041363e+01,-7.169380e+00,2.517561e-01,-1.657689e+01,1.518669e+00,-3.220405e+01,6.019981e-07,
1.595999e+01,-5.456372e-01,8.223428e-01,-1.613456e-01,6.178244e+01,-4.642504e+00,2.271814e-01,-1.110056e+01,1.410255e+00,-3.220475e+01,6.019010e-07,
1.607999e+01,-6.123247e-01,7.864615e-01,-8.085102e-02,6.395184e+01,-2.318742e+00,1.938377e-01,-5.869589e+00,1.524406e+00,-3.221091e+01,6.010475e-07,
1.619999e+01,-5.007743e-01,8.632038e-01,-6.406568e-02,6.005975e+01,-1.836604e+00,2.496129e-01,-4.244624e+00,1.619363e+00,-3.220797e+01,6.014549e-07,
1.631999e+01,-4.941673e-01,8.622678e-01,-1.108732e-01,5.990855e+01,-3.182828e+00,2.529164e-01,-7.327074e+00,1.439189e+00,-3.220232e+01,6.022371e-07,
1.643999e+01,-5.814920e-01,7.814059e-01,-2.264330e-01,6.332760e+01,-6.543579e+00,2.092540e-01,-1.616034e+01,1.485520e+00,-3.220684e+01,6.016116e-07,
1.655999e+01,-5.550164e-01,7.996607e-01,-2.291278e-01,6.238158e+01,-6.622863e+00,2.224918e-01,-1.598866e+01,1.540939e+00,-3.221057e+01,6.010945e-07,
