"Date","October-20-2023"
"Time","17h23m38s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",1
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",1.499999e-02
"Number of Measurements",1024
"Record Rate",8
"Record Time [s]",1.228799e+02
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
1.439999e+01,-4.833826e-01,8.623128e-01,-1.508572e-01,5.963674e+01,-4.338302e+00,2.583087e-01,-9.923178e+00,1.349820e+00,-2.126073e+01,7.480429e-06,
1.451999e+01,-4.759759e-01,8.666567e-01,-1.495096e-01,5.938800e+01,-4.299253e+00,2.620120e-01,-9.787928e+00,1.354096e+00,-2.126015e+01,7.481441e-06,
1.463999e+01,-4.703118e-01,8.688192e-01,-1.547901e-01,5.921385e+01,-4.452311e+00,2.648441e-01,-1.010190e+01,1.345018e+00,-2.126056e+01,7.480733e-06,
1.475999e+01,-4.833796e-01,8.607933e-01,-1.593081e-01,5.965822e+01,-4.583368e+00,2.583102e-01,-1.048516e+01,1.358509e+00,-2.126139e+01,7.479309e-06,
1.487999e+01,-4.718631e-01,8.667676e-01,-1.614285e-01,5.928180e+01,-4.644912e+00,2.640685e-01,-1.055001e+01,1.350918e+00,-2.125932e+01,7.482871e-06,
1.499999e+01,-4.760521e-01,8.666812e-01,-1.491244e-01,5.938959e+01,-4.288095e+00,2.619740e-01,-9.762929e+00,1.347119e+00,-2.126075e+01,7.480398e-06,
1.511999e+01,-4.676782e-01,8.717000e-01,-1.463430e-01,5.910706e+01,-4.207529e+00,2.661609e-01,-9.530078e+00,1.363386e+00,-2.126035e+01,7.481099e-06,
1.523999e+01,-4.728433e-01,8.676212e-01,-1.537941e-01,5.929493e+01,-4.423433e+00,2.635784e-01,-1.005181e+01,1.337524e+00,-2.125897e+01,7.483477e-06,
1.535999e+01,-4.762748e-01,8.648980e-01,-1.584735e-01,5.942017e+01,-4.559151e+00,2.618626e-01,-1.038301e+01,1.347994e+00,-2.126087e+01,7.480199e-06,
1.547999e+01,-4.917399e-01,8.477062e-01,-1.989623e-01,6.005864e+01,-5.738142e+00,2.541301e-01,-1.320862e+01,1.314687e+00,-2.125978e+01,7.482070e-06,
1.559999e+01,-4.786105e-01,8.618943e-01,-1.675418e-01,5.952172e+01,-4.822461e+00,2.606948e-01,-1.100041e+01,1.337182e+00,-2.126378e+01,7.475188e-06,
1.571999e+01,-4.755550e-01,8.670247e-01,-1.487131e-01,5.937218e+01,-4.276179e+00,2.622225e-01,-9.732735e+00,1.357370e+00,-2.126149e+01,7.479127e-06,
1.583999e+01,-4.769370e-01,8.658407e-01,-1.511652e-01,5.942380e+01,-4.347230e+00,2.615315e-01,-9.903329e+00,1.348020e+00,-2.126086e+01,7.480219e-06,
1.595999e+01,-4.823647e-01,8.616140e-01,-1.579418e-01,5.962089e+01,-4.543725e+00,2.588176e-01,-1.038752e+01,1.351238e+00,-2.126172e+01,7.478735e-06,
1.607999e+01,-4.728464e-01,8.666915e-01,-1.589404e-01,5.930792e+01,-4.572700e+00,2.635768e-01,-1.039186e+01,1.352713e+00,-2.126042e+01,7.480977e-06,
1.619999e+01,-4.768560e-01,8.653212e-01,-1.543617e-01,5.942901e+01,-4.439889e+00,2.615720e-01,-1.011441e+01,1.341233e+00,-2.126084e+01,7.480256e-06,
1.631999e+01,-4.700746e-01,8.697351e-01,-1.503023e-01,5.919517e+01,-4.322224e+00,2.649627e-01,-9.804669e+00,1.347742e+00,-2.126033e+01,7.481122e-06,
1.643999e+01,-4.745410e-01,8.665442e-01,-1.546352e-01,5.935310e+01,-4.447819e+00,2.627295e-01,-1.011795e+01,1.351051e+00,-2.126057e+01,7.480708e-06,
1.655999e+01,-4.747639e-01,8.656715e-01,-1.587832e-01,5.937094e+01,-4.568138e+00,2.626180e-01,-1.039377e+01,1.354803e+00,-2.126071e+01,7.480469e-06,
1.667999e+01,-4.798617e-01,8.644446e-01,-1.498945e-01,5.951754e+01,-4.310405e+00,2.600691e-01,-9.837258e+00,1.347004e+00,-2.126131e+01,7.479446e-06,
1.679999e+01,-4.713532e-01,8.696389e-01,-1.468139e-01,5.922907e+01,-4.221166e+00,2.643234e-01,-9.582415e+00,1.359376e+00,-2.126108e+01,7.479834e-06,
1.691999e+01,-4.727770e-01,8.675159e-01,-1.545903e-01,5.929470e+01,-4.446517e+00,2.636115e-01,-1.010398e+01,1.351220e+00,-2.126077e+01,7.480370e-06,
1.703999e+01,-4.778051e-01,8.653998e-01,-1.509487e-01,5.945200e+01,-4.340954e+00,2.610974e-01,-9.894361e+00,1.368181e+00,-2.126107e+01,7.479853e-06,
1.715999e+01,-4.800175e-01,8.637277e-01,-1.534848e-01,5.953158e+01,-4.414466e+00,2.599913e-01,-1.007631e+01,1.351273e+00,-2.126108e+01,7.479836e-06,
1.727999e+01,-4.756203e-01,8.654994e-01,-1.571498e-01,5.939512e+01,-4.520749e+00,2.621898e-01,-1.029115e+01,1.347638e+00,-2.126162e+01,7.478906e-06,
1.739999e+01,-4.814175e-01,8.611700e-01,-1.631670e-01,5.960319e+01,-4.695384e+00,2.592912e-01,-1.072873e+01,1.339287e+00,-2.126208e+01,7.478121e-06,
1.751999e+01,-4.752495e-01,8.666847e-01,-1.516429e-01,5.936916e+01,-4.361073e+00,2.623752e-01,-9.924518e+00,1.353825e+00,-2.126233e+01,7.477685e-06,
1.763999e+01,-4.689081e-01,8.695551e-01,-1.549168e-01,5.916790e+01,-4.455985e+00,2.655460e-01,-1.010162e+01,1.356268e+00,-2.126195e+01,7.478342e-06,
1.775999e+01,-4.734150e-01,8.689941e-01,-1.439708e-01,5.929044e+01,-4.138843e+00,2.632925e-01,-9.407044e+00,1.355018e+00,-2.126152e+01,7.479075e-06,
1.787999e+01,-4.728803e-01,8.684995e-01,-1.486367e-01,5.928370e+01,-4.273965e+00,2.635599e-01,-9.711625e+00,1.359665e+00,-2.126217e+01,7.477964e-06,
1.799999e+01,-4.764355e-01,8.663455e-01,-1.498488e-01,5.940401e+01,-4.309081e+00,2.617823e-01,-9.813158e+00,1.353907e+00,-2.126102e+01,7.479936e-06,
1.811999e+01,-4.779924e-01,8.633307e-01,-1.618130e-01,5.948579e+01,-4.656074e+00,2.610038e-01,-1.061571e+01,1.355829e+00,-2.126151e+01,7.479097e-06,
1.823999e+01,-4.697534e-01,8.686920e-01,-1.571814e-01,5.920136e+01,-4.521667e+00,2.651233e-01,-1.025615e+01,1.352172e+00,-2.126168e+01,7.478804e-06,
1.835999e+01,-4.787653e-01,8.632020e-01,-1.602065e-01,5.950723e+01,-4.609442e+00,2.606173e-01,-1.051421e+01,1.334829e+00,-2.126115e+01,7.479719e-06,
1.847999e+01,-4.744214e-01,8.675547e-01,-1.492420e-01,5.933600e+01,-4.291502e+00,2.627893e-01,-9.760833e+00,1.353457e+00,-2.126141e+01,7.479271e-06,
1.859999e+01,-4.771395e-01,8.642087e-01,-1.596282e-01,5.945179e+01,-4.592659e+00,2.614303e-01,-1.046517e+01,1.337108e+00,-2.126126e+01,7.479519e-06,
1.871999e+01,-4.808531e-01,8.612620e-01,-1.643413e-01,5.958758e+01,-4.729485e+00,2.595735e-01,-1.080300e+01,1.341497e+00,-2.126191e+01,7.478402e-06,
1.883999e+01,-4.778089e-01,8.663542e-01,-1.453587e-01,5.943874e+01,-4.179024e+00,2.610956e-01,-9.524489e+00,1.354838e+00,-2.126173e+01,7.478712e-06,
1.895999e+01,-4.743147e-01,8.673884e-01,-1.505424e-01,5.933560e+01,-4.329182e+00,2.628427e-01,-9.846077e+00,1.353892e+00,-2.126232e+01,7.477700e-06,
1.907999e+01,-4.762509e-01,8.653639e-01,-1.559817e-01,5.941304e+01,-4.486868e+00,2.618745e-01,-1.021784e+01,1.345624e+00,-2.126194e+01,7.478357e-06,
1.919999e+01,-4.750234e-01,8.660284e-01,-1.560370e-01,5.937256e+01,-4.488472e+00,2.624883e-01,-1.021371e+01,1.356933e+00,-2.126155e+01,7.479022e-06,
1.931999e+01,-4.762539e-01,8.650383e-01,-1.577685e-01,5.941767e+01,-4.538697e+00,2.618730e-01,-1.033618e+01,1.349334e+00,-2.126204e+01,7.478174e-06,
1.943999e+01,-4.708203e-01,8.689551e-01,-1.524641e-01,5.922494e+01,-4.384876e+00,2.645899e-01,-9.951640e+00,1.343475e+00,-2.126200e+01,7.478257e-06,
1.955999e+01,-4.819280e-01,8.622101e-01,-1.560100e-01,5.960139e+01,-4.487688e+00,2.590360e-01,-1.025624e+01,1.350763e+00,-2.126304e+01,7.476453e-06,
1.967999e+01,-4.679573e-01,8.719783e-01,-1.437700e-01,5.911037e+01,-4.133031e+00,2.660214e-01,-9.362581e+00,1.357543e+00,-2.126225e+01,7.477816e-06,
1.979999e+01,-4.791149e-01,8.629250e-01,-1.606528e-01,5.952000e+01,-4.622395e+00,2.604426e-01,-1.054615e+01,1.345445e+00,-2.126207e+01,7.478131e-06,
1.991999e+01,-4.719724e-01,8.679570e-01,-1.545728e-01,5.926810e+01,-4.446012e+00,2.640138e-01,-1.009783e+01,1.356065e+00,-2.126157e+01,7.478992e-06,
2.003999e+01,-4.721684e-01,8.688249e-01,-1.489980e-01,5.926107e+01,-4.284432e+00,2.639158e-01,-9.731204e+00,1.349506e+00,-2.126185e+01,7.478505e-06,
2.015999e+01,-4.796197e-01,8.631776e-01,-1.577636e-01,5.952924e+01,-4.538556e+00,2.601902e-01,-1.035767e+01,1.347705e+00,-2.126268e+01,7.477080e-06,
2.027999e+01,-4.720112e-01,8.680926e-01,-1.536902e-01,5.926721e+01,-4.420420e+00,2.639944e-01,-1.003981e+01,1.344106e+00,-2.126173e+01,7.478713e-06,
2.039999e+01,-4.804448e-01,8.624446e-01,-1.592548e-01,5.956050e+01,-4.581821e+00,2.597776e-01,-1.046211e+01,1.345081e+00,-2.126261e+01,7.477204e-06,
2.051999e+01,-4.791966e-01,8.631004e-01,-1.594625e-01,5.951960e+01,-4.587850e+00,2.604017e-01,-1.046767e+01,1.362095e+00,-2.126396e+01,7.474870e-06,
2.063999e+01,-4.755398e-01,8.654690e-01,-1.575604e-01,5.939350e+01,-4.532662e+00,2.622301e-01,-1.031782e+01,1.349511e+00,-2.126196e+01,7.478324e-06,
2.075999e+01,-4.814569e-01,8.630083e-01,-1.530225e-01,5.957818e+01,-4.401063e+00,2.592716e-01,-1.005478e+01,1.353259e+00,-2.126237e+01,7.477613e-06,
2.087999e+01,-4.753132e-01,8.668561e-01,-1.504591e-01,5.936839e+01,-4.326766e+00,2.623434e-01,-9.846655e+00,1.352316e+00,-2.126312e+01,7.476322e-06,
2.099999e+01,-4.719770e-01,8.678023e-01,-1.554251e-01,5.927036e+01,-4.470725e+00,2.640115e-01,-1.015413e+01,1.358778e+00,-2.126265e+01,7.477128e-06,
2.111999e+01,-4.658446e-01,8.690686e-01,-1.664588e-01,5.909626e+01,-4.790995e+00,2.670777e-01,-1.084294e+01,1.344839e+00,-2.125972e+01,7.482181e-06,
2.123999e+01,-4.717177e-01,8.639413e-01,-1.763175e-01,5.931742e+01,-5.077668e+00,2.641411e-01,-1.153481e+01,1.333170e+00,-2.126053e+01,7.480785e-06,
2.135999e+01,-4.816034e-01,8.617569e-01,-1.594778e-01,5.959959e+01,-4.588294e+00,2.591983e-01,-1.048461e+01,1.347430e+00,-2.126336e+01,7.475911e-06,
2.147999e+01,-4.697495e-01,8.709578e-01,-1.441108e-01,5.917006e+01,-4.142896e+00,2.651252e-01,-9.395177e+00,1.361427e+00,-2.126203e+01,7.478201e-06,
2.159999e+01,-4.743834e-01,8.654892e-01,-1.609002e-01,5.936380e+01,-4.629577e+00,2.628083e-01,-1.053144e+01,1.348701e+00,-2.126169e+01,7.478786e-06,
2.171999e+01,-4.764838e-01,8.652775e-01,-1.557500e-01,5.942017e+01,-4.480148e+00,2.617581e-01,-1.020398e+01,1.360964e+00,-2.126268e+01,7.477086e-06,
2.183999e+01,-4.718939e-01,8.673413e-01,-1.582251e-01,5.927463e+01,-4.551945e+00,2.640530e-01,-1.033852e+01,1.346156e+00,-2.126160e+01,7.478947e-06,
2.195999e+01,-4.783355e-01,8.663825e-01,-1.434453e-01,5.945169e+01,-4.123631e+00,2.608322e-01,-9.401072e+00,1.352456e+00,-2.126328e+01,7.476044e-06,
2.207999e+01,-4.719892e-01,8.686603e-01,-1.505174e-01,5.925879e+01,-4.328455e+00,2.640054e-01,-9.830335e+00,1.356350e+00,-2.126226e+01,7.477799e-06,
2.219999e+01,-4.785959e-01,8.641400e-01,-1.555890e-01,5.948973e+01,-4.475478e+00,2.607020e-01,-1.020678e+01,1.342320e+00,-2.126314e+01,7.476281e-06,
2.231999e+01,-4.791235e-01,8.642531e-01,-1.533210e-01,5.950153e+01,-4.409718e+00,2.604383e-01,-1.005978e+01,1.364681e+00,-2.126338e+01,7.475875e-06,
2.243999e+01,-4.777844e-01,8.606436e-01,-1.761097e-01,5.951838e+01,-5.071622e+00,2.611078e-01,-1.156454e+01,1.320430e+00,-2.125991e+01,7.481842e-06,
2.255999e+01,-4.751894e-01,8.665638e-01,-1.525196e-01,5.936931e+01,-4.386486e+00,2.624053e-01,-9.982113e+00,1.345647e+00,-2.126315e+01,7.476265e-06,
2.267999e+01,-4.863475e-01,8.541564e-01,-1.840734e-01,5.982836e+01,-5.303556e+00,2.568263e-01,-1.216143e+01,1.318391e+00,-2.126294e+01,7.476630e-06,
2.279999e+01,-4.734613e-01,8.662517e-01,-1.595064e-01,5.932970e+01,-4.589123e+00,2.632693e-01,-1.043323e+01,1.344085e+00,-2.126312e+01,7.476324e-06,
2.291999e+01,-4.720757e-01,8.674112e-01,-1.572974e-01,5.927829e+01,-4.525030e+00,2.639622e-01,-1.027839e+01,1.353359e+00,-2.126254e+01,7.477313e-06,
2.303999e+01,-4.670670e-01,8.718085e-01,-1.476429e-01,5.908998e+01,-4.245176e+00,2.664665e-01,-9.611979e+00,1.351425e+00,-2.126268e+01,7.477086e-06,
2.315999e+01,-4.753018e-01,8.684021e-01,-1.413012e-01,5.934659e+01,-4.061574e+00,2.623491e-01,-9.241833e+00,1.367778e+00,-2.126386e+01,7.475041e-06,
2.327999e+01,-4.718673e-01,8.682099e-01,-1.534694e-01,5.926192e+01,-4.414019e+00,2.640664e-01,-1.002436e+01,1.348231e+00,-2.126251e+01,7.477374e-06,
2.339999e+01,-4.760388e-01,8.665190e-01,-1.501059e-01,5.939152e+01,-4.316533e+00,2.619806e-01,-9.827742e+00,1.359189e+00,-2.126364e+01,7.475433e-06,
2.351999e+01,-4.777022e-01,8.633456e-01,-1.625884e-01,5.947821e+01,-4.678584e+00,2.611489e-01,-1.066524e+01,1.342165e+00,-2.126345e+01,7.475760e-06,
2.363999e+01,-4.770898e-01,8.619863e-01,-1.713621e-01,5.948177e+01,-4.933513e+00,2.614551e-01,-1.124376e+01,1.347610e+00,-2.126204e+01,7.478188e-06,
2.375999e+01,-4.739554e-01,8.662340e-01,-1.581293e-01,5.934252e+01,-4.549165e+00,2.630223e-01,-1.034532e+01,1.351872e+00,-2.126278e+01,7.476901e-06,
2.387999e+01,-4.745091e-01,8.675688e-01,-1.488805e-01,5.933803e+01,-4.281028e+00,2.627455e-01,-9.737486e+00,1.341929e+00,-2.126297e+01,7.476581e-06,
2.399999e+01,-4.817319e-01,8.605498e-01,-1.654946e-01,5.961995e+01,-4.762983e+00,2.591340e-01,-1.088580e+01,1.350605e+00,-2.126245e+01,7.477474e-06,
2.411999e+01,-4.752442e-01,8.648668e-01,-1.617048e-01,5.939439e+01,-4.652933e+00,2.623779e-01,-1.059036e+01,1.343567e+00,-2.126306e+01,7.476427e-06,
2.423999e+01,-4.800792e-01,8.643023e-01,-1.500185e-01,5.952505e+01,-4.313999e+00,2.599604e-01,-9.846827e+00,1.364180e+00,-2.126270e+01,7.477045e-06,
2.435999e+01,-4.692559e-01,8.688639e-01,-1.577160e-01,5.918629e+01,-4.537176e+00,2.653720e-01,-1.028830e+01,1.344573e+00,-2.126220e+01,7.477912e-06,
2.447999e+01,-4.721681e-01,8.683111e-01,-1.519645e-01,5.926818e+01,-4.370395e+00,2.639160e-01,-9.926890e+00,1.347723e+00,-2.126286e+01,7.476773e-06,
2.459999e+01,-4.722238e-01,8.671844e-01,-1.581009e-01,5.928521e+01,-4.548343e+00,2.638881e-01,-1.033241e+01,1.341573e+00,-2.126364e+01,7.475420e-06,
2.471999e+01,-4.692111e-01,8.686361e-01,-1.590983e-01,5.918829e+01,-4.577282e+00,2.653944e-01,-1.037918e+01,1.350105e+00,-2.126332e+01,7.475970e-06,
2.483999e+01,-4.784418e-01,8.624595e-01,-1.650968e-01,5.950947e+01,-4.751430e+00,2.607791e-01,-1.083678e+01,1.345170e+00,-2.126346e+01,7.475737e-06,
2.495999e+01,-4.750978e-01,8.679678e-01,-1.446167e-01,5.934744e+01,-4.157542e+00,2.624511e-01,-9.459458e+00,1.354105e+00,-2.126600e+01,7.471362e-06,
2.507999e+01,-4.756012e-01,8.669905e-01,-1.487646e-01,5.937383e+01,-4.277669e+00,2.621994e-01,-9.736413e+00,1.352941e+00,-2.126372e+01,7.475292e-06,
2.519999e+01,-4.736478e-01,8.655686e-01,-1.626308e-01,5.934396e+01,-4.679815e+00,2.631761e-01,-1.064118e+01,1.353581e+00,-2.126350e+01,7.475664e-06,
2.531999e+01,-4.732220e-01,8.688532e-01,-1.454476e-01,5.928749e+01,-4.181601e+00,2.633890e-01,-9.503301e+00,1.354693e+00,-2.126448e+01,7.473984e-06,
2.543999e+01,-4.788544e-01,8.655719e-01,-1.465732e-01,5.947619e+01,-4.214195e+00,2.605728e-01,-9.611112e+00,1.359690e+00,-2.126364e+01,7.475432e-06,
2.555999e+01,-4.737243e-01,8.683763e-01,-1.466556e-01,5.930687e+01,-4.216581e+00,2.631379e-01,-9.585934e+00,1.355225e+00,-2.126344e+01,7.475764e-06,
2.567999e+01,-4.728676e-01,8.669272e-01,-1.575865e-01,5.930518e+01,-4.533417e+00,2.635662e-01,-1.030250e+01,1.348084e+00,-2.126332e+01,7.475973e-06,
2.579999e+01,-4.715160e-01,8.679778e-01,-1.558435e-01,5.925618e+01,-4.482861e+00,2.642420e-01,-1.017888e+01,1.350400e+00,-2.126257e+01,7.477269e-06,
2.591999e+01,-4.724293e-01,8.677257e-01,-1.544757e-01,5.928294e+01,-4.443196e+00,2.637854e-01,-1.009426e+01,1.358965e+00,-2.126343e+01,7.475782e-06,
2.603999e+01,-4.825547e-01,8.615095e-01,-1.579316e-01,5.962718e+01,-4.543431e+00,2.587227e-01,-1.038810e+01,1.344615e+00,-2.126308e+01,7.476391e-06,
2.615999e+01,-4.679323e-01,8.708326e-01,-1.506317e-01,5.912543e+01,-4.331768e+00,2.660339e-01,-9.813593e+00,1.353195e+00,-2.126333e+01,7.475955e-06,
2.627999e+01,-4.737643e-01,8.655812e-01,-1.622237e-01,5.934675e+01,-4.667995e+00,2.631178e-01,-1.061500e+01,1.342306e+00,-2.126305e+01,7.476440e-06,
2.639999e+01,-4.754537e-01,8.648599e-01,-1.611246e-01,5.939982e+01,-4.636089e+00,2.622731e-01,-1.055330e+01,1.362108e+00,-2.126441e+01,7.474097e-06,
2.651999e+01,-4.707248e-01,8.687299e-01,-1.540341e-01,5.922561e+01,-4.430391e+00,2.646376e-01,-1.005459e+01,1.351385e+00,-2.126335e+01,7.475925e-06,
2.663999e+01,-4.776037e-01,8.660373e-01,-1.478988e-01,5.943797e+01,-4.252589e+00,2.611981e-01,-9.691279e+00,1.354497e+00,-2.126300e+01,7.476532e-06,
2.675999e+01,-4.767108e-01,8.656504e-01,-1.529578e-01,5.942072e+01,-4.399188e+00,2.616446e-01,-1.002056e+01,1.359009e+00,-2.126412e+01,7.474595e-06,
2.687999e+01,-4.686178e-01,8.705250e-01,-1.502781e-01,5.914715e+01,-4.321520e+00,2.656911e-01,-9.794393e+00,1.352074e+00,-2.126256e+01,7.477281e-06,
2.699999e+01,-4.769720e-01,8.654855e-01,-1.530768e-01,5.942965e+01,-4.402637e+00,2.615140e-01,-1.003007e+01,1.358197e+00,-2.126437e+01,7.474166e-06,
2.711999e+01,-4.698773e-01,8.701197e-01,-1.486841e-01,5.918484e+01,-4.275339e+00,2.650614e-01,-9.696919e+00,1.364802e+00,-2.126361e+01,7.475477e-06,
2.723999e+01,-4.788589e-01,8.651420e-01,-1.490753e-01,5.948233e+01,-4.286671e+00,2.605706e-01,-9.776802e+00,1.352146e+00,-2.126283e+01,7.476828e-06,
2.735999e+01,-4.751976e-01,8.656690e-01,-1.574944e-01,5.938200e+01,-4.530746e+00,2.624012e-01,-1.031126e+01,1.349841e+00,-2.126407e+01,7.474682e-06,
2.747999e+01,-4.713272e-01,8.682207e-01,-1.550597e-01,5.924801e+01,-4.460130e+00,2.643364e-01,-1.012597e+01,1.349860e+00,-2.126378e+01,7.475188e-06,
2.759999e+01,-4.789757e-01,8.630071e-01,-1.606267e-01,5.951531e+01,-4.621637e+00,2.605121e-01,-1.054350e+01,1.350328e+00,-2.126359e+01,7.475516e-06,
2.771999e+01,-4.744525e-01,8.654781e-01,-1.607556e-01,5.936571e+01,-4.625378e+00,2.627737e-01,-1.052232e+01,1.351108e+00,-2.126288e+01,7.476727e-06,
2.783999e+01,-4.770673e-01,8.657557e-01,-1.512412e-01,5.942830e+01,-4.349432e+00,2.614663e-01,-9.909164e+00,1.352524e+00,-2.126352e+01,7.475630e-06,
2.795999e+01,-4.692253e-01,8.699612e-01,-1.516415e-01,5.917040e+01,-4.361032e+00,2.653873e-01,-9.887789e+00,1.356656e+00,-2.126272e+01,7.477011e-06,
2.807999e+01,-4.760301e-01,8.654008e-01,-1.564506e-01,5.940691e+01,-4.500468e+00,2.619849e-01,-1.024748e+01,1.358405e+00,-2.126313e+01,7.476299e-06,
2.819998e+01,-4.753535e-01,8.657195e-01,-1.567446e-01,5.938526e+01,-4.508996e+00,2.623233e-01,-1.026263e+01,1.346525e+00,-2.126360e+01,7.475495e-06,
2.831998e+01,-4.723435e-01,8.683019e-01,-1.514707e-01,5.927277e+01,-4.356082e+00,2.638283e-01,-9.895372e+00,1.355329e+00,-2.126362e+01,7.475459e-06,
2.843998e+01,-4.814220e-01,8.629667e-01,-1.533665e-01,5.957789e+01,-4.411036e+00,2.592890e-01,-1.007740e+01,1.346072e+00,-2.126330e+01,7.476014e-06,
2.855998e+01,-4.735250e-01,8.677735e-01,-1.508086e-01,5.931017e+01,-4.336895e+00,2.632375e-01,-9.858851e+00,1.352755e+00,-2.126380e+01,7.475159e-06,
2.867998e+01,-4.699668e-01,8.693658e-01,-1.527558e-01,5.919751e+01,-4.393332e+00,2.650166e-01,-9.965685e+00,1.348404e+00,-2.126332e+01,7.475983e-06,
2.879998e+01,-4.814602e-01,8.614362e-01,-1.616283e-01,5.960050e+01,-4.650712e+00,2.592699e-01,-1.062666e+01,1.347483e+00,-2.126368e+01,7.475365e-06,
2.891998e+01,-4.708623e-01,8.680353e-01,-1.574908e-01,5.923872e+01,-4.530643e+00,2.645689e-01,-1.028352e+01,1.360192e+00,-2.126302e+01,7.476492e-06,
2.903998e+01,-4.747495e-01,8.666132e-01,-1.536052e-01,5.935744e+01,-4.417955e+00,2.626253e-01,-1.005115e+01,1.354258e+00,-2.126449e+01,7.473956e-06,
2.915998e+01,-4.630968e-01,8.773076e-01,-1.259866e-01,5.891392e+01,-3.618866e+00,2.684516e-01,-8.172142e+00,1.382704e+00,-2.126304e+01,7.476458e-06,
2.927998e+01,-4.819096e-01,8.614336e-01,-1.602974e-01,5.961192e+01,-4.612080e+00,2.590452e-01,-1.054116e+01,1.346768e+00,-2.126393e+01,7.474928e-06,
2.939998e+01,-4.771492e-01,8.648310e-01,-1.561921e-01,5.944332e+01,-4.492971e+00,2.614254e-01,-1.023750e+01,1.356947e+00,-2.126514e+01,7.472837e-06,
2.951998e+01,-4.777205e-01,8.642679e-01,-1.575566e-01,5.946572e+01,-4.532549e+00,2.611397e-01,-1.033160e+01,1.352990e+00,-2.126360e+01,7.475494e-06,
2.963998e+01,-4.761444e-01,8.668267e-01,-1.479794e-01,5.938991e+01,-4.254924e+00,2.619278e-01,-9.687797e+00,1.351706e+00,-2.126395e+01,7.474895e-06,
2.975998e+01,-4.690568e-01,8.713118e-01,-1.442273e-01,5.914754e+01,-4.146267e+00,2.654716e-01,-9.398881e+00,1.354880e+00,-2.126559e+01,7.472069e-06,
2.987998e+01,-4.762694e-01,8.657822e-01,-1.535858e-01,5.940766e+01,-4.417395e+00,2.618653e-01,-1.005936e+01,1.349732e+00,-2.126417e+01,7.474519e-06,
2.999998e+01,-4.721560e-01,8.665637e-01,-1.616665e-01,5.929210e+01,-4.651820e+00,2.639220e-01,-1.056764e+01,1.349607e+00,-2.126350e+01,7.475661e-06,
3.011998e+01,-4.785273e-01,8.665203e-01,-1.419656e-01,5.945462e+01,-4.080801e+00,2.607364e-01,-9.304342e+00,1.358607e+00,-2.126404e+01,7.474733e-06,
3.023998e+01,-4.743905e-01,8.667037e-01,-1.542024e-01,5.934705e+01,-4.435271e+00,2.628047e-01,-1.008840e+01,1.356022e+00,-2.126511e+01,7.472891e-06,
3.035998e+01,-4.738686e-01,8.670275e-01,-1.539866e-01,5.932927e+01,-4.429015e+00,2.630657e-01,-1.007089e+01,1.343593e+00,-2.126438e+01,7.474161e-06,
3.047998e+01,-4.758174e-01,8.649667e-01,-1.594690e-01,5.940758e+01,-4.588038e+00,2.620913e-01,-1.044600e+01,1.345474e+00,-2.126406e+01,7.474711e-06,
3.059998e+01,-4.767542e-01,8.654004e-01,-1.542324e-01,5.942532e+01,-4.436141e+00,2.616229e-01,-1.010521e+01,1.364678e+00,-2.126589e+01,7.471548e-06,
3.071998e+01,-4.691506e-01,8.692747e-01,-1.557535e-01,5.917794e+01,-4.480251e+00,2.654247e-01,-1.015826e+01,1.354917e+00,-2.126426e+01,7.474366e-06,
3.083998e+01,-4.810739e-01,8.626609e-01,-1.561537e-01,5.957339e+01,-4.491857e+00,2.594630e-01,-1.026024e+01,1.346432e+00,-2.126417e+01,7.474520e-06,
3.095998e+01,-4.669595e-01,8.707737e-01,-1.539546e-01,5.910140e+01,-4.428087e+00,2.665203e-01,-1.002640e+01,1.349500e+00,-2.126378e+01,7.475178e-06,
3.107998e+01,-4.776496e-01,8.630836e-01,-1.641265e-01,5.948056e+01,-4.723248e+00,2.611752e-01,-1.076698e+01,1.338947e+00,-2.126400e+01,7.474808e-06,
3.119998e+01,-4.697775e-01,8.687659e-01,-1.567002e-01,5.920096e+01,-4.507708e+00,2.651112e-01,-1.022456e+01,1.356178e+00,-2.126342e+01,7.475799e-06,
3.131998e+01,-4.768968e-01,8.664714e-01,-1.476369e-01,5.941396e+01,-4.245002e+00,2.615516e-01,-9.669685e+00,1.353801e+00,-2.126567e+01,7.471940e-06,
3.143998e+01,-4.762764e-01,8.663953e-01,-1.500664e-01,5.939928e+01,-4.315386e+00,2.618618e-01,-9.826577e+00,1.361593e+00,-2.126466e+01,7.473680e-06,
