"Date","October-20-2023"
"Time","17h21m08s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",1
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",1.499999e-02
"Number of Measurements",1024
"Record Rate",8
"Record Time [s]",1.228799e+02
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
3.839998e+00,-4.480352e-01,8.866851e-01,-1.142544e-01,5.840356e+01,-3.280312e+00,2.759824e-01,-7.342429e+00,1.462614e+00,-2.387708e+01,4.095359e-06,
3.959998e+00,-4.718752e-01,8.668861e-01,-1.607551e-01,5.928047e+01,-4.625362e+00,2.640624e-01,-1.050557e+01,1.385990e+00,-2.387800e+01,4.094495e-06,
4.079998e+00,-4.869134e-01,8.548582e-01,-1.792566e-01,5.983257e+01,-5.163231e+00,2.565433e-01,-1.184286e+01,1.433073e+00,-2.387879e+01,4.093744e-06,
4.199998e+00,-4.587991e-01,8.707194e-01,-1.770624e-01,5.889281e+01,-5.099351e+00,2.706005e-01,-1.149448e+01,1.417828e+00,-2.387804e+01,4.094454e-06,
4.319998e+00,-4.879506e-01,8.617158e-01,-1.391043e-01,5.976046e+01,-3.998009e+00,2.560247e-01,-9.169985e+00,1.405666e+00,-2.387882e+01,4.093716e-06,
4.439998e+00,-4.560771e-01,8.788565e-01,-1.400179e-01,5.871339e+01,-4.024442e+00,2.719615e-01,-9.052191e+00,1.421863e+00,-2.387814e+01,4.094356e-06,
4.559998e+00,-4.795966e-01,8.611490e-01,-1.685514e-01,5.955729e+01,-4.851801e+00,2.602017e-01,-1.107441e+01,1.398625e+00,-2.387886e+01,4.093679e-06,
4.679998e+00,-4.600172e-01,8.701832e-01,-1.765373e-01,5.893145e+01,-5.084067e+00,2.699914e-01,-1.146817e+01,1.435657e+00,-2.387792e+01,4.094571e-06,
4.799997e+00,-4.732100e-01,8.664512e-01,-1.591686e-01,5.932052e+01,-4.579320e+00,2.633950e-01,-1.040928e+01,1.400485e+00,-2.387902e+01,4.093532e-06,
4.919997e+00,-4.938149e-01,8.587714e-01,-1.365966e-01,5.994999e+01,-3.925478e+00,2.530926e-01,-9.037786e+00,1.430726e+00,-2.388007e+01,4.092544e-06,
5.039997e+00,-4.608217e-01,8.769062e-01,-1.366707e-01,5.886116e+01,-3.927619e+00,2.695891e-01,-8.858595e+00,1.430794e+00,-2.387833e+01,4.094178e-06,
5.159997e+00,-4.719381e-01,8.685545e-01,-1.512860e-01,5.925895e+01,-4.350729e+00,2.640309e-01,-9.880725e+00,1.410007e+00,-2.387886e+01,4.093680e-06,
5.279997e+00,-4.644212e-01,8.691091e-01,-1.701831e-01,5.905923e+01,-4.899234e+00,2.677894e-01,-1.107909e+01,1.442876e+00,-2.387870e+01,4.093830e-06,
5.399997e+00,-4.754011e-01,8.651532e-01,-1.596992e-01,5.939438e+01,-4.594718e+00,2.622995e-01,-1.045854e+01,1.386386e+00,-2.387832e+01,4.094187e-06,
5.519997e+00,-4.788695e-01,8.681007e-01,-1.307104e-01,5.944120e+01,-3.755324e+00,2.605653e-01,-8.562737e+00,1.452689e+00,-2.388061e+01,4.092035e-06,
5.639997e+00,-4.538451e-01,8.826216e-01,-1.224897e-01,5.860614e+01,-3.517905e+00,2.730775e-01,-7.901005e+00,1.456923e+00,-2.387853e+01,4.093993e-06,
5.759997e+00,-4.787439e-01,8.626529e-01,-1.632001e-01,5.951442e+01,-4.696346e+00,2.606280e-01,-1.071284e+01,1.380927e+00,-2.387869e+01,4.093840e-06,
5.879997e+00,-4.705666e-01,8.652066e-01,-1.731605e-01,5.927039e+01,-4.985815e+00,2.647167e-01,-1.131752e+01,1.433330e+00,-2.388073e+01,4.091914e-06,
5.999997e+00,-4.847290e-01,8.618949e-01,-1.489126e-01,5.967668e+01,-4.281957e+00,2.576355e-01,-9.802418e+00,1.392577e+00,-2.387990e+01,4.092705e-06,
6.119997e+00,-4.801593e-01,8.672938e-01,-1.313340e-01,5.948510e+01,-3.773343e+00,2.599204e-01,-8.610860e+00,1.441776e+00,-2.388005e+01,4.092558e-06,
6.239997e+00,-4.608913e-01,8.755406e-01,-1.449406e-01,5.888133e+01,-4.166919e+00,2.695543e-01,-9.399730e+00,1.397731e+00,-2.387831e+01,4.094201e-06,
6.359997e+00,-4.893384e-01,8.540742e-01,-1.763667e-01,5.990519e+01,-5.079102e+00,2.553308e-01,-1.166761e+01,1.409964e+00,-2.388189e+01,4.090823e-06,
6.479997e+00,-4.566041e-01,8.745928e-01,-1.630956e-01,5.878400e+01,-4.693310e+00,2.716979e-01,-1.056328e+01,1.424326e+00,-2.387943e+01,4.093143e-06,
6.599996e+00,-4.859696e-01,8.628237e-01,-1.391717e-01,5.969479e+01,-3.999961e+00,2.570152e-01,-9.162776e+00,1.420204e+00,-2.388084e+01,4.091812e-06,
6.719996e+00,-4.540932e-01,8.794397e-01,-1.427764e-01,5.865464e+01,-4.104267e+00,2.729534e-01,-9.221470e+00,1.414789e+00,-2.387884e+01,4.093695e-06,
6.839996e+00,-4.736853e-01,8.647198e-01,-1.669789e-01,5.935675e+01,-4.806106e+00,2.631574e-01,-1.092939e+01,1.391264e+00,-2.387881e+01,4.093724e-06,
6.959996e+00,-4.650497e-01,8.704129e-01,-1.615864e-01,5.905749e+01,-4.649494e+00,2.674751e-01,-1.051686e+01,1.448418e+00,-2.388130e+01,4.091379e-06,
7.079996e+00,-4.885075e-01,8.587963e-01,-1.543677e-01,5.981622e+01,-4.440063e+00,2.557462e-01,-1.019004e+01,1.389598e+00,-2.388035e+01,4.092274e-06,
7.199996e+00,-4.776696e-01,8.678378e-01,-1.367091e-01,5.941449e+01,-3.928729e+00,2.611652e-01,-8.952144e+00,1.434779e+00,-2.388099e+01,4.091674e-06,
7.319996e+00,-4.549087e-01,8.778655e-01,-1.497009e-01,5.869656e+01,-4.304796e+00,2.725457e-01,-9.677459e+00,1.408691e+00,-2.387931e+01,4.093259e-06,
7.439996e+00,-4.846495e-01,8.580117e-01,-1.700902e-01,5.973001e+01,-4.896531e+00,2.576752e-01,-1.121280e+01,1.404821e+00,-2.388072e+01,4.091931e-06,
7.559996e+00,-4.467782e-01,8.775196e-01,-1.742084e-01,5.849118e+01,-5.016297e+00,2.766109e-01,-1.122857e+01,1.404893e+00,-2.387959e+01,4.092992e-06,
7.679996e+00,-4.894616e-01,8.598263e-01,-1.453479e-01,5.982549e+01,-4.178713e+00,2.552692e-01,-9.594764e+00,1.406079e+00,-2.388287e+01,4.089905e-06,
7.799996e+00,-4.592781e-01,8.791624e-01,-1.270322e-01,5.879138e+01,-3.649063e+00,2.703609e-01,-8.221894e+00,1.442361e+00,-2.388239e+01,4.090353e-06,
7.919996e+00,-4.715778e-01,8.670198e-01,-1.609071e-01,5.927103e+01,-4.629776e+00,2.642111e-01,-1.051370e+01,1.383135e+00,-2.388047e+01,4.092167e-06,
8.039996e+00,-4.803804e-01,8.600655e-01,-1.718196e-01,5.959254e+01,-4.946817e+00,2.598098e-01,-1.129754e+01,1.425003e+00,-2.388103e+01,4.091632e-06,
8.159996e+00,-4.574610e-01,8.743690e-01,-1.618898e-01,5.880906e+01,-4.658301e+00,2.712695e-01,-1.048955e+01,1.411563e+00,-2.388059e+01,4.092048e-06,
8.279996e+00,-4.828300e-01,8.653443e-01,-1.343668e-01,5.957995e+01,-3.861004e+00,2.585850e-01,-8.826151e+00,1.431409e+00,-2.388171e+01,4.090997e-06,
8.399996e+00,-4.451452e-01,8.855254e-01,-1.330061e-01,5.834412e+01,-3.821670e+00,2.774274e-01,-8.541987e+00,1.436094e+00,-2.388030e+01,4.092323e-06,
8.519995e+00,-4.903325e-01,8.552402e-01,-1.677446e-01,5.991341e+01,-4.828355e+00,2.548338e-01,-1.109698e+01,1.429430e+00,-2.388198e+01,4.090743e-06,
8.639995e+00,-4.533252e-01,8.741227e-01,-1.743726e-01,5.870576e+01,-5.021074e+00,2.733374e-01,-1.128145e+01,1.433039e+00,-2.388163e+01,4.091071e-06,
8.759995e+00,-4.829168e-01,8.622755e-01,-1.525524e-01,5.962549e+01,-4.387434e+00,2.585416e-01,-1.003286e+01,1.401053e+00,-2.388212e+01,4.090612e-06,
8.879995e+00,-4.777972e-01,8.679979e-01,-1.352385e-01,5.941549e+01,-3.886207e+00,2.611014e-01,-8.855777e+00,1.437966e+00,-2.388205e+01,4.090673e-06,
8.999995e+00,-4.538653e-01,8.792007e-01,-1.449569e-01,5.865195e+01,-4.167392e+00,2.730674e-01,-9.362330e+00,1.420039e+00,-2.388116e+01,4.091511e-06,
9.119995e+00,-4.723750e-01,8.667030e-01,-1.602743e-01,5.929575e+01,-4.611410e+00,2.638125e-01,-1.047702e+01,1.392637e+00,-2.388291e+01,4.089861e-06,
9.239995e+00,-4.875697e-01,8.572066e-01,-1.657486e-01,5.981537e+01,-4.770362e+00,2.562151e-01,-1.094360e+01,1.455380e+00,-2.388281e+01,4.089961e-06,
9.359995e+00,-4.565513e-01,8.747877e-01,-1.621955e-01,5.878002e+01,-4.667176e+00,2.717243e-01,-1.050400e+01,1.417239e+00,-2.387997e+01,4.092638e-06,
9.479995e+00,-4.873317e-01,8.623437e-01,-1.373723e-01,5.973593e+01,-3.947911e+00,2.563341e-01,-9.051228e+00,1.425396e+00,-2.388270e+01,4.090060e-06,
9.599995e+00,-4.548526e-01,8.803831e-01,-1.342934e-01,5.866164e+01,-3.858881e+00,2.725737e-01,-8.673026e+00,1.422507e+00,-2.388077e+01,4.091880e-06,
9.719995e+00,-4.880533e-01,8.576632e-01,-1.619189e-01,5.982102e+01,-4.659146e+00,2.559733e-01,-1.069108e+01,1.397765e+00,-2.388188e+01,4.090832e-06,
9.839995e+00,-4.668242e-01,8.677391e-01,-1.705992e-01,5.913963e+01,-4.911329e+00,2.665879e-01,-1.112260e+01,1.449602e+00,-2.388204e+01,4.090682e-06,
9.959995e+00,-4.739549e-01,8.665090e-01,-1.566170e-01,5.933868e+01,-4.505295e+00,2.630225e-01,-1.024530e+01,1.390705e+00,-2.388122e+01,4.091459e-06,
1.007999e+01,-4.772918e-01,8.681924e-01,-1.357734e-01,5.939997e+01,-3.901671e+00,2.613541e-01,-8.888279e+00,1.444007e+00,-2.388301e+01,4.089773e-06,
1.019999e+01,-4.514759e-01,8.803243e-01,-1.455972e-01,5.857555e+01,-4.185933e+00,2.742620e-01,-9.391162e+00,1.408220e+00,-2.387950e+01,4.093073e-06,
1.031999e+01,-4.834573e-01,8.605348e-01,-1.604647e-01,5.966386e+01,-4.616935e+00,2.582713e-01,-1.056269e+01,1.403839e+00,-2.388165e+01,4.091050e-06,
1.043999e+01,-4.779179e-01,8.591649e-01,-1.828392e-01,5.954269e+01,-5.267590e+00,2.610410e-01,-1.201391e+01,1.415983e+00,-2.388200e+01,4.090724e-06,
1.055999e+01,-4.593502e-01,8.711046e-01,-1.737072e-01,5.890177e+01,-5.001717e+00,2.703249e-01,-1.127744e+01,1.418716e+00,-2.388031e+01,4.092317e-06,
1.067999e+01,-4.819634e-01,8.641863e-01,-1.445454e-01,5.957438e+01,-4.155477e+00,2.590183e-01,-9.495497e+00,1.408694e+00,-2.388254e+01,4.090212e-06,
1.079999e+01,-4.736553e-01,8.710099e-01,-1.303547e-01,5.926868e+01,-3.745045e+00,2.631723e-01,-8.511671e+00,1.452178e+00,-2.388201e+01,4.090717e-06,
1.091999e+01,-4.746792e-01,8.649891e-01,-1.627072e-01,5.937831e+01,-4.682033e+00,2.626604e-01,-1.065304e+01,1.384648e+00,-2.388198e+01,4.090741e-06,
1.103999e+01,-4.594116e-01,8.716971e-01,-1.705436e-01,5.889532e+01,-4.909715e+00,2.702942e-01,-1.106984e+01,1.446185e+00,-2.388148e+01,4.091211e-06,
1.115999e+01,-4.741521e-01,8.665560e-01,-1.557580e-01,5.934304e+01,-4.480380e+00,2.629239e-01,-1.018975e+01,1.387893e+00,-2.388171e+01,4.090995e-06,
1.127999e+01,-4.876271e-01,8.619230e-01,-1.389550e-01,5.974936e+01,-3.993690e+00,2.561864e-01,-9.158144e+00,1.428028e+00,-2.388317e+01,4.089623e-06,
1.139999e+01,-4.506120e-01,8.824852e-01,-1.347914e-01,5.852481e+01,-3.873277e+00,2.746940e-01,-8.684275e+00,1.430028e+00,-2.388103e+01,4.091639e-06,
1.151999e+01,-4.586496e-01,8.762989e-01,-1.474475e-01,5.881364e+01,-4.239516e+00,2.706752e-01,-9.551212e+00,1.397566e+00,-2.388209e+01,4.090641e-06,
1.163999e+01,-4.784863e-01,8.627333e-01,-1.635305e-01,5.950674e+01,-4.705941e+00,2.607569e-01,-1.073305e+01,1.396895e+00,-2.388189e+01,4.090824e-06,
1.175999e+01,-4.914070e-01,8.530962e-01,-1.753453e-01,5.997157e+01,-5.049377e+00,2.542965e-01,-1.161481e+01,1.407914e+00,-2.388248e+01,4.090267e-06,
1.187999e+01,-4.660846e-01,8.698786e-01,-1.614820e-01,5.909130e+01,-4.646464e+00,2.669577e-01,-1.051653e+01,1.399031e+00,-2.388200e+01,4.090725e-06,
1.199999e+01,-4.510359e-01,8.824747e-01,-1.334353e-01,5.853587e+01,-3.834075e+00,2.744821e-01,-8.598321e+00,1.438184e+00,-2.388142e+01,4.091264e-06,
1.211999e+01,-4.859084e-01,8.572728e-01,-1.702249e-01,5.977244e+01,-4.900446e+00,2.570458e-01,-1.123089e+01,1.410258e+00,-2.388228e+01,4.090455e-06,
1.223999e+01,-4.787035e-01,8.601252e-01,-1.761468e-01,5.954908e+01,-5.072700e+00,2.606483e-01,-1.157369e+01,1.425398e+00,-2.388226e+01,4.090478e-06,
1.235999e+01,-4.599935e-01,8.709973e-01,-1.725391e-01,5.891978e+01,-4.967740e+00,2.700033e-01,-1.120487e+01,1.435249e+00,-2.388278e+01,4.089984e-06,
1.247999e+01,-4.820233e-01,8.626233e-01,-1.534097e-01,5.959796e+01,-4.412287e+00,2.589883e-01,-1.008410e+01,1.396047e+00,-2.388309e+01,4.089692e-06,
1.259999e+01,-4.641910e-01,8.764905e-01,-1.276366e-01,5.895289e+01,-3.666521e+00,2.679045e-01,-8.285308e+00,1.450719e+00,-2.388231e+01,4.090428e-06,
1.271999e+01,-4.727130e-01,8.683622e-01,-1.499648e-01,5.928134e+01,-4.312442e+00,2.636435e-01,-9.798242e+00,1.401907e+00,-2.388206e+01,4.090663e-06,
1.283999e+01,-4.829965e-01,8.586796e-01,-1.714171e-01,5.967860e+01,-4.935111e+00,2.585018e-01,-1.128947e+01,1.442058e+00,-2.388287e+01,4.089899e-06,
1.295999e+01,-4.793047e-01,8.644746e-01,-1.514948e-01,5.950301e+01,-4.356781e+00,2.603477e-01,-9.939863e+00,1.397131e+00,-2.388306e+01,4.089728e-06,
1.307999e+01,-4.567896e-01,8.799357e-01,-1.306001e-01,5.871730e+01,-3.752136e+00,2.716052e-01,-8.442213e+00,1.433210e+00,-2.388210e+01,4.090633e-06,
1.319999e+01,-4.697493e-01,8.691177e-01,-1.548226e-01,5.919538e+01,-4.453254e+00,2.651254e-01,-1.010058e+01,1.399667e+00,-2.388175e+01,4.090958e-06,
1.331999e+01,-4.886170e-01,8.559633e-01,-1.690567e-01,5.985970e+01,-4.866489e+00,2.556915e-01,-1.117239e+01,1.412845e+00,-2.388407e+01,4.088769e-06,
1.343999e+01,-4.546503e-01,8.748103e-01,-1.673321e-01,5.873074e+01,-4.816370e+00,2.726749e-01,-1.082863e+01,1.429558e+00,-2.388233e+01,4.090415e-06,
1.355999e+01,-4.858398e-01,8.616289e-01,-1.468171e-01,5.970850e+01,-4.221258e+00,2.570801e-01,-9.670027e+00,1.400066e+00,-2.388348e+01,4.089331e-06,
1.367999e+01,-4.474828e-01,8.838240e-01,-1.364343e-01,5.842662e+01,-3.920784e+00,2.762586e-01,-8.775379e+00,1.428498e+00,-2.388243e+01,4.090320e-06,
1.379999e+01,-4.738692e-01,8.662940e-01,-1.580589e-01,5.933949e+01,-4.547122e+00,2.630654e-01,-1.034011e+01,1.399167e+00,-2.388302e+01,4.089763e-06,
1.391999e+01,-4.498281e-01,8.771910e-01,-1.679007e-01,5.857449e+01,-4.832891e+00,2.750859e-01,-1.083576e+01,1.440468e+00,-2.388280e+01,4.089969e-06,
1.403999e+01,-4.825557e-01,8.621369e-01,-1.544669e-01,5.961832e+01,-4.442939e+00,2.587222e-01,-1.015776e+01,1.382523e+00,-2.388240e+01,4.090347e-06,
1.415999e+01,-4.671693e-01,8.754353e-01,-1.239593e-01,5.904313e+01,-3.560331e+00,2.664154e-01,-8.059354e+00,1.454766e+00,-2.388434e+01,4.088521e-06,
1.427999e+01,-4.736508e-01,8.670860e-01,-1.543268e-01,5.932291e+01,-4.438879e+00,2.631746e-01,-1.009201e+01,1.387806e+00,-2.388208e+01,4.090646e-06,
1.439999e+01,-4.783595e-01,8.616562e-01,-1.694720e-01,5.951870e+01,-4.878560e+00,2.608202e-01,-1.112700e+01,1.394010e+00,-2.388321e+01,4.089582e-06,
1.451999e+01,-4.764151e-01,8.622760e-01,-1.717813e-01,5.946052e+01,-4.945701e+00,2.617925e-01,-1.126687e+01,1.448417e+00,-2.388460e+01,4.088277e-06,
1.463999e+01,-4.755480e-01,8.644720e-01,-1.629182e-01,5.940765e+01,-4.688160e+00,2.622260e-01,-1.067277e+01,1.387050e+00,-2.388261e+01,4.090151e-06,
1.475999e+01,-4.811268e-01,8.668280e-01,-1.308675e-01,5.951608e+01,-3.759863e+00,2.594366e-01,-8.585274e+00,1.438540e+00,-2.388344e+01,4.089368e-06,
1.487999e+01,-4.618010e-01,8.754648e-01,-1.424824e-01,5.890565e+01,-4.095760e+00,2.690995e-01,-9.243875e+00,1.400758e+00,-2.388272e+01,4.090047e-06,
1.499999e+01,-4.872925e-01,8.561942e-01,-1.716902e-01,5.982292e+01,-4.943051e+00,2.563537e-01,-1.133897e+01,1.420581e+00,-2.388473e+01,4.088147e-06,
1.511999e+01,-4.532852e-01,8.767813e-01,-1.605839e-01,5.866920e+01,-4.620394e+00,2.733574e-01,-1.037878e+01,1.428831e+00,-2.388383e+01,4.088998e-06,
1.523999e+01,-4.949512e-01,8.556915e-01,-1.510473e-01,6.002303e+01,-4.343813e+00,2.525244e-01,-1.001077e+01,1.394424e+00,-2.388335e+01,4.089456e-06,
1.535999e+01,-4.554621e-01,8.798445e-01,-1.357492e-01,5.868444e+01,-3.900972e+00,2.722689e-01,-8.770874e+00,1.430822e+00,-2.388238e+01,4.090360e-06,
1.547999e+01,-4.828880e-01,8.598448e-01,-1.657894e-01,5.965926e+01,-4.771546e+00,2.585560e-01,-1.091345e+01,1.395973e+00,-2.388295e+01,4.089832e-06,
1.559999e+01,-4.697072e-01,8.672884e-01,-1.648820e-01,5.921957e+01,-4.745191e+00,2.651464e-01,-1.076417e+01,1.456217e+00,-2.388410e+01,4.088749e-06,
1.571999e+01,-4.574606e-01,8.714963e-01,-1.767032e-01,5.884781e+01,-5.088896e+00,2.712697e-01,-1.146182e+01,1.399638e+00,-2.388295e+01,4.089829e-06,
1.583999e+01,-4.725335e-01,8.664331e-01,-1.612628e-01,5.930354e+01,-4.640102e+00,2.637332e-01,-1.054340e+01,1.394118e+00,-2.388351e+01,4.089303e-06,
1.595999e+01,-4.873541e-01,8.631327e-01,-1.322420e-01,5.972528e+01,-3.799583e+00,2.563229e-01,-8.710644e+00,1.421368e+00,-2.388463e+01,4.088243e-06,
1.607999e+01,-4.604514e-01,8.770668e-01,-1.368879e-01,5.884951e+01,-3.933901e+00,2.697743e-01,-8.870852e+00,1.425986e+00,-2.388351e+01,4.089304e-06,
1.619999e+01,-4.811545e-01,8.624737e-01,-1.569377e-01,5.957808e+01,-4.514596e+00,2.594227e-01,-1.031284e+01,1.397362e+00,-2.388397e+01,4.088864e-06,
1.631999e+01,-4.586816e-01,8.702997e-01,-1.794147e-01,5.889548e+01,-5.167834e+00,2.706592e-01,-1.164850e+01,1.425239e+00,-2.388283e+01,4.089939e-06,
1.643999e+01,-4.880833e-01,8.616265e-01,-1.391922e-01,5.976507e+01,-4.000551e+00,2.559584e-01,-9.176614e+00,1.419167e+00,-2.388395e+01,4.088882e-06,
1.655999e+01,-4.561028e-01,8.794509e-01,-1.361482e-01,5.870613e+01,-3.912511e+00,2.719486e-01,-8.800130e+00,1.427215e+00,-2.388236e+01,4.090380e-06,
