# bins en theta = 350.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	529	529000.000
2	472	472000.000
3	455	455000.000
4	443	443000.000
5	463	463000.000
6	441	441000.000
7	462	462000.000
8	474	474000.000
9	450	450000.000
10	461	461000.000
11	501	501000.000
12	448	448000.000
13	495	495000.000
14	452	452000.000
15	481	481000.000
16	494	494000.000
17	499	499000.000
18	479	479000.000
19	499	499000.000
20	464	464000.000
21	478	478000.000
22	474	474000.000
23	488	488000.000
24	480	480000.000
25	477	477000.000
26	511	511000.000
27	483	483000.000
28	464	464000.000
29	471	471000.000
30	480	480000.000
31	506	506000.000
32	493	493000.000
33	483	483000.000
34	464	464000.000
35	458	458000.000
36	459	459000.000
37	510	510000.000
38	456	456000.000
39	464	464000.000
40	477	477000.000
41	480	480000.000
42	503	503000.000
43	482	482000.000
44	471	471000.000
45	427	427000.000
46	491	491000.000
47	456	456000.000
48	479	479000.000
49	451	451000.000
50	489	489000.000
51	510	510000.000
52	446	446000.000
53	501	501000.000
54	504	504000.000
55	503	503000.000
56	487	487000.000
57	484	484000.000
58	455	455000.000
59	506	506000.000
60	500	500000.000
61	473	473000.000
62	486	486000.000
63	471	471000.000
64	461	461000.000
65	462	462000.000
66	517	517000.000
67	499	499000.000
68	505	505000.000
69	489	489000.000
70	505	505000.000
71	480	480000.000
72	495	495000.000
73	488	488000.000
74	453	453000.000
75	464	464000.000
76	455	455000.000
77	477	477000.000
78	475	475000.000
79	500	500000.000
80	522	522000.000
81	483	483000.000
82	467	467000.000
83	490	490000.000
84	516	516000.000
85	444	444000.000
86	448	448000.000
87	485	485000.000
88	486	486000.000
89	457	457000.000
90	452	452000.000
91	482	482000.000
92	480	480000.000
93	469	469000.000
94	476	476000.000
95	482	482000.000
96	474	474000.000
97	505	505000.000
98	491	491000.000
99	497	497000.000
100	457	457000.000
101	463	463000.000
102	490	490000.000
103	467	467000.000
104	465	465000.000
105	499	499000.000
106	463	463000.000
107	457	457000.000
108	502	502000.000
109	479	479000.000
110	489	489000.000
111	463	463000.000
112	480	480000.000
113	455	455000.000
114	475	475000.000
115	509	509000.000
116	492	492000.000
117	490	490000.000
118	472	472000.000
119	499	499000.000
120	491	491000.000
121	491	491000.000
122	486	486000.000
123	504	504000.000
124	478	478000.000
125	466	466000.000
126	489	489000.000
127	455	455000.000
128	488	488000.000
129	493	493000.000
130	535	535000.000
131	453	453000.000
132	470	470000.000
133	425	425000.000
134	493	493000.000
135	431	431000.000
136	478	478000.000
137	484	484000.000
138	467	467000.000
139	468	468000.000
140	479	479000.000
141	460	460000.000
142	485	485000.000
143	463	463000.000
144	483	483000.000
145	496	496000.000
146	463	463000.000
147	491	491000.000
148	478	478000.000
149	479	479000.000
150	483	483000.000
151	454	454000.000
152	469	469000.000
153	498	498000.000
154	501	501000.000
155	485	485000.000
156	504	504000.000
157	478	478000.000
158	504	504000.000
159	475	475000.000
160	458	458000.000
161	469	469000.000
162	436	436000.000
163	437	437000.000
164	496	496000.000
165	444	444000.000
166	482	482000.000
167	471	471000.000
168	480	480000.000
169	468	468000.000
170	487	487000.000
171	480	480000.000
172	519	519000.000
173	469	469000.000
174	505	505000.000
175	437	437000.000
176	471	471000.000
177	504	504000.000
178	487	487000.000
179	454	454000.000
180	432	432000.000
181	449	449000.000
182	414	414000.000
183	496	496000.000
184	459	459000.000
185	501	501000.000
186	452	452000.000
187	485	485000.000
188	485	485000.000
189	451	451000.000
190	469	469000.000
191	497	497000.000
192	454	454000.000
193	462	462000.000
194	452	452000.000
195	469	469000.000
196	461	461000.000
197	490	490000.000
198	481	481000.000
199	477	477000.000
200	488	488000.000
201	484	484000.000
202	461	461000.000
203	497	497000.000
204	493	493000.000
205	470	470000.000
206	462	462000.000
207	499	499000.000
208	418	418000.000
209	472	472000.000
210	466	466000.000
211	502	502000.000
212	500	500000.000
213	493	493000.000
214	486	486000.000
215	522	522000.000
216	421	421000.000
217	455	455000.000
218	457	457000.000
219	482	482000.000
220	460	460000.000
221	492	492000.000
222	471	471000.000
223	484	484000.000
224	509	509000.000
225	494	494000.000
226	485	485000.000
227	496	496000.000
228	510	510000.000
229	491	491000.000
230	461	461000.000
231	489	489000.000
232	484	484000.000
233	476	476000.000
234	468	468000.000
235	456	456000.000
236	483	483000.000
237	492	492000.000
238	454	454000.000
239	491	491000.000
240	461	461000.000
241	502	502000.000
242	481	481000.000
243	440	440000.000
244	472	472000.000
245	522	522000.000
246	471	471000.000
247	439	439000.000
248	527	527000.000
249	446	446000.000
250	473	473000.000
251	443	443000.000
252	499	499000.000
253	473	473000.000
254	453	453000.000
255	476	476000.000
256	467	467000.000
257	493	493000.000
258	452	452000.000
259	451	451000.000
260	438	438000.000
261	495	495000.000
262	474	474000.000
263	466	466000.000
264	467	467000.000
265	463	463000.000
266	462	462000.000
267	482	482000.000
268	482	482000.000
269	481	481000.000
270	456	456000.000
271	474	474000.000
272	455	455000.000
273	460	460000.000
274	520	520000.000
275	464	464000.000
276	455	455000.000
277	501	501000.000
278	450	450000.000
279	505	505000.000
280	486	486000.000
281	497	497000.000
282	482	482000.000
283	450	450000.000
284	473	473000.000
285	457	457000.000
286	434	434000.000
287	443	443000.000
288	474	474000.000
289	474	474000.000
290	490	490000.000
291	477	477000.000
292	482	482000.000
293	490	490000.000
294	504	504000.000
295	440	440000.000
296	430	430000.000
297	471	471000.000
298	440	440000.000
299	486	486000.000
300	445	445000.000
301	479	479000.000
302	517	517000.000
303	471	471000.000
304	482	482000.000
305	465	465000.000
306	469	469000.000
307	457	457000.000
308	487	487000.000
309	463	463000.000
310	473	473000.000
311	460	460000.000
312	481	481000.000
313	436	436000.000
314	478	478000.000
315	512	512000.000
316	443	443000.000
317	518	518000.000
318	472	472000.000
319	509	509000.000
320	472	472000.000
321	497	497000.000
322	461	461000.000
323	489	489000.000
324	425	425000.000
325	476	476000.000
326	487	487000.000
327	513	513000.000
328	495	495000.000
329	440	440000.000
330	465	465000.000
331	472	472000.000
332	483	483000.000
333	459	459000.000
334	454	454000.000
335	419	419000.000
336	476	476000.000
337	508	508000.000
338	491	491000.000
339	505	505000.000
