# bins en theta = 180.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	537	537000.000
2	549	549000.000
3	548	548000.000
4	496	496000.000
5	573	573000.000
6	499	499000.000
7	549	549000.000
8	542	542000.000
9	520	520000.000
10	573	573000.000
11	558	558000.000
12	546	546000.000
13	566	566000.000
14	551	551000.000
15	547	547000.000
16	532	532000.000
17	521	521000.000
18	575	575000.000
19	535	535000.000
20	583	583000.000
21	546	546000.000
22	512	512000.000
23	525	525000.000
24	560	560000.000
25	528	528000.000
26	528	528000.000
27	572	572000.000
28	516	516000.000
29	548	548000.000
30	539	539000.000
31	544	544000.000
32	530	530000.000
33	512	512000.000
34	515	515000.000
35	552	552000.000
36	512	512000.000
37	526	526000.000
38	557	557000.000
39	561	561000.000
40	540	540000.000
41	546	546000.000
42	540	540000.000
43	552	552000.000
44	568	568000.000
45	532	532000.000
46	544	544000.000
47	520	520000.000
48	519	519000.000
49	489	489000.000
50	527	527000.000
51	566	566000.000
52	557	557000.000
53	521	521000.000
54	472	472000.000
55	507	507000.000
56	530	530000.000
57	541	541000.000
58	560	560000.000
59	508	508000.000
60	536	536000.000
61	528	528000.000
62	514	514000.000
63	511	511000.000
64	502	502000.000
65	492	492000.000
66	518	518000.000
67	555	555000.000
68	512	512000.000
69	525	525000.000
70	532	532000.000
71	540	540000.000
72	527	527000.000
73	500	500000.000
74	565	565000.000
75	524	524000.000
76	543	543000.000
77	553	553000.000
78	549	549000.000
79	510	510000.000
80	552	552000.000
81	510	510000.000
82	509	509000.000
83	480	480000.000
84	527	527000.000
85	492	492000.000
86	529	529000.000
87	555	555000.000
88	534	534000.000
89	531	531000.000
90	559	559000.000
91	518	518000.000
92	557	557000.000
93	483	483000.000
94	524	524000.000
95	534	534000.000
96	475	475000.000
97	518	518000.000
98	555	555000.000
99	479	479000.000
100	514	514000.000
101	498	498000.000
102	551	551000.000
103	496	496000.000
104	511	511000.000
105	519	519000.000
106	535	535000.000
107	531	531000.000
108	546	546000.000
109	520	520000.000
110	521	521000.000
111	497	497000.000
112	576	576000.000
113	539	539000.000
114	515	515000.000
115	542	542000.000
116	514	514000.000
117	517	517000.000
118	510	510000.000
119	542	542000.000
120	531	531000.000
121	527	527000.000
122	514	514000.000
123	543	543000.000
124	551	551000.000
125	538	538000.000
126	519	519000.000
127	526	526000.000
128	548	548000.000
129	507	507000.000
130	554	554000.000
131	538	538000.000
132	525	525000.000
133	549	549000.000
134	539	539000.000
135	546	546000.000
136	532	532000.000
137	511	511000.000
138	505	505000.000
139	487	487000.000
140	556	556000.000
141	525	525000.000
142	522	522000.000
143	563	563000.000
144	544	544000.000
145	528	528000.000
146	523	523000.000
147	563	563000.000
148	527	527000.000
149	521	521000.000
150	542	542000.000
151	523	523000.000
152	514	514000.000
153	552	552000.000
154	536	536000.000
155	517	517000.000
156	550	550000.000
157	536	536000.000
158	524	524000.000
159	531	531000.000
160	521	521000.000
161	520	520000.000
162	531	531000.000
163	556	556000.000
164	513	513000.000
165	543	543000.000
166	538	538000.000
167	552	552000.000
168	480	480000.000
169	542	542000.000
170	534	534000.000
171	512	512000.000
172	533	533000.000
173	521	521000.000
174	536	536000.000
175	513	513000.000
176	545	545000.000
177	557	557000.000
178	512	512000.000
179	544	544000.000
180	532	532000.000
181	495	495000.000
182	538	538000.000
183	521	521000.000
184	540	540000.000
185	554	554000.000
186	525	525000.000
187	598	598000.000
188	557	557000.000
189	534	534000.000
190	571	571000.000
191	553	553000.000
192	484	484000.000
193	509	509000.000
194	480	480000.000
195	511	511000.000
196	512	512000.000
197	513	513000.000
198	534	534000.000
199	506	506000.000
200	490	490000.000
201	536	536000.000
202	543	543000.000
203	544	544000.000
204	522	522000.000
205	564	564000.000
206	522	522000.000
207	560	560000.000
208	536	536000.000
209	541	541000.000
210	539	539000.000
211	566	566000.000
212	529	529000.000
213	539	539000.000
214	505	505000.000
215	546	546000.000
216	549	549000.000
217	549	549000.000
218	522	522000.000
219	551	551000.000
220	516	516000.000
221	530	530000.000
222	561	561000.000
223	528	528000.000
224	531	531000.000
225	541	541000.000
226	572	572000.000
227	568	568000.000
228	563	563000.000
229	534	534000.000
230	576	576000.000
231	558	558000.000
232	578	578000.000
233	528	528000.000
234	555	555000.000
235	517	517000.000
236	543	543000.000
237	515	515000.000
238	554	554000.000
239	535	535000.000
240	514	514000.000
241	549	549000.000
242	521	521000.000
243	519	519000.000
244	548	548000.000
245	443	443000.000
246	568	568000.000
247	499	499000.000
248	520	520000.000
249	514	514000.000
250	559	559000.000
251	509	509000.000
252	522	522000.000
253	529	529000.000
254	571	571000.000
255	574	574000.000
256	541	541000.000
257	551	551000.000
258	536	536000.000
259	533	533000.000
260	540	540000.000
261	531	531000.000
262	511	511000.000
263	534	534000.000
264	525	525000.000
265	533	533000.000
266	509	509000.000
267	524	524000.000
268	514	514000.000
269	546	546000.000
270	470	470000.000
271	519	519000.000
272	564	564000.000
273	536	536000.000
274	521	521000.000
275	553	553000.000
276	515	515000.000
277	564	564000.000
278	510	510000.000
279	515	515000.000
280	545	545000.000
281	520	520000.000
282	487	487000.000
283	524	524000.000
284	454	454000.000
285	547	547000.000
286	541	541000.000
287	508	508000.000
288	496	496000.000
289	518	518000.000
290	452	452000.000
291	510	510000.000
292	500	500000.000
293	514	514000.000
294	552	552000.000
295	490	490000.000
296	551	551000.000
297	510	510000.000
298	557	557000.000
299	505	505000.000
300	517	517000.000
301	526	526000.000
302	512	512000.000
303	572	572000.000
304	561	561000.000
305	573	573000.000
306	558	558000.000
307	502	502000.000
308	548	548000.000
309	557	557000.000
310	519	519000.000
311	526	526000.000
312	526	526000.000
313	504	504000.000
314	541	541000.000
315	533	533000.000
316	522	522000.000
317	527	527000.000
318	491	491000.000
319	520	520000.000
320	549	549000.000
321	534	534000.000
322	511	511000.000
323	544	544000.000
324	537	537000.000
325	549	549000.000
326	563	563000.000
327	551	551000.000
328	516	516000.000
329	525	525000.000
330	548	548000.000
331	543	543000.000
332	496	496000.000
333	543	543000.000
334	521	521000.000
335	507	507000.000
336	522	522000.000
337	481	481000.000
338	497	497000.000
339	564	564000.000
340	536	536000.000
341	479	479000.000
342	538	538000.000
343	544	544000.000
344	544	544000.000
345	543	543000.000
346	522	522000.000
347	557	557000.000
348	580	580000.000
349	563	563000.000
350	536	536000.000
351	553	553000.000
352	505	505000.000
353	543	543000.000
354	581	581000.000
355	540	540000.000
356	552	552000.000
357	543	543000.000
358	526	526000.000
359	539	539000.000
360	518	518000.000
361	481	481000.000
362	515	515000.000
363	522	522000.000
364	502	502000.000
365	513	513000.000
366	546	546000.000
367	548	548000.000
368	545	545000.000
369	561	561000.000
370	550	550000.000
371	535	535000.000
372	532	532000.000
373	562	562000.000
374	575	575000.000
375	560	560000.000
376	516	516000.000
377	561	561000.000
378	576	576000.000
379	540	540000.000
380	559	559000.000
381	511	511000.000
382	528	528000.000
383	514	514000.000
384	555	555000.000
385	514	514000.000
386	555	555000.000
387	509	509000.000
388	533	533000.000
389	490	490000.000
390	547	547000.000
391	535	535000.000
392	524	524000.000
393	540	540000.000
394	527	527000.000
395	564	564000.000
396	494	494000.000
397	572	572000.000
398	515	515000.000
399	510	510000.000
400	530	530000.000
