# bins en theta = 330.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	380	380000.000
2	410	410000.000
3	363	363000.000
4	414	414000.000
5	399	399000.000
6	357	357000.000
7	393	393000.000
8	399	399000.000
9	405	405000.000
10	389	389000.000
11	388	388000.000
12	355	355000.000
13	394	394000.000
14	354	354000.000
15	355	355000.000
16	380	380000.000
17	345	345000.000
18	399	399000.000
19	388	388000.000
20	395	395000.000
21	391	391000.000
22	371	371000.000
23	370	370000.000
24	377	377000.000
25	389	389000.000
26	378	378000.000
27	378	378000.000
28	434	434000.000
29	365	365000.000
30	374	374000.000
31	402	402000.000
32	383	383000.000
33	385	385000.000
34	354	354000.000
35	382	382000.000
36	381	381000.000
37	358	358000.000
38	389	389000.000
39	356	356000.000
40	383	383000.000
41	405	405000.000
42	351	351000.000
43	351	351000.000
44	416	416000.000
45	385	385000.000
46	388	388000.000
47	394	394000.000
48	422	422000.000
49	431	431000.000
50	375	375000.000
51	359	359000.000
52	415	415000.000
53	414	414000.000
54	399	399000.000
55	395	395000.000
56	402	402000.000
57	387	387000.000
58	373	373000.000
59	366	366000.000
60	372	372000.000
61	395	395000.000
62	395	395000.000
63	345	345000.000
64	382	382000.000
65	390	390000.000
66	352	352000.000
67	387	387000.000
68	408	408000.000
69	374	374000.000
70	369	369000.000
71	399	399000.000
72	389	389000.000
73	404	404000.000
74	396	396000.000
75	373	373000.000
76	347	347000.000
77	391	391000.000
78	375	375000.000
79	414	414000.000
80	421	421000.000
81	393	393000.000
82	375	375000.000
83	415	415000.000
84	388	388000.000
85	377	377000.000
86	387	387000.000
87	416	416000.000
88	364	364000.000
89	384	384000.000
90	393	393000.000
91	389	389000.000
92	360	360000.000
93	414	414000.000
94	382	382000.000
95	349	349000.000
96	388	388000.000
97	408	408000.000
98	374	374000.000
99	398	398000.000
100	363	363000.000
101	400	400000.000
102	349	349000.000
103	353	353000.000
104	396	396000.000
105	377	377000.000
106	396	396000.000
107	394	394000.000
108	378	378000.000
109	392	392000.000
110	408	408000.000
111	377	377000.000
112	415	415000.000
113	391	391000.000
114	378	378000.000
115	376	376000.000
116	394	394000.000
117	366	366000.000
118	397	397000.000
119	380	380000.000
120	380	380000.000
121	398	398000.000
122	389	389000.000
123	387	387000.000
124	419	419000.000
125	382	382000.000
126	347	347000.000
127	396	396000.000
128	405	405000.000
129	387	387000.000
130	391	391000.000
131	367	367000.000
132	372	372000.000
133	356	356000.000
134	397	397000.000
135	412	412000.000
136	368	368000.000
137	372	372000.000
138	394	394000.000
139	365	365000.000
140	391	391000.000
141	378	378000.000
142	372	372000.000
143	375	375000.000
144	387	387000.000
145	383	383000.000
146	360	360000.000
147	418	418000.000
148	365	365000.000
149	364	364000.000
150	390	390000.000
151	380	380000.000
152	376	376000.000
153	357	357000.000
154	370	370000.000
155	354	354000.000
156	371	371000.000
157	382	382000.000
158	371	371000.000
159	394	394000.000
160	394	394000.000
161	356	356000.000
162	355	355000.000
163	403	403000.000
164	402	402000.000
165	421	421000.000
166	374	374000.000
167	363	363000.000
168	391	391000.000
169	358	358000.000
170	358	358000.000
171	376	376000.000
172	388	388000.000
173	371	371000.000
174	390	390000.000
175	388	388000.000
176	384	384000.000
177	398	398000.000
178	396	396000.000
179	385	385000.000
180	423	423000.000
181	376	376000.000
182	375	375000.000
183	357	357000.000
184	400	400000.000
185	373	373000.000
186	378	378000.000
187	381	381000.000
188	396	396000.000
189	381	381000.000
190	398	398000.000
191	406	406000.000
192	408	408000.000
193	383	383000.000
194	380	380000.000
195	388	388000.000
196	379	379000.000
197	399	399000.000
198	369	369000.000
199	378	378000.000
200	354	354000.000
201	377	377000.000
202	403	403000.000
203	370	370000.000
204	389	389000.000
205	383	383000.000
206	381	381000.000
207	367	367000.000
208	359	359000.000
209	382	382000.000
210	387	387000.000
211	383	383000.000
212	372	372000.000
213	396	396000.000
214	397	397000.000
215	363	363000.000
216	387	387000.000
217	368	368000.000
218	406	406000.000
219	353	353000.000
220	354	354000.000
221	401	401000.000
222	396	396000.000
223	393	393000.000
224	389	389000.000
225	361	361000.000
226	374	374000.000
227	411	411000.000
228	381	381000.000
229	382	382000.000
230	389	389000.000
231	380	380000.000
232	388	388000.000
233	391	391000.000
234	371	371000.000
235	351	351000.000
236	379	379000.000
237	404	404000.000
238	369	369000.000
