# bins en theta = 50.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	268	268000.000
2	292	292000.000
3	269	269000.000
4	237	237000.000
5	242	242000.000
6	241	241000.000
7	268	268000.000
8	258	258000.000
9	265	265000.000
10	233	233000.000
11	251	251000.000
12	272	272000.000
13	261	261000.000
14	239	239000.000
15	250	250000.000
16	262	262000.000
17	239	239000.000
18	261	261000.000
19	242	242000.000
20	222	222000.000
21	249	249000.000
22	246	246000.000
23	217	217000.000
24	246	246000.000
25	259	259000.000
26	272	272000.000
27	262	262000.000
28	296	296000.000
29	269	269000.000
30	247	247000.000
31	243	243000.000
32	251	251000.000
33	257	257000.000
34	250	250000.000
35	245	245000.000
36	262	262000.000
37	269	269000.000
38	262	262000.000
39	280	280000.000
40	253	253000.000
41	247	247000.000
42	234	234000.000
43	245	245000.000
44	268	268000.000
45	248	248000.000
46	248	248000.000
47	267	267000.000
48	271	271000.000
49	248	248000.000
50	244	244000.000
51	250	250000.000
52	287	287000.000
53	256	256000.000
54	254	254000.000
55	249	249000.000
56	243	243000.000
57	276	276000.000
58	244	244000.000
59	266	266000.000
60	272	272000.000
61	258	258000.000
62	246	246000.000
63	269	269000.000
64	286	286000.000
65	251	251000.000
66	261	261000.000
67	242	242000.000
68	225	225000.000
69	277	277000.000
70	255	255000.000
71	273	273000.000
72	256	256000.000
73	258	258000.000
74	228	228000.000
75	256	256000.000
76	253	253000.000
77	247	247000.000
78	223	223000.000
79	227	227000.000
80	262	262000.000
81	272	272000.000
82	247	247000.000
83	243	243000.000
84	252	252000.000
85	262	262000.000
86	285	285000.000
87	246	246000.000
88	280	280000.000
89	240	240000.000
90	242	242000.000
91	256	256000.000
92	243	243000.000
93	240	240000.000
94	265	265000.000
95	247	247000.000
96	255	255000.000
97	248	248000.000
98	238	238000.000
99	236	236000.000
100	246	246000.000
101	250	250000.000
102	273	273000.000
103	254	254000.000
104	271	271000.000
105	255	255000.000
106	264	264000.000
107	290	290000.000
108	261	261000.000
109	257	257000.000
110	244	244000.000
111	266	266000.000
112	264	264000.000
113	228	228000.000
114	241	241000.000
115	259	259000.000
116	244	244000.000
117	269	269000.000
118	258	258000.000
119	276	276000.000
120	243	243000.000
121	237	237000.000
122	237	237000.000
123	229	229000.000
124	253	253000.000
125	237	237000.000
126	248	248000.000
127	260	260000.000
128	256	256000.000
129	242	242000.000
130	268	268000.000
131	252	252000.000
132	266	266000.000
133	277	277000.000
134	270	270000.000
135	257	257000.000
136	242	242000.000
137	264	264000.000
138	255	255000.000
139	272	272000.000
140	263	263000.000
141	276	276000.000
142	263	263000.000
143	247	247000.000
144	223	223000.000
145	237	237000.000
146	248	248000.000
147	234	234000.000
148	271	271000.000
149	281	281000.000
150	242	242000.000
151	260	260000.000
152	269	269000.000
153	254	254000.000
154	227	227000.000
155	245	245000.000
156	251	251000.000
157	244	244000.000
158	243	243000.000
159	256	256000.000
160	272	272000.000
161	255	255000.000
162	301	301000.000
163	274	274000.000
164	263	263000.000
165	261	261000.000
166	236	236000.000
167	252	252000.000
168	245	245000.000
169	237	237000.000
170	233	233000.000
171	218	218000.000
172	260	260000.000
173	229	229000.000
174	263	263000.000
175	262	262000.000
176	258	258000.000
177	255	255000.000
178	246	246000.000
179	269	269000.000
180	248	248000.000
181	256	256000.000
182	235	235000.000
183	245	245000.000
184	250	250000.000
185	253	253000.000
186	257	257000.000
187	267	267000.000
188	245	245000.000
189	243	243000.000
190	241	241000.000
191	224	224000.000
192	256	256000.000
193	238	238000.000
194	271	271000.000
195	270	270000.000
196	285	285000.000
197	255	255000.000
198	221	221000.000
199	254	254000.000
200	263	263000.000
201	243	243000.000
202	240	240000.000
203	245	245000.000
204	261	261000.000
205	271	271000.000
206	219	219000.000
207	226	226000.000
208	268	268000.000
209	252	252000.000
210	285	285000.000
211	247	247000.000
212	254	254000.000
213	244	244000.000
214	260	260000.000
215	230	230000.000
216	285	285000.000
217	272	272000.000
218	232	232000.000
219	247	247000.000
220	239	239000.000
221	277	277000.000
222	272	272000.000
223	259	259000.000
224	292	292000.000
225	275	275000.000
226	279	279000.000
227	265	265000.000
228	237	237000.000
229	254	254000.000
230	254	254000.000
231	245	245000.000
232	258	258000.000
233	246	246000.000
234	236	236000.000
235	250	250000.000
236	255	255000.000
237	235	235000.000
238	265	265000.000
239	260	260000.000
240	267	267000.000
241	280	280000.000
242	246	246000.000
243	274	274000.000
244	251	251000.000
245	282	282000.000
246	223	223000.000
247	279	279000.000
248	275	275000.000
249	272	272000.000
250	256	256000.000
251	265	265000.000
252	254	254000.000
253	233	233000.000
254	261	261000.000
255	261	261000.000
256	260	260000.000
257	263	263000.000
258	262	262000.000
259	255	255000.000
260	252	252000.000
261	256	256000.000
262	265	265000.000
263	249	249000.000
264	274	274000.000
265	272	272000.000
266	242	242000.000
267	245	245000.000
268	255	255000.000
269	224	224000.000
270	242	242000.000
271	247	247000.000
272	265	265000.000
273	266	266000.000
274	238	238000.000
275	226	226000.000
276	226	226000.000
277	252	252000.000
278	254	254000.000
279	281	281000.000
280	255	255000.000
281	239	239000.000
282	260	260000.000
283	260	260000.000
284	239	239000.000
285	288	288000.000
286	264	264000.000
287	263	263000.000
288	256	256000.000
289	255	255000.000
290	279	279000.000
291	244	244000.000
292	245	245000.000
293	271	271000.000
294	249	249000.000
295	253	253000.000
296	267	267000.000
297	261	261000.000
298	237	237000.000
299	260	260000.000
300	265	265000.000
301	269	269000.000
302	272	272000.000
303	256	256000.000
304	236	236000.000
305	264	264000.000
306	294	294000.000
307	271	271000.000
308	239	239000.000
309	258	258000.000
310	255	255000.000
311	242	242000.000
312	247	247000.000
313	267	267000.000
314	266	266000.000
315	259	259000.000
316	251	251000.000
317	277	277000.000
318	268	268000.000
319	254	254000.000
320	206	206000.000
321	241	241000.000
322	262	262000.000
323	279	279000.000
324	250	250000.000
325	232	232000.000
326	239	239000.000
327	249	249000.000
328	262	262000.000
329	273	273000.000
330	274	274000.000
331	220	220000.000
332	277	277000.000
333	231	231000.000
334	226	226000.000
335	254	254000.000
336	261	261000.000
337	269	269000.000
338	260	260000.000
339	245	245000.000
340	235	235000.000
341	260	260000.000
342	251	251000.000
343	231	231000.000
344	266	266000.000
345	287	287000.000
346	261	261000.000
347	265	265000.000
348	269	269000.000
349	253	253000.000
350	253	253000.000
351	264	264000.000
352	277	277000.000
