# bins en theta = 30.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	338	338000.000
2	384	384000.000
3	403	403000.000
4	389	389000.000
5	387	387000.000
6	383	383000.000
7	342	342000.000
8	398	398000.000
9	398	398000.000
10	384	384000.000
11	391	391000.000
12	358	358000.000
13	386	386000.000
14	385	385000.000
15	372	372000.000
16	365	365000.000
17	358	358000.000
18	398	398000.000
19	401	401000.000
20	366	366000.000
21	400	400000.000
22	374	374000.000
23	386	386000.000
24	357	357000.000
25	391	391000.000
26	404	404000.000
27	375	375000.000
28	394	394000.000
29	387	387000.000
30	402	402000.000
31	385	385000.000
32	377	377000.000
33	390	390000.000
34	383	383000.000
35	383	383000.000
36	364	364000.000
37	381	381000.000
38	418	418000.000
39	372	372000.000
40	416	416000.000
41	413	413000.000
42	360	360000.000
43	391	391000.000
44	406	406000.000
45	354	354000.000
46	374	374000.000
47	430	430000.000
48	393	393000.000
49	412	412000.000
50	366	366000.000
51	390	390000.000
52	372	372000.000
53	395	395000.000
54	369	369000.000
55	369	369000.000
56	359	359000.000
57	350	350000.000
58	417	417000.000
59	374	374000.000
60	351	351000.000
61	347	347000.000
62	405	405000.000
63	429	429000.000
64	396	396000.000
65	387	387000.000
66	387	387000.000
67	414	414000.000
68	350	350000.000
69	431	431000.000
70	400	400000.000
71	392	392000.000
72	383	383000.000
73	367	367000.000
74	374	374000.000
75	392	392000.000
76	411	411000.000
77	393	393000.000
78	409	409000.000
79	407	407000.000
80	341	341000.000
81	396	396000.000
82	392	392000.000
83	371	371000.000
84	401	401000.000
85	384	384000.000
86	394	394000.000
87	410	410000.000
88	399	399000.000
89	437	437000.000
90	360	360000.000
91	399	399000.000
92	410	410000.000
93	367	367000.000
94	381	381000.000
95	382	382000.000
96	391	391000.000
97	372	372000.000
98	369	369000.000
99	410	410000.000
100	366	366000.000
101	394	394000.000
102	367	367000.000
103	400	400000.000
104	377	377000.000
105	421	421000.000
106	384	384000.000
107	384	384000.000
108	389	389000.000
109	394	394000.000
110	393	393000.000
111	405	405000.000
112	378	378000.000
113	382	382000.000
114	373	373000.000
115	349	349000.000
116	386	386000.000
117	405	405000.000
118	391	391000.000
119	385	385000.000
120	357	357000.000
121	393	393000.000
122	394	394000.000
123	394	394000.000
124	379	379000.000
125	385	385000.000
126	381	381000.000
127	417	417000.000
128	397	397000.000
129	374	374000.000
130	361	361000.000
131	398	398000.000
132	395	395000.000
133	404	404000.000
134	389	389000.000
135	383	383000.000
136	369	369000.000
137	377	377000.000
138	384	384000.000
139	382	382000.000
140	397	397000.000
141	376	376000.000
142	379	379000.000
143	408	408000.000
144	393	393000.000
145	406	406000.000
146	362	362000.000
147	406	406000.000
148	380	380000.000
149	391	391000.000
150	407	407000.000
151	381	381000.000
152	374	374000.000
153	412	412000.000
154	360	360000.000
155	362	362000.000
156	384	384000.000
157	394	394000.000
158	379	379000.000
159	355	355000.000
160	424	424000.000
161	364	364000.000
162	342	342000.000
163	399	399000.000
164	381	381000.000
165	366	366000.000
166	375	375000.000
167	374	374000.000
168	400	400000.000
169	402	402000.000
170	374	374000.000
171	410	410000.000
172	398	398000.000
173	379	379000.000
174	406	406000.000
175	382	382000.000
176	376	376000.000
177	380	380000.000
178	404	404000.000
179	396	396000.000
180	393	393000.000
181	359	359000.000
182	405	405000.000
183	397	397000.000
184	414	414000.000
185	375	375000.000
186	379	379000.000
187	386	386000.000
188	385	385000.000
189	392	392000.000
190	381	381000.000
191	417	417000.000
192	436	436000.000
193	417	417000.000
194	409	409000.000
195	398	398000.000
196	390	390000.000
197	394	394000.000
198	372	372000.000
199	424	424000.000
200	364	364000.000
201	396	396000.000
202	404	404000.000
203	393	393000.000
204	433	433000.000
205	392	392000.000
206	364	364000.000
207	411	411000.000
208	378	378000.000
209	421	421000.000
210	410	410000.000
211	385	385000.000
212	418	418000.000
213	390	390000.000
214	403	403000.000
215	375	375000.000
216	414	414000.000
217	354	354000.000
218	381	381000.000
219	403	403000.000
220	366	366000.000
221	368	368000.000
222	397	397000.000
223	387	387000.000
224	363	363000.000
225	391	391000.000
226	397	397000.000
227	418	418000.000
228	365	365000.000
229	403	403000.000
230	370	370000.000
231	391	391000.000
232	409	409000.000
233	398	398000.000
234	360	360000.000
235	399	399000.000
236	373	373000.000
237	402	402000.000
238	385	385000.000
239	382	382000.000
240	391	391000.000
241	426	426000.000
242	421	421000.000
243	415	415000.000
244	372	372000.000
245	397	397000.000
246	361	361000.000
247	368	368000.000
248	364	364000.000
249	389	389000.000
250	419	419000.000
251	402	402000.000
252	365	365000.000
253	366	366000.000
254	434	434000.000
255	386	386000.000
256	375	375000.000
257	396	396000.000
258	406	406000.000
259	388	388000.000
260	347	347000.000
261	377	377000.000
262	405	405000.000
263	445	445000.000
264	355	355000.000
265	410	410000.000
266	378	378000.000
267	376	376000.000
268	400	400000.000
269	412	412000.000
270	405	405000.000
271	396	396000.000
272	429	429000.000
273	399	399000.000
274	378	378000.000
275	445	445000.000
276	418	418000.000
277	410	410000.000
278	389	389000.000
279	357	357000.000
280	423	423000.000
281	397	397000.000
282	398	398000.000
283	381	381000.000
284	400	400000.000
285	381	381000.000
286	384	384000.000
287	397	397000.000
288	406	406000.000
289	432	432000.000
290	428	428000.000
291	403	403000.000
292	414	414000.000
293	369	369000.000
294	377	377000.000
295	395	395000.000
296	411	411000.000
297	391	391000.000
298	346	346000.000
299	395	395000.000
300	386	386000.000
301	389	389000.000
302	383	383000.000
303	381	381000.000
304	397	397000.000
305	381	381000.000
306	380	380000.000
307	402	402000.000
308	396	396000.000
309	393	393000.000
310	372	372000.000
311	392	392000.000
312	370	370000.000
313	340	340000.000
314	416	416000.000
315	379	379000.000
316	369	369000.000
317	386	386000.000
318	406	406000.000
319	361	361000.000
320	395	395000.000
321	383	383000.000
322	368	368000.000
323	388	388000.000
324	397	397000.000
325	371	371000.000
326	385	385000.000
327	407	407000.000
328	359	359000.000
329	379	379000.000
330	385	385000.000
331	382	382000.000
332	383	383000.000
333	379	379000.000
334	368	368000.000
335	387	387000.000
336	390	390000.000
337	364	364000.000
338	391	391000.000
339	390	390000.000
340	395	395000.000
341	388	388000.000
342	389	389000.000
343	424	424000.000
344	371	371000.000
345	372	372000.000
346	395	395000.000
347	397	397000.000
348	396	396000.000
349	385	385000.000
350	374	374000.000
351	417	417000.000
352	414	414000.000
353	402	402000.000
354	409	409000.000
355	384	384000.000
356	381	381000.000
357	418	418000.000
358	351	351000.000
359	362	362000.000
360	391	391000.000
361	388	388000.000
362	395	395000.000
363	397	397000.000
364	405	405000.000
365	391	391000.000
366	348	348000.000
367	400	400000.000
368	394	394000.000
369	385	385000.000
370	424	424000.000
371	385	385000.000
372	375	375000.000
373	418	418000.000
374	369	369000.000
375	409	409000.000
376	384	384000.000
377	361	361000.000
378	381	381000.000
379	392	392000.000
380	366	366000.000
381	380	380000.000
382	375	375000.000
383	375	375000.000
384	355	355000.000
385	392	392000.000
386	388	388000.000
387	404	404000.000
388	440	440000.000
389	385	385000.000
390	390	390000.000
391	388	388000.000
392	388	388000.000
393	402	402000.000
394	387	387000.000
395	421	421000.000
396	389	389000.000
397	372	372000.000
398	348	348000.000
399	368	368000.000
400	385	385000.000
401	425	425000.000
402	424	424000.000
403	396	396000.000
404	413	413000.000
405	384	384000.000
406	391	391000.000
407	380	380000.000
408	388	388000.000
409	370	370000.000
410	391	391000.000
411	409	409000.000
412	417	417000.000
413	382	382000.000
414	409	409000.000
415	419	419000.000
416	412	412000.000
417	381	381000.000
418	404	404000.000
419	376	376000.000
420	386	386000.000
421	420	420000.000
422	386	386000.000
423	422	422000.000
424	388	388000.000
425	356	356000.000
426	359	359000.000
427	409	409000.000
428	374	374000.000
429	349	349000.000
430	387	387000.000
431	394	394000.000
432	355	355000.000
433	399	399000.000
434	378	378000.000
435	404	404000.000
436	355	355000.000
437	367	367000.000
438	376	376000.000
439	414	414000.000
440	389	389000.000
441	350	350000.000
442	358	358000.000
443	398	398000.000
444	409	409000.000
445	390	390000.000
446	390	390000.000
447	344	344000.000
448	360	360000.000
449	388	388000.000
450	378	378000.000
451	372	372000.000
452	365	365000.000
453	412	412000.000
454	422	422000.000
455	387	387000.000
456	383	383000.000
457	367	367000.000
458	395	395000.000
459	374	374000.000
460	387	387000.000
461	395	395000.000
462	347	347000.000
463	331	331000.000
464	398	398000.000
465	371	371000.000
466	381	381000.000
467	412	412000.000
468	330	330000.000
469	398	398000.000
470	383	383000.000
471	360	360000.000
472	386	386000.000
473	417	417000.000
474	411	411000.000
475	392	392000.000
476	391	391000.000
477	385	385000.000
478	366	366000.000
479	406	406000.000
480	413	413000.000
481	399	399000.000
482	398	398000.000
483	423	423000.000
484	397	397000.000
485	400	400000.000
486	393	393000.000
487	418	418000.000
488	408	408000.000
489	391	391000.000
490	393	393000.000
491	398	398000.000
492	405	405000.000
493	355	355000.000
494	417	417000.000
495	389	389000.000
496	374	374000.000
497	408	408000.000
498	407	407000.000
499	388	388000.000
500	375	375000.000
501	393	393000.000
502	372	372000.000
503	398	398000.000
504	412	412000.000
505	389	389000.000
506	395	395000.000
507	378	378000.000
508	366	366000.000
509	402	402000.000
510	383	383000.000
511	363	363000.000
512	362	362000.000
513	359	359000.000
514	379	379000.000
515	388	388000.000
516	407	407000.000
517	371	371000.000
518	371	371000.000
519	348	348000.000
520	360	360000.000
521	410	410000.000
522	387	387000.000
523	371	371000.000
524	415	415000.000
525	397	397000.000
526	401	401000.000
527	384	384000.000
528	374	374000.000
529	411	411000.000
530	398	398000.000
531	405	405000.000
532	384	384000.000
533	407	407000.000
534	431	431000.000
535	340	340000.000
536	395	395000.000
537	389	389000.000
538	403	403000.000
539	411	411000.000
540	423	423000.000
541	422	422000.000
542	407	407000.000
543	374	374000.000
544	393	393000.000
545	385	385000.000
546	435	435000.000
547	376	376000.000
548	384	384000.000
549	383	383000.000
550	406	406000.000
551	392	392000.000
552	419	419000.000
553	392	392000.000
554	378	378000.000
555	391	391000.000
556	393	393000.000
557	398	398000.000
558	377	377000.000
559	387	387000.000
560	355	355000.000
561	408	408000.000
562	391	391000.000
563	363	363000.000
564	367	367000.000
565	401	401000.000
566	390	390000.000
567	365	365000.000
568	388	388000.000
569	399	399000.000
570	397	397000.000
571	385	385000.000
572	433	433000.000
573	407	407000.000
574	372	372000.000
575	385	385000.000
576	382	382000.000
577	385	385000.000
578	378	378000.000
579	390	390000.000
580	363	363000.000
581	384	384000.000
582	391	391000.000
583	370	370000.000
584	363	363000.000
585	384	384000.000
586	422	422000.000
587	416	416000.000
588	419	419000.000
589	397	397000.000
590	342	342000.000
591	415	415000.000
592	386	386000.000
593	403	403000.000
594	383	383000.000
595	404	404000.000
596	385	385000.000
597	356	356000.000
598	373	373000.000
599	390	390000.000
600	394	394000.000
601	377	377000.000
602	406	406000.000
603	384	384000.000
604	369	369000.000
605	387	387000.000
606	393	393000.000
607	398	398000.000
608	370	370000.000
609	392	392000.000
610	413	413000.000
611	431	431000.000
612	399	399000.000
613	413	413000.000
614	419	419000.000
615	407	407000.000
616	365	365000.000
617	414	414000.000
618	408	408000.000
619	419	419000.000
620	378	378000.000
621	415	415000.000
622	362	362000.000
623	362	362000.000
624	376	376000.000
625	425	425000.000
626	374	374000.000
627	414	414000.000
628	406	406000.000
629	363	363000.000
630	390	390000.000
631	371	371000.000
632	412	412000.000
633	380	380000.000
634	408	408000.000
635	384	384000.000
636	380	380000.000
637	384	384000.000
638	375	375000.000
639	336	336000.000
640	394	394000.000
641	383	383000.000
642	395	395000.000
643	412	412000.000
644	391	391000.000
645	421	421000.000
646	383	383000.000
647	379	379000.000
648	379	379000.000
649	360	360000.000
650	368	368000.000
651	392	392000.000
652	414	414000.000
653	386	386000.000
654	345	345000.000
655	371	371000.000
656	390	390000.000
657	386	386000.000
658	385	385000.000
659	414	414000.000
660	355	355000.000
661	365	365000.000
662	392	392000.000
663	370	370000.000
664	435	435000.000
665	373	373000.000
666	383	383000.000
667	391	391000.000
668	357	357000.000
669	435	435000.000
670	394	394000.000
671	415	415000.000
672	409	409000.000
673	385	385000.000
674	378	378000.000
675	419	419000.000
676	378	378000.000
677	382	382000.000
678	388	388000.000
679	385	385000.000
680	410	410000.000
681	366	366000.000
682	430	430000.000
683	387	387000.000
684	398	398000.000
685	398	398000.000
686	371	371000.000
687	349	349000.000
688	389	389000.000
689	433	433000.000
690	374	374000.000
691	370	370000.000
692	403	403000.000
693	397	397000.000
694	366	366000.000
695	410	410000.000
696	429	429000.000
697	400	400000.000
698	387	387000.000
699	390	390000.000
700	415	415000.000
701	383	383000.000
702	390	390000.000
703	358	358000.000
704	404	404000.000
705	391	391000.000
706	396	396000.000
707	392	392000.000
708	385	385000.000
709	386	386000.000
710	393	393000.000
711	355	355000.000
712	388	388000.000
713	382	382000.000
714	355	355000.000
715	366	366000.000
716	381	381000.000
717	382	382000.000
718	338	338000.000
719	383	383000.000
720	365	365000.000
721	379	379000.000
722	412	412000.000
723	388	388000.000
724	376	376000.000
725	406	406000.000
726	407	407000.000
727	387	387000.000
728	401	401000.000
729	391	391000.000
730	377	377000.000
731	405	405000.000
732	385	385000.000
733	375	375000.000
734	377	377000.000
735	377	377000.000
736	391	391000.000
737	371	371000.000
738	375	375000.000
739	403	403000.000
740	375	375000.000
741	375	375000.000
742	396	396000.000
743	382	382000.000
744	433	433000.000
745	375	375000.000
746	406	406000.000
747	387	387000.000
748	397	397000.000
749	424	424000.000
750	409	409000.000
751	405	405000.000
752	370	370000.000
753	397	397000.000
754	405	405000.000
755	356	356000.000
756	360	360000.000
757	403	403000.000
758	344	344000.000
759	423	423000.000
760	386	386000.000
761	349	349000.000
762	377	377000.000
763	367	367000.000
764	390	390000.000
765	374	374000.000
766	387	387000.000
767	396	396000.000
768	395	395000.000
769	370	370000.000
770	374	374000.000
771	361	361000.000
772	376	376000.000
773	389	389000.000
774	394	394000.000
775	401	401000.000
776	397	397000.000
777	395	395000.000
778	399	399000.000
779	376	376000.000
780	393	393000.000
781	401	401000.000
782	400	400000.000
783	385	385000.000
784	372	372000.000
785	359	359000.000
786	375	375000.000
787	386	386000.000
788	396	396000.000
789	404	404000.000
790	415	415000.000
791	405	405000.000
792	382	382000.000
793	412	412000.000
794	373	373000.000
795	360	360000.000
796	373	373000.000
797	385	385000.000
798	418	418000.000
799	373	373000.000
800	393	393000.000
801	388	388000.000
802	423	423000.000
803	394	394000.000
804	376	376000.000
805	358	358000.000
806	392	392000.000
807	395	395000.000
808	407	407000.000
809	371	371000.000
810	386	386000.000
811	366	366000.000
812	385	385000.000
813	412	412000.000
814	392	392000.000
815	372	372000.000
816	419	419000.000
817	438	438000.000
818	342	342000.000
819	412	412000.000
820	397	397000.000
821	397	397000.000
822	422	422000.000
823	408	408000.000
824	367	367000.000
825	376	376000.000
826	383	383000.000
827	368	368000.000
828	405	405000.000
829	380	380000.000
830	351	351000.000
831	398	398000.000
832	389	389000.000
833	391	391000.000
834	388	388000.000
835	368	368000.000
836	405	405000.000
837	395	395000.000
838	347	347000.000
839	370	370000.000
840	385	385000.000
841	369	369000.000
842	396	396000.000
843	401	401000.000
844	385	385000.000
845	392	392000.000
846	415	415000.000
847	396	396000.000
848	334	334000.000
849	370	370000.000
850	423	423000.000
851	371	371000.000
852	368	368000.000
853	386	386000.000
854	388	388000.000
855	383	383000.000
856	373	373000.000
857	362	362000.000
858	366	366000.000
859	356	356000.000
860	370	370000.000
861	370	370000.000
862	373	373000.000
863	397	397000.000
864	385	385000.000
865	398	398000.000
866	385	385000.000
867	421	421000.000
868	375	375000.000
869	407	407000.000
870	409	409000.000
871	402	402000.000
872	408	408000.000
873	419	419000.000
874	402	402000.000
875	370	370000.000
876	415	415000.000
877	370	370000.000
878	358	358000.000
879	365	365000.000
880	416	416000.000
881	408	408000.000
882	373	373000.000
883	413	413000.000
884	392	392000.000
885	371	371000.000
886	367	367000.000
887	366	366000.000
888	383	383000.000
889	385	385000.000
890	379	379000.000
891	379	379000.000
892	397	397000.000
893	395	395000.000
894	390	390000.000
895	393	393000.000
896	425	425000.000
897	388	388000.000
898	427	427000.000
899	375	375000.000
900	419	419000.000
901	393	393000.000
902	330	330000.000
903	410	410000.000
904	397	397000.000
905	378	378000.000
906	385	385000.000
907	351	351000.000
908	384	384000.000
909	397	397000.000
910	366	366000.000
911	385	385000.000
912	399	399000.000
913	387	387000.000
914	375	375000.000
915	369	369000.000
916	395	395000.000
917	459	459000.000
918	404	404000.000
919	363	363000.000
920	395	395000.000
921	410	410000.000
922	375	375000.000
923	357	357000.000
924	380	380000.000
925	364	364000.000
926	401	401000.000
927	397	397000.000
928	397	397000.000
929	343	343000.000
930	407	407000.000
931	376	376000.000
932	396	396000.000
933	405	405000.000
934	353	353000.000
935	328	328000.000
936	380	380000.000
937	386	386000.000
938	396	396000.000
939	383	383000.000
940	384	384000.000
941	421	421000.000
942	393	393000.000
943	364	364000.000
944	377	377000.000
945	404	404000.000
946	389	389000.000
947	363	363000.000
948	393	393000.000
949	402	402000.000
950	365	365000.000
951	363	363000.000
