# bins en theta = 280.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	65	65000.000
2	45	45000.000
3	62	62000.000
4	54	54000.000
5	52	52000.000
6	46	46000.000
7	69	69000.000
8	60	60000.000
9	61	61000.000
10	62	62000.000
11	60	60000.000
12	53	53000.000
13	61	61000.000
14	47	47000.000
15	64	64000.000
16	55	55000.000
17	52	52000.000
18	49	49000.000
19	51	51000.000
20	61	61000.000
21	53	53000.000
22	49	49000.000
23	59	59000.000
24	56	56000.000
25	53	53000.000
26	41	41000.000
27	58	58000.000
28	46	46000.000
29	53	53000.000
30	61	61000.000
31	61	61000.000
32	58	58000.000
33	50	50000.000
34	58	58000.000
35	59	59000.000
36	64	64000.000
37	53	53000.000
38	77	77000.000
39	61	61000.000
40	58	58000.000
41	43	43000.000
42	38	38000.000
43	54	54000.000
44	54	54000.000
45	62	62000.000
46	62	62000.000
47	45	45000.000
48	53	53000.000
49	58	58000.000
50	69	69000.000
51	61	61000.000
52	54	54000.000
53	58	58000.000
54	48	48000.000
55	51	51000.000
56	60	60000.000
57	58	58000.000
58	49	49000.000
59	42	42000.000
60	54	54000.000
61	64	64000.000
62	59	59000.000
63	65	65000.000
64	66	66000.000
65	56	56000.000
66	51	51000.000
67	47	47000.000
68	51	51000.000
69	50	50000.000
70	63	63000.000
71	51	51000.000
72	61	61000.000
73	49	49000.000
74	56	56000.000
75	46	46000.000
76	57	57000.000
77	67	67000.000
78	58	58000.000
79	41	41000.000
80	58	58000.000
81	47	47000.000
82	53	53000.000
83	51	51000.000
84	54	54000.000
85	54	54000.000
86	42	42000.000
87	64	64000.000
88	50	50000.000
89	54	54000.000
90	64	64000.000
91	64	64000.000
92	41	41000.000
93	56	56000.000
94	63	63000.000
95	48	48000.000
96	65	65000.000
97	53	53000.000
98	52	52000.000
99	51	51000.000
100	52	52000.000
101	51	51000.000
102	58	58000.000
103	56	56000.000
104	61	61000.000
105	60	60000.000
106	59	59000.000
107	59	59000.000
108	65	65000.000
109	56	56000.000
110	44	44000.000
111	56	56000.000
112	62	62000.000
113	56	56000.000
114	51	51000.000
115	45	45000.000
116	58	58000.000
117	63	63000.000
118	55	55000.000
119	56	56000.000
120	54	54000.000
121	66	66000.000
122	49	49000.000
123	63	63000.000
124	62	62000.000
125	58	58000.000
126	66	66000.000
127	62	62000.000
128	55	55000.000
129	72	72000.000
130	51	51000.000
131	71	71000.000
132	57	57000.000
133	75	75000.000
134	62	62000.000
135	55	55000.000
136	50	50000.000
137	56	56000.000
138	64	64000.000
139	38	38000.000
140	52	52000.000
141	51	51000.000
142	54	54000.000
143	45	45000.000
144	58	58000.000
145	63	63000.000
146	56	56000.000
147	49	49000.000
148	44	44000.000
149	83	83000.000
