# bins en theta = 160.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	446	446000.000
2	476	476000.000
3	456	456000.000
4	457	457000.000
5	436	436000.000
6	445	445000.000
7	476	476000.000
8	446	446000.000
9	482	482000.000
10	481	481000.000
11	471	471000.000
12	451	451000.000
13	525	525000.000
14	512	512000.000
15	452	452000.000
16	467	467000.000
17	415	415000.000
18	445	445000.000
19	443	443000.000
20	465	465000.000
21	445	445000.000
22	468	468000.000
23	452	452000.000
24	467	467000.000
25	467	467000.000
26	441	441000.000
27	469	469000.000
28	442	442000.000
29	449	449000.000
30	451	451000.000
31	445	445000.000
32	474	474000.000
33	459	459000.000
34	424	424000.000
35	479	479000.000
36	442	442000.000
37	494	494000.000
38	467	467000.000
39	463	463000.000
40	461	461000.000
41	438	438000.000
42	438	438000.000
43	464	464000.000
44	433	433000.000
45	448	448000.000
46	472	472000.000
47	461	461000.000
48	484	484000.000
49	493	493000.000
50	463	463000.000
51	454	454000.000
52	440	440000.000
53	440	440000.000
54	461	461000.000
55	454	454000.000
56	458	458000.000
57	471	471000.000
58	422	422000.000
59	469	469000.000
60	473	473000.000
61	451	451000.000
62	460	460000.000
63	444	444000.000
64	467	467000.000
65	475	475000.000
66	422	422000.000
67	462	462000.000
68	488	488000.000
69	475	475000.000
70	426	426000.000
71	415	415000.000
72	420	420000.000
73	449	449000.000
74	426	426000.000
75	464	464000.000
76	463	463000.000
77	451	451000.000
78	437	437000.000
79	490	490000.000
80	458	458000.000
81	500	500000.000
82	506	506000.000
83	424	424000.000
84	485	485000.000
85	481	481000.000
86	447	447000.000
87	470	470000.000
88	471	471000.000
89	452	452000.000
90	440	440000.000
91	452	452000.000
92	466	466000.000
93	468	468000.000
94	489	489000.000
95	470	470000.000
96	459	459000.000
97	468	468000.000
98	442	442000.000
99	483	483000.000
100	460	460000.000
101	481	481000.000
102	466	466000.000
103	448	448000.000
104	417	417000.000
105	476	476000.000
106	450	450000.000
107	442	442000.000
108	469	469000.000
109	444	444000.000
110	470	470000.000
111	487	487000.000
112	470	470000.000
113	500	500000.000
114	475	475000.000
115	472	472000.000
116	474	474000.000
117	500	500000.000
118	445	445000.000
119	461	461000.000
120	447	447000.000
121	463	463000.000
122	512	512000.000
123	446	446000.000
124	446	446000.000
125	465	465000.000
126	442	442000.000
127	394	394000.000
128	435	435000.000
129	463	463000.000
130	444	444000.000
131	452	452000.000
132	500	500000.000
133	462	462000.000
134	453	453000.000
135	454	454000.000
136	447	447000.000
137	488	488000.000
138	444	444000.000
139	452	452000.000
140	485	485000.000
141	468	468000.000
142	474	474000.000
143	468	468000.000
144	492	492000.000
145	405	405000.000
146	499	499000.000
147	455	455000.000
148	446	446000.000
149	513	513000.000
150	440	440000.000
151	434	434000.000
152	446	446000.000
153	512	512000.000
154	471	471000.000
155	485	485000.000
156	436	436000.000
157	460	460000.000
158	453	453000.000
159	460	460000.000
160	466	466000.000
161	479	479000.000
162	457	457000.000
163	443	443000.000
164	466	466000.000
165	446	446000.000
166	459	459000.000
167	456	456000.000
168	415	415000.000
169	424	424000.000
170	474	474000.000
171	459	459000.000
172	448	448000.000
173	508	508000.000
174	404	404000.000
175	490	490000.000
176	455	455000.000
177	442	442000.000
178	465	465000.000
179	433	433000.000
180	461	461000.000
181	457	457000.000
182	473	473000.000
183	449	449000.000
184	474	474000.000
185	507	507000.000
186	448	448000.000
187	454	454000.000
188	487	487000.000
189	432	432000.000
190	433	433000.000
191	391	391000.000
192	463	463000.000
193	493	493000.000
194	449	449000.000
195	440	440000.000
196	430	430000.000
197	446	446000.000
198	429	429000.000
199	442	442000.000
200	423	423000.000
201	468	468000.000
202	471	471000.000
203	444	444000.000
204	464	464000.000
205	453	453000.000
206	449	449000.000
207	459	459000.000
208	480	480000.000
209	462	462000.000
210	483	483000.000
211	451	451000.000
212	483	483000.000
213	491	491000.000
214	503	503000.000
215	462	462000.000
216	457	457000.000
217	459	459000.000
218	435	435000.000
219	430	430000.000
220	443	443000.000
221	462	462000.000
222	477	477000.000
223	435	435000.000
224	460	460000.000
225	514	514000.000
226	491	491000.000
227	495	495000.000
228	432	432000.000
229	435	435000.000
230	464	464000.000
231	476	476000.000
232	446	446000.000
233	452	452000.000
234	485	485000.000
235	473	473000.000
236	518	518000.000
237	487	487000.000
238	450	450000.000
239	441	441000.000
240	477	477000.000
241	467	467000.000
242	458	458000.000
243	442	442000.000
244	432	432000.000
245	461	461000.000
246	480	480000.000
247	499	499000.000
248	507	507000.000
249	473	473000.000
250	452	452000.000
251	420	420000.000
252	443	443000.000
253	485	485000.000
254	482	482000.000
255	432	432000.000
256	476	476000.000
257	510	510000.000
258	417	417000.000
259	470	470000.000
260	469	469000.000
261	467	467000.000
262	460	460000.000
263	464	464000.000
264	488	488000.000
265	429	429000.000
266	425	425000.000
267	484	484000.000
268	472	472000.000
269	512	512000.000
270	452	452000.000
271	466	466000.000
272	452	452000.000
273	492	492000.000
274	444	444000.000
275	439	439000.000
276	465	465000.000
277	451	451000.000
278	412	412000.000
279	409	409000.000
280	428	428000.000
281	482	482000.000
282	447	447000.000
283	458	458000.000
284	459	459000.000
285	443	443000.000
286	449	449000.000
287	499	499000.000
288	468	468000.000
289	481	481000.000
290	451	451000.000
291	463	463000.000
292	457	457000.000
293	492	492000.000
294	467	467000.000
295	460	460000.000
296	469	469000.000
297	444	444000.000
298	437	437000.000
299	490	490000.000
300	466	466000.000
301	446	446000.000
302	470	470000.000
303	438	438000.000
304	454	454000.000
305	499	499000.000
306	521	521000.000
307	473	473000.000
308	489	489000.000
309	458	458000.000
310	453	453000.000
311	477	477000.000
312	488	488000.000
313	476	476000.000
314	509	509000.000
315	443	443000.000
316	459	459000.000
317	441	441000.000
318	458	458000.000
319	455	455000.000
320	444	444000.000
321	446	446000.000
322	482	482000.000
323	480	480000.000
324	407	407000.000
325	436	436000.000
326	484	484000.000
327	446	446000.000
328	477	477000.000
329	456	456000.000
330	541	541000.000
331	457	457000.000
332	449	449000.000
333	458	458000.000
334	453	453000.000
335	480	480000.000
336	459	459000.000
337	457	457000.000
338	469	469000.000
339	438	438000.000
340	464	464000.000
341	465	465000.000
342	446	446000.000
343	447	447000.000
344	436	436000.000
345	447	447000.000
346	454	454000.000
347	470	470000.000
348	494	494000.000
349	465	465000.000
350	445	445000.000
351	434	434000.000
352	465	465000.000
353	448	448000.000
354	459	459000.000
355	488	488000.000
356	442	442000.000
357	459	459000.000
358	447	447000.000
359	461	461000.000
360	480	480000.000
361	486	486000.000
362	465	465000.000
363	467	467000.000
364	469	469000.000
365	431	431000.000
366	454	454000.000
367	466	466000.000
368	449	449000.000
369	424	424000.000
370	447	447000.000
371	481	481000.000
372	461	461000.000
373	466	466000.000
374	442	442000.000
375	500	500000.000
376	470	470000.000
377	465	465000.000
378	518	518000.000
379	464	464000.000
380	484	484000.000
381	483	483000.000
382	491	491000.000
383	444	444000.000
384	501	501000.000
385	439	439000.000
386	417	417000.000
387	495	495000.000
388	477	477000.000
389	471	471000.000
390	462	462000.000
391	449	449000.000
392	474	474000.000
393	477	477000.000
394	477	477000.000
395	476	476000.000
396	450	450000.000
397	474	474000.000
398	441	441000.000
399	461	461000.000
400	439	439000.000
401	474	474000.000
402	403	403000.000
403	471	471000.000
404	438	438000.000
405	445	445000.000
406	439	439000.000
407	430	430000.000
408	442	442000.000
409	483	483000.000
410	442	442000.000
411	472	472000.000
412	460	460000.000
413	435	435000.000
414	459	459000.000
415	453	453000.000
416	436	436000.000
417	457	457000.000
418	508	508000.000
419	465	465000.000
420	448	448000.000
421	430	430000.000
422	460	460000.000
423	449	449000.000
424	426	426000.000
425	458	458000.000
426	477	477000.000
427	479	479000.000
428	454	454000.000
429	457	457000.000
430	509	509000.000
431	468	468000.000
432	458	458000.000
433	462	462000.000
434	466	466000.000
435	440	440000.000
436	478	478000.000
437	427	427000.000
438	443	443000.000
439	497	497000.000
440	480	480000.000
441	444	444000.000
442	443	443000.000
443	430	430000.000
444	448	448000.000
445	493	493000.000
446	465	465000.000
447	487	487000.000
448	499	499000.000
449	467	467000.000
450	514	514000.000
451	486	486000.000
452	452	452000.000
453	445	445000.000
454	441	441000.000
455	468	468000.000
456	473	473000.000
457	470	470000.000
458	421	421000.000
459	456	456000.000
460	459	459000.000
461	438	438000.000
462	438	438000.000
463	443	443000.000
464	476	476000.000
465	475	475000.000
466	445	445000.000
467	462	462000.000
468	479	479000.000
469	482	482000.000
470	472	472000.000
471	424	424000.000
472	455	455000.000
473	483	483000.000
474	482	482000.000
475	445	445000.000
476	457	457000.000
477	455	455000.000
478	481	481000.000
479	494	494000.000
480	446	446000.000
481	468	468000.000
482	452	452000.000
483	472	472000.000
484	433	433000.000
485	467	467000.000
486	470	470000.000
487	463	463000.000
488	439	439000.000
489	477	477000.000
490	430	430000.000
491	464	464000.000
492	478	478000.000
493	480	480000.000
494	483	483000.000
495	455	455000.000
496	482	482000.000
497	458	458000.000
498	487	487000.000
499	483	483000.000
500	457	457000.000
501	448	448000.000
502	455	455000.000
503	472	472000.000
504	433	433000.000
505	459	459000.000
506	489	489000.000
507	442	442000.000
508	410	410000.000
509	406	406000.000
510	446	446000.000
511	470	470000.000
512	470	470000.000
513	450	450000.000
514	443	443000.000
515	479	479000.000
516	459	459000.000
517	484	484000.000
518	455	455000.000
519	447	447000.000
520	467	467000.000
521	483	483000.000
522	478	478000.000
523	444	444000.000
524	433	433000.000
525	426	426000.000
526	463	463000.000
527	464	464000.000
528	458	458000.000
529	468	468000.000
530	461	461000.000
531	436	436000.000
532	428	428000.000
533	491	491000.000
534	447	447000.000
535	440	440000.000
536	477	477000.000
537	441	441000.000
538	494	494000.000
539	488	488000.000
540	471	471000.000
541	445	445000.000
542	456	456000.000
543	432	432000.000
544	481	481000.000
545	445	445000.000
546	452	452000.000
547	461	461000.000
548	472	472000.000
549	525	525000.000
550	441	441000.000
551	486	486000.000
552	466	466000.000
553	480	480000.000
554	473	473000.000
555	465	465000.000
556	434	434000.000
557	440	440000.000
558	436	436000.000
559	491	491000.000
560	454	454000.000
561	419	419000.000
562	477	477000.000
563	437	437000.000
564	449	449000.000
565	461	461000.000
566	471	471000.000
567	457	457000.000
568	454	454000.000
569	475	475000.000
570	482	482000.000
571	442	442000.000
572	459	459000.000
573	498	498000.000
574	459	459000.000
575	465	465000.000
576	430	430000.000
577	438	438000.000
578	464	464000.000
579	465	465000.000
580	465	465000.000
581	464	464000.000
582	451	451000.000
583	464	464000.000
584	434	434000.000
585	441	441000.000
586	476	476000.000
587	442	442000.000
588	456	456000.000
589	423	423000.000
590	469	469000.000
591	437	437000.000
592	440	440000.000
593	431	431000.000
594	461	461000.000
595	483	483000.000
596	457	457000.000
597	460	460000.000
598	478	478000.000
599	490	490000.000
600	454	454000.000
601	469	469000.000
602	457	457000.000
603	499	499000.000
604	490	490000.000
605	478	478000.000
606	472	472000.000
607	448	448000.000
608	477	477000.000
609	443	443000.000
610	466	466000.000
611	458	458000.000
612	400	400000.000
613	450	450000.000
614	455	455000.000
615	488	488000.000
616	460	460000.000
617	474	474000.000
618	476	476000.000
619	456	456000.000
620	468	468000.000
621	452	452000.000
622	466	466000.000
623	474	474000.000
624	473	473000.000
625	486	486000.000
626	466	466000.000
627	435	435000.000
628	462	462000.000
629	450	450000.000
630	426	426000.000
631	490	490000.000
632	461	461000.000
633	468	468000.000
634	461	461000.000
635	474	474000.000
636	478	478000.000
637	482	482000.000
638	436	436000.000
639	485	485000.000
640	459	459000.000
641	458	458000.000
642	465	465000.000
643	477	477000.000
644	436	436000.000
645	437	437000.000
646	455	455000.000
647	452	452000.000
648	456	456000.000
649	442	442000.000
650	470	470000.000
651	475	475000.000
652	476	476000.000
653	449	449000.000
654	458	458000.000
655	458	458000.000
656	458	458000.000
657	468	468000.000
658	456	456000.000
659	472	472000.000
660	431	431000.000
661	454	454000.000
662	432	432000.000
663	453	453000.000
664	447	447000.000
665	440	440000.000
666	493	493000.000
667	460	460000.000
668	418	418000.000
669	399	399000.000
670	460	460000.000
671	509	509000.000
672	454	454000.000
673	471	471000.000
674	449	449000.000
675	439	439000.000
676	486	486000.000
677	485	485000.000
678	429	429000.000
679	467	467000.000
680	449	449000.000
681	513	513000.000
682	436	436000.000
683	405	405000.000
684	475	475000.000
685	503	503000.000
686	489	489000.000
687	471	471000.000
688	460	460000.000
689	432	432000.000
690	490	490000.000
691	517	517000.000
692	460	460000.000
693	466	466000.000
694	443	443000.000
695	440	440000.000
696	469	469000.000
697	498	498000.000
698	483	483000.000
699	445	445000.000
700	468	468000.000
701	489	489000.000
702	481	481000.000
703	458	458000.000
704	453	453000.000
705	490	490000.000
706	473	473000.000
707	459	459000.000
708	465	465000.000
709	480	480000.000
710	436	436000.000
711	528	528000.000
712	486	486000.000
713	440	440000.000
714	446	446000.000
715	465	465000.000
716	435	435000.000
717	442	442000.000
718	462	462000.000
719	459	459000.000
720	465	465000.000
721	462	462000.000
722	480	480000.000
723	457	457000.000
724	465	465000.000
725	446	446000.000
726	461	461000.000
727	491	491000.000
728	454	454000.000
729	441	441000.000
