Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-08-15
Time (HH:MM:SS):	15:21:03
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           88 	
        2	          101 	
        3	           81 	
        4	           95 	
        5	           95 	
        6	           83 	
        7	           94 	
        8	           84 	
        9	           78 	
       10	           94 	
       11	           76 	
       12	           89 	
       13	           98 	
       14	          104 	
       15	           93 	
       16	           86 	
       17	           96 	
       18	           80 	
       19	           84 	
       20	           85 	
       21	           95 	
       22	           87 	
       23	          101 	
       24	           82 	
       25	           91 	
       26	           92 	
       27	           92 	
       28	           82 	
       29	           89 	
       30	          102 	
       31	           77 	
       32	           75 	
       33	           86 	
       34	          106 	
       35	          115 	
       36	           87 	
       37	          108 	
       38	           84 	
       39	           82 	
       40	          100 	
       41	           89 	
       42	           91 	
       43	           99 	
       44	          101 	
       45	           89 	
       46	           86 	
       47	           90 	
       48	          108 	
       49	           90 	
       50	           77 	
       51	           79 	
       52	           85 	
       53	           92 	
       54	           91 	
       55	           89 	
       56	           88 	
       57	           79 	
       58	           84 	
       59	           91 	
       60	           84 	
       61	           97 	
       62	           86 	
       63	          102 	
       64	           83 	
       65	           95 	
       66	          104 	
       67	           91 	
       68	           78 	
       69	           92 	
       70	           89 	
       71	           85 	
       72	           73 	
       73	           86 	
       74	           94 	
       75	           96 	
       76	           88 	
       77	           97 	
       78	           88 	
       79	           89 	
       80	           87 	
       81	           95 	
       82	           78 	
       83	           77 	
       84	           87 	
       85	           88 	
       86	           77 	
       87	           80 	
       88	           88 	
       89	           91 	
       90	           77 	
       91	           92 	
       92	           78 	
       93	           83 	
       94	           84 	
       95	           80 	
       96	           96 	
       97	           81 	
       98	          104 	
       99	           88 	
      100	          101 	
      101	           79 	
      102	           96 	
      103	          102 	
      104	           99 	
      105	           86 	
      106	           93 	
      107	           91 	
      108	           93 	
      109	           77 	
      110	          104 	
      111	           58 	
      112	           74 	
      113	           92 	
      114	          101 	
      115	           93 	
      116	           77 	
      117	           91 	
      118	           73 	
      119	           88 	
      120	           82 	
      121	          106 	
      122	           91 	
      123	           89 	
      124	           82 	
      125	           81 	
      126	           92 	
      127	           70 	
      128	           95 	
      129	           94 	
      130	           87 	
      131	           93 	
      132	           91 	
      133	           96 	
      134	           82 	
      135	          101 	
      136	           86 	
      137	           87 	
      138	           98 	
      139	           87 	
      140	           94 	
      141	           95 	
      142	           85 	
      143	           94 	
      144	           93 	
      145	           92 	
      146	          100 	
      147	           94 	
      148	           91 	
      149	           81 	
      150	          111 	
      151	           96 	
      152	           94 	
      153	           83 	
      154	           93 	
      155	           77 	
      156	           79 	
      157	           99 	
      158	           78 	
      159	           84 	
      160	          102 	
      161	           74 	
      162	           93 	
      163	          102 	
      164	           80 	
      165	           89 	
      166	          101 	
      167	           81 	
      168	           84 	
      169	           94 	
      170	           74 	
      171	          105 	
      172	           87 	
      173	           94 	
      174	           81 	
      175	          100 	
      176	           98 	
      177	          105 	
      178	           83 	
      179	          104 	
      180	           97 	
      181	           77 	
      182	          101 	
      183	           95 	
      184	           90 	
      185	           79 	
      186	           86 	
      187	           99 	
      188	          100 	
      189	           72 	
      190	           92 	
      191	           82 	
      192	           74 	
      193	           78 	
      194	           83 	
      195	           75 	
      196	           97 	
      197	           94 	
      198	           89 	
      199	           87 	
      200	           91 	
      201	           94 	
      202	           74 	
      203	           89 	
      204	          117 	
      205	           81 	
      206	           95 	
      207	           79 	
      208	           85 	
      209	          109 	
      210	           98 	
      211	           99 	
      212	           79 	
      213	           79 	
      214	           68 	
      215	          113 	
      216	           88 	
      217	           74 	
      218	          116 	
      219	           80 	
      220	           91 	
      221	           77 	
      222	          100 	
      223	           84 	
      224	           77 	
      225	           87 	
      226	           73 	
      227	           86 	
      228	           90 	
      229	           85 	
      230	           94 	
      231	          106 	
      232	           94 	
      233	           97 	
      234	          101 	
      235	           76 	
      236	           85 	
      237	           86 	
      238	           78 	
      239	           82 	
      240	           88 	
      241	           88 	
      242	           87 	
      243	           80 	
      244	           96 	
      245	           91 	
      246	           75 	
      247	           74 	
      248	           87 	
      249	           91 	
      250	           95 	
      251	           88 	
      252	           77 	
      253	           81 	
      254	           74 	
      255	           83 	
      256	           92 	
      257	           66 	
      258	           87 	
      259	           97 	
      260	           89 	
      261	           77 	
      262	           92 	
      263	          114 	
      264	           93 	
      265	           83 	
      266	          108 	
      267	          115 	
      268	          101 	
      269	          103 	
      270	          101 	
      271	          113 	
      272	           74 	
      273	           94 	
      274	           84 	
      275	           81 	
      276	           87 	
      277	           87 	
      278	          107 	
      279	          100 	
      280	           82 	
      281	           95 	
      282	           95 	
      283	           83 	
      284	          106 	
      285	           94 	
      286	           91 	
      287	           88 	
      288	           84 	
      289	           94 	
      290	           87 	
      291	           76 	
      292	           77 	
      293	           91 	
      294	           83 	
      295	          108 	
      296	           95 	
      297	           82 	
      298	           86 	
      299	          101 	
      300	           86 	
      301	           76 	
      302	           90 	
      303	           78 	
      304	           84 	
      305	           99 	
      306	           80 	
      307	           86 	
      308	           73 	
      309	           88 	
      310	           80 	
      311	           93 	
      312	           78 	
      313	           97 	
      314	           80 	
      315	          106 	
      316	           81 	
      317	           76 	
      318	           97 	
      319	           82 	
      320	           74 	
      321	           81 	
      322	           90 	
      323	           90 	
      324	           79 	
      325	           79 	
      326	           69 	
      327	           92 	
      328	           83 	
      329	          104 	
      330	           95 	
      331	           93 	
      332	           99 	
      333	           95 	
      334	           86 	
      335	           69 	
      336	           92 	
      337	           86 	
      338	           93 	
      339	           87 	
      340	           83 	
      341	           76 	
      342	           69 	
      343	           93 	
      344	           76 	
      345	           78 	
      346	           85 	
      347	           79 	
