Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-08-15
Time (HH:MM:SS):	15:10:27
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           30 	
        2	           33 	
        3	           41 	
        4	           29 	
        5	           26 	
        6	           28 	
        7	           32 	
        8	           26 	
        9	           22 	
       10	           32 	
       11	           22 	
       12	           28 	
       13	           36 	
       14	           31 	
       15	           25 	
       16	           27 	
       17	           35 	
       18	           33 	
       19	           24 	
       20	           34 	
       21	           32 	
       22	           26 	
       23	           27 	
       24	           29 	
       25	           42 	
       26	           37 	
       27	           33 	
       28	           29 	
       29	           23 	
       30	           26 	
       31	           35 	
       32	           22 	
       33	           24 	
       34	           29 	
       35	           28 	
       36	           24 	
       37	           30 	
       38	           25 	
       39	           29 	
       40	           24 	
       41	           30 	
       42	           22 	
       43	           27 	
       44	           42 	
       45	           32 	
       46	           27 	
       47	           19 	
       48	           33 	
       49	           29 	
       50	           33 	
       51	           24 	
       52	           27 	
       53	           30 	
       54	           26 	
       55	           29 	
       56	           31 	
       57	           36 	
       58	           28 	
       59	           31 	
       60	           24 	
       61	           36 	
       62	           34 	
       63	           35 	
       64	           33 	
       65	           31 	
       66	           28 	
       67	           39 	
       68	           37 	
       69	           29 	
       70	           20 	
       71	           33 	
       72	           33 	
       73	           26 	
       74	           27 	
       75	           21 	
       76	           27 	
       77	           33 	
       78	           34 	
       79	           26 	
       80	           28 	
       81	           23 	
       82	           38 	
       83	           26 	
       84	           21 	
       85	           38 	
       86	           30 	
       87	           26 	
       88	           23 	
       89	           26 	
       90	           31 	
       91	           42 	
       92	           27 	
       93	           30 	
       94	           23 	
       95	           20 	
       96	           33 	
       97	           27 	
       98	           34 	
       99	           33 	
      100	           23 	
      101	           20 	
      102	           35 	
      103	           31 	
      104	           27 	
      105	           29 	
      106	           25 	
      107	           25 	
      108	           34 	
      109	           33 	
      110	           46 	
      111	           30 	
      112	           39 	
      113	           37 	
      114	           24 	
      115	           26 	
      116	           31 	
      117	           36 	
      118	           26 	
      119	           24 	
      120	           28 	
      121	           39 	
      122	           26 	
      123	           24 	
      124	           35 	
      125	           27 	
      126	           33 	
      127	           30 	
      128	           27 	
      129	           29 	
      130	           37 	
      131	           27 	
      132	           31 	
      133	           32 	
      134	           27 	
      135	           33 	
      136	           29 	
      137	           31 	
      138	           30 	
      139	           34 	
      140	           27 	
      141	           31 	
      142	           41 	
      143	           26 	
      144	           36 	
      145	           37 	
      146	           29 	
      147	           40 	
      148	           36 	
      149	           28 	
      150	           45 	
      151	           41 	
      152	           26 	
      153	           33 	
      154	           35 	
      155	           34 	
      156	           37 	
      157	           24 	
      158	           36 	
      159	           35 	
      160	           33 	
      161	           31 	
      162	           33 	
      163	           24 	
      164	           37 	
      165	           28 	
      166	           37 	
      167	           27 	
      168	           35 	
      169	           31 	
      170	           38 	
      171	           32 	
      172	           30 	
      173	           29 	
      174	           36 	
      175	           26 	
      176	           32 	
      177	           25 	
      178	           30 	
      179	           26 	
      180	           43 	
      181	           31 	
      182	           30 	
      183	           21 	
      184	           32 	
      185	           40 	
      186	           45 	
      187	           38 	
      188	           34 	
      189	           36 	
      190	           29 	
      191	           29 	
      192	           27 	
      193	           37 	
      194	           30 	
      195	           40 	
      196	           29 	
      197	           41 	
      198	           32 	
      199	           34 	
      200	           35 	
      201	           34 	
      202	           31 	
      203	           30 	
      204	           33 	
      205	           30 	
      206	           34 	
      207	           34 	
      208	           30 	
      209	           29 	
      210	           31 	
      211	           23 	
      212	           27 	
      213	           29 	
      214	           33 	
      215	           30 	
      216	           26 	
      217	           28 	
      218	           21 	
      219	           37 	
      220	           30 	
      221	           37 	
      222	           28 	
      223	           30 	
      224	           28 	
      225	           35 	
      226	           28 	
      227	           37 	
      228	           25 	
      229	           32 	
      230	           36 	
      231	           35 	
      232	           35 	
      233	           25 	
      234	           33 	
      235	           29 	
      236	           25 	
      237	           40 	
      238	           26 	
      239	           30 	
      240	           45 	
      241	           27 	
      242	           31 	
      243	           37 	
      244	           28 	
      245	           31 	
      246	           30 	
      247	           36 	
      248	           42 	
      249	           44 	
      250	           25 	
      251	           27 	
      252	           31 	
      253	           32 	
      254	           27 	
      255	           27 	
      256	           35 	
      257	           37 	
      258	           30 	
      259	           25 	
      260	           28 	
      261	           33 	
      262	           31 	
      263	           30 	
      264	           37 	
      265	           25 	
      266	           31 	
      267	           31 	
      268	           33 	
      269	           18 	
      270	           34 	
      271	           31 	
      272	           26 	
      273	           30 	
      274	           24 	
      275	           27 	
      276	           22 	
      277	           25 	
      278	           47 	
      279	           32 	
      280	           36 	
      281	           30 	
      282	           28 	
      283	           22 	
      284	           28 	
      285	           21 	
      286	           23 	
      287	           26 	
      288	           24 	
      289	           21 	
      290	           24 	
      291	           35 	
      292	           25 	
      293	           26 	
      294	           29 	
      295	           37 	
      296	           31 	
      297	           27 	
      298	           30 	
      299	           27 	
      300	           37 	
      301	           27 	
      302	           31 	
      303	           24 	
      304	           26 	
      305	           35 	
      306	           32 	
      307	           31 	
      308	           35 	
      309	           27 	
      310	           27 	
      311	           27 	
      312	           24 	
      313	           32 	
      314	           23 	
      315	           32 	
      316	           31 	
      317	           30 	
      318	           32 	
      319	           34 	
      320	           25 	
      321	           32 	
      322	           28 	
      323	           38 	
      324	           36 	
      325	           27 	
      326	           41 	
      327	           29 	
      328	           25 	
      329	           39 	
      330	           34 	
      331	           40 	
      332	           42 	
      333	           26 	
      334	           26 	
      335	           31 	
      336	           19 	
      337	           39 	
      338	           17 	
      339	           25 	
      340	           19 	
      341	           30 	
      342	           26 	
      343	           25 	
      344	           23 	
      345	           28 	
      346	           33 	
      347	           27 	
      348	           31 	
      349	           21 	
      350	           30 	
      351	           39 	
      352	           35 	
      353	           26 	
      354	           30 	
      355	           39 	
      356	           26 	
      357	           31 	
      358	           29 	
      359	           27 	
      360	           32 	
      361	           30 	
      362	           31 	
      363	           41 	
      364	           17 	
      365	           27 	
      366	           30 	
      367	           20 	
      368	           32 	
      369	           34 	
      370	           23 	
      371	           34 	
      372	           25 	
      373	           26 	
      374	           28 	
      375	           31 	
      376	           34 	
      377	           26 	
      378	           27 	
      379	           23 	
      380	           29 	
      381	           42 	
      382	           29 	
      383	           29 	
      384	           37 	
      385	           27 	
      386	           34 	
      387	           27 	
      388	           26 	
      389	           29 	
      390	           23 	
      391	           35 	
      392	           31 	
