Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-08-15
Time (HH:MM:SS):	15:11:44
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	          157 	
        2	          171 	
        3	          144 	
        4	          167 	
        5	          180 	
        6	          188 	
        7	          175 	
        8	          165 	
        9	          199 	
       10	          162 	
       11	          162 	
       12	          193 	
       13	          163 	
       14	          167 	
       15	          169 	
       16	          179 	
       17	          190 	
       18	          164 	
       19	          190 	
       20	          150 	
       21	          155 	
       22	          173 	
       23	          169 	
       24	          173 	
       25	          174 	
       26	          163 	
       27	          181 	
       28	          174 	
       29	          142 	
       30	          201 	
       31	          182 	
       32	          169 	
       33	          183 	
       34	          191 	
       35	          200 	
       36	          165 	
       37	          171 	
       38	          178 	
       39	          168 	
       40	          183 	
       41	          171 	
       42	          160 	
       43	          159 	
       44	          174 	
       45	          161 	
       46	          183 	
       47	          200 	
       48	          156 	
       49	          186 	
       50	          170 	
       51	          167 	
       52	          175 	
       53	          163 	
       54	          167 	
       55	          142 	
       56	          193 	
       57	          154 	
       58	          167 	
       59	          180 	
       60	          165 	
       61	          175 	
       62	          183 	
       63	          186 	
       64	          193 	
       65	          164 	
       66	          178 	
       67	          152 	
       68	          141 	
       69	          163 	
       70	          189 	
       71	          178 	
       72	          155 	
       73	          158 	
       74	          158 	
       75	          172 	
       76	          183 	
       77	          188 	
       78	          145 	
       79	          153 	
       80	          186 	
       81	          151 	
       82	          152 	
       83	          179 	
       84	          175 	
       85	          183 	
       86	          169 	
       87	          167 	
       88	          157 	
       89	          150 	
       90	          180 	
       91	          160 	
       92	          143 	
       93	          189 	
       94	          156 	
       95	          174 	
       96	          178 	
       97	          172 	
       98	          173 	
       99	          172 	
      100	          183 	
      101	          173 	
      102	          147 	
      103	          193 	
      104	          176 	
      105	          163 	
      106	          168 	
      107	          156 	
      108	          167 	
      109	          168 	
      110	          171 	
      111	          185 	
      112	          170 	
      113	          183 	
      114	          176 	
      115	          190 	
      116	          189 	
      117	          177 	
      118	          178 	
      119	          155 	
      120	          203 	
      121	          180 	
      122	          182 	
      123	          182 	
      124	          175 	
      125	          168 	
      126	          160 	
      127	          196 	
      128	          184 	
      129	          178 	
      130	          186 	
      131	          174 	
      132	          165 	
      133	          157 	
      134	          163 	
      135	          174 	
      136	          182 	
      137	          184 	
      138	          167 	
      139	          168 	
      140	          199 	
      141	          166 	
      142	          159 	
      143	          168 	
      144	          165 	
      145	          171 	
      146	          162 	
      147	          184 	
      148	          184 	
      149	          154 	
      150	          141 	
      151	          163 	
      152	          168 	
      153	          159 	
      154	          166 	
      155	          171 	
      156	          167 	
      157	          155 	
      158	          169 	
      159	          185 	
      160	          174 	
      161	          171 	
      162	          156 	
      163	          126 	
      164	          193 	
      165	          197 	
      166	          177 	
      167	          181 	
      168	          186 	
      169	          173 	
      170	          174 	
      171	          166 	
      172	          181 	
      173	          158 	
      174	          181 	
      175	          177 	
      176	          170 	
      177	          190 	
      178	          188 	
      179	          180 	
      180	          167 	
      181	          165 	
      182	          164 	
      183	          162 	
      184	          158 	
      185	          168 	
      186	          160 	
      187	          144 	
      188	          180 	
      189	          162 	
      190	          147 	
      191	          179 	
      192	          172 	
      193	          159 	
      194	          188 	
      195	          164 	
      196	          173 	
      197	          170 	
      198	          165 	
      199	          189 	
      200	          158 	
      201	          160 	
      202	          182 	
      203	          174 	
      204	          188 	
      205	          153 	
      206	          177 	
      207	          178 	
      208	          190 	
      209	          156 	
      210	          189 	
      211	          156 	
      212	          190 	
      213	          179 	
      214	          175 	
      215	          190 	
      216	          171 	
      217	          176 	
      218	          174 	
      219	          194 	
      220	          169 	
      221	          151 	
      222	          191 	
      223	          139 	
      224	          171 	
      225	          182 	
      226	          147 	
      227	          186 	
      228	          190 	
      229	          177 	
      230	          159 	
      231	          180 	
      232	          176 	
      233	          186 	
      234	          202 	
      235	          174 	
      236	          201 	
      237	          160 	
      238	          188 	
      239	          155 	
      240	          156 	
      241	          176 	
      242	          172 	
      243	          160 	
      244	          186 	
      245	          168 	
      246	          178 	
      247	          178 	
      248	          175 	
      249	          178 	
      250	          143 	
      251	          192 	
      252	          198 	
      253	          160 	
      254	          187 	
      255	          166 	
      256	          183 	
      257	          163 	
      258	          196 	
      259	          185 	
      260	          219 	
      261	          173 	
      262	          169 	
      263	          172 	
      264	          156 	
      265	          183 	
      266	          188 	
      267	          163 	
      268	          172 	
      269	          160 	
      270	          180 	
      271	          176 	
      272	          182 	
      273	          162 	
      274	          167 	
      275	          163 	
      276	          170 	
      277	          147 	
      278	          169 	
      279	          176 	
      280	          177 	
      281	          132 	
      282	          172 	
      283	          187 	
      284	          163 	
      285	          198 	
      286	          164 	
      287	          199 	
      288	          171 	
      289	          175 	
      290	          163 	
      291	          199 	
      292	          177 	
      293	          170 	
      294	          150 	
      295	          189 	
      296	          176 	
      297	          173 	
      298	          181 	
      299	          160 	
      300	          183 	
      301	          163 	
      302	          186 	
      303	          168 	
      304	          148 	
      305	          158 	
      306	          168 	
      307	          159 	
      308	          185 	
      309	          163 	
      310	          154 	
      311	          158 	
      312	          173 	
      313	          192 	
      314	          171 	
      315	          180 	
      316	          177 	
      317	          181 	
      318	          175 	
      319	          160 	
      320	          164 	
      321	          150 	
      322	          210 	
      323	          172 	
      324	          169 	
      325	          208 	
      326	          172 	
      327	          171 	
      328	          180 	
      329	          170 	
      330	          172 	
      331	          181 	
      332	          182 	
      333	          170 	
      334	          187 	
      335	          189 	
      336	          164 	
      337	          136 	
      338	          168 	
      339	          157 	
      340	          159 	
      341	          158 	
      342	          160 	
      343	          176 	
      344	          151 	
      345	          173 	
      346	          190 	
      347	          176 	
      348	          169 	
      349	          181 	
      350	          151 	
      351	          179 	
      352	          180 	
      353	          187 	
      354	          183 	
      355	          175 	
      356	          187 	
      357	          167 	
      358	          166 	
      359	          171 	
      360	          205 	
      361	          168 	
      362	          172 	
      363	          161 	
      364	          160 	
      365	          177 	
      366	          165 	
      367	          169 	
      368	          164 	
      369	          171 	
      370	          149 	
      371	          158 	
      372	          183 	
      373	          168 	
      374	          208 	
      375	          172 	
      376	          176 	
      377	          159 	
      378	          177 	
      379	          184 	
      380	          161 	
      381	          180 	
      382	          164 	
      383	          172 	
      384	          165 	
      385	          173 	
      386	          190 	
      387	          180 	
      388	          166 	
      389	          170 	
      390	          167 	
      391	          181 	
      392	          175 	
      393	          173 	
      394	          153 	
      395	          195 	
      396	          156 	
      397	          168 	
      398	          174 	
      399	          161 	
      400	          171 	
      401	          182 	
      402	          188 	
      403	          172 	
      404	          180 	
      405	          180 	
      406	          170 	
      407	          190 	
      408	          149 	
      409	          140 	
      410	          201 	
      411	          176 	
      412	          181 	
      413	          183 	
      414	          182 	
      415	          175 	
      416	          166 	
      417	          193 	
      418	          176 	
      419	          178 	
      420	          154 	
      421	          175 	
      422	          153 	
      423	          204 	
      424	          166 	
      425	          158 	
      426	          161 	
      427	          170 	
      428	          148 	
      429	          177 	
      430	          144 	
      431	          179 	
      432	          169 	
      433	          176 	
      434	          158 	
      435	          158 	
      436	          184 	
      437	          168 	
      438	          177 	
      439	          170 	
      440	          176 	
      441	          172 	
      442	          158 	
      443	          167 	
      444	          167 	
      445	          200 	
      446	          168 	
      447	          167 	
      448	          181 	
      449	          176 	
      450	          183 	
      451	          172 	
      452	          162 	
      453	          163 	
      454	          169 	
      455	          179 	
      456	          182 	
      457	          176 	
      458	          164 	
      459	          177 	
      460	          179 	
      461	          194 	
      462	          172 	
      463	          164 	
      464	          198 	
      465	          156 	
      466	          160 	
      467	          154 	
      468	          138 	
      469	          171 	
      470	          193 	
      471	          173 	
      472	          156 	
      473	          187 	
      474	          162 	
      475	          175 	
      476	          178 	
      477	          177 	
      478	          176 	
      479	          167 	
      480	          169 	
      481	          194 	
      482	          173 	
      483	          171 	
      484	          181 	
      485	          178 	
      486	          177 	
      487	          159 	
      488	          169 	
      489	          172 	
      490	          157 	
      491	          149 	
      492	          190 	
      493	          163 	
      494	          171 	
      495	          169 	
      496	          175 	
      497	          191 	
      498	          157 	
      499	          167 	
      500	          154 	
      501	          163 	
      502	          158 	
      503	          168 	
      504	          167 	
      505	          160 	
      506	          157 	
      507	          188 	
      508	          165 	
      509	          175 	
      510	          181 	
      511	          156 	
      512	          173 	
      513	          186 	
      514	          159 	
      515	          160 	
      516	          161 	
      517	          177 	
      518	          169 	
      519	          176 	
      520	          188 	
      521	          188 	
      522	          189 	
      523	          160 	
      524	          153 	
      525	          166 	
      526	          166 	
      527	          193 	
      528	          168 	
      529	          194 	
      530	          158 	
      531	          161 	
      532	          159 	
      533	          177 	
      534	          178 	
      535	          190 	
      536	          162 	
      537	          170 	
      538	          158 	
      539	          160 	
      540	          192 	
      541	          186 	
      542	          179 	
      543	          164 	
      544	          180 	
      545	          172 	
      546	          167 	
      547	          173 	
      548	          168 	
      549	          178 	
      550	          177 	
      551	          193 	
      552	          187 	
      553	          178 	
      554	          165 	
      555	          176 	
      556	          171 	
      557	          161 	
      558	          177 	
      559	          181 	
      560	          190 	
      561	          160 	
      562	          175 	
      563	          188 	
      564	          150 	
      565	          154 	
      566	          155 	
      567	          160 	
      568	          172 	
      569	          179 	
      570	          174 	
      571	          173 	
      572	          194 	
      573	          178 	
      574	          179 	
      575	          176 	
      576	          198 	
      577	          186 	
      578	          188 	
      579	          167 	
      580	          178 	
      581	          191 	
      582	          180 	
      583	          159 	
      584	          160 	
      585	          182 	
      586	          192 	
      587	          192 	
      588	          160 	
      589	          200 	
      590	          178 	
      591	          182 	
      592	          159 	
      593	          190 	
      594	          184 	
      595	          177 	
      596	          157 	
      597	          156 	
      598	          149 	
      599	          159 	
      600	          187 	
      601	          157 	
      602	          180 	
      603	          160 	
      604	          198 	
      605	          189 	
      606	          179 	
      607	          143 	
      608	          190 	
      609	          175 	
      610	          192 	
      611	          178 	
      612	          165 	
      613	          172 	
      614	          197 	
      615	          183 	
      616	          184 	
      617	          150 	
      618	          190 	
      619	          172 	
      620	          179 	
      621	          176 	
      622	          188 	
      623	          172 	
      624	          166 	
      625	          192 	
      626	          151 	
      627	          159 	
      628	          150 	
      629	          176 	
      630	          151 	
      631	          181 	
      632	          172 	
      633	          183 	
      634	          176 	
      635	          156 	
      636	          184 	
      637	          172 	
      638	          162 	
      639	          161 	
      640	          141 	
      641	          163 	
      642	          164 	
      643	          180 	
      644	          185 	
      645	          178 	
      646	          166 	
      647	          143 	
      648	          191 	
      649	          169 	
      650	          159 	
      651	          178 	
      652	          186 	
      653	          181 	
      654	          164 	
      655	          188 	
      656	          166 	
      657	          165 	
      658	          170 	
      659	          197 	
      660	          139 	
      661	          154 	
      662	          187 	
      663	          164 	
      664	          157 	
