Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-08-15
Time (HH:MM:SS):	15:12:27
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	          141 	
        2	          138 	
        3	          157 	
        4	          119 	
        5	          133 	
        6	          136 	
        7	          143 	
        8	          114 	
        9	          118 	
       10	          145 	
       11	          138 	
       12	          139 	
       13	          154 	
       14	          137 	
       15	          141 	
       16	          161 	
       17	          150 	
       18	          122 	
       19	          162 	
       20	          125 	
       21	          150 	
       22	          157 	
       23	          173 	
       24	          153 	
       25	          154 	
       26	          151 	
       27	          154 	
       28	          146 	
       29	          150 	
       30	          160 	
       31	          160 	
       32	          159 	
       33	          131 	
       34	          133 	
       35	          146 	
       36	          129 	
       37	          132 	
       38	          140 	
       39	          122 	
       40	          150 	
       41	          131 	
       42	          163 	
       43	          131 	
       44	          163 	
       45	          153 	
       46	          154 	
       47	          119 	
       48	          137 	
       49	          157 	
       50	          128 	
       51	          147 	
       52	          153 	
       53	          138 	
       54	          152 	
       55	          143 	
       56	          172 	
       57	          152 	
       58	          153 	
       59	          157 	
       60	          140 	
       61	          155 	
       62	          162 	
       63	          136 	
       64	          145 	
       65	          154 	
       66	          146 	
       67	          150 	
       68	          140 	
       69	          125 	
       70	          158 	
       71	          156 	
       72	          172 	
       73	          145 	
       74	          170 	
       75	          147 	
       76	          158 	
       77	          139 	
       78	          149 	
       79	          124 	
       80	          154 	
       81	          152 	
       82	          162 	
       83	          132 	
       84	          139 	
       85	          158 	
       86	          169 	
       87	          147 	
       88	          139 	
       89	          164 	
       90	          159 	
       91	          165 	
       92	          136 	
       93	          146 	
       94	          155 	
       95	          144 	
       96	          129 	
       97	          126 	
       98	          147 	
       99	          151 	
      100	          146 	
      101	          143 	
      102	          155 	
      103	          123 	
      104	          129 	
      105	          139 	
      106	          137 	
      107	          150 	
      108	          145 	
      109	          142 	
      110	          138 	
      111	          153 	
      112	          120 	
      113	          136 	
      114	          171 	
      115	          149 	
      116	          159 	
      117	          167 	
      118	          153 	
      119	          150 	
      120	          132 	
      121	          176 	
      122	          150 	
      123	          144 	
      124	          155 	
      125	          153 	
      126	          139 	
      127	          147 	
      128	          151 	
      129	          129 	
      130	          164 	
      131	          158 	
      132	          161 	
      133	          140 	
      134	          154 	
      135	          150 	
      136	          145 	
      137	          138 	
      138	          149 	
      139	          150 	
      140	          149 	
      141	          146 	
      142	          133 	
      143	          138 	
      144	          144 	
      145	          140 	
      146	          150 	
      147	          160 	
      148	          150 	
      149	          141 	
      150	          165 	
      151	          148 	
      152	          158 	
      153	          155 	
      154	          155 	
      155	          160 	
      156	          165 	
      157	          145 	
      158	          158 	
      159	          155 	
      160	          145 	
      161	          147 	
      162	          143 	
      163	          167 	
      164	          153 	
      165	          157 	
      166	          146 	
      167	          159 	
      168	          141 	
      169	          154 	
      170	          141 	
      171	          162 	
      172	          147 	
      173	          148 	
      174	          164 	
      175	          159 	
      176	          148 	
      177	          159 	
      178	          138 	
      179	          156 	
      180	          150 	
      181	          157 	
      182	          137 	
      183	          157 	
      184	          167 	
      185	          159 	
      186	          147 	
      187	          128 	
      188	          153 	
      189	          140 	
      190	          164 	
      191	          141 	
      192	          128 	
      193	          152 	
      194	          145 	
      195	          150 	
      196	          145 	
      197	          151 	
      198	          153 	
      199	          155 	
      200	          143 	
      201	          163 	
      202	          133 	
      203	          148 	
      204	          157 	
      205	          137 	
      206	          145 	
      207	          118 	
      208	          140 	
      209	          134 	
      210	          131 	
      211	          142 	
      212	          152 	
      213	          158 	
      214	          161 	
      215	          159 	
      216	          133 	
      217	          140 	
      218	          156 	
      219	          127 	
      220	          142 	
      221	          130 	
      222	          155 	
      223	          150 	
      224	          151 	
      225	          147 	
      226	          146 	
      227	          157 	
      228	          166 	
      229	          160 	
      230	          169 	
      231	          156 	
      232	          174 	
      233	          143 	
      234	          149 	
      235	          115 	
      236	          139 	
      237	          136 	
      238	          159 	
      239	          159 	
      240	          166 	
      241	          148 	
      242	          144 	
      243	          161 	
      244	          136 	
      245	          145 	
      246	          156 	
      247	          143 	
      248	          144 	
      249	          166 	
      250	          136 	
      251	          169 	
      252	          172 	
      253	          130 	
      254	          156 	
      255	          152 	
      256	          171 	
      257	          163 	
      258	          142 	
      259	          155 	
      260	          138 	
      261	          154 	
      262	          154 	
      263	          166 	
      264	          133 	
      265	          153 	
      266	          151 	
      267	          149 	
      268	          167 	
      269	          162 	
      270	          152 	
      271	          132 	
      272	          159 	
      273	          163 	
      274	          127 	
      275	          184 	
      276	          149 	
      277	          137 	
      278	          137 	
      279	          145 	
      280	          148 	
      281	          157 	
      282	          158 	
      283	          133 	
      284	          130 	
      285	          137 	
      286	          135 	
      287	          129 	
      288	          154 	
      289	          141 	
      290	          121 	
      291	          136 	
