Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-08-15
Time (HH:MM:SS):	15:09:53
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           84 	
        2	           76 	
        3	           99 	
        4	           82 	
        5	           88 	
        6	           81 	
        7	           83 	
        8	           93 	
        9	           75 	
       10	           93 	
       11	           89 	
       12	           87 	
       13	           95 	
       14	           78 	
       15	          101 	
       16	           81 	
       17	          103 	
       18	           93 	
       19	           94 	
       20	           79 	
       21	           92 	
       22	           88 	
       23	           85 	
       24	           89 	
       25	           86 	
       26	           70 	
       27	           79 	
       28	           91 	
       29	           90 	
       30	           87 	
       31	           78 	
       32	           84 	
       33	           87 	
       34	           82 	
       35	           96 	
       36	           86 	
       37	           84 	
       38	          102 	
       39	           99 	
       40	           84 	
       41	           93 	
       42	           85 	
       43	           84 	
       44	           87 	
       45	           90 	
       46	           85 	
       47	           95 	
       48	           76 	
       49	           82 	
       50	           83 	
       51	           81 	
       52	           90 	
       53	           74 	
       54	           81 	
       55	           88 	
       56	           82 	
       57	          104 	
       58	           78 	
       59	           73 	
       60	           87 	
       61	           94 	
       62	           92 	
       63	          113 	
       64	          102 	
       65	           89 	
       66	           90 	
       67	           99 	
       68	           82 	
       69	           90 	
       70	           74 	
       71	           79 	
       72	           79 	
       73	           87 	
       74	           92 	
       75	          104 	
       76	           71 	
       77	           90 	
       78	           87 	
       79	          100 	
       80	           99 	
       81	           74 	
       82	           96 	
       83	           77 	
       84	           95 	
       85	           76 	
       86	           89 	
       87	           77 	
       88	           87 	
       89	           72 	
       90	           92 	
       91	           81 	
       92	          112 	
       93	           91 	
       94	           99 	
       95	           93 	
       96	           91 	
       97	           90 	
       98	           81 	
       99	           92 	
      100	           77 	
      101	          101 	
      102	          104 	
      103	          100 	
      104	           70 	
      105	           87 	
      106	           82 	
      107	           90 	
      108	           94 	
      109	           78 	
      110	           77 	
      111	           96 	
      112	           91 	
      113	           88 	
      114	          110 	
      115	           83 	
      116	           95 	
      117	           86 	
      118	           86 	
      119	          109 	
