Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-08-15
Time (HH:MM:SS):	15:11:20
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           35 	
        2	           25 	
        3	           17 	
        4	           20 	
        5	           24 	
        6	           30 	
        7	           28 	
        8	           23 	
        9	           30 	
       10	           26 	
       11	           22 	
       12	           34 	
       13	           24 	
       14	           15 	
       15	           20 	
       16	           25 	
       17	           21 	
       18	           20 	
       19	           28 	
       20	           36 	
       21	           24 	
       22	           12 	
       23	           26 	
       24	           25 	
       25	           23 	
       26	           28 	
       27	           22 	
       28	           31 	
       29	           22 	
       30	           19 	
       31	           22 	
       32	           16 	
       33	           29 	
       34	           21 	
       35	           21 	
       36	           28 	
       37	           20 	
       38	           18 	
       39	           23 	
       40	           29 	
       41	           30 	
       42	           21 	
       43	           16 	
       44	           22 	
       45	           31 	
       46	           32 	
       47	           25 	
       48	           21 	
       49	           22 	
       50	           18 	
       51	           20 	
       52	           20 	
       53	           18 	
       54	           23 	
       55	           25 	
       56	           26 	
       57	           17 	
       58	           24 	
       59	           18 	
       60	           27 	
       61	           15 	
       62	           21 	
       63	           27 	
       64	           22 	
       65	           30 	
       66	           17 	
       67	           21 	
       68	           21 	
       69	           22 	
       70	           22 	
       71	           30 	
       72	           25 	
       73	           20 	
       74	           17 	
       75	           27 	
       76	           27 	
       77	           29 	
       78	           28 	
       79	           12 	
       80	           25 	
       81	           25 	
       82	           27 	
       83	           25 	
       84	           10 	
       85	           21 	
       86	           28 	
       87	           21 	
       88	           24 	
       89	           19 	
       90	           25 	
       91	           26 	
       92	           27 	
       93	           17 	
       94	           10 	
       95	           24 	
       96	           17 	
       97	           25 	
       98	           23 	
       99	           19 	
      100	           23 	
      101	           26 	
      102	           17 	
      103	           22 	
      104	           21 	
      105	           27 	
      106	           28 	
      107	           15 	
      108	           14 	
      109	           17 	
      110	           35 	
      111	           24 	
      112	           13 	
      113	           19 	
      114	           26 	
      115	           28 	
      116	           27 	
      117	           24 	
      118	           16 	
      119	           21 	
      120	           26 	
      121	           21 	
      122	           25 	
      123	           29 	
      124	           25 	
      125	           22 	
      126	           27 	
      127	           18 	
      128	           23 	
      129	           24 	
      130	           14 	
      131	           19 	
      132	           21 	
      133	           25 	
      134	           33 	
      135	           26 	
      136	           19 	
      137	           21 	
      138	           21 	
      139	           21 	
      140	           27 	
      141	           23 	
      142	           22 	
      143	           23 	
      144	           13 	
      145	           16 	
      146	           15 	
      147	           18 	
      148	           23 	
      149	           16 	
      150	           22 	
      151	           22 	
      152	           21 	
      153	           23 	
      154	           17 	
      155	           16 	
      156	           27 	
      157	           23 	
