Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2026-05-04
Time (HH:MM:SS):	19:34:52
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	10000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	         1940 	
        2	         2086 	
        3	         2075 	
        4	         2047 	
        5	         1960 	
        6	         1937 	
        7	         1865 	
        8	         1982 	
        9	         2017 	
       10	         2128 	
       11	         1970 	
       12	         1943 	
       13	         2045 	
       14	         2087 	
       15	         2116 	
       16	         2022 	
       17	         1978 	
       18	         1913 	
       19	         2012 	
       20	         2005 	
       21	         1998 	
       22	         2158 	
       23	         2027 	
       24	         1887 	
       25	         2044 	
       26	         2091 	
       27	         2141 	
       28	         2010 	
       29	         1948 	
       30	         1950 	
       31	         1863 	
       32	         2009 	
       33	         2073 	
       34	         2081 	
       35	         2047 	
       36	         1956 	
       37	         2040 	
       38	         2083 	
       39	         2076 	
       40	         1955 	
       41	         1952 	
       42	         1888 	
       43	         1971 	
       44	         2038 	
       45	         2094 	
       46	         2082 	
       47	         1973 	
       48	         1970 	
       49	         2053 	
       50	         2151 	
       51	         2088 	
       52	         2062 	
       53	         1998 	
       54	         1924 	
       55	         1968 	
       56	         2121 	
       57	         2089 	
       58	         2140 	
       59	         2024 	
       60	         1979 	
       61	         2041 	
       62	         2078 	
       63	         2025 	
       64	         1970 	
       65	         1898 	
       66	         1963 	
       67	         2016 	
       68	         2011 	
       69	         2155 	
       70	         2081 	
       71	         1975 	
       72	         2037 	
       73	         2051 	
       74	         2140 	
       75	         2021 	
       76	         1941 	
       77	         2015 	
       78	         1922 	
       79	         2011 	
       80	         2092 	
       81	         2068 	
       82	         2103 	
       83	         2033 	
       84	         2037 	
       85	         2064 	
       86	         2029 	
       87	         1983 	
       88	         1972 	
       89	         1995 	
       90	         1987 	
       91	         2017 	
       92	         2050 	
       93	         2048 	
       94	         2013 	
       95	         1968 	
       96	         1969 	
       97	         2066 	
       98	         2013 	
       99	         2004 	
      100	         1941 	
      101	         1992 	
      102	         1992 	
      103	         2005 	
      104	         2101 	
      105	         2082 	
      106	         2004 	
      107	         1934 	
      108	         2109 	
      109	         2144 	
      110	         2037 	
      111	         1973 	
      112	         1921 	
      113	         1950 	
      114	         1961 	
      115	         2001 	
      116	         2071 	
      117	         2071 	
      118	         1953 	
      119	         1951 	
      120	         2069 	
      121	         2060 	
      122	         2022 	
      123	         1952 	
      124	         1931 	
      125	         1946 	
      126	         2011 	
      127	         2033 	
      128	         2085 	
      129	         2147 	
      130	         1942 	
      131	         2032 	
      132	         2127 	
      133	         2058 	
      134	         1988 	
      135	         1971 	
      136	         1946 	
      137	         1953 	
      138	         1925 	
      139	         2037 	
      140	         2159 	
      141	         2116 	
      142	         1985 	
      143	         1975 	
      144	         2062 	
      145	         2094 	
      146	         2037 	
      147	         1919 	
      148	         1882 	
      149	         1935 	
      150	         1987 	
      151	         2032 	
      152	         2088 	
      153	         2027 	
      154	         1904 	
      155	         2094 	
      156	         2117 	
      157	         2048 	
      158	         2061 	
      159	         1953 	
      160	         2012 	
      161	         1904 	
      162	         1968 	
      163	         2105 	
      164	         2057 	
      165	         1975 	
      166	         1874 	
      167	         2124 	
      168	         2070 	
      169	         2049 	
      170	         1971 	
      171	         1959 	
      172	         2001 	
      173	         1977 	
      174	         1945 	
      175	         2122 	
      176	         1999 	
      177	         1954 	
      178	         1924 	
      179	         2042 	
      180	         2138 	
      181	         2045 	
      182	         2009 	
      183	         1944 	
      184	         2031 	
      185	         2052 	
      186	         2047 	
      187	         2094 	
      188	         1973 	
      189	         1964 	
      190	         2017 	
      191	         2134 	
      192	         2080 	
      193	         2108 	
      194	         2030 	
      195	         1933 	
      196	         2016 	
      197	         2112 	
      198	         2059 	
