Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2026-05-04
Time (HH:MM:SS):	19:30:45
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	10000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	         1264 	
        2	         1123 	
        3	         1202 	
        4	         1304 	
        5	         1249 	
        6	         1141 	
        7	         1224 	
        8	         1216 	
        9	         1166 	
       10	         1187 	
       11	         1250 	
       12	         1255 	
       13	         1231 	
       14	         1229 	
       15	         1244 	
       16	         1244 	
       17	         1254 	
       18	         1160 	
       19	         1150 	
       20	         1131 	
       21	         1118 	
       22	         1129 	
       23	         1297 	
       24	         1324 	
       25	         1156 	
       26	         1198 	
       27	         1259 	
       28	         1232 	
       29	         1152 	
       30	         1164 	
       31	         1199 	
       32	         1186 	
       33	         1116 	
       34	         1266 	
       35	         1265 	
       36	         1246 	
       37	         1131 	
       38	         1227 	
       39	         1250 	
       40	         1195 	
       41	         1188 	
       42	         1166 	
       43	         1180 	
       44	         1193 	
       45	         1270 	
       46	         1247 	
       47	         1247 	
       48	         1188 	
       49	         1176 	
       50	         1181 	
       51	         1232 	
       52	         1288 	
       53	         1150 	
       54	         1159 	
       55	         1148 	
       56	         1174 	
       57	         1163 	
       58	         1257 	
       59	         1274 	
       60	         1210 	
       61	         1213 	
       62	         1267 	
       63	         1303 	
       64	         1217 	
       65	         1185 	
       66	         1184 	
       67	         1255 	
       68	         1212 	
       69	         1233 	
       70	         1223 	
       71	         1273 	
       72	         1203 	
       73	         1239 	
       74	         1262 	
       75	         1277 	
       76	         1262 	
       77	         1148 	
       78	         1134 	
       79	         1140 	
       80	         1106 	
       81	         1255 	
       82	         1296 	
       83	         1223 	
       84	         1272 	
       85	         1211 	
       86	         1227 	
       87	         1222 	
       88	         1185 	
       89	         1198 	
       90	         1232 	
       91	         1224 	
       92	         1170 	
       93	         1235 	
       94	         1259 	
       95	         1275 	
       96	         1151 	
       97	         1238 	
       98	         1242 	
       99	         1236 	
      100	         1180 	
      101	         1125 	
      102	         1131 	
      103	         1107 	
      104	         1176 	
      105	         1258 	
      106	         1295 	
      107	         1188 	
      108	         1188 	
      109	         1201 	
      110	         1299 	
      111	         1236 	
      112	         1231 	
      113	         1269 	
      114	         1216 	
      115	         1237 	
      116	         1208 	
      117	         1213 	
      118	         1287 	
      119	         1248 	
      120	         1120 	
      121	         1257 	
      122	         1307 	
      123	         1271 	
      124	         1182 	
      125	         1144 	
      126	         1145 	
      127	         1113 	
      128	         1202 	
      129	         1321 	
      130	         1298 	
      131	         1169 	
      132	         1196 	
      133	         1268 	
      134	         1245 	
      135	         1213 	
      136	         1232 	
      137	         1153 	
      138	         1211 	
      139	         1189 	
      140	         1184 	
      141	         1265 	
      142	         1184 	
      143	         1192 	
      144	         1183 	
      145	         1220 	
      146	         1300 	
      147	         1226 	
      148	         1166 	
      149	         1199 	
      150	         1196 	
      151	         1143 	
      152	         1245 	
      153	         1277 	
      154	         1233 	
      155	         1173 	
      156	         1208 	
      157	         1241 	
      158	         1211 	
      159	         1179 	
      160	         1058 	
      161	         1115 	
      162	         1133 	
      163	         1241 	
      164	         1252 	
      165	         1283 	
      166	         1207 	
      167	         1220 	
      168	         1191 	
      169	         1196 	
      170	         1276 	
      171	         1136 	
      172	         1197 	
      173	         1150 	
      174	         1112 	
      175	         1226 	
      176	         1304 	
      177	         1313 	
      178	         1237 	
      179	         1190 	
      180	         1247 	
      181	         1210 	
      182	         1267 	
      183	         1154 	
      184	         1172 	
      185	         1101 	
      186	         1145 	
      187	         1149 	
      188	         1255 	
      189	         1261 	
      190	         1137 	
      191	         1157 	
      192	         1278 	
      193	         1232 	
      194	         1250 	
      195	         1148 	
      196	         1154 	
      197	         1169 	
      198	         1257 	
      199	         1277 	
      200	         1237 	
      201	         1189 	
      202	         1150 	
      203	         1217 	
      204	         1244 	
      205	         1233 	
      206	         1233 	
      207	         1216 	
      208	         1190 	
      209	         1215 	
      210	         1311 	
      211	         1236 	
      212	         1300 	
      213	         1154 	
      214	         1201 	
      215	         1288 	
      216	         1263 	
      217	         1259 	
      218	         1213 	
      219	         1125 	
      220	         1090 	
      221	         1118 	
      222	         1248 	
      223	         1272 	
      224	         1247 	
      225	         1251 	
      226	         1110 	
      227	         1192 	
      228	         1287 	
      229	         1130 	
      230	         1251 	
      231	         1235 	
      232	         1168 	
      233	         1197 	
      234	         1200 	
      235	         1248 	
      236	         1257 	
      237	         1174 	
      238	         1174 	
      239	         1248 	
      240	         1231 	
      241	         1243 	
      242	         1206 	
      243	         1217 	
      244	         1158 	
      245	         1128 	
      246	         1206 	
      247	         1281 	
      248	         1240 	
      249	         1234 	
      250	         1202 	
      251	         1263 	
      252	         1184 	
      253	         1242 	
      254	         1186 	
      255	         1156 	
      256	         1116 	
      257	         1152 	
      258	         1173 	
      259	         1240 	
      260	         1284 	
      261	         1129 	
      262	         1269 	
      263	         1266 	
      264	         1312 	
      265	         1178 	
      266	         1160 	
      267	         1152 	
      268	         1185 	
      269	         1249 	
      270	         1171 	
      271	         1251 	
      272	         1289 	
      273	         1190 	
      274	         1249 	
      275	         1239 	
      276	         1247 	
      277	         1269 	
      278	         1163 	
      279	         1109 	
      280	         1176 	
      281	         1207 	
      282	         1237 	
      283	         1286 	
      284	         1220 	
      285	         1155 	
      286	         1179 	
      287	         1280 	
      288	         1170 	
      289	         1142 	
      290	         1213 	
      291	         1122 	
      292	         1166 	
      293	         1203 	
      294	         1269 	
      295	         1241 	
      296	         1207 	
      297	         1205 	
      298	         1225 	
      299	         1182 	
      300	         1245 	
      301	         1183 	
      302	         1097 	
      303	         1143 	
      304	         1170 	
      305	         1178 	
      306	         1245 	
      307	         1259 	
      308	         1155 	
      309	         1236 	
      310	         1302 	
      311	         1268 	
      312	         1152 	
      313	         1252 	
      314	         1178 	
      315	         1208 	
      316	         1173 	
      317	         1251 	
      318	         1269 	
      319	         1281 	
      320	         1235 	
      321	         1241 	
      322	         1257 	
      323	         1237 	
      324	         1225 	
      325	         1188 	
      326	         1143 	
      327	         1180 	
      328	         1346 	
      329	         1216 	
      330	         1265 	
      331	         1168 	
      332	         1289 	
      333	         1282 	
      334	         1214 	
      335	         1202 	
      336	         1183 	
      337	         1216 	
      338	         1130 	
      339	         1102 	
      340	         1245 	
      341	         1225 	
      342	         1244 	
      343	         1162 	
      344	         1231 	
      345	         1309 	
      346	         1203 	
      347	         1242 	
      348	         1136 	
      349	         1168 	
      350	         1205 	
      351	         1220 	
      352	         1236 	
      353	         1239 	
      354	         1254 	
      355	         1143 	
      356	         1202 	
      357	         1229 	
      358	         1242 	
      359	         1217 	
      360	         1089 	
      361	         1172 	
      362	         1114 	
      363	         1188 	
      364	         1213 	
      365	         1236 	
      366	         1185 	
      367	         1207 	
      368	         1263 	
      369	         1244 	
      370	         1246 	
      371	         1196 	
      372	         1207 	
      373	         1211 	
      374	         1191 	
      375	         1172 	
      376	         1249 	
      377	         1306 	
      378	         1196 	
      379	         1189 	
      380	         1190 	
      381	         1255 	
      382	         1290 	
      383	         1221 	
      384	         1190 	
      385	         1147 	
      386	         1163 	
      387	         1196 	
      388	         1306 	
      389	         1240 	
      390	         1221 	
      391	         1136 	
      392	         1196 	
      393	         1341 	
      394	         1243 	
      395	         1229 	
      396	         1187 	
      397	         1146 	
      398	         1206 	
      399	         1163 	
      400	         1221 	
      401	         1326 	
      402	         1278 	
      403	         1229 	
      404	         1245 	
      405	         1259 	
      406	         1198 	
      407	         1199 	
      408	         1206 	
      409	         1200 	
      410	         1139 	
      411	         1243 	
      412	         1298 	
      413	         1230 	
      414	         1237 	
      415	         1216 	
      416	         1237 	
      417	         1185 	
      418	         1219 	
      419	         1143 	
      420	         1195 	
      421	         1070 	
      422	         1195 	
      423	         1224 	
      424	         1256 	
      425	         1262 	
      426	         1234 	
      427	         1200 	
      428	         1280 	
      429	         1224 	
      430	         1138 	
      431	         1228 	
      432	         1260 	
      433	         1252 	
      434	         1177 	
      435	         1290 	
      436	         1250 	
      437	         1218 	
      438	         1192 	
      439	         1289 	
      440	         1211 	
      441	         1204 	
      442	         1100 	
      443	         1133 	
      444	         1125 	
      445	         1160 	
      446	         1224 	
      447	         1215 	
      448	         1306 	
      449	         1185 	
      450	         1247 	
      451	         1226 	
      452	         1221 	
      453	         1218 	
      454	         1171 	
      455	         1244 	
      456	         1207 	
      457	         1119 	
      458	         1182 	
      459	         1259 	
      460	         1235 	
      461	         1261 	
      462	         1165 	
      463	         1266 	
      464	         1218 	
      465	         1175 	
      466	         1100 	
      467	         1110 	
      468	         1110 	
      469	         1144 	
      470	         1210 	
      471	         1263 	
      472	         1284 	
      473	         1220 	
      474	         1214 	
      475	         1197 	
      476	         1228 	
      477	         1202 	
      478	         1219 	
      479	         1182 	
      480	         1155 	
      481	         1198 	
      482	         1265 	
      483	         1237 	
      484	         1221 	
      485	         1199 	
      486	         1255 	
      487	         1254 	
      488	         1189 	
      489	         1154 	
      490	         1130 	
      491	         1085 	
      492	         1192 	
      493	         1225 	
      494	         1272 	
      495	         1276 	
      496	         1165 	
      497	         1212 	
      498	         1262 	
      499	         1290 	
      500	         1211 	
      501	         1192 	
      502	         1174 	
      503	         1104 	
      504	         1119 	
      505	         1191 	
      506	         1243 	
      507	         1235 	
      508	         1212 	
      509	         1208 	
      510	         1237 	
      511	         1224 	
      512	         1155 	
      513	         1267 	
      514	         1166 	
      515	         1152 	
      516	         1262 	
      517	         1216 	
      518	         1349 	
      519	         1286 	
      520	         1184 	
      521	         1212 	
      522	         1308 	
      523	         1250 	
      524	         1139 	
      525	         1229 	
      526	         1236 	
      527	         1190 	
      528	         1162 	
      529	         1271 	
      530	         1294 	
      531	         1292 	
      532	         1254 	
      533	         1242 	
      534	         1308 	
      535	         1244 	
      536	         1268 	
      537	         1199 	
      538	         1152 	
      539	         1227 	
      540	         1185 	
      541	         1250 	
      542	         1226 	
      543	         1209 	
      544	         1175 	
      545	         1255 	
      546	         1305 	
      547	         1188 	
      548	         1224 	
      549	         1231 	
      550	         1235 	
      551	         1150 	
      552	         1164 	
      553	         1228 	
      554	         1290 	
      555	         1238 	
      556	         1171 	
      557	         1266 	
      558	         1302 	
      559	         1207 	
      560	         1207 	
      561	         1116 	
      562	         1088 	
      563	         1202 	
      564	         1254 	
      565	         1270 	
      566	         1272 	
      567	         1186 	
      568	         1242 	
      569	         1337 	
      570	         1223 	
      571	         1152 	
      572	         1168 	
      573	         1201 	
      574	         1245 	
      575	         1196 	
      576	         1222 	
      577	         1346 	
      578	         1310 	
      579	         1147 	
      580	         1266 	
      581	         1241 	
      582	         1203 	
      583	         1115 	
      584	         1147 	
      585	         1163 	
      586	         1166 	
      587	         1235 	
      588	         1200 	
      589	         1243 	
      590	         1240 	
      591	         1180 	
      592	         1256 	
      593	         1331 	
      594	         1252 	
      595	         1149 	
      596	         1253 	
      597	         1185 	
      598	         1272 	
      599	         1101 	
      600	         1266 	
      601	         1275 	
      602	         1166 	
      603	         1209 	
      604	         1228 	
      605	         1197 	
      606	         1216 	
      607	         1168 	
      608	         1102 	
      609	         1157 	
      610	         1185 	
      611	         1186 	
      612	         1277 	
      613	         1238 	
      614	         1152 	
      615	         1220 	
      616	         1300 	
      617	         1218 	
      618	         1154 	
      619	         1225 	
      620	         1239 	
      621	         1206 	
      622	         1155 	
      623	         1225 	
      624	         1316 	
      625	         1239 	
      626	         1219 	
      627	         1216 	
      628	         1267 	
      629	         1199 	
      630	         1199 	
      631	         1141 	
      632	         1184 	
      633	         1196 	
      634	         1189 	
      635	         1251 	
      636	         1252 	
      637	         1191 	
      638	         1195 	
      639	         1220 	
      640	         1279 	
      641	         1181 	
      642	         1182 	
      643	         1170 	
      644	         1187 	
      645	         1194 	
      646	         1221 	
      647	         1229 	
      648	         1221 	
      649	         1161 	
      650	         1100 	
      651	         1259 	
      652	         1255 	
      653	         1195 	
      654	         1221 	
      655	         1194 	
      656	         1195 	
      657	         1330 	
      658	         1253 	
      659	         1320 	
      660	         1259 	
      661	         1137 	
      662	         1255 	
      663	         1261 	
      664	         1206 	
      665	         1229 	
      666	         1161 	
      667	         1203 	
      668	         1200 	
      669	         1150 	
      670	         1225 	
      671	         1298 	
      672	         1175 	
      673	         1233 	
      674	         1205 	
      675	         1306 	
      676	         1303 	
      677	         1193 	
      678	         1166 	
      679	         1163 	
      680	         1199 	
      681	         1259 	
      682	         1191 	
      683	         1276 	
      684	         1194 	
      685	         1204 	
      686	         1229 	
      687	         1315 	
      688	         1179 	
      689	         1157 	
      690	         1200 	
      691	         1207 	
      692	         1215 	
      693	         1064 	
      694	         1224 	
      695	         1301 	
      696	         1235 	
      697	         1223 	
      698	         1269 	
      699	         1267 	
      700	         1212 	
      701	         1225 	
      702	         1195 	
      703	         1178 	
      704	         1186 	
      705	         1242 	
      706	         1241 	
      707	         1208 	
      708	         1187 	
      709	         1244 	
      710	         1311 	
      711	         1277 	
      712	         1181 	
      713	         1184 	
      714	         1214 	
      715	         1168 	
      716	         1213 	
      717	         1166 	
      718	         1261 	
      719	         1264 	
      720	         1193 	
      721	         1199 	
      722	         1266 	
      723	         1198 	
      724	         1189 	
      725	         1202 	
      726	         1139 	
      727	         1137 	
      728	         1215 	
      729	         1248 	
      730	         1327 	
      731	         1188 	
      732	         1161 	
      733	         1240 	
      734	         1253 	
      735	         1208 	
      736	         1269 	
      737	         1251 	
      738	         1233 	
      739	         1242 	
      740	         1156 	
      741	         1290 	
      742	         1281 	
      743	         1254 	
      744	         1198 	
      745	         1254 	
      746	         1265 	
      747	         1185 	
      748	         1182 	
      749	         1127 	
      750	         1118 	
      751	         1190 	
      752	         1207 	
      753	         1228 	
      754	         1236 	
      755	         1158 	
      756	         1253 	
      757	         1260 	
      758	         1236 	
      759	         1125 	
      760	         1161 	
      761	         1201 	
      762	         1264 	
      763	         1181 	
      764	         1226 	
      765	         1328 	
      766	         1240 	
      767	         1198 	
      768	         1212 	
      769	         1283 	
      770	         1221 	
      771	         1228 	
      772	         1198 	
      773	         1141 	
      774	         1188 	
      775	         1212 	
      776	         1211 	
      777	         1272 	
      778	         1194 	
      779	         1153 	
      780	         1227 	
      781	         1299 	
      782	         1211 	
      783	         1157 	
      784	         1190 	
      785	         1220 	
      786	         1096 	
      787	         1121 	
      788	         1237 	
      789	         1278 	
      790	         1233 	
      791	         1182 	
      792	         1329 	
      793	         1307 	
      794	         1227 	
      795	         1189 	
      796	         1129 	
      797	         1185 	
      798	         1231 	
      799	         1201 	
      800	         1310 	
      801	         1288 	
      802	         1173 	
      803	         1264 	
      804	         1228 	
      805	         1281 	
      806	         1212 	
      807	         1142 	
      808	         1208 	
      809	         1121 	
      810	         1156 	
      811	         1165 	
      812	         1222 	
      813	         1216 	
      814	         1251 	
      815	         1134 	
      816	         1267 	
      817	         1277 	
      818	         1236 	
      819	         1154 	
      820	         1220 	
      821	         1159 	
      822	         1238 	
      823	         1304 	
      824	         1242 	
      825	         1248 	
      826	         1182 	
      827	         1212 	
      828	         1252 	
      829	         1202 	
      830	         1215 	
      831	         1230 	
      832	         1203 	
      833	         1228 	
      834	         1190 	
      835	         1167 	
      836	         1247 	
      837	         1223 	
      838	         1121 	
      839	         1187 	
      840	         1254 	
      841	         1206 	
      842	         1207 	
      843	         1176 	
      844	         1156 	
      845	         1163 	
      846	         1208 	
      847	         1240 	
      848	         1273 	
      849	         1244 	
      850	         1167 	
      851	         1265 	
      852	         1185 	
      853	         1175 	
      854	         1259 	
      855	         1162 	
      856	         1277 	
      857	         1217 	
      858	         1210 	
      859	         1263 	
      860	         1306 	
      861	         1236 	
      862	         1198 	
      863	         1296 	
      864	         1256 	
      865	         1253 	
      866	         1167 	
      867	         1156 	
      868	         1184 	
      869	         1182 	
      870	         1238 	
      871	         1298 	
      872	         1212 	
      873	         1183 	
      874	         1279 	
      875	         1265 	
      876	         1165 	
      877	         1195 	
