Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2026-05-04
Time (HH:MM:SS):	19:33:49
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	10000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           32 	
        2	           29 	
        3	           36 	
        4	           34 	
        5	           38 	
        6	           36 	
        7	           28 	
        8	           35 	
        9	           37 	
       10	           46 	
       11	           46 	
       12	           28 	
       13	           41 	
       14	           34 	
       15	           35 	
       16	           31 	
       17	           42 	
       18	           33 	
       19	           49 	
       20	           47 	
       21	           34 	
       22	           31 	
       23	           34 	
       24	           40 	
       25	           35 	
       26	           38 	
       27	           31 	
       28	           37 	
       29	           43 	
       30	           36 	
       31	           38 	
       32	           38 	
       33	           35 	
       34	           45 	
       35	           31 	
       36	           35 	
       37	           50 	
       38	           46 	
       39	           50 	
       40	           40 	
       41	           30 	
       42	           31 	
       43	           47 	
       44	           40 	
       45	           31 	
       46	           20 	
       47	           35 	
       48	           37 	
       49	           39 	
       50	           39 	
       51	           33 	
       52	           45 	
       53	           39 	
       54	           46 	
       55	           36 	
       56	           34 	
       57	           30 	
       58	           33 	
       59	           40 	
       60	           38 	
       61	           36 	
       62	           35 	
       63	           43 	
       64	           41 	
       65	           44 	
       66	           36 	
       67	           39 	
       68	           35 	
       69	           37 	
       70	           34 	
       71	           41 	
       72	           30 	
       73	           32 	
       74	           50 	
       75	           36 	
       76	           40 	
       77	           41 	
       78	           47 	
       79	           37 	
       80	           28 	
       81	           47 	
       82	           33 	
       83	           33 	
       84	           40 	
       85	           31 	
       86	           44 	
       87	           39 	
       88	           24 	
       89	           48 	
       90	           31 	
       91	           34 	
       92	           43 	
       93	           37 	
       94	           39 	
       95	           29 	
       96	           29 	
       97	           52 	
       98	           31 	
       99	           42 	
      100	           40 	
      101	           34 	
      102	           31 	
      103	           41 	
      104	           36 	
      105	           51 	
      106	           41 	
      107	           36 	
      108	           43 	
      109	           35 	
      110	           31 	
      111	           34 	
      112	           27 	
      113	           34 	
      114	           34 	
      115	           49 	
      116	           27 	
      117	           35 	
      118	           33 	
      119	           39 	
      120	           33 	
      121	           34 	
      122	           24 	
      123	           42 	
      124	           36 	
      125	           41 	
      126	           30 	
      127	           31 	
      128	           43 	
      129	           40 	
      130	           56 	
      131	           40 	
      132	           41 	
      133	           45 	
      134	           39 	
      135	           45 	
      136	           38 	
      137	           30 	
      138	           43 	
      139	           36 	
      140	           43 	
      141	           34 	
      142	           30 	
      143	           39 	
      144	           38 	
      145	           31 	
      146	           34 	
      147	           40 	
      148	           50 	
      149	           49 	
      150	           21 	
      151	           37 	
      152	           40 	
      153	           41 	
      154	           41 	
      155	           41 	
      156	           32 	
      157	           31 	
      158	           42 	
      159	           37 	
      160	           34 	
      161	           30 	
      162	           41 	
      163	           38 	
      164	           41 	
      165	           37 	
      166	           35 	
      167	           40 	
      168	           37 	
      169	           43 	
      170	           30 	
      171	           30 	
      172	           42 	
      173	           45 	
      174	           25 	
      175	           42 	
      176	           33 	
      177	           43 	
      178	           38 	
      179	           35 	
      180	           28 	
      181	           34 	
      182	           35 	
      183	           40 	
      184	           30 	
      185	           41 	
      186	           46 	
      187	           30 	
      188	           43 	
      189	           40 	
      190	           34 	
      191	           37 	
      192	           28 	
      193	           34 	
