Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2026-05-04
Time (HH:MM:SS):	19:26:14
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	10000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	         2527 	
        2	         2548 	
        3	         2709 	
        4	         2775 	
        5	         2661 	
        6	         2588 	
        7	         2534 	
        8	         2666 	
        9	         2664 	
       10	         2620 	
       11	         2444 	
       12	         2611 	
       13	         2701 	
       14	         2746 	
       15	         2604 	
       16	         2613 	
       17	         2730 	
       18	         2791 	
       19	         2707 	
       20	         2654 	
       21	         2661 	
       22	         2699 	
       23	         2793 	
       24	         2697 	
       25	         2542 	
       26	         2494 	
       27	         2740 	
       28	         2651 	
       29	         2591 	
       30	         2494 	
       31	         2618 	
       32	         2595 	
       33	         2713 	
       34	         2588 	
       35	         2441 	
       36	         2677 	
       37	         2792 	
       38	         2749 	
       39	         2549 	
       40	         2662 	
       41	         2827 	
       42	         2673 	
       43	         2782 	
       44	         2553 	
       45	         2599 	
       46	         2665 	
       47	         2752 	
       48	         2749 	
       49	         2513 	
       50	         2677 	
       51	         2741 	
       52	         2669 	
       53	         2540 	
       54	         2624 	
       55	         2657 	
       56	         2741 	
       57	         2637 	
       58	         2562 	
       59	         2526 	
       60	         2677 	
       61	         2693 	
       62	         2534 	
       63	         2579 	
       64	         2797 	
       65	         2706 	
       66	         2690 	
       67	         2601 	
       68	         2547 	
       69	         2684 	
       70	         2744 	
       71	         2793 	
       72	         2606 	
       73	         2611 	
       74	         2796 	
       75	         2601 	
       76	         2640 	
       77	         2567 	
       78	         2707 	
       79	         2675 	
       80	         2565 	
       81	         2617 	
       82	         2515 	
       83	         2654 	
       84	         2801 	
       85	         2637 	
       86	         2551 	
       87	         2665 	
       88	         2726 	
       89	         2650 	
       90	         2598 	
       91	         2613 	
       92	         2568 	
       93	         2671 	
       94	         2782 	
       95	         2710 	
       96	         2499 	
       97	         2704 	
       98	         2807 	
       99	         2616 	
      100	         2637 	
      101	         2568 	
      102	         2716 	
      103	         2627 	
      104	         2619 	
      105	         2519 	
      106	         2590 	
      107	         2788 	
      108	         2665 	
      109	         2547 	
      110	         2646 	
      111	         2781 	
      112	         2683 	
      113	         2676 	
      114	         2632 	
      115	         2637 	
      116	         2661 	
      117	         2834 	
      118	         2787 	
      119	         2487 	
      120	         2577 	
      121	         2761 	
      122	         2714 	
      123	         2516 	
      124	         2505 	
      125	         2624 	
      126	         2677 	
      127	         2707 	
      128	         2590 	
      129	         2537 	
      130	         2597 	
      131	         2834 	
      132	         2607 	
      133	         2570 	
      134	         2544 	
      135	         2763 	
      136	         2735 	
      137	         2587 	
      138	         2622 	
      139	         2685 	
      140	         2787 	
      141	         2819 	
      142	         2621 	
      143	         2552 	
      144	         2679 	
      145	         2788 	
      146	         2662 	
      147	         2582 	
      148	         2627 	
      149	         2664 	
      150	         2664 	
      151	         2574 	
      152	         2590 	
      153	         2504 	
      154	         2697 	
      155	         2791 	
      156	         2676 	
      157	         2536 	
      158	         2646 	
      159	         2776 	
      160	         2689 	
      161	         2625 	
      162	         2558 	
      163	         2650 	
      164	         2743 	
      165	         2845 	
      166	         2587 	
      167	         2551 	
      168	         2709 	
      169	         2815 	
      170	         2563 	
      171	         2465 	
      172	         2668 	
      173	         2646 	
      174	         2655 	
      175	         2719 	
      176	         2503 	
      177	         2469 	
      178	         2855 	
      179	         2621 	
      180	         2533 	
      181	         2645 	
      182	         2797 	
      183	         2671 	
