Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-11-20
Time (HH:MM:SS):	11:03:15
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	1000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	          360 	
        2	          372 	
        3	          375 	
        4	          319 	
        5	          381 	
        6	          386 	
        7	          366 	
        8	          354 	
        9	          390 	
       10	          359 	
       11	          356 	
       12	          362 	
       13	          387 	
       14	          369 	
       15	          360 	
       16	          381 	
       17	          397 	
       18	          386 	
       19	          360 	
       20	          358 	
       21	          370 	
       22	          382 	
       23	          364 	
       24	          348 	
       25	          358 	
       26	          367 	
       27	          358 	
       28	          350 	
       29	          411 	
       30	          348 	
       31	          373 	
       32	          347 	
       33	          381 	
       34	          340 	
       35	          362 	
       36	          331 	
       37	          358 	
       38	          366 	
       39	          366 	
       40	          396 	
       41	          390 	
       42	          373 	
       43	          331 	
       44	          358 	
       45	          368 	
       46	          396 	
       47	          369 	
       48	          368 	
       49	          382 	
       50	          403 	
       51	          356 	
       52	          338 	
       53	          347 	
       54	          348 	
       55	          360 	
       56	          358 	
       57	          379 	
       58	          361 	
       59	          335 	
       60	          357 	
       61	          332 	
       62	          333 	
       63	          340 	
       64	          355 	
       65	          376 	
       66	          385 	
       67	          363 	
       68	          349 	
       69	          359 	
       70	          365 	
       71	          354 	
       72	          382 	
       73	          361 	
       74	          357 	
       75	          351 	
       76	          379 	
       77	          386 	
       78	          376 	
       79	          347 	
       80	          380 	
       81	          339 	
       82	          353 	
       83	          423 	
       84	          353 	
       85	          378 	
       86	          355 	
       87	          362 	
       88	          364 	
       89	          362 	
       90	          349 	
       91	          362 	
       92	          390 	
       93	          331 	
       94	          390 	
       95	          362 	
       96	          354 	
       97	          387 	
       98	          396 	
       99	          303 	
      100	          343 	
      101	          399 	
      102	          312 	
      103	          347 	
      104	          356 	
      105	          364 	
      106	          339 	
      107	          369 	
      108	          369 	
      109	          334 	
      110	          349 	
      111	          357 	
      112	          346 	
      113	          361 	
      114	          374 	
      115	          380 	
      116	          341 	
      117	          357 	
      118	          386 	
      119	          331 	
      120	          355 	
      121	          387 	
      122	          347 	
      123	          338 	
      124	          363 	
      125	          360 	
      126	          348 	
      127	          396 	
      128	          368 	
      129	          385 	
      130	          356 	
      131	          359 	
      132	          355 	
      133	          375 	
      134	          348 	
      135	          368 	
      136	          366 	
      137	          352 	
      138	          391 	
      139	          339 	
      140	          396 	
      141	          344 	
      142	          323 	
      143	          371 	
      144	          334 	
      145	          340 	
      146	          333 	
      147	          350 	
      148	          349 	
      149	          365 	
      150	          332 	
      151	          387 	
      152	          378 	
      153	          350 	
      154	          395 	
      155	          383 	
      156	          349 	
      157	          370 	
      158	          390 	
      159	          366 	
      160	          363 	
      161	          377 	
      162	          332 	
      163	          325 	
      164	          351 	
      165	          395 	
      166	          347 	
      167	          355 	
      168	          392 	
      169	          386 	
      170	          363 	
      171	          374 	
      172	          346 	
      173	          372 	
      174	          370 	
      175	          338 	
      176	          332 	
      177	          296 	
      178	          351 	
      179	          347 	
      180	          356 	
      181	          375 	
      182	          389 	
      183	          355 	
      184	          334 	
      185	          370 	
      186	          341 	
      187	          362 	
      188	          373 	
      189	          323 	
      190	          357 	
      191	          392 	
      192	          357 	
      193	          341 	
      194	          348 	
      195	          367 	
      196	          373 	
      197	          370 	
      198	          355 	
      199	          375 	
      200	          372 	
      201	          384 	
      202	          408 	
      203	          351 	
      204	          395 	
      205	          344 	
      206	          391 	
      207	          343 	
      208	          348 	
      209	          351 	
      210	          325 	
      211	          317 	
      212	          355 	
      213	          353 	
      214	          346 	
      215	          361 	
      216	          372 	
      217	          344 	
      218	          378 	
      219	          385 	
      220	          378 	
      221	          374 	
      222	          372 	
      223	          395 	
      224	          339 	
      225	          391 	
      226	          369 	
      227	          348 	
      228	          358 	
      229	          332 	
      230	          370 	
      231	          357 	
      232	          379 	
      233	          356 	
      234	          355 	
      235	          361 	
      236	          383 	
      237	          364 	
      238	          370 	
      239	          371 	
      240	          339 	
      241	          339 	
      242	          338 	
      243	          332 	
      244	          308 	
      245	          372 	
      246	          357 	
      247	          371 	
      248	          351 	
      249	          326 	
      250	          340 	
      251	          360 	
      252	          362 	
      253	          373 	
      254	          374 	
      255	          309 	
      256	          347 	
      257	          355 	
      258	          380 	
      259	          354 	
      260	          366 	
      261	          352 	
      262	          348 	
      263	          363 	
      264	          342 	
      265	          383 	
      266	          334 	
      267	          353 	
      268	          372 	
      269	          358 	
      270	          330 	
      271	          364 	
      272	          374 	
      273	          355 	
      274	          370 	
      275	          363 	
      276	          330 	
      277	          401 	
      278	          323 	
      279	          351 	
      280	          399 	
      281	          340 	
      282	          341 	
      283	          373 	
      284	          336 	
      285	          358 	
      286	          366 	
      287	          377 	
      288	          346 	
      289	          369 	
      290	          344 	
      291	          330 	
      292	          359 	
      293	          377 	
      294	          365 	
      295	          359 	
      296	          341 	
      297	          328 	
      298	          337 	
      299	          327 	
      300	          400 	
      301	          334 	
      302	          347 	
      303	          389 	
      304	          348 	
      305	          361 	
      306	          356 	
      307	          372 	
      308	          374 	
      309	          370 	
      310	          373 	
      311	          344 	
      312	          353 	
      313	          377 	
      314	          318 	
      315	          388 	
      316	          404 	
      317	          342 	
      318	          382 	
      319	          343 	
      320	          337 	
      321	          366 	
      322	          362 	
      323	          327 	
      324	          372 	
      325	          348 	
      326	          424 	
      327	          353 	
      328	          367 	
      329	          329 	
      330	          366 	
      331	          363 	
      332	          337 	
      333	          348 	
      334	          335 	
      335	          397 	
      336	          373 	
      337	          330 	
      338	          361 	
      339	          315 	
      340	          340 	
      341	          375 	
      342	          367 	
      343	          336 	
      344	          383 	
      345	          337 	
      346	          319 	
      347	          378 	
      348	          348 	
      349	          368 	
      350	          348 	
      351	          394 	
      352	          343 	
      353	          362 	
      354	          373 	
      355	          344 	
      356	          373 	
      357	          346 	
      358	          386 	
      359	          350 	
      360	          362 	
      361	          371 	
      362	          345 	
      363	          343 	
      364	          365 	
      365	          334 	
      366	          381 	
      367	          369 	
      368	          397 	
      369	          345 	
      370	          358 	
      371	          318 	
      372	          371 	
      373	          390 	
      374	          344 	
      375	          360 	
      376	          328 	
      377	          347 	
      378	          342 	
      379	          368 	
      380	          349 	
      381	          339 	
      382	          346 	
      383	          387 	
      384	          353 	
      385	          341 	
      386	          350 	
      387	          370 	
      388	          382 	
      389	          351 	
      390	          361 	
      391	          353 	
      392	          353 	
      393	          375 	
      394	          349 	
      395	          363 	
      396	          341 	
      397	          356 	
      398	          392 	
      399	          327 	
      400	          343 	
      401	          321 	
      402	          336 	
      403	          353 	
      404	          355 	
      405	          400 	
      406	          365 	
      407	          333 	
      408	          316 	
      409	          345 	
      410	          348 	
      411	          360 	
      412	          354 	
      413	          354 	
      414	          367 	
      415	          374 	
      416	          328 	
      417	          360 	
      418	          378 	
      419	          389 	
      420	          369 	
      421	          359 	
      422	          373 	
      423	          350 	
      424	          356 	
      425	          378 	
      426	          402 	
      427	          392 	
      428	          369 	
      429	          369 	
      430	          350 	
      431	          358 	
      432	          365 	
      433	          334 	
      434	          383 	
      435	          368 	
      436	          344 	
      437	          383 	
      438	          341 	
      439	          331 	
      440	          391 	
      441	          347 	
      442	          332 	
      443	          362 	
      444	          376 	
      445	          337 	
      446	          381 	
      447	          371 	
      448	          372 	
      449	          376 	
      450	          322 	
      451	          361 	
      452	          380 	
      453	          328 	
      454	          376 	
      455	          343 	
      456	          359 	
      457	          402 	
      458	          402 	
      459	          372 	
      460	          359 	
      461	          358 	
      462	          338 	
      463	          367 	
      464	          388 	
      465	          391 	
      466	          351 	
      467	          372 	
      468	          376 	
      469	          341 	
      470	          340 	
      471	          338 	
      472	          362 	
      473	          369 	
      474	          365 	
      475	          356 	
      476	          371 	
      477	          360 	
      478	          354 	
      479	          360 	
      480	          380 	
      481	          365 	
      482	          357 	
      483	          350 	
      484	          355 	
      485	          418 	
      486	          360 	
      487	          394 	
      488	          380 	
      489	          349 	
      490	          364 	
      491	          358 	
      492	          369 	
      493	          367 	
      494	          348 	
      495	          381 	
      496	          416 	
      497	          324 	
      498	          345 	
      499	          362 	
      500	          348 	
      501	          371 	
      502	          387 	
      503	          354 	
      504	          382 	
      505	          340 	
      506	          341 	
      507	          384 	
      508	          364 	
      509	          363 	
      510	          353 	
      511	          354 	
      512	          383 	
      513	          355 	
      514	          369 	
