Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-11-20
Time (HH:MM:SS):	10:57:23
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	1000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	          882 	
        2	          866 	
        3	          860 	
        4	          891 	
        5	          873 	
        6	          853 	
        7	          822 	
        8	          858 	
        9	          832 	
       10	          855 	
       11	          869 	
       12	          905 	
       13	          892 	
       14	          876 	
       15	          828 	
       16	          844 	
       17	          840 	
       18	          839 	
       19	          853 	
       20	          912 	
       21	          833 	
       22	          827 	
       23	          809 	
       24	          838 	
       25	          860 	
       26	          880 	
       27	          869 	
       28	          865 	
       29	          877 	
       30	          825 	
       31	          829 	
       32	          856 	
       33	          847 	
       34	          849 	
       35	          858 	
       36	          881 	
       37	          847 	
       38	          904 	
       39	          869 	
       40	          835 	
       41	          873 	
       42	          879 	
       43	          800 	
       44	          850 	
       45	          853 	
       46	          875 	
       47	          855 	
       48	          823 	
       49	          889 	
       50	          859 	
       51	          832 	
       52	          830 	
       53	          876 	
       54	          836 	
       55	          866 	
       56	          905 	
       57	          780 	
       58	          844 	
       59	          905 	
       60	          813 	
       61	          798 	
       62	          840 	
       63	          856 	
       64	          791 	
       65	          863 	
       66	          857 	
       67	          890 	
       68	          864 	
       69	          820 	
       70	          857 	
       71	          833 	
       72	          853 	
       73	          882 	
       74	          831 	
       75	          817 	
       76	          850 	
       77	          830 	
       78	          878 	
       79	          887 	
       80	          816 	
       81	          805 	
       82	          828 	
       83	          799 	
       84	          859 	
       85	          806 	
       86	          857 	
       87	          837 	
       88	          831 	
       89	          749 	
       90	          811 	
       91	          860 	
       92	          880 	
       93	          867 	
       94	          861 	
       95	          887 	
       96	          833 	
       97	          878 	
       98	          846 	
       99	          865 	
      100	          814 	
      101	          855 	
      102	          809 	
      103	          818 	
      104	          850 	
      105	          831 	
      106	          838 	
      107	          825 	
      108	          816 	
      109	          821 	
      110	          854 	
      111	          814 	
      112	          872 	
      113	          806 	
      114	          820 	
      115	          862 	
      116	          853 	
      117	          876 	
      118	          773 	
      119	          856 	
      120	          819 	
      121	          813 	
      122	          872 	
      123	          841 	
      124	          856 	
      125	          874 	
      126	          861 	
      127	          879 	
      128	          786 	
      129	          838 	
      130	          821 	
      131	          843 	
      132	          851 	
      133	          857 	
      134	          906 	
      135	          839 	
      136	          868 	
      137	          854 	
      138	          835 	
      139	          859 	
      140	          859 	
      141	          871 	
      142	          856 	
      143	          841 	
      144	          812 	
      145	          839 	
      146	          833 	
      147	          833 	
      148	          895 	
      149	          839 	
      150	          828 	
      151	          871 	
      152	          849 	
      153	          854 	
      154	          877 	
      155	          900 	
      156	          849 	
      157	          810 	
      158	          889 	
      159	          860 	
      160	          825 	
      161	          820 	
      162	          871 	
      163	          791 	
      164	          885 	
      165	          893 	
      166	          815 	
      167	          819 	
      168	          847 	
      169	          798 	
      170	          863 	
      171	          865 	
      172	          804 	
      173	          875 	
      174	          816 	
      175	          855 	
      176	          826 	
      177	          830 	
      178	          893 	
      179	          862 	
      180	          875 	
      181	          835 	
      182	          824 	
      183	          843 	
      184	          929 	
      185	          875 	
      186	          863 	
      187	          844 	
      188	          839 	
      189	          857 	
      190	          807 	
      191	          872 	
      192	          868 	
      193	          839 	
      194	          842 	
      195	          844 	
      196	          881 	
      197	          849 	
      198	          809 	
      199	          778 	
      200	          807 	
      201	          836 	
      202	          885 	
      203	          856 	
      204	          873 	
      205	          850 	
      206	          890 	
      207	          897 	
      208	          928 	
      209	          852 	
      210	          865 	
      211	          784 	
      212	          848 	
      213	          892 	
      214	          891 	
      215	          881 	
      216	          846 	
      217	          802 	
      218	          857 	
      219	          867 	
      220	          823 	
      221	          847 	
      222	          847 	
      223	          853 	
      224	          880 	
      225	          824 	
      226	          836 	
      227	          823 	
      228	          802 	
      229	          816 	
      230	          836 	
      231	          828 	
      232	          816 	
      233	          804 	
      234	          896 	
      235	          840 	
      236	          812 	
      237	          854 	
      238	          903 	
      239	          867 	
      240	          819 	
      241	          923 	
      242	          871 	
      243	          833 	
      244	          866 	
      245	          817 	
      246	          865 	
      247	          840 	
      248	          860 	
      249	          864 	
      250	          848 	
      251	          842 	
      252	          892 	
      253	          852 	
      254	          865 	
      255	          892 	
      256	          835 	
      257	          855 	
      258	          886 	
      259	          839 	
      260	          864 	
      261	          920 	
      262	          882 	
      263	          857 	
      264	          883 	
      265	          792 	
      266	          799 	
      267	          878 	
      268	          869 	
      269	          875 	
      270	          867 	
      271	          866 	
      272	          857 	
      273	          844 	
      274	          859 	
      275	          862 	
      276	          854 	
      277	          923 	
