Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-11-20
Time (HH:MM:SS):	11:01:04
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	1000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	          223 	
        2	          235 	
        3	          222 	
        4	          232 	
        5	          213 	
        6	          232 	
        7	          226 	
        8	          234 	
        9	          261 	
       10	          263 	
       11	          242 	
       12	          229 	
       13	          205 	
       14	          223 	
       15	          209 	
       16	          210 	
       17	          236 	
       18	          234 	
       19	          204 	
       20	          213 	
       21	          222 	
       22	          225 	
       23	          232 	
       24	          189 	
       25	          223 	
       26	          222 	
       27	          244 	
       28	          229 	
       29	          223 	
       30	          237 	
       31	          215 	
       32	          230 	
       33	          254 	
       34	          234 	
       35	          247 	
       36	          220 	
       37	          245 	
       38	          241 	
       39	          243 	
       40	          233 	
       41	          220 	
       42	          245 	
       43	          240 	
       44	          242 	
       45	          243 	
       46	          238 	
       47	          207 	
       48	          232 	
       49	          219 	
       50	          210 	
       51	          246 	
       52	          231 	
       53	          216 	
       54	          234 	
       55	          208 	
       56	          254 	
       57	          237 	
       58	          218 	
       59	          236 	
       60	          228 	
       61	          217 	
       62	          240 	
       63	          211 	
       64	          216 	
       65	          244 	
       66	          227 	
       67	          221 	
       68	          222 	
       69	          226 	
       70	          224 	
       71	          199 	
       72	          264 	
       73	          223 	
       74	          217 	
       75	          248 	
       76	          214 	
       77	          228 	
       78	          219 	
       79	          210 	
       80	          223 	
       81	          243 	
       82	          214 	
       83	          232 	
       84	          235 	
       85	          230 	
       86	          242 	
       87	          254 	
       88	          208 	
       89	          241 	
       90	          232 	
       91	          213 	
       92	          247 	
       93	          228 	
       94	          248 	
       95	          231 	
       96	          231 	
       97	          235 	
       98	          253 	
       99	          209 	
      100	          212 	
      101	          241 	
      102	          233 	
      103	          230 	
      104	          222 	
      105	          232 	
      106	          250 	
      107	          235 	
      108	          221 	
      109	          252 	
      110	          226 	
      111	          246 	
      112	          250 	
      113	          221 	
      114	          224 	
      115	          218 	
      116	          237 	
      117	          232 	
      118	          211 	
      119	          236 	
      120	          215 	
      121	          206 	
      122	          235 	
      123	          210 	
      124	          227 	
      125	          242 	
      126	          236 	
      127	          227 	
      128	          226 	
      129	          225 	
      130	          239 	
      131	          225 	
      132	          242 	
      133	          272 	
      134	          220 	
      135	          230 	
      136	          219 	
      137	          217 	
      138	          228 	
      139	          242 	
      140	          184 	
      141	          223 	
      142	          225 	
      143	          260 	
      144	          230 	
      145	          217 	
      146	          228 	
      147	          246 	
      148	          214 	
      149	          196 	
      150	          225 	
      151	          236 	
      152	          220 	
      153	          219 	
      154	          212 	
      155	          240 	
      156	          219 	
      157	          240 	
      158	          238 	
      159	          200 	
      160	          260 	
      161	          223 	
      162	          261 	
      163	          240 	
      164	          218 	
      165	          211 	
      166	          213 	
      167	          199 	
      168	          225 	
      169	          231 	
      170	          216 	
      171	          204 	
      172	          240 	
      173	          255 	
      174	          224 	
      175	          230 	
      176	          201 	
      177	          211 	
      178	          236 	
      179	          218 	
      180	          223 	
      181	          235 	
      182	          257 	
      183	          247 	
      184	          239 	
      185	          234 	
      186	          211 	
      187	          200 	
      188	          215 	
      189	          227 	
      190	          202 	
      191	          254 	
      192	          242 	
      193	          238 	
      194	          217 	
      195	          227 	
      196	          234 	
      197	          214 	
      198	          252 	
      199	          223 	
