Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-11-20
Time (HH:MM:SS):	11:01:48
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	1000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	         1092 	
        2	         1146 	
        3	         1124 	
        4	         1049 	
        5	         1119 	
        6	         1137 	
        7	         1110 	
        8	         1078 	
        9	         1104 	
       10	         1148 	
       11	         1101 	
       12	         1145 	
       13	         1139 	
       14	         1059 	
       15	         1084 	
       16	         1087 	
       17	         1048 	
       18	         1065 	
       19	         1081 	
       20	         1071 	
       21	         1099 	
       22	         1099 	
       23	         1044 	
       24	         1080 	
       25	         1071 	
       26	         1136 	
       27	         1063 	
       28	         1088 	
       29	         1088 	
       30	         1083 	
       31	         1136 	
       32	         1071 	
       33	         1113 	
       34	         1144 	
       35	         1112 	
       36	         1088 	
       37	         1138 	
       38	         1110 	
       39	         1063 	
       40	         1152 	
       41	         1072 	
       42	         1090 	
       43	         1076 	
       44	         1086 	
       45	         1103 	
       46	         1052 	
       47	         1074 	
       48	         1082 	
       49	         1084 	
       50	         1139 	
       51	         1088 	
       52	         1064 	
       53	         1075 	
       54	         1077 	
       55	         1087 	
       56	         1088 	
       57	         1036 	
       58	         1141 	
       59	         1122 	
       60	         1084 	
       61	         1089 	
       62	         1129 	
       63	         1094 	
       64	         1107 	
       65	         1077 	
       66	         1072 	
       67	         1096 	
       68	         1087 	
       69	         1105 	
       70	         1095 	
       71	         1055 	
       72	         1046 	
       73	         1121 	
       74	         1095 	
       75	         1023 	
       76	         1091 	
       77	         1123 	
       78	         1048 	
       79	         1053 	
       80	         1105 	
       81	         1041 	
       82	         1065 	
       83	         1083 	
       84	         1111 	
       85	         1147 	
       86	         1106 	
       87	         1063 	
       88	         1126 	
       89	          996 	
       90	         1072 	
       91	         1061 	
       92	         1057 	
       93	         1048 	
       94	         1123 	
       95	         1100 	
       96	         1075 	
       97	         1084 	
       98	         1088 	
       99	         1105 	
      100	         1177 	
      101	         1105 	
      102	         1079 	
      103	         1077 	
      104	         1162 	
      105	         1138 	
      106	         1056 	
      107	         1137 	
      108	         1068 	
      109	         1053 	
      110	         1062 	
      111	         1043 	
      112	         1032 	
      113	         1109 	
      114	         1123 	
      115	         1064 	
      116	         1069 	
      117	         1128 	
      118	         1124 	
      119	         1102 	
      120	         1042 	
      121	         1115 	
      122	         1100 	
      123	         1099 	
      124	         1094 	
      125	         1058 	
      126	         1115 	
      127	         1116 	
      128	         1093 	
      129	         1124 	
      130	         1136 	
      131	         1077 	
      132	         1037 	
      133	         1094 	
      134	         1082 	
      135	         1126 	
      136	         1091 	
      137	         1111 	
      138	         1102 	
      139	         1093 	
      140	         1055 	
      141	         1030 	
      142	         1088 	
      143	         1082 	
      144	         1071 	
      145	         1072 	
      146	         1112 	
      147	         1114 	
      148	         1086 	
      149	         1084 	
      150	         1089 	
      151	         1078 	
      152	         1117 	
      153	         1095 	
      154	         1068 	
      155	         1114 	
      156	         1117 	
      157	         1058 	
      158	         1122 	
      159	         1100 	
      160	         1124 	
      161	         1075 	
      162	         1092 	
      163	         1108 	
      164	         1076 	
      165	         1102 	
      166	         1047 	
      167	         1012 	
