Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-11-20
Time (HH:MM:SS):	10:55:03
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	1000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	          125 	
        2	          100 	
        3	           99 	
        4	          120 	
        5	          117 	
        6	          111 	
        7	          131 	
        8	          106 	
        9	           94 	
       10	          105 	
       11	           99 	
       12	           89 	
       13	          106 	
       14	          119 	
       15	          108 	
       16	          105 	
       17	          127 	
       18	           99 	
       19	          126 	
       20	          108 	
       21	           89 	
       22	          102 	
       23	          125 	
       24	           98 	
       25	           96 	
       26	          112 	
       27	          104 	
       28	          102 	
       29	          122 	
       30	           97 	
       31	          125 	
       32	          110 	
       33	          117 	
       34	          116 	
       35	          107 	
       36	          111 	
       37	           96 	
       38	           99 	
       39	          116 	
       40	           93 	
       41	          108 	
       42	          107 	
       43	          111 	
       44	          119 	
       45	          113 	
       46	           94 	
       47	          105 	
       48	          102 	
       49	          109 	
       50	          110 	
       51	          107 	
       52	           99 	
       53	          119 	
       54	          108 	
       55	          113 	
       56	          104 	
       57	          109 	
       58	           95 	
       59	          107 	
       60	          105 	
       61	           97 	
       62	          105 	
       63	          110 	
       64	          106 	
       65	          108 	
       66	           93 	
       67	           95 	
       68	           87 	
       69	          107 	
       70	          131 	
       71	          115 	
       72	          127 	
       73	           94 	
       74	          107 	
       75	          103 	
       76	          116 	
       77	          105 	
       78	          103 	
       79	          111 	
       80	          105 	
       81	          100 	
       82	          122 	
       83	          105 	
       84	          121 	
       85	          112 	
       86	          126 	
       87	          105 	
       88	          122 	
       89	          112 	
       90	          115 	
       91	          104 	
       92	          116 	
       93	          104 	
       94	          106 	
       95	          119 	
       96	          110 	
       97	          120 	
       98	          104 	
       99	           73 	
      100	          107 	
      101	          101 	
      102	          129 	
      103	          105 	
      104	          105 	
      105	          106 	
      106	          101 	
      107	          109 	
      108	          127 	
      109	          121 	
      110	          116 	
      111	          111 	
      112	          108 	
      113	          108 	
      114	          105 	
      115	          108 	
      116	          121 	
      117	           75 	
      118	          105 	
