Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-08-22
Time (HH:MM:SS):	16:54:40
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           21 	
        2	           16 	
        3	           24 	
        4	           20 	
        5	           16 	
        6	           28 	
        7	           25 	
        8	           29 	
        9	           26 	
       10	           28 	
       11	           26 	
       12	           35 	
       13	           23 	
       14	           29 	
       15	           31 	
       16	           30 	
       17	           30 	
       18	           22 	
       19	           26 	
       20	           28 	
       21	           24 	
       22	           32 	
       23	           19 	
       24	           21 	
       25	           28 	
       26	           25 	
       27	           14 	
       28	           22 	
       29	           24 	
       30	           32 	
       31	           23 	
       32	           28 	
       33	           27 	
       34	           26 	
       35	           29 	
       36	           21 	
       37	           16 	
       38	           17 	
       39	           20 	
       40	           27 	
       41	           26 	
       42	           19 	
       43	           28 	
       44	           27 	
       45	           26 	
       46	           26 	
       47	           27 	
       48	           21 	
       49	           21 	
       50	           23 	
       51	           29 	
       52	           24 	
       53	           21 	
       54	           31 	
       55	           22 	
       56	           19 	
       57	           29 	
       58	           23 	
       59	           35 	
       60	           36 	
       61	           33 	
       62	           25 	
       63	           20 	
       64	           24 	
       65	           23 	
       66	           26 	
       67	           28 	
       68	           32 	
       69	           33 	
       70	           25 	
       71	           25 	
       72	           35 	
       73	           19 	
       74	           30 	
       75	           23 	
       76	           22 	
       77	           28 	
       78	           24 	
       79	           25 	
       80	           15 	
       81	           18 	
       82	           30 	
       83	           28 	
       84	           26 	
       85	           35 	
       86	           29 	
       87	           31 	
       88	           20 	
       89	           31 	
       90	           21 	
       91	           27 	
       92	           20 	
       93	           25 	
       94	           26 	
       95	           29 	
       96	           36 	
       97	           22 	
       98	           26 	
       99	           25 	
      100	           23 	
      101	           19 	
      102	           32 	
      103	           29 	
      104	           35 	
      105	           22 	
      106	           22 	
      107	           30 	
      108	           16 	
      109	           21 	
      110	           15 	
      111	           22 	
      112	           23 	
      113	           26 	
      114	           23 	
      115	           29 	
      116	           19 	
      117	           25 	
      118	           25 	
      119	           25 	
      120	           15 	
      121	           29 	
      122	           33 	
      123	           26 	
      124	           21 	
      125	           26 	
      126	           23 	
      127	           27 	
      128	           34 	
      129	           33 	
      130	           20 	
      131	           20 	
      132	           21 	
      133	           21 	
      134	           32 	
      135	           23 	
      136	           19 	
      137	           23 	
      138	           25 	
      139	           28 	
      140	           21 	
      141	           21 	
      142	           19 	
      143	           22 	
      144	           22 	
      145	           25 	
      146	           35 	
      147	           25 	
      148	           24 	
      149	           24 	
      150	           25 	
      151	           31 	
      152	           34 	
      153	           24 	
      154	           30 	
      155	           26 	
      156	           31 	
      157	           28 	
      158	           24 	
      159	           26 	
      160	           36 	
      161	           26 	
      162	           27 	
      163	           18 	
      164	           14 	
      165	           27 	
      166	           24 	
      167	           25 	
      168	           17 	
      169	           37 	
      170	           22 	
      171	           24 	
      172	           28 	
      173	           21 	
      174	           28 	
      175	           22 	
      176	           19 	
      177	           27 	
      178	           32 	
      179	           39 	
      180	           33 	
      181	           22 	
      182	           31 	
      183	           19 	
      184	           26 	
      185	           24 	
      186	           20 	
      187	           21 	
      188	           17 	
      189	           26 	
      190	           25 	
      191	           23 	
      192	           21 	
      193	           25 	
      194	           18 	
      195	           21 	
      196	           17 	
      197	           22 	
      198	           22 	
      199	           23 	
      200	           31 	
      201	           24 	
      202	           35 	
      203	           23 	
      204	           22 	
      205	           31 	
      206	           30 	
      207	           31 	
      208	           22 	
      209	           32 	
      210	           19 	
      211	           23 	
      212	           19 	
      213	           32 	
      214	           19 	
      215	           30 	
      216	           25 	
      217	           23 	
      218	           29 	
      219	           39 	
      220	           26 	
      221	           21 	
      222	           21 	
      223	           23 	
      224	           15 	
      225	           26 	
      226	           23 	
      227	           19 	
      228	           21 	
      229	           26 	
      230	           23 	
      231	           19 	
      232	           19 	
      233	           33 	
      234	           23 	
      235	           19 	
      236	           30 	
      237	           22 	
      238	           29 	
      239	           24 	
      240	           31 	
      241	           25 	
      242	           17 	
      243	           32 	
      244	           23 	
      245	           35 	
      246	           32 	
      247	           29 	
      248	           33 	
      249	           25 	
      250	           22 	
      251	           24 	
      252	           30 	
      253	           23 	
      254	           31 	
      255	           15 	
      256	           22 	
      257	           19 	
      258	           31 	
      259	           27 	
      260	           20 	
      261	           33 	
      262	           23 	
      263	           28 	
      264	           31 	
      265	           27 	
      266	           18 	
      267	           26 	
      268	           32 	
      269	           28 	
      270	           25 	
      271	           30 	
      272	           30 	
      273	           33 	
      274	           22 	
      275	           20 	
      276	           23 	
      277	           20 	
      278	           26 	
      279	           22 	
      280	           27 	
      281	           32 	
      282	           18 	
      283	           18 	
      284	           21 	
      285	           17 	
      286	           19 	
      287	           19 	
      288	           19 	
      289	           18 	
      290	           26 	
      291	           24 	
      292	           31 	
      293	           17 	
      294	           23 	
      295	           23 	
      296	           23 	
      297	           22 	
      298	           16 	
      299	           18 	
      300	           23 	
      301	           23 	
      302	           21 	
      303	           15 	
      304	           29 	
      305	           18 	
      306	           20 	
      307	           24 	
      308	           33 	
      309	           21 	
      310	           32 	
      311	           22 	
      312	           20 	
      313	           30 	
      314	           36 	
      315	           27 	
      316	           23 	
      317	           19 	
      318	           25 	
      319	           39 	
      320	           25 	
      321	           44 	
      322	           26 	
      323	           20 	
      324	           20 	
      325	           24 	
      326	           28 	
      327	           24 	
      328	           15 	
      329	           22 	
      330	           38 	
      331	           28 	
      332	           26 	
      333	           24 	
      334	           43 	
      335	           27 	
      336	           30 	
      337	           20 	
      338	           22 	
      339	           24 	
      340	           28 	
      341	           34 	
      342	           28 	
      343	           32 	
      344	           29 	
      345	           29 	
      346	           23 	
      347	           29 	
      348	           36 	
      349	           29 	
      350	           34 	
      351	           34 	
      352	           17 	
      353	           29 	
      354	           22 	
      355	           20 	
      356	           16 	
      357	           23 	
      358	           25 	
      359	           29 	
      360	           25 	
      361	           18 	
      362	           20 	
      363	           27 	
      364	           24 	
      365	           27 	
      366	           19 	
      367	           19 	
      368	           22 	
      369	           23 	
      370	           25 	
      371	           18 	
      372	           18 	
      373	           22 	
      374	           30 	
      375	           26 	
      376	           23 	
      377	           24 	
      378	           18 	
      379	           20 	
      380	           31 	
      381	           25 	
      382	           22 	
      383	           21 	
      384	           27 	
      385	           25 	
      386	           23 	
      387	           23 	
      388	           32 	
      389	           26 	
      390	           27 	
      391	           31 	
      392	           28 	
      393	           26 	
      394	           26 	
      395	           26 	
      396	           29 	
      397	           18 	
      398	           32 	
      399	           18 	
      400	           22 	
      401	           24 	
      402	           19 	
      403	           25 	
      404	           27 	
      405	           23 	
      406	           28 	
      407	           27 	
      408	           26 	
      409	           27 	
      410	           31 	
      411	           23 	
      412	           21 	
      413	           21 	
      414	           26 	
      415	           28 	
      416	           26 	
      417	           18 	
      418	           22 	
      419	           28 	
      420	           28 	
      421	           28 	
      422	           22 	
      423	           25 	
      424	           25 	
      425	           31 	
      426	           17 	
      427	           17 	
      428	           24 	
      429	           26 	
      430	           30 	
      431	           27 	
      432	           23 	
      433	           25 	
      434	           28 	
      435	           20 	
      436	           34 	
      437	           31 	
      438	           26 	
      439	           28 	
      440	           21 	
      441	           20 	
      442	           15 	
      443	           24 	
      444	           25 	
      445	           18 	
      446	           23 	
      447	           19 	
      448	           26 	
      449	           27 	
      450	           28 	
      451	           25 	
      452	           19 	
      453	           22 	
      454	           29 	
      455	           31 	
      456	           22 	
      457	           23 	
      458	           25 	
      459	           23 	
      460	           29 	
      461	           25 	
      462	           26 	
      463	           25 	
      464	           22 	
      465	           34 	
      466	           29 	
      467	           20 	
      468	           27 	
      469	           24 	
      470	           30 	
      471	           26 	
      472	           26 	
      473	           31 	
      474	           24 	
      475	           30 	
      476	           24 	
      477	           33 	
      478	           19 	
      479	           25 	
      480	           32 	
      481	           19 	
      482	           28 	
      483	           27 	
      484	           26 	
      485	           31 	
      486	           29 	
      487	           25 	
      488	           34 	
      489	           17 	
      490	           26 	
      491	           26 	
      492	           26 	
      493	           19 	
      494	           23 	
      495	           21 	
      496	           20 	
      497	           24 	
      498	           22 	
      499	           20 	
      500	           29 	
      501	           25 	
      502	           21 	
      503	           19 	
      504	           25 	
      505	           27 	
      506	           24 	
      507	           19 	
      508	           18 	
      509	           29 	
      510	           24 	
      511	           21 	
      512	           17 	
      513	           28 	
      514	           29 	
      515	           26 	
      516	           20 	
      517	           32 	
      518	           28 	
      519	           32 	
      520	           25 	
      521	           23 	
      522	           24 	
      523	           17 	
      524	           23 	
      525	           19 	
      526	           32 	
      527	           21 	
      528	           25 	
      529	           24 	
      530	           28 	
      531	           27 	
      532	           21 	
      533	           33 	
      534	           25 	
      535	           25 	
      536	           19 	
      537	           34 	
      538	           22 	
      539	           26 	
      540	           34 	
      541	           19 	
      542	           25 	
      543	           28 	
      544	           22 	
      545	           21 	
      546	           30 	
      547	           20 	
      548	           23 	
      549	           30 	
      550	           32 	
      551	           36 	
      552	           21 	
      553	           25 	
