Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-08-22
Time (HH:MM:SS):	17:18:52
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           68 	
        2	           77 	
        3	           66 	
        4	           84 	
        5	           68 	
        6	           66 	
        7	           77 	
        8	           78 	
        9	           67 	
       10	           92 	
       11	           73 	
       12	           94 	
       13	           78 	
       14	           78 	
       15	           81 	
       16	           77 	
       17	           87 	
       18	           59 	
       19	           81 	
       20	           97 	
       21	           72 	
       22	           84 	
       23	           70 	
       24	           75 	
       25	           87 	
       26	           85 	
       27	           71 	
       28	           94 	
       29	           77 	
       30	           74 	
       31	           95 	
       32	           85 	
       33	           74 	
       34	           55 	
       35	           76 	
       36	           75 	
       37	           85 	
       38	           76 	
       39	           84 	
       40	           78 	
       41	           86 	
       42	           72 	
       43	           78 	
       44	           71 	
       45	           65 	
       46	           85 	
       47	           74 	
       48	           83 	
       49	           74 	
       50	           74 	
       51	           63 	
       52	           68 	
       53	           85 	
       54	           92 	
       55	           71 	
       56	           69 	
       57	           69 	
       58	           80 	
       59	           85 	
       60	           75 	
       61	           89 	
       62	           63 	
       63	           79 	
       64	           71 	
       65	           84 	
       66	           88 	
       67	           87 	
       68	           81 	
       69	           67 	
       70	           81 	
       71	          104 	
       72	           94 	
       73	           80 	
       74	           89 	
       75	           82 	
       76	           83 	
       77	           80 	
       78	           84 	
       79	           86 	
       80	           68 	
       81	           73 	
       82	           76 	
       83	           80 	
       84	           97 	
       85	           81 	
       86	           82 	
       87	           68 	
       88	           82 	
       89	           90 	
       90	           94 	
       91	           87 	
       92	           92 	
       93	           84 	
       94	           84 	
       95	           76 	
       96	           79 	
       97	           77 	
       98	           81 	
       99	           80 	
      100	           79 	
      101	           65 	
      102	           89 	
      103	           76 	
      104	           79 	
      105	           74 	
      106	           91 	
      107	           93 	
      108	           98 	
      109	           68 	
      110	           71 	
      111	           75 	
      112	           65 	
      113	           67 	
      114	           69 	
      115	           95 	
      116	           89 	
      117	           84 	
      118	           79 	
      119	           75 	
      120	           79 	
      121	           99 	
      122	           76 	
      123	           74 	
      124	           87 	
      125	           64 	
      126	           77 	
      127	           83 	
      128	           67 	
      129	           93 	
      130	           83 	
      131	           79 	
      132	           79 	
      133	           79 	
      134	           60 	
      135	          102 	
      136	           84 	
      137	           91 	
      138	           66 	
      139	           84 	
      140	           93 	
      141	           66 	
      142	           85 	
      143	           85 	
      144	           66 	
      145	           70 	
      146	           68 	
      147	           76 	
      148	           95 	
      149	           80 	
      150	           95 	
      151	           85 	
      152	           82 	
      153	           70 	
      154	           75 	
      155	           92 	
      156	           85 	
      157	           79 	
      158	           87 	
      159	           79 	
      160	           69 	
      161	           79 	
      162	           73 	
      163	           71 	
      164	           90 	
      165	           87 	
      166	           68 	
      167	           85 	
      168	           75 	
      169	           78 	
      170	           46 	
      171	           77 	
      172	           92 	
      173	           89 	
      174	           73 	
      175	           84 	
      176	           78 	
      177	           70 	
      178	           85 	
      179	           79 	
      180	           98 	
      181	           92 	
      182	           80 	
      183	           81 	
      184	           76 	
      185	           67 	
      186	           99 	
      187	           73 	
      188	           99 	
      189	           77 	
      190	           82 	
      191	           84 	
      192	           83 	
      193	           68 	
      194	           86 	
      195	           79 	
      196	           61 	
      197	           89 	
      198	           83 	
      199	           86 	
      200	           65 	
