Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-08-22
Time (HH:MM:SS):	17:38:12
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           28 	
        2	           28 	
        3	           16 	
        4	           16 	
        5	           15 	
        6	           28 	
        7	           19 	
        8	           15 	
        9	           16 	
       10	           29 	
       11	           21 	
       12	           21 	
       13	           25 	
       14	           15 	
       15	           25 	
       16	           19 	
       17	           22 	
       18	           16 	
       19	           20 	
       20	           15 	
       21	           24 	
       22	           13 	
       23	           16 	
       24	           15 	
       25	           13 	
       26	           17 	
       27	           22 	
       28	           14 	
       29	           17 	
       30	           19 	
       31	           22 	
       32	           25 	
       33	           14 	
       34	           21 	
       35	           25 	
       36	           21 	
       37	           19 	
       38	           17 	
       39	           15 	
       40	           31 	
       41	           25 	
       42	           17 	
       43	           14 	
       44	           15 	
       45	           18 	
       46	           22 	
       47	           20 	
       48	           19 	
       49	           15 	
       50	           21 	
       51	           22 	
       52	           19 	
       53	           16 	
       54	           12 	
       55	           22 	
       56	           16 	
       57	           15 	
       58	           19 	
       59	           15 	
       60	           24 	
       61	           19 	
       62	           16 	
       63	           22 	
       64	           18 	
       65	           17 	
       66	           18 	
       67	           15 	
       68	           18 	
       69	           21 	
       70	           24 	
       71	           18 	
       72	           14 	
       73	           20 	
       74	           14 	
       75	           16 	
       76	           12 	
       77	           16 	
       78	           23 	
       79	           18 	
       80	           19 	
       81	           22 	
       82	           19 	
       83	           21 	
       84	           23 	
       85	           19 	
       86	           22 	
       87	           24 	
       88	           16 	
       89	           14 	
       90	           14 	
       91	           17 	
       92	           16 	
       93	           19 	
       94	           17 	
       95	           19 	
       96	           22 	
       97	           23 	
       98	           14 	
       99	           14 	
      100	           22 	
      101	           16 	
      102	           19 	
      103	           17 	
      104	           14 	
      105	           20 	
      106	           23 	
      107	           21 	
      108	           29 	
      109	           20 	
      110	           14 	
      111	           19 	
      112	           22 	
      113	           15 	
      114	           21 	
      115	           15 	
      116	           18 	
      117	           21 	
      118	           11 	
      119	           13 	
      120	           14 	
      121	           20 	
      122	           16 	
      123	           19 	
      124	           18 	
      125	           25 	
      126	           23 	
      127	           22 	
      128	           23 	
      129	           20 	
      130	           18 	
      131	           24 	
      132	           14 	
      133	           16 	
      134	           12 	
      135	           15 	
      136	           23 	
      137	           27 	
      138	           17 	
      139	           12 	
      140	           14 	
      141	           24 	
      142	           24 	
      143	           10 	
      144	           18 	
      145	           16 	
      146	           23 	
      147	           16 	
      148	           17 	
      149	           21 	
      150	           16 	
      151	           23 	
      152	           17 	
      153	           16 	
      154	           20 	
      155	           19 	
      156	           30 	
      157	           17 	
      158	           21 	
      159	           22 	
      160	           18 	
      161	           26 	
      162	           23 	
      163	           15 	
      164	           18 	
      165	           24 	
      166	           13 	
      167	           19 	
      168	           16 	
      169	           18 	
      170	           18 	
      171	           16 	
      172	           31 	
      173	           15 	
      174	           14 	
      175	           20 	
      176	           18 	
      177	           18 	
      178	           22 	
      179	           19 	
      180	           16 	
      181	           24 	
      182	           18 	
      183	           20 	
      184	           19 	
      185	           22 	
      186	           16 	
      187	           28 	
      188	           27 	
      189	           26 	
      190	           14 	
      191	           19 	
      192	           13 	
      193	           19 	
      194	           25 	
      195	           18 	
      196	           21 	
      197	           22 	
      198	           13 	
      199	           24 	
      200	           21 	
      201	           18 	
      202	            9 	
      203	           19 	
      204	           26 	
      205	           26 	
      206	           20 	
      207	           22 	
      208	           27 	
      209	           18 	
      210	           16 	
      211	           24 	
      212	           17 	
      213	           21 	
      214	           17 	
      215	           11 	
      216	           29 	
      217	           20 	
      218	           12 	
      219	           16 	
      220	           21 	
      221	           23 	
      222	           15 	
      223	           20 	
      224	           17 	
      225	           19 	
      226	           23 	
      227	           15 	
      228	           14 	
      229	           15 	
      230	           24 	
      231	           26 	
      232	           21 	
      233	           14 	
      234	           14 	
      235	           16 	
      236	           13 	
      237	           19 	
      238	           21 	
      239	           19 	
      240	           13 	
      241	           19 	
      242	           17 	
      243	           15 	
      244	           31 	
      245	           21 	
      246	           19 	
      247	           20 	
      248	           16 	
      249	           16 	
      250	           13 	
      251	           19 	
      252	           24 	
      253	           12 	
      254	           17 	
      255	           16 	
      256	           20 	
      257	           21 	
      258	           25 	
      259	           16 	
      260	           24 	
      261	           17 	
      262	           18 	
      263	           16 	
      264	           14 	
      265	           24 	
      266	           16 	
      267	           17 	
      268	           18 	
      269	           25 	
      270	           20 	
      271	           14 	
      272	           26 	
      273	           20 	
      274	            9 	
      275	           20 	
      276	           16 	
      277	           16 	
      278	           19 	
      279	            8 	
      280	           17 	
      281	           21 	
      282	           22 	
      283	           16 	
      284	           22 	
      285	           23 	
      286	           19 	
      287	           21 	
      288	           23 	
      289	           22 	
      290	           17 	
      291	           33 	
      292	           13 	
      293	           14 	
      294	           18 	
      295	           23 	
      296	           15 	
      297	           26 	
      298	           19 	
      299	           20 	
      300	           19 	
      301	           21 	
      302	           23 	
      303	           25 	
