Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-08-22
Time (HH:MM:SS):	17:08:39
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           67 	
        2	           60 	
        3	           72 	
        4	           66 	
        5	           67 	
        6	           58 	
        7	           69 	
        8	           83 	
        9	           60 	
       10	           72 	
       11	           88 	
       12	           88 	
       13	           76 	
       14	           70 	
       15	           68 	
       16	           87 	
       17	           90 	
       18	           63 	
       19	           65 	
       20	           56 	
       21	           64 	
       22	           69 	
       23	           68 	
       24	           68 	
       25	           71 	
       26	           65 	
       27	           59 	
       28	           79 	
       29	           75 	
       30	           87 	
       31	           75 	
       32	           71 	
       33	           50 	
       34	           70 	
       35	           79 	
       36	           72 	
       37	           84 	
       38	           74 	
       39	           90 	
       40	           58 	
       41	           63 	
       42	           76 	
       43	           80 	
       44	           67 	
       45	           75 	
       46	           85 	
       47	           84 	
       48	           69 	
       49	           81 	
       50	           71 	
       51	           74 	
       52	           72 	
       53	           65 	
       54	           67 	
       55	           68 	
       56	           62 	
       57	           68 	
       58	           73 	
       59	           73 	
       60	           72 	
       61	           69 	
       62	           71 	
       63	           86 	
       64	           75 	
       65	           66 	
       66	           60 	
       67	           76 	
       68	           73 	
       69	           80 	
       70	           76 	
       71	           62 	
       72	           81 	
       73	           71 	
       74	           75 	
       75	           77 	
       76	           78 	
       77	           73 	
       78	           73 	
       79	           89 	
       80	           73 	
       81	           77 	
       82	           61 	
       83	           75 	
       84	           79 	
       85	           74 	
       86	           64 	
       87	           81 	
       88	           65 	
       89	           82 	
       90	           77 	
       91	           53 	
       92	           82 	
       93	           68 	
       94	           81 	
       95	           64 	
       96	           71 	
       97	           70 	
       98	           82 	
       99	           59 	
      100	           81 	
      101	           93 	
      102	           60 	
      103	           65 	
      104	           72 	
      105	           64 	
      106	           65 	
      107	           70 	
      108	           69 	
      109	           59 	
      110	           58 	
      111	           69 	
      112	           72 	
      113	           73 	
      114	           71 	
      115	           76 	
      116	           63 	
      117	           77 	
      118	           66 	
      119	           69 	
      120	           77 	
      121	           91 	
      122	           71 	
      123	           64 	
      124	           74 	
      125	           63 	
      126	           68 	
      127	           87 	
      128	           70 	
      129	           66 	
      130	           67 	
      131	           80 	
      132	           67 	
      133	           76 	
      134	           73 	
      135	           52 	
      136	           73 	
      137	           57 	
      138	           66 	
      139	           75 	
      140	           71 	
      141	           97 	
      142	           78 	
      143	           71 	
      144	           69 	
      145	           77 	
      146	           93 	
      147	           58 	
      148	           78 	
      149	           57 	
      150	           76 	
      151	           71 	
      152	           72 	
      153	           90 	
      154	           77 	
      155	           69 	
      156	           70 	
      157	           80 	
      158	           58 	
      159	           70 	
      160	           78 	
      161	           67 	
      162	           69 	
      163	           58 	
      164	           83 	
      165	           66 	
      166	           57 	
      167	           78 	
      168	           69 	
      169	           73 	
      170	           70 	
      171	           86 	
      172	           73 	
      173	           72 	
      174	           77 	
      175	           73 	
      176	           71 	
      177	           73 	
      178	           84 	
      179	           65 	
      180	           69 	
      181	           80 	
      182	           78 	
      183	           71 	
      184	           84 	
      185	           88 	
      186	           67 	
      187	           72 	
      188	           76 	
      189	           59 	
      190	           71 	
      191	           88 	
      192	           81 	
      193	           65 	
      194	           80 	
      195	           59 	
      196	           77 	
      197	           62 	
      198	           61 	
      199	           56 	
      200	           76 	
      201	           74 	
      202	           56 	
      203	           74 	
      204	           62 	
      205	           80 	
      206	           60 	
      207	           99 	
      208	           68 	
      209	           64 	
      210	           94 	
      211	           87 	
      212	           75 	
      213	           68 	
      214	           77 	
      215	           58 	
      216	           73 	
      217	           74 	
      218	           62 	
      219	           73 	
      220	           75 	
      221	           65 	
      222	           69 	
      223	           79 	
      224	           69 	
      225	           59 	
      226	           61 	
      227	           75 	
      228	           74 	
      229	           77 	
      230	           66 	
      231	           75 	
      232	           59 	
      233	           81 	
      234	           65 	
      235	           87 	
      236	           92 	
      237	           87 	
      238	           70 	
      239	           86 	
      240	           72 	
      241	           81 	
      242	           60 	
      243	           63 	
      244	           71 	
      245	           75 	
      246	           67 	
      247	           79 	
      248	           73 	
      249	           57 	
      250	           74 	
      251	           68 	
      252	           68 	
      253	           68 	
      254	           71 	
      255	           77 	
      256	           69 	
      257	           69 	
      258	           75 	
      259	           79 	
      260	           68 	
      261	           70 	
      262	           76 	
      263	           69 	
      264	           76 	
      265	           62 	
      266	           69 	
      267	           77 	
      268	           77 	
      269	           64 	
      270	           77 	
      271	           83 	
      272	           82 	
      273	           85 	
      274	           88 	
      275	           78 	
      276	           70 	
      277	           81 	
      278	           71 	
      279	           69 	
      280	           67 	
      281	           81 	
      282	           63 	
      283	           87 	
      284	           69 	
      285	           68 	
      286	           61 	
      287	           75 	
      288	           69 	
      289	           84 	
      290	           73 	
      291	           70 	
      292	           68 	
      293	           75 	
      294	           60 	
      295	           78 	
      296	           64 	
      297	           46 	
      298	           77 	
      299	           81 	
      300	           85 	
      301	           81 	
      302	           68 	
      303	           64 	
      304	           75 	
      305	           66 	
      306	           75 	
      307	           74 	
      308	           79 	
      309	           54 	
      310	           73 	
      311	           71 	
      312	           74 	
      313	           62 	
      314	           68 	
      315	           65 	
      316	           70 	
      317	           64 	
      318	           72 	
      319	           78 	
      320	           84 	
      321	           70 	
      322	           79 	
      323	           55 	
      324	           69 	
      325	           65 	
      326	           63 	
      327	           75 	
      328	           74 	
      329	           73 	
      330	           72 	
      331	           85 	
      332	           66 	
      333	           90 	
      334	           75 	
      335	           74 	
      336	           79 	
      337	           66 	
      338	           72 	
      339	           62 	
      340	           69 	
      341	           71 	
      342	           57 	
      343	           77 	
      344	           89 	
      345	           73 	
      346	           78 	
      347	           76 	
      348	           74 	
      349	           64 	
      350	           72 	
      351	           83 	
      352	           76 	
      353	           71 	
      354	           71 	
      355	           59 	
      356	           74 	
      357	           94 	
      358	           74 	
      359	           66 	
      360	           81 	
      361	           67 	
      362	           82 	
      363	           52 	
      364	           67 	
      365	           80 	
      366	           71 	
      367	           64 	
      368	           72 	
      369	           67 	
      370	           74 	
      371	           90 	
      372	           86 	
      373	           71 	
      374	           78 	
      375	           70 	
      376	           66 	
      377	           72 	
      378	           70 	
      379	           61 	
      380	           91 	
      381	           78 	
      382	           61 	
      383	           85 	
      384	           76 	
      385	           61 	
      386	           69 	
      387	           73 	
      388	           70 	
      389	           78 	
      390	           68 	
      391	           76 	
      392	           75 	
      393	           76 	
      394	           60 	
      395	           60 	
      396	           68 	
