Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-08-22
Time (HH:MM:SS):	17:02:37
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           22 	
        2	           30 	
        3	           21 	
        4	           29 	
        5	           31 	
        6	           32 	
        7	           34 	
        8	           41 	
        9	           37 	
       10	           46 	
       11	           33 	
       12	           24 	
       13	           30 	
       14	           28 	
       15	           30 	
       16	           29 	
       17	           31 	
       18	           34 	
       19	           28 	
       20	           31 	
       21	           37 	
       22	           28 	
       23	           25 	
       24	           30 	
       25	           25 	
       26	           25 	
       27	           29 	
       28	           24 	
       29	           27 	
       30	           28 	
       31	           26 	
       32	           31 	
       33	           29 	
       34	           27 	
       35	           33 	
       36	           22 	
       37	           16 	
       38	           19 	
       39	           25 	
       40	           33 	
       41	           29 	
       42	           35 	
       43	           33 	
       44	           28 	
       45	           26 	
       46	           37 	
       47	           28 	
       48	           43 	
       49	           40 	
       50	           28 	
       51	           23 	
       52	           30 	
       53	           28 	
       54	           22 	
       55	           33 	
       56	           29 	
       57	           31 	
       58	           30 	
       59	           41 	
       60	           37 	
       61	           34 	
       62	           30 	
       63	           26 	
       64	           30 	
       65	           33 	
       66	           33 	
       67	           38 	
       68	           27 	
       69	           27 	
       70	           25 	
       71	           38 	
       72	           25 	
       73	           28 	
       74	           33 	
       75	           26 	
       76	           30 	
       77	           29 	
       78	           32 	
       79	           33 	
       80	           24 	
       81	           24 	
       82	           28 	
       83	           26 	
       84	           44 	
       85	           26 	
       86	           36 	
       87	           42 	
       88	           29 	
       89	           28 	
       90	           28 	
       91	           37 	
       92	           29 	
       93	           27 	
       94	           33 	
       95	           29 	
       96	           39 	
       97	           31 	
       98	           28 	
       99	           23 	
      100	           27 	
      101	           23 	
      102	           27 	
      103	           29 	
      104	           24 	
      105	           22 	
      106	           27 	
      107	           29 	
      108	           31 	
      109	           34 	
      110	           33 	
      111	           28 	
      112	           25 	
      113	           36 	
      114	           30 	
      115	           27 	
      116	           34 	
      117	           37 	
      118	           34 	
      119	           28 	
      120	           31 	
      121	           22 	
      122	           26 	
      123	           21 	
      124	           42 	
      125	           26 	
      126	           23 	
      127	           24 	
      128	           40 	
      129	           46 	
      130	           28 	
      131	           35 	
      132	           27 	
      133	           34 	
      134	           36 	
      135	           32 	
      136	           40 	
      137	           34 	
      138	           23 	
      139	           24 	
      140	           21 	
      141	           39 	
      142	           34 	
      143	           31 	
      144	           45 	
      145	           21 	
      146	           34 	
      147	           23 	
      148	           28 	
      149	           38 	
      150	           37 	
      151	           26 	
      152	           31 	
      153	           30 	
      154	           36 	
      155	           27 	
      156	           42 	
      157	           40 	
      158	           34 	
      159	           36 	
      160	           26 	
      161	           31 	
      162	           37 	
      163	           23 	
      164	           37 	
      165	           34 	
      166	           27 	
      167	           36 	
      168	           25 	
      169	           27 	
      170	           32 	
      171	           38 	
      172	           39 	
      173	           28 	
      174	           25 	
      175	           43 	
      176	           44 	
      177	           30 	
      178	           29 	
      179	           31 	
      180	           40 	
      181	           22 	
      182	           22 	
      183	           32 	
      184	           20 	
      185	           28 	
      186	           31 	
      187	           26 	
      188	           29 	
      189	           47 	
      190	           33 	
      191	           29 	
      192	           35 	
      193	           33 	
      194	           44 	
      195	           28 	
      196	           35 	
      197	           25 	
      198	           33 	
      199	           34 	
      200	           34 	
      201	           28 	
      202	           32 	
      203	           23 	
      204	           33 	
      205	           28 	
      206	           28 	
      207	           28 	
      208	           24 	
      209	           28 	
      210	           30 	
      211	           35 	
      212	           32 	
      213	           36 	
      214	           28 	
      215	           34 	
      216	           31 	
      217	           34 	
      218	           39 	
      219	           26 	
      220	           38 	
      221	           23 	
      222	           41 	
      223	           32 	
      224	           33 	
      225	           41 	
      226	           16 	
      227	           33 	
      228	           24 	
