Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-08-22
Time (HH:MM:SS):	16:44:30
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           33 	
        2	           25 	
        3	           30 	
        4	           26 	
        5	           41 	
        6	           26 	
        7	           37 	
        8	           29 	
        9	           34 	
       10	           32 	
       11	           34 	
       12	           27 	
       13	           22 	
       14	           36 	
       15	           24 	
       16	           41 	
       17	           37 	
       18	           27 	
       19	           23 	
       20	           30 	
       21	           28 	
       22	           24 	
       23	           36 	
       24	           32 	
       25	           36 	
       26	           39 	
       27	           40 	
       28	           33 	
       29	           29 	
       30	           35 	
       31	           38 	
       32	           39 	
       33	           36 	
       34	           26 	
       35	           32 	
       36	           32 	
       37	           31 	
       38	           33 	
       39	           42 	
       40	           29 	
       41	           28 	
       42	           32 	
       43	           31 	
       44	           27 	
       45	           32 	
       46	           28 	
       47	           25 	
       48	           33 	
       49	           27 	
       50	           32 	
       51	           27 	
       52	           37 	
       53	           35 	
       54	           27 	
       55	           33 	
       56	           35 	
       57	           31 	
       58	           37 	
       59	           30 	
       60	           40 	
       61	           35 	
       62	           33 	
       63	           27 	
       64	           31 	
       65	           41 	
       66	           32 	
       67	           37 	
       68	           40 	
       69	           28 	
       70	           26 	
       71	           35 	
       72	           31 	
       73	           32 	
       74	           31 	
       75	           27 	
       76	           33 	
       77	           27 	
       78	           30 	
       79	           26 	
       80	           29 	
       81	           33 	
       82	           21 	
       83	           27 	
       84	           34 	
       85	           45 	
       86	           34 	
       87	           30 	
       88	           35 	
       89	           38 	
       90	           31 	
       91	           31 	
       92	           28 	
       93	           32 	
       94	           33 	
       95	           32 	
       96	           33 	
       97	           37 	
       98	           29 	
       99	           37 	
      100	           38 	
      101	           34 	
      102	           29 	
      103	           46 	
      104	           27 	
      105	           26 	
      106	           31 	
      107	           38 	
      108	           43 	
      109	           29 	
      110	           28 	
      111	           25 	
      112	           37 	
      113	           37 	
      114	           39 	
      115	           39 	
      116	           29 	
      117	           29 	
      118	           40 	
      119	           32 	
      120	           24 	
      121	           42 	
      122	           34 	
      123	           32 	
      124	           33 	
      125	           31 	
      126	           33 	
      127	           16 	
      128	           24 	
      129	           36 	
      130	           41 	
      131	           38 	
      132	           32 	
      133	           27 	
      134	           44 	
      135	           25 	
      136	           27 	
      137	           26 	
      138	           31 	
      139	           29 	
      140	           22 	
      141	           37 	
      142	           21 	
      143	           29 	
      144	           37 	
      145	           38 	
      146	           28 	
      147	           27 	
      148	           24 	
      149	           29 	
      150	           29 	
      151	           34 	
      152	           34 	
      153	           35 	
      154	           29 	
      155	           45 	
      156	           25 	
      157	           39 	
      158	           36 	
      159	           40 	
      160	           35 	
      161	           38 	
      162	           32 	
      163	           23 	
      164	           31 	
      165	           23 	
      166	           34 	
      167	           24 	
      168	           35 	
      169	           27 	
      170	           28 	
      171	           30 	
      172	           40 	
      173	           33 	
      174	           32 	
      175	           30 	
      176	           45 	
      177	           33 	
      178	           30 	
      179	           34 	
      180	           41 	
      181	           47 	
      182	           24 	
      183	           22 	
      184	           45 	
      185	           37 	
      186	           29 	
      187	           37 	
      188	           30 	
      189	           31 	
      190	           35 	
      191	           38 	
      192	           33 	
      193	           30 	
      194	           36 	
      195	           45 	
      196	           32 	
      197	           30 	
      198	           28 	
      199	           26 	
      200	           28 	
      201	           28 	
      202	           31 	
      203	           21 	
      204	           26 	
      205	           22 	
      206	           32 	
      207	           31 	
      208	           34 	
      209	           39 	
      210	           32 	
      211	           39 	
      212	           36 	
      213	           39 	
      214	           42 	
      215	           28 	
      216	           29 	
      217	           34 	
      218	           27 	
      219	           41 	
      220	           40 	
      221	           32 	
      222	           32 	
      223	           21 	
      224	           37 	
      225	           40 	
      226	           34 	
      227	           27 	
      228	           33 	
      229	           27 	
      230	           28 	
      231	           32 	
      232	           22 	
      233	           36 	
      234	           34 	
      235	           35 	
      236	           33 	
      237	           30 	
      238	           27 	
      239	           28 	
      240	           42 	
      241	           34 	
      242	           29 	
      243	           28 	
      244	           27 	
      245	           38 	
      246	           40 	
      247	           35 	
      248	           32 	
      249	           30 	
      250	           38 	
      251	           30 	
      252	           31 	
      253	           30 	
