Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2024-07-05
Time (HH:MM:SS):	20:43:36
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	100
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	         2076 	
        2	         2060 	
        3	         2010 	
        4	         2039 	
        5	         2118 	
        6	         2034 	
        7	         2025 	
        8	         2019 	
        9	         2038 	
       10	         2034 	
       11	         2020 	
       12	         2088 	
       13	         2067 	
       14	         2082 	
       15	         2152 	
       16	         1979 	
       17	         2090 	
       18	         2096 	
       19	         2081 	
       20	         2042 	
       21	         2050 	
       22	         2047 	
       23	         2107 	
       24	         2072 	
       25	         2095 	
       26	         2082 	
       27	         2048 	
       28	         1982 	
       29	         2142 	
       30	         2084 	
       31	         2041 	
       32	         2045 	
       33	         2129 	
       34	         1997 	
       35	         2073 	
       36	         2094 	
       37	         2069 	
       38	         1974 	
       39	         2051 	
       40	         2021 	
       41	         2122 	
       42	         1999 	
       43	         2067 	
       44	         2050 	
       45	         2112 	
       46	         2073 	
       47	         2111 	
       48	         2040 	
       49	         2001 	
       50	         2110 	
       51	         2035 	
       52	         2109 	
       53	         2119 	
       54	         1936 	
       55	         2060 	
       56	         2062 	
       57	         2078 	
       58	         2108 	
       59	         2090 	
       60	         2020 	
       61	         2091 	
       62	         2088 	
       63	         2041 	
       64	         2094 	
       65	         2081 	
       66	         2013 	
       67	         2012 	
       68	         2035 	
       69	         2104 	
       70	         1916 	
       71	         2062 	
       72	         2092 	
       73	         2077 	
       74	         2198 	
       75	         2028 	
       76	         2067 	
       77	         2030 	
       78	         2102 	
       79	         2142 	
       80	         2114 	
       81	         2043 	
       82	         2146 	
       83	         2091 	
       84	         2083 	
       85	         2078 	
       86	         1955 	
       87	         2064 	
       88	         2081 	
       89	         2166 	
       90	         2146 	
       91	         2169 	
       92	         2174 	
       93	         2071 	
       94	         2028 	
       95	         2038 	
       96	         2086 	
       97	         2016 	
       98	         2040 	
       99	         2032 	
      100	         2060 	
