Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2024-07-05
Time (HH:MM:SS):	20:37:06
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	100
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           23 	
        2	           32 	
        3	           47 	
        4	           43 	
        5	           58 	
        6	           57 	
        7	           61 	
        8	           53 	
        9	           67 	
       10	           53 	
       11	           52 	
       12	           60 	
       13	           61 	
       14	           56 	
       15	           58 	
       16	           41 	
       17	           57 	
       18	           60 	
       19	           56 	
       20	           40 	
       21	           57 	
       22	           63 	
       23	           71 	
       24	           59 	
       25	           59 	
       26	           55 	
       27	           55 	
       28	           58 	
       29	           50 	
       30	           55 	
       31	           47 	
       32	           53 	
       33	           58 	
       34	           58 	
       35	           72 	
       36	           21 	
       37	           50 	
       38	           57 	
       39	           59 	
       40	           48 	
       41	           58 	
       42	           62 	
       43	           60 	
       44	           68 	
       45	           67 	
       46	           63 	
       47	           68 	
       48	           66 	
       49	           72 	
       50	           51 	
       51	           58 	
       52	           60 	
       53	           78 	
       54	           57 	
       55	           60 	
       56	           59 	
       57	           74 	
       58	           54 	
       59	           68 	
       60	           63 	
       61	           54 	
       62	           64 	
       63	           58 	
       64	           56 	
       65	           58 	
       66	           56 	
       67	           54 	
       68	           68 	
       69	           55 	
       70	           57 	
       71	           13 	
       72	           59 	
       73	           61 	
       74	           58 	
       75	           51 	
       76	           60 	
       77	           46 	
       78	           59 	
       79	           64 	
       80	           57 	
       81	           59 	
       82	           49 	
       83	           60 	
       84	           50 	
       85	           61 	
       86	           62 	
       87	           52 	
       88	           57 	
       89	           52 	
       90	           65 	
       91	           70 	
       92	           42 	
       93	           53 	
       94	           58 	
       95	           49 	
       96	           60 	
       97	           66 	
       98	           57 	
       99	           58 	
      100	           59 	
