"Date","August-15-2025"
"Time","20h55m09s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
8.699995e-01,-9.999944e-01,1.834111e-03,2.800432e-03,8.994746e+01,8.022656e-02,2.801603e-06,5.677766e+01,1.027889e+02,-2.989872e+01,1.023594e-06,
8.999995e-01,-9.999966e-01,1.981920e-03,1.694831e-03,8.994322e+01,4.855334e-02,1.700118e-06,4.053526e+01,1.026252e+02,-2.989577e+01,1.024291e-06,
9.299995e-01,-9.999910e-01,3.773683e-03,1.951161e-03,8.989189e+01,5.589668e-02,4.511949e-06,2.734096e+01,1.027540e+02,-2.989760e+01,1.023859e-06,
9.599995e-01,-9.999914e-01,3.051433e-03,2.824561e-03,8.991258e+01,8.091781e-02,4.322365e-06,4.278890e+01,1.026757e+02,-2.989629e+01,1.024168e-06,
9.899995e-01,-9.999861e-01,3.859152e-03,3.588493e-03,8.988944e+01,1.028030e-01,6.942632e-06,4.291869e+01,1.026185e+02,-2.989561e+01,1.024328e-06,
1.019999e+00,-9.999909e-01,2.606152e-03,3.372866e-03,8.992534e+01,9.662566e-02,4.542083e-06,5.230739e+01,1.027858e+02,-2.989862e+01,1.023617e-06,
1.049999e+00,-9.999967e-01,1.293760e-03,2.212850e-03,8.996294e+01,6.339353e-02,1.642632e-06,5.968697e+01,1.026493e+02,-2.989598e+01,1.024240e-06,
1.079999e+00,-9.999968e-01,1.922532e-03,1.643998e-03,8.994492e+01,4.709710e-02,1.599718e-06,4.053446e+01,1.027015e+02,-2.989649e+01,1.024119e-06,
1.109999e+00,-9.999947e-01,1.603748e-03,2.834129e-03,8.995406e+01,8.119193e-02,2.651082e-06,6.049579e+01,1.027106e+02,-2.989661e+01,1.024091e-06,
1.139999e+00,-9.999894e-01,2.898029e-03,3.564266e-03,8.991698e+01,1.021089e-01,5.275669e-06,5.088616e+01,1.026471e+02,-2.989585e+01,1.024271e-06,
1.169999e+00,-9.999934e-01,2.105218e-03,2.977731e-03,8.993969e+01,8.530583e-02,3.324717e-06,5.474017e+01,1.027571e+02,-2.989806e+01,1.023750e-06,
1.199999e+00,-9.999982e-01,3.930819e-04,1.845228e-03,8.998874e+01,5.286193e-02,8.898461e-07,7.797426e+01,1.026525e+02,-2.989634e+01,1.024155e-06,
1.229999e+00,-9.999979e-01,-1.067925e-04,2.058129e-03,-8.999694e+01,5.896109e-02,1.061826e-06,9.297031e+01,1.027549e+02,-2.989730e+01,1.023928e-06,
1.259999e+00,-9.999934e-01,1.002674e-03,3.496065e-03,8.997128e+01,1.001551e-01,3.306968e-06,7.399707e+01,1.026100e+02,-2.989511e+01,1.024447e-06,
1.289999e+00,-9.999947e-01,8.372936e-04,3.161596e-03,8.997601e+01,9.057320e-02,2.674194e-06,7.516674e+01,1.027686e+02,-2.989835e+01,1.023682e-06,
1.319999e+00,-9.999982e-01,3.265030e-04,1.860572e-03,8.999065e+01,5.330149e-02,8.920837e-07,8.004678e+01,1.026592e+02,-2.989610e+01,1.024213e-06,
1.349999e+00,-9.999969e-01,1.593366e-03,1.918118e-03,8.995435e+01,5.495005e-02,1.554500e-06,5.028385e+01,1.027287e+02,-2.989714e+01,1.023968e-06,
1.379999e+00,-9.999937e-01,1.490829e-03,3.215711e-03,8.995729e+01,9.212349e-02,3.140852e-06,6.512718e+01,1.025993e+02,-2.989520e+01,1.024423e-06,
1.409999e+00,-9.999910e-01,2.388838e-03,3.514750e-03,8.993156e+01,1.006904e-01,4.515025e-06,5.579758e+01,1.027257e+02,-2.989771e+01,1.023833e-06,
1.439999e+00,-9.999972e-01,4.948140e-04,2.299361e-03,8.998582e+01,6.587189e-02,1.382977e-06,7.785537e+01,1.027143e+02,-2.989748e+01,1.023888e-06,
1.469999e+00,-9.999953e-01,2.598706e-03,1.603134e-03,8.992555e+01,4.592642e-02,2.330834e-06,3.167030e+01,1.026752e+02,-2.989690e+01,1.024023e-06,
1.499999e+00,-9.999919e-01,3.384064e-03,2.200630e-03,8.990305e+01,6.304347e-02,4.073683e-06,3.303563e+01,1.027692e+02,-2.989782e+01,1.023808e-06,
1.529999e+00,-9.999899e-01,3.226665e-03,3.119603e-03,8.990756e+01,8.937019e-02,5.035847e-06,4.403351e+01,1.026250e+02,-2.989566e+01,1.024315e-06,
1.559999e+00,-9.999884e-01,3.181386e-03,3.616554e-03,8.990886e+01,1.036069e-01,5.800203e-06,4.866277e+01,1.026619e+02,-2.989674e+01,1.024061e-06,
1.589999e+00,-9.999951e-01,1.633577e-03,2.659676e-03,8.995320e+01,7.619419e-02,2.435618e-06,5.844170e+01,1.027439e+02,-2.989791e+01,1.023787e-06,
1.619999e+00,-9.999980e-01,1.203214e-03,1.596882e-03,8.996553e+01,4.574733e-02,9.994405e-07,5.300281e+01,1.026159e+02,-2.989608e+01,1.024217e-06,
1.649999e+00,-9.999975e-01,6.077319e-04,2.169177e-03,8.998259e+01,6.214240e-02,1.268669e-06,7.434888e+01,1.027224e+02,-2.989699e+01,1.024003e-06,
1.679999e+00,-9.999914e-01,2.389638e-03,3.398509e-03,8.993154e+01,9.736031e-02,4.315078e-06,5.488729e+01,1.025638e+02,-2.989457e+01,1.024573e-06,
1.709999e+00,-9.999882e-01,3.431190e-03,3.433175e-03,8.990170e+01,9.835341e-02,5.889973e-06,4.501657e+01,1.027297e+02,-2.989790e+01,1.023787e-06,
1.739999e+00,-9.999963e-01,1.278580e-03,2.380537e-03,8.996337e+01,6.819744e-02,1.825434e-06,6.175988e+01,1.027286e+02,-2.989794e+01,1.023779e-06,
1.769999e+00,-9.999970e-01,1.839975e-03,1.594987e-03,8.994729e+01,4.569304e-02,1.482375e-06,4.092048e+01,1.026534e+02,-2.989601e+01,1.024234e-06,
1.799999e+00,-9.999958e-01,1.566732e-03,2.425704e-03,8.995512e+01,6.949136e-02,2.084676e-06,5.714207e+01,1.027164e+02,-2.989665e+01,1.024082e-06,
1.829999e+00,-9.999887e-01,3.152092e-03,3.550950e-03,8.990970e+01,1.017274e-01,5.636265e-06,4.840531e+01,1.026061e+02,-2.989513e+01,1.024440e-06,
1.859999e+00,-9.999915e-01,2.629323e-03,3.190949e-03,8.992467e+01,9.141411e-02,4.273891e-06,5.051168e+01,1.027772e+02,-2.989839e+01,1.023671e-06,
1.889999e+00,-9.999928e-01,3.099641e-03,2.208508e-03,8.991120e+01,6.326913e-02,3.621333e-06,3.547004e+01,1.026413e+02,-2.989622e+01,1.024185e-06,
1.919999e+00,-9.999919e-01,3.728413e-03,1.520724e-03,8.989319e+01,4.356555e-02,4.053432e-06,2.218929e+01,1.026156e+02,-2.989553e+01,1.024348e-06,
1.949999e+00,-9.999890e-01,4.280744e-03,1.906404e-03,8.987737e+01,5.461448e-02,5.489817e-06,2.400552e+01,1.027537e+02,-2.989767e+01,1.023841e-06,
1.979999e+00,-9.999924e-01,2.636249e-03,2.860336e-03,8.992448e+01,8.194271e-02,3.782848e-06,4.733457e+01,1.026387e+02,-2.989550e+01,1.024353e-06,
2.009999e+00,-9.999848e-01,4.251698e-03,3.520014e-03,8.987820e+01,1.008412e-01,7.616915e-06,3.962162e+01,1.026030e+02,-2.989519e+01,1.024428e-06,
2.039999e+00,-9.999884e-01,3.561419e-03,3.238236e-03,8.989797e+01,9.276880e-02,5.792504e-06,4.227882e+01,1.027844e+02,-2.989873e+01,1.023591e-06,
2.069999e+00,-9.999956e-01,1.895898e-03,2.266756e-03,8.994569e+01,6.493784e-02,2.183158e-06,5.009113e+01,1.026736e+02,-2.989685e+01,1.024035e-06,
2.099999e+00,-9.999959e-01,2.389649e-03,1.579042e-03,8.993154e+01,4.523624e-02,2.050954e-06,3.345609e+01,1.026660e+02,-2.989668e+01,1.024076e-06,
2.129999e+00,-9.999962e-01,1.087898e-03,2.516401e-03,8.996883e+01,7.208964e-02,1.878952e-06,6.662007e+01,1.026878e+02,-2.989671e+01,1.024069e-06,
2.159999e+00,-9.999917e-01,2.090301e-03,3.497514e-03,8.994012e+01,1.001966e-01,4.150508e-06,5.913521e+01,1.025957e+02,-2.989537e+01,1.024384e-06,
2.189999e+00,-9.999938e-01,1.578181e-03,3.163676e-03,8.995479e+01,9.063280e-02,3.124885e-06,6.348796e+01,1.028054e+02,-2.989949e+01,1.023414e-06,
2.219999e+00,-9.999982e-01,5.715134e-04,1.829530e-03,8.998363e+01,5.241222e-02,9.184531e-07,7.265211e+01,1.026243e+02,-2.989615e+01,1.024199e-06,
2.249999e+00,-9.999980e-01,2.396840e-04,1.988271e-03,8.999313e+01,5.695982e-02,1.002669e-06,8.312622e+01,1.026922e+02,-2.989696e+01,1.024009e-06,
2.279999e+00,-9.999941e-01,6.506065e-04,3.385190e-03,8.998136e+01,9.697873e-02,2.970709e-06,7.912086e+01,1.025964e+02,-2.989487e+01,1.024502e-06,
2.309999e+00,-9.999933e-01,1.543293e-03,3.322858e-03,8.995579e+01,9.519304e-02,3.355795e-06,6.508761e+01,1.027564e+02,-2.989839e+01,1.023673e-06,
2.339999e+00,-9.999980e-01,2.553967e-04,1.960096e-03,8.999268e+01,5.615266e-02,9.768023e-07,8.257630e+01,1.026329e+02,-2.989608e+01,1.024217e-06,
2.369999e+00,-9.999976e-01,1.396826e-03,1.679034e-03,8.995998e+01,4.810081e-02,1.192571e-06,5.024218e+01,1.027573e+02,-2.989786e+01,1.023796e-06,
2.399999e+00,-9.999933e-01,1.975789e-03,3.077098e-03,8.994340e+01,8.815250e-02,3.343079e-06,5.729569e+01,1.026796e+02,-2.989670e+01,1.024071e-06,
2.429999e+00,-9.999822e-01,4.687115e-03,3.679904e-03,8.986572e+01,1.054217e-01,8.877763e-06,3.813584e+01,1.026462e+02,-2.989655e+01,1.024105e-06,
2.459999e+00,-9.999840e-01,4.640251e-03,3.239620e-03,8.986707e+01,9.280844e-02,8.006831e-06,3.492106e+01,1.028009e+02,-2.989895e+01,1.023540e-06,
2.489999e+00,-9.999926e-01,3.108695e-03,2.275487e-03,8.991094e+01,6.518795e-02,3.710470e-06,3.620319e+01,1.027223e+02,-2.989776e+01,1.023820e-06,
2.519999e+00,-9.999936e-01,3.189925e-03,1.605348e-03,8.990862e+01,4.598984e-02,3.188201e-06,2.671409e+01,1.026131e+02,-2.989588e+01,1.024263e-06,
2.549999e+00,-9.999922e-01,3.453042e-03,1.904788e-03,8.990108e+01,5.456818e-02,3.887943e-06,2.888227e+01,1.027665e+02,-2.989811e+01,1.023737e-06,
2.579999e+00,-9.999888e-01,3.744646e-03,2.887426e-03,8.989272e+01,8.271877e-02,5.589932e-06,3.763513e+01,1.026552e+02,-2.989648e+01,1.024123e-06,
2.609999e+00,-9.999862e-01,3.855158e-03,3.573905e-03,8.988956e+01,1.023850e-01,6.908807e-06,4.283190e+01,1.026299e+02,-2.989603e+01,1.024229e-06,
2.639999e+00,-9.999888e-01,3.321736e-03,3.377444e-03,8.990484e+01,9.675683e-02,5.610296e-06,4.547644e+01,1.027892e+02,-2.989892e+01,1.023549e-06,
2.669999e+00,-9.999960e-01,1.651687e-03,2.283900e-03,8.995268e+01,6.542896e-02,1.986071e-06,5.412602e+01,1.027091e+02,-2.989787e+01,1.023795e-06,
2.699999e+00,-9.999970e-01,1.868737e-03,1.569561e-03,8.994646e+01,4.496463e-02,1.488927e-06,4.002706e+01,1.026488e+02,-2.989647e+01,1.024126e-06,
2.729999e+00,-9.999958e-01,1.655415e-03,2.394564e-03,8.995258e+01,6.859927e-02,2.118589e-06,5.534303e+01,1.027251e+02,-2.989745e+01,1.023894e-06,
2.759999e+00,-9.999911e-01,2.290568e-03,3.545729e-03,8.993438e+01,1.015779e-01,4.454744e-06,5.713722e+01,1.025890e+02,-2.989565e+01,1.024319e-06,
2.789999e+00,-9.999917e-01,2.488176e-03,3.226901e-03,8.992872e+01,9.244408e-02,4.150995e-06,5.236516e+01,1.028254e+02,-2.989948e+01,1.023415e-06,
2.819998e+00,-9.999972e-01,1.257009e-03,1.986522e-03,8.996399e+01,5.690969e-02,1.381587e-06,5.767564e+01,1.026503e+02,-2.989671e+01,1.024069e-06,
2.849998e+00,-9.999953e-01,2.608294e-03,1.616949e-03,8.992528e+01,4.632219e-02,2.354435e-06,3.179585e+01,1.026650e+02,-2.989655e+01,1.024107e-06,
2.879998e+00,-9.999940e-01,2.206153e-03,2.657927e-03,8.993680e+01,7.614408e-02,2.982930e-06,5.030638e+01,1.026863e+02,-2.989648e+01,1.024122e-06,
2.909998e+00,-9.999879e-01,3.345701e-03,3.617460e-03,8.990415e+01,1.036328e-01,6.069969e-06,4.723501e+01,1.025985e+02,-2.989557e+01,1.024338e-06,
2.939998e+00,-9.999913e-01,2.882588e-03,3.015292e-03,8.991742e+01,8.638190e-02,4.350345e-06,4.628895e+01,1.027996e+02,-2.989904e+01,1.023520e-06,
2.969998e+00,-9.999967e-01,1.653020e-03,1.980078e-03,8.995264e+01,5.672511e-02,1.663299e-06,5.014401e+01,1.026568e+02,-2.989664e+01,1.024086e-06,
