Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2024-06-24
Time (HH:MM:SS):	14:59:52
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	100
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           62 	
        2	           53 	
        3	           52 	
        4	           48 	
        5	           44 	
        6	           51 	
        7	           48 	
        8	           49 	
        9	           39 	
       10	           44 	
       11	           63 	
       12	           50 	
       13	           45 	
       14	           44 	
       15	           48 	
       16	           54 	
       17	           40 	
       18	           43 	
       19	           50 	
       20	           46 	
       21	           37 	
       22	           52 	
       23	           40 	
       24	           45 	
       25	           47 	
       26	           48 	
       27	           57 	
       28	           45 	
       29	           52 	
       30	           59 	
       31	           61 	
       32	           46 	
       33	           53 	
       34	           54 	
       35	           52 	
       36	           56 	
       37	           56 	
       38	           57 	
       39	           39 	
       40	           42 	
       41	           46 	
       42	           46 	
       43	           41 	
       44	           48 	
       45	           42 	
       46	           36 	
       47	           40 	
       48	           37 	
       49	           48 	
       50	           54 	
       51	           40 	
       52	           44 	
       53	           42 	
       54	           36 	
       55	           36 	
       56	           37 	
       57	           40 	
       58	           48 	
       59	           41 	
       60	           31 	
       61	           33 	
       62	           45 	
       63	           41 	
       64	           26 	
       65	           32 	
       66	           31 	
       67	           43 	
       68	           35 	
       69	           32 	
       70	           50 	
       71	           37 	
       72	           34 	
       73	           42 	
       74	           40 	
       75	           38 	
       76	           33 	
       77	           33 	
       78	           37 	
       79	           38 	
       80	           48 	
       81	           38 	
       82	           39 	
       83	           44 	
       84	           40 	
       85	           31 	
       86	           39 	
       87	           29 	
       88	           43 	
       89	           35 	
       90	           48 	
       91	           30 	
       92	           35 	
       93	           57 	
       94	           31 	
       95	           37 	
       96	           44 	
       97	           40 	
       98	           40 	
       99	           35 	
      100	           40 	
