Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2024-06-24
Time (HH:MM:SS):	15:00:52
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	100
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	           53 	
        2	           55 	
        3	           40 	
        4	           53 	
        5	           56 	
        6	           70 	
        7	           48 	
        8	           58 	
        9	           63 	
       10	           43 	
       11	           62 	
       12	           51 	
       13	           50 	
       14	           38 	
       15	           52 	
       16	           45 	
       17	           56 	
       18	           69 	
       19	           61 	
       20	           56 	
       21	           73 	
       22	           64 	
       23	           70 	
       24	           72 	
       25	           68 	
       26	           61 	
       27	           78 	
       28	           64 	
       29	           61 	
       30	           73 	
       31	           69 	
       32	           71 	
       33	           68 	
       34	           56 	
       35	           71 	
       36	           57 	
       37	           63 	
       38	           67 	
       39	           55 	
       40	           60 	
       41	           80 	
       42	           64 	
       43	           73 	
       44	           77 	
       45	           68 	
       46	           79 	
       47	           53 	
       48	           68 	
       49	           69 	
       50	           62 	
       51	           78 	
       52	           74 	
       53	           79 	
       54	           55 	
       55	           82 	
       56	           55 	
       57	           78 	
       58	           57 	
       59	           68 	
       60	           66 	
       61	           73 	
       62	           54 	
       63	           67 	
       64	           72 	
       65	           77 	
       66	           81 	
       67	           55 	
       68	           60 	
       69	           70 	
       70	           55 	
       71	           71 	
       72	           42 	
       73	           73 	
       74	           56 	
       75	           63 	
       76	           51 	
       77	           71 	
       78	           59 	
       79	           50 	
       80	           59 	
       81	           61 	
       82	           57 	
       83	           66 	
       84	           71 	
       85	           62 	
       86	           65 	
       87	           68 	
       88	           63 	
       89	           61 	
       90	           70 	
       91	           64 	
       92	           54 	
       93	           57 	
       94	           63 	
       95	           52 	
       96	           65 	
       97	           56 	
       98	           51 	
       99	           56 	
      100	           55 	
