Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-08-23
Time (HH:MM:SS):	12:33:48
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	         5253 	
        2	         5151 	
        3	         5139 	
        4	         5173 	
        5	         5199 	
        6	         5129 	
        7	         5210 	
        8	         5206 	
        9	         5113 	
       10	         5206 	
       11	         5162 	
       12	         5107 	
       13	         5065 	
       14	         5166 	
       15	         5174 	
       16	         5138 	
       17	         5163 	
       18	         5159 	
       19	         5200 	
       20	         5125 	
       21	         5110 	
       22	         5203 	
       23	         5144 	
       24	         5151 	
       25	         5090 	
       26	         5140 	
       27	         5205 	
       28	         5117 	
       29	         5116 	
       30	         5227 	
       31	         5197 	
       32	         5189 	
       33	         5293 	
       34	         5213 	
       35	         5118 	
       36	         5212 	
       37	         5129 	
       38	         5194 	
       39	         5143 	
       40	         5088 	
       41	         5123 	
       42	         5178 	
       43	         5126 	
       44	         5115 	
       45	         5150 	
       46	         5135 	
       47	         5147 	
       48	         5166 	
       49	         5067 	
       50	         5162 	
       51	         5104 	
       52	         5178 	
       53	         5077 	
       54	         5214 	
       55	         5148 	
       56	         5134 	
       57	         5202 	
       58	         5206 	
       59	         5162 	
       60	         5244 	
       61	         5030 	
       62	         5109 	
       63	         5109 	
       64	         5122 	
       65	         5102 	
       66	         5110 	
       67	         5175 	
       68	         5100 	
       69	         5247 	
       70	         5145 	
       71	         5158 	
       72	         5200 	
       73	         5120 	
       74	         5174 	
       75	         5204 	
       76	         5083 	
       77	         5093 	
       78	         5158 	
       79	         5153 	
       80	         5145 	
       81	         5132 	
       82	         5155 	
       83	         5204 	
       84	         5128 	
       85	         5171 	
       86	         5168 	
       87	         5145 	
       88	         5158 	
       89	         5189 	
       90	         5112 	
       91	         5083 	
       92	         5120 	
       93	         5116 	
       94	         5147 	
       95	         5067 	
       96	         5155 	
       97	         5112 	
       98	         5253 	
       99	         5145 	
      100	         5170 	
      101	         5135 	
      102	         5121 	
      103	         5094 	
      104	         5112 	
      105	         5168 	
      106	         5176 	
      107	         5136 	
      108	         5172 	
      109	         5146 	
      110	         5099 	
      111	         5235 	
      112	         5158 	
      113	         5135 	
      114	         5178 	
      115	         5195 	
      116	         5186 	
      117	         5093 	
      118	         5194 	
      119	         5130 	
      120	         5129 	
      121	         5131 	
      122	         5150 	
      123	         5220 	
      124	         5109 	
      125	         5090 	
      126	         5235 	
      127	         5144 	
      128	         5128 	
      129	         5103 	
      130	         5235 	
      131	         5215 	
      132	         5266 	
      133	         5163 	
      134	         5082 	
      135	         5160 	
      136	         5129 	
      137	         5178 	
      138	         5053 	
      139	         5154 	
      140	         5235 	
      141	         5171 	
      142	         5152 	
      143	         5291 	
      144	         5129 	
      145	         5233 	
      146	         5179 	
      147	         5180 	
      148	         5101 	
      149	         5106 	
      150	         5096 	
      151	         5096 	
      152	         5093 	
      153	         5180 	
      154	         5124 	
      155	         5219 	
      156	         5167 	
      157	         5168 	
      158	         5137 	
      159	         5110 	
      160	         5120 	
      161	         5143 	
      162	         5140 	
      163	         5154 	
      164	         5196 	
      165	         5123 	
      166	         5065 	
      167	         5205 	
      168	         5128 	
      169	         5174 	
      170	         5128 	
      171	         5166 	
      172	         5168 	
      173	         5275 	
      174	         5151 	
      175	         5146 	
