Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-08-23
Time (HH:MM:SS):	11:47:11
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	          510 	
        2	          482 	
        3	          503 	
        4	          502 	
        5	          497 	
        6	          487 	
        7	          476 	
        8	          506 	
        9	          475 	
       10	          485 	
       11	          468 	
       12	          484 	
       13	          482 	
       14	          489 	
       15	          470 	
       16	          495 	
       17	          467 	
       18	          466 	
       19	          475 	
       20	          472 	
       21	          516 	
       22	          473 	
       23	          469 	
       24	          501 	
       25	          498 	
       26	          474 	
       27	          501 	
       28	          517 	
       29	          448 	
       30	          435 	
       31	          519 	
       32	          448 	
       33	          472 	
       34	          496 	
       35	          491 	
       36	          465 	
       37	          470 	
       38	          525 	
       39	          490 	
       40	          502 	
       41	          506 	
       42	          518 	
       43	          485 	
       44	          520 	
       45	          486 	
       46	          506 	
       47	          484 	
       48	          511 	
       49	          479 	
       50	          505 	
       51	          485 	
       52	          490 	
       53	          497 	
       54	          477 	
       55	          471 	
       56	          506 	
       57	          458 	
       58	          475 	
       59	          485 	
       60	          516 	
       61	          498 	
       62	          518 	
       63	          530 	
       64	          514 	
       65	          467 	
       66	          514 	
       67	          456 	
       68	          480 	
       69	          504 	
       70	          478 	
       71	          529 	
       72	          454 	
       73	          472 	
       74	          476 	
       75	          447 	
       76	          461 	
       77	          514 	
       78	          471 	
       79	          462 	
       80	          479 	
       81	          458 	
       82	          505 	
       83	          546 	
       84	          506 	
       85	          519 	
       86	          476 	
       87	          495 	
       88	          467 	
       89	          476 	
       90	          485 	
       91	          470 	
       92	          473 	
       93	          497 	
       94	          497 	
       95	          493 	
       96	          545 	
       97	          467 	
       98	          485 	
       99	          535 	
      100	          467 	
      101	          471 	
      102	          498 	
      103	          470 	
      104	          474 	
      105	          484 	
      106	          481 	
      107	          497 	
      108	          443 	
      109	          492 	
      110	          505 	
      111	          529 	
      112	          450 	
      113	          457 	
      114	          493 	
      115	          505 	
      116	          519 	
      117	          475 	
      118	          470 	
      119	          459 	
      120	          472 	
      121	          510 	
      122	          503 	
      123	          493 	
      124	          491 	
      125	          516 	
      126	          483 	
      127	          486 	
      128	          515 	
      129	          412 	
      130	          449 	
      131	          503 	
      132	          477 	
      133	          460 	
      134	          507 	
      135	          477 	
      136	          471 	
      137	          492 	
      138	          467 	
      139	          483 	
      140	          474 	
      141	          487 	
      142	          473 	
      143	          508 	
      144	          476 	
      145	          502 	
      146	          488 	
      147	          478 	
      148	          510 	
      149	          461 	
      150	          486 	
      151	          489 	
      152	          484 	
      153	          456 	
      154	          475 	
      155	          479 	
      156	          483 	
      157	          496 	
      158	          491 	
      159	          491 	
      160	          510 	
      161	          476 	
      162	          478 	
      163	          486 	
      164	          471 	
      165	          493 	
      166	          454 	
      167	          485 	
      168	          490 	
      169	          475 	
      170	          517 	
      171	          504 	
      172	          495 	
      173	          461 	
      174	          503 	
      175	          476 	
      176	          465 	
      177	          467 	
      178	          470 	
      179	          470 	
      180	          453 	
      181	          485 	
      182	          494 	
      183	          506 	
      184	          512 	
      185	          455 	
      186	          468 	
      187	          474 	
      188	          509 	
      189	          498 	
      190	          478 	
      191	          505 	
      192	          468 	
      193	          508 	
      194	          459 	
      195	          487 	
      196	          457 	
      197	          498 	
      198	          499 	
      199	          526 	
      200	          492 	
      201	          476 	
      202	          485 	
      203	          480 	
      204	          495 	
      205	          462 	
      206	          460 	
      207	          449 	
      208	          490 	
      209	          464 	
      210	          477 	
      211	          461 	
      212	          505 	
      213	          518 	
      214	          440 	
      215	          454 	
      216	          463 	
      217	          466 	
      218	          451 	
      219	          466 	
      220	          461 	
      221	          475 	
      222	          535 	
      223	          494 	
      224	          471 	
      225	          449 	
      226	          507 	
      227	          498 	
      228	          475 	
      229	          458 	
      230	          477 	
      231	          476 	
