Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-08-23
Time (HH:MM:SS):	12:41:35
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	         3759 	
        2	         3611 	
        3	         3612 	
        4	         3661 	
        5	         3652 	
        6	         3730 	
        7	         3751 	
        8	         3655 	
        9	         3746 	
       10	         3719 	
       11	         3704 	
       12	         3700 	
       13	         3676 	
       14	         3776 	
       15	         3621 	
       16	         3699 	
       17	         3595 	
       18	         3730 	
       19	         3701 	
       20	         3702 	
       21	         3751 	
       22	         3746 	
       23	         3657 	
       24	         3719 	
       25	         3686 	
       26	         3660 	
       27	         3699 	
       28	         3664 	
       29	         3618 	
       30	         3801 	
       31	         3665 	
       32	         3703 	
       33	         3614 	
       34	         3681 	
       35	         3689 	
       36	         3640 	
       37	         3717 	
       38	         3784 	
       39	         3681 	
       40	         3769 	
       41	         3767 	
       42	         3647 	
       43	         3634 	
       44	         3707 	
       45	         3738 	
       46	         3695 	
       47	         3814 	
       48	         3746 	
       49	         3714 	
       50	         3766 	
       51	         3713 	
       52	         3643 	
       53	         3676 	
       54	         3684 	
       55	         3684 	
       56	         3647 	
       57	         3750 	
       58	         3704 	
       59	         3736 	
       60	         3788 	
       61	         3714 	
       62	         3677 	
       63	         3712 	
       64	         3686 	
       65	         3597 	
       66	         3604 	
       67	         3654 	
       68	         3681 	
       69	         3681 	
       70	         3634 	
       71	         3625 	
       72	         3671 	
       73	         3693 	
       74	         3694 	
       75	         3628 	
       76	         3730 	
       77	         3663 	
       78	         3636 	
       79	         3673 	
       80	         3683 	
       81	         3766 	
       82	         3811 	
       83	         3639 	
       84	         3696 	
       85	         3682 	
       86	         3679 	
       87	         3636 	
       88	         3725 	
       89	         3664 	
       90	         3694 	
       91	         3705 	
       92	         3722 	
       93	         3694 	
       94	         3658 	
       95	         3676 	
       96	         3716 	
       97	         3585 	
       98	         3728 	
       99	         3660 	
      100	         3803 	
      101	         3832 	
      102	         3694 	
      103	         3686 	
      104	         3645 	
      105	         3735 	
      106	         3657 	
      107	         3796 	
      108	         3676 	
      109	         3698 	
      110	         3698 	
      111	         3728 	
      112	         3673 	
      113	         3698 	
      114	         3755 	
      115	         3742 	
      116	         3737 	
      117	         3692 	
      118	         3757 	
      119	         3745 	
      120	         3748 	
      121	         3680 	
      122	         3682 	
      123	         3649 	
      124	         3778 	
      125	         3708 	
      126	         3624 	
      127	         3719 	
      128	         3682 	
      129	         3736 	
      130	         3684 	
      131	         3678 	
      132	         3828 	
      133	         3750 	
      134	         3734 	
      135	         3718 	
      136	         3632 	
      137	         3728 	
      138	         3739 	
      139	         3690 	
      140	         3751 	
      141	         3715 	
      142	         3667 	
      143	         3705 	
      144	         3657 	
      145	         3774 	
      146	         3615 	
      147	         3668 	
      148	         3723 	
      149	         3699 	
      150	         3707 	
      151	         3706 	
      152	         3696 	
      153	         3641 	
      154	         3733 	
      155	         3765 	
      156	         3688 	
      157	         3736 	
      158	         3719 	
      159	         3634 	
      160	         3691 	
      161	         3720 	
      162	         3764 	
      163	         3678 	
      164	         3709 	
      165	         3663 	
      166	         3780 	
      167	         3681 	
      168	         3726 	
      169	         3636 	
      170	         3662 	
      171	         3722 	
      172	         3711 	
      173	         3657 	
      174	         3780 	
      175	         3603 	
      176	         3749 	
      177	         3662 	
      178	         3693 	
      179	         3610 	
      180	         3717 	
      181	         3673 	
      182	         3663 	
      183	         3619 	
      184	         3710 	
      185	         3778 	
      186	         3675 	
      187	         3745 	
      188	         3621 	
      189	         3748 	
      190	         3683 	
      191	         3779 	
      192	         3682 	
      193	         3712 	
      194	         3659 	
      195	         3730 	
      196	         3682 	
      197	         3745 	
      198	         3607 	
      199	         3684 	
      200	         3694 	
      201	         3797 	
      202	         3685 	
      203	         3709 	
      204	         3670 	
      205	         3603 	
      206	         3719 	
      207	         3687 	
      208	         3674 	
      209	         3748 	
