Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2024-07-04
Time (HH:MM:SS):	17:21:26
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	100
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	            2 	
        2	            8 	
        3	            7 	
        4	            6 	
        5	            8 	
        6	            7 	
        7	            9 	
        8	            6 	
        9	            9 	
       10	            7 	
       11	            4 	
       12	            8 	
       13	            9 	
       14	           10 	
       15	            3 	
       16	            0 	
       17	            9 	
       18	            8 	
       19	            8 	
       20	            5 	
       21	            2 	
       22	            8 	
       23	            4 	
       24	           10 	
       25	           11 	
       26	           11 	
       27	            6 	
       28	            9 	
       29	            9 	
       30	            4 	
       31	            8 	
       32	            9 	
       33	            6 	
       34	            6 	
       35	            6 	
       36	            2 	
       37	            6 	
       38	            6 	
       39	            6 	
       40	            7 	
       41	            1 	
       42	            4 	
       43	            5 	
       44	            4 	
       45	            4 	
       46	            5 	
       47	            4 	
       48	            7 	
       49	            4 	
       50	            7 	
       51	            6 	
       52	            8 	
       53	            6 	
       54	            8 	
       55	            5 	
       56	            3 	
       57	            8 	
       58	            6 	
       59	            2 	
       60	            4 	
       61	            7 	
       62	            6 	
       63	            6 	
       64	            5 	
       65	            7 	
       66	            9 	
       67	            9 	
       68	            8 	
       69	            6 	
       70	           11 	
       71	            4 	
       72	           13 	
       73	            7 	
       74	            4 	
       75	            4 	
       76	            7 	
       77	            7 	
       78	            6 	
       79	            6 	
       80	            3 	
       81	            4 	
       82	            5 	
       83	            4 	
       84	            4 	
       85	            2 	
       86	            5 	
       87	            6 	
       88	            4 	
       89	            2 	
       90	            4 	
       91	           11 	
       92	           10 	
       93	            4 	
       94	            6 	
       95	            8 	
       96	            3 	
       97	            8 	
       98	            8 	
       99	            6 	
      100	            2 	
