# bins en theta = 130.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	4539	4539000.000
2	4467	4467000.000
3	4602	4602000.000
4	4578	4578000.000
5	4703	4703000.000
6	4674	4674000.000
7	4694	4694000.000
8	4733	4733000.000
9	4665	4665000.000
10	4750	4750000.000
11	4615	4615000.000
12	4534	4534000.000
13	4502	4502000.000
14	4482	4482000.000
15	4514	4514000.000
16	4500	4500000.000
17	4546	4546000.000
18	4465	4465000.000
19	4465	4465000.000
20	4505	4505000.000
21	4581	4581000.000
22	4527	4527000.000
23	4468	4468000.000
24	4623	4623000.000
25	4449	4449000.000
26	4573	4573000.000
27	4561	4561000.000
28	4509	4509000.000
29	4532	4532000.000
30	4682	4682000.000
31	4727	4727000.000
32	4759	4759000.000
33	4619	4619000.000
34	4566	4566000.000
35	4613	4613000.000
36	4566	4566000.000
37	4500	4500000.000
38	4506	4506000.000
39	4535	4535000.000
40	4512	4512000.000
41	4505	4505000.000
42	4528	4528000.000
43	4624	4624000.000
44	4547	4547000.000
45	4552	4552000.000
46	4554	4554000.000
47	4488	4488000.000
48	4488	4488000.000
49	4591	4591000.000
50	4678	4678000.000
51	4678	4678000.000
52	4640	4640000.000
53	4596	4596000.000
54	4615	4615000.000
55	4570	4570000.000
56	4705	4705000.000
57	4661	4661000.000
58	4651	4651000.000
59	4556	4556000.000
60	4507	4507000.000
61	4567	4567000.000
62	4496	4496000.000
63	4528	4528000.000
64	4531	4531000.000
65	4579	4579000.000
66	4505	4505000.000
67	4529	4529000.000
68	4489	4489000.000
69	4482	4482000.000
70	4483	4483000.000
71	4530	4530000.000
72	4579	4579000.000
73	4660	4660000.000
74	4676	4676000.000
75	4588	4588000.000
76	4729	4729000.000
77	4635	4635000.000
78	4693	4693000.000
79	4530	4530000.000
80	4731	4731000.000
81	4707	4707000.000
82	4620	4620000.000
83	4594	4594000.000
84	4569	4569000.000
85	4429	4429000.000
86	4513	4513000.000
87	4466	4466000.000
88	4643	4643000.000
89	4546	4546000.000
90	4606	4606000.000
91	4518	4518000.000
92	4479	4479000.000
93	4463	4463000.000
94	4528	4528000.000
95	4560	4560000.000
96	4523	4523000.000
97	4654	4654000.000
98	4608	4608000.000
99	4701	4701000.000
100	4527	4527000.000
101	4610	4610000.000
102	4494	4494000.000
103	4596	4596000.000
104	4709	4709000.000
105	4700	4700000.000
106	4531	4531000.000
107	4509	4509000.000
108	4413	4413000.000
109	4485	4485000.000
110	4528	4528000.000
111	4632	4632000.000
112	4589	4589000.000
113	4587	4587000.000
114	4536	4536000.000
115	4524	4524000.000
116	4537	4537000.000
117	4501	4501000.000
118	4559	4559000.000
119	4538	4538000.000
120	4560	4560000.000
121	4584	4584000.000
122	4659	4659000.000
123	4742	4742000.000
124	4702	4702000.000
125	4584	4584000.000
126	4632	4632000.000
127	4624	4624000.000
128	4483	4483000.000
129	4513	4513000.000
130	4547	4547000.000
131	4529	4529000.000
132	4553	4553000.000
133	4556	4556000.000
134	4615	4615000.000
135	4605	4605000.000
136	4672	4672000.000
137	4587	4587000.000
138	4505	4505000.000
139	4481	4481000.000
140	4466	4466000.000
141	4594	4594000.000
142	4521	4521000.000
143	4618	4618000.000
144	4579	4579000.000
145	4653	4653000.000
146	4696	4696000.000
147	4670	4670000.000
148	4648	4648000.000
149	4648	4648000.000
150	4633	4633000.000
151	4681	4681000.000
152	4639	4639000.000
153	4544	4544000.000
154	4544	4544000.000
155	4512	4512000.000
156	4487	4487000.000
157	4524	4524000.000
158	4609	4609000.000
159	4631	4631000.000
160	4591	4591000.000
161	4491	4491000.000
162	4452	4452000.000
163	4566	4566000.000
164	4560	4560000.000
165	4583	4583000.000
166	4673	4673000.000
167	4715	4715000.000
168	4725	4725000.000
169	4652	4652000.000
170	4635	4635000.000
171	4682	4682000.000
172	4683	4683000.000
173	4654	4654000.000
174	4723	4723000.000
175	4660	4660000.000
176	4496	4496000.000
177	4489	4489000.000
178	4469	4469000.000
179	4514	4514000.000
180	4513	4513000.000
181	4600	4600000.000
182	4437	4437000.000
183	4557	4557000.000
184	4464	4464000.000
185	4508	4508000.000
186	4467	4467000.000
187	4538	4538000.000
188	4624	4624000.000
189	4654	4654000.000
190	4768	4768000.000
191	4588	4588000.000
192	4600	4600000.000
193	4593	4593000.000
