# bins en theta = 260.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	4409	4409000.000
2	4432	4432000.000
3	4527	4527000.000
4	4372	4372000.000
5	4358	4358000.000
6	4313	4313000.000
7	4401	4401000.000
8	4464	4464000.000
9	4297	4297000.000
10	4250	4250000.000
11	4327	4327000.000
12	4252	4252000.000
13	4387	4387000.000
14	4340	4340000.000
15	4405	4405000.000
16	4519	4519000.000
17	4374	4374000.000
18	4311	4311000.000
19	4303	4303000.000
20	4288	4288000.000
21	4366	4366000.000
22	4310	4310000.000
23	4360	4360000.000
24	4445	4445000.000
25	4454	4454000.000
26	4483	4483000.000
27	4456	4456000.000
28	4405	4405000.000
29	4295	4295000.000
30	4312	4312000.000
31	4252	4252000.000
32	4283	4283000.000
33	4300	4300000.000
34	4342	4342000.000
35	4258	4258000.000
36	4366	4366000.000
37	4471	4471000.000
38	4384	4384000.000
39	4469	4469000.000
40	4357	4357000.000
41	4340	4340000.000
42	4258	4258000.000
43	4248	4248000.000
44	4266	4266000.000
45	4244	4244000.000
46	4327	4327000.000
47	4408	4408000.000
48	4411	4411000.000
49	4393	4393000.000
50	4520	4520000.000
51	4381	4381000.000
52	4373	4373000.000
53	4296	4296000.000
54	4317	4317000.000
55	4318	4318000.000
56	4334	4334000.000
57	4312	4312000.000
58	4330	4330000.000
59	4352	4352000.000
60	4418	4418000.000
61	4493	4493000.000
62	4428	4428000.000
63	4491	4491000.000
64	4320	4320000.000
65	4425	4425000.000
66	4284	4284000.000
67	4304	4304000.000
68	4395	4395000.000
69	4383	4383000.000
70	4416	4416000.000
71	4554	4554000.000
72	4462	4462000.000
73	4554	4554000.000
74	4364	4364000.000
75	4402	4402000.000
76	4298	4298000.000
77	4240	4240000.000
78	4295	4295000.000
79	4341	4341000.000
80	4339	4339000.000
81	4264	4264000.000
82	4291	4291000.000
83	4321	4321000.000
84	4518	4518000.000
85	4556	4556000.000
86	4464	4464000.000
87	4316	4316000.000
88	4343	4343000.000
89	4363	4363000.000
90	4356	4356000.000
91	4339	4339000.000
92	4329	4329000.000
93	4268	4268000.000
94	4421	4421000.000
95	4375	4375000.000
96	4451	4451000.000
97	4472	4472000.000
98	4358	4358000.000
99	4309	4309000.000
100	4277	4277000.000
101	4364	4364000.000
102	4311	4311000.000
103	4299	4299000.000
104	4375	4375000.000
105	4387	4387000.000
106	4422	4422000.000
107	4432	4432000.000
108	4450	4450000.000
109	4358	4358000.000
110	4414	4414000.000
111	4391	4391000.000
112	4316	4316000.000
113	4321	4321000.000
114	4359	4359000.000
115	4310	4310000.000
116	4314	4314000.000
117	4444	4444000.000
118	4447	4447000.000
119	4514	4514000.000
120	4443	4443000.000
121	4246	4246000.000
122	4458	4458000.000
123	4355	4355000.000
124	4306	4306000.000
125	4316	4316000.000
126	4354	4354000.000
127	4297	4297000.000
128	4448	4448000.000
129	4392	4392000.000
130	4438	4438000.000
131	4496	4496000.000
132	4399	4399000.000
133	4374	4374000.000
134	4316	4316000.000
135	4341	4341000.000
136	4365	4365000.000
137	4311	4311000.000
138	4285	4285000.000
139	4291	4291000.000
140	4381	4381000.000
141	4431	4431000.000
142	4465	4465000.000
143	4431	4431000.000
144	4348	4348000.000
145	4280	4280000.000
146	4288	4288000.000
147	4386	4386000.000
148	4263	4263000.000
149	4302	4302000.000
150	4316	4316000.000
151	4340	4340000.000
152	4381	4381000.000
153	4392	4392000.000
154	4396	4396000.000
155	4404	4404000.000
156	4336	4336000.000
157	4366	4366000.000
158	4259	4259000.000
159	4381	4381000.000
160	4266	4266000.000
161	4265	4265000.000
162	4321	4321000.000
163	4248	4248000.000
164	4370	4370000.000
165	4403	4403000.000
166	4463	4463000.000
167	4439	4439000.000
168	4265	4265000.000
169	4276	4276000.000
170	4325	4325000.000
171	4287	4287000.000
172	4372	4372000.000
173	4264	4264000.000
174	4283	4283000.000
175	4435	4435000.000
176	4402	4402000.000
177	4364	4364000.000
178	4407	4407000.000
179	4309	4309000.000
180	4355	4355000.000
181	4335	4335000.000
182	4397	4397000.000
183	4388	4388000.000
184	4300	4300000.000
185	4223	4223000.000
186	4357	4357000.000
187	4421	4421000.000
188	4430	4430000.000
189	4363	4363000.000
190	4384	4384000.000
191	4371	4371000.000
192	4255	4255000.000
193	4269	4269000.000
194	4296	4296000.000
195	4340	4340000.000
196	4288	4288000.000
197	4289	4289000.000
198	4268	4268000.000
199	4478	4478000.000
200	4367	4367000.000
201	4401	4401000.000
202	4416	4416000.000
203	4334	4334000.000
204	4295	4295000.000
205	4308	4308000.000
206	4304	4304000.000
207	4381	4381000.000
208	4316	4316000.000
209	4303	4303000.000
210	4466	4466000.000
211	4431	4431000.000
212	4422	4422000.000
213	4390	4390000.000
214	4436	4436000.000
215	4273	4273000.000
216	4292	4292000.000
217	4330	4330000.000
218	4296	4296000.000
219	4239	4239000.000
220	4330	4330000.000
221	4447	4447000.000
222	4438	4438000.000
223	4412	4412000.000
224	4461	4461000.000
225	4376	4376000.000
226	4420	4420000.000
227	4352	4352000.000
228	4402	4402000.000
229	4346	4346000.000
230	4304	4304000.000
231	4380	4380000.000
232	4322	4322000.000
233	4419	4419000.000
234	4441	4441000.000
235	4554	4554000.000
236	4369	4369000.000
237	4353	4353000.000
238	4233	4233000.000
239	4166	4166000.000
240	4274	4274000.000
241	4315	4315000.000
242	4237	4237000.000
243	4397	4397000.000
244	4372	4372000.000
245	4454	4454000.000
246	4352	4352000.000
247	4436	4436000.000
248	4433	4433000.000
249	4302	4302000.000
250	4295	4295000.000
251	4368	4368000.000
252	4313	4313000.000
253	4309	4309000.000
254	4306	4306000.000
255	4316	4316000.000
256	4354	4354000.000
257	4461	4461000.000
258	4429	4429000.000
259	4372	4372000.000
260	4413	4413000.000
261	4319	4319000.000
262	4315	4315000.000
263	4339	4339000.000
264	4286	4286000.000
265	4320	4320000.000
266	4283	4283000.000
267	4268	4268000.000
268	4387	4387000.000
269	4440	4440000.000
270	4437	4437000.000
271	4421	4421000.000
272	4437	4437000.000
273	4419	4419000.000
274	4403	4403000.000
275	4427	4427000.000
276	4317	4317000.000
277	4361	4361000.000
278	4355	4355000.000
279	4356	4356000.000
280	4445	4445000.000
281	4507	4507000.000
282	4387	4387000.000
283	4310	4310000.000
284	4271	4271000.000
285	4255	4255000.000
286	4302	4302000.000
287	4310	4310000.000
288	4264	4264000.000
289	4261	4261000.000
290	4367	4367000.000
291	4366	4366000.000
292	4359	4359000.000
293	4442	4442000.000
294	4520	4520000.000
295	4407	4407000.000
296	4356	4356000.000
297	4365	4365000.000
298	4355	4355000.000
299	4245	4245000.000
300	4402	4402000.000
301	4278	4278000.000
302	4323	4323000.000
303	4470	4470000.000
304	4411	4411000.000
305	4536	4536000.000
306	4404	4404000.000
307	4294	4294000.000
308	4314	4314000.000
309	4320	4320000.000
310	4371	4371000.000
311	4267	4267000.000
312	4413	4413000.000
313	4334	4334000.000
314	4438	4438000.000
315	4448	4448000.000
316	4439	4439000.000
317	4427	4427000.000
318	4275	4275000.000
319	4285	4285000.000
320	4328	4328000.000
321	4280	4280000.000
322	4440	4440000.000
323	4280	4280000.000
324	4330	4330000.000
325	4422	4422000.000
326	4399	4399000.000
327	4314	4314000.000
328	4415	4415000.000
329	4372	4372000.000
330	4351	4351000.000
331	4316	4316000.000
332	4242	4242000.000
333	4292	4292000.000
334	4201	4201000.000
335	4215	4215000.000
336	4345	4345000.000
337	4296	4296000.000
338	4430	4430000.000
339	4442	4442000.000
340	4392	4392000.000
341	4342	4342000.000
342	4419	4419000.000
343	4369	4369000.000
344	4263	4263000.000
345	4317	4317000.000
346	4388	4388000.000
347	4379	4379000.000
348	4363	4363000.000
349	4479	4479000.000
350	4436	4436000.000
351	4329	4329000.000
352	4306	4306000.000
353	4270	4270000.000
354	4326	4326000.000
355	4268	4268000.000
356	4207	4207000.000
357	4353	4353000.000
358	4236	4236000.000
359	4315	4315000.000
360	4295	4295000.000
361	4383	4383000.000
362	4398	4398000.000
363	4496	4496000.000
364	4290	4290000.000
365	4362	4362000.000
366	4339	4339000.000
367	4295	4295000.000
368	4335	4335000.000
369	4320	4320000.000
370	4383	4383000.000
371	4423	4423000.000
372	4474	4474000.000
373	4504	4504000.000
374	4405	4405000.000
375	4340	4340000.000
376	4254	4254000.000
377	4264	4264000.000
378	4241	4241000.000
379	4332	4332000.000
380	4260	4260000.000
381	4284	4284000.000
382	4346	4346000.000
383	4499	4499000.000
384	4366	4366000.000
385	4447	4447000.000
386	4425	4425000.000
387	4410	4410000.000
388	4304	4304000.000
389	4318	4318000.000
390	4297	4297000.000
391	4304	4304000.000
392	4243	4243000.000
393	4347	4347000.000
394	4411	4411000.000
395	4325	4325000.000
396	4418	4418000.000
397	4419	4419000.000
398	4456	4456000.000
399	4359	4359000.000
400	4417	4417000.000
401	4331	4331000.000
402	4311	4311000.000
403	4382	4382000.000
404	4281	4281000.000
405	4305	4305000.000
406	4377	4377000.000
407	4320	4320000.000
408	4432	4432000.000
409	4511	4511000.000
410	4461	4461000.000
411	4297	4297000.000
412	4458	4458000.000
413	4329	4329000.000
414	4362	4362000.000
415	4428	4428000.000
416	4466	4466000.000
417	4400	4400000.000
418	4354	4354000.000
419	4423	4423000.000
420	4541	4541000.000
421	4326	4326000.000
422	4327	4327000.000
423	4260	4260000.000
424	4305	4305000.000
425	4281	4281000.000
426	4247	4247000.000
427	4357	4357000.000
428	4325	4325000.000
429	4324	4324000.000
430	4378	4378000.000
431	4342	4342000.000
432	4277	4277000.000
433	4514	4514000.000
434	4521	4521000.000
435	4307	4307000.000
436	4297	4297000.000
437	4307	4307000.000
438	4354	4354000.000
439	4311	4311000.000
440	4426	4426000.000
441	4426	4426000.000
442	4501	4501000.000
443	4420	4420000.000
444	4408	4408000.000
445	4429	4429000.000
446	4501	4501000.000
447	4213	4213000.000
448	4367	4367000.000
449	4421	4421000.000
450	4302	4302000.000
451	4384	4384000.000
452	4313	4313000.000
453	4413	4413000.000
454	4403	4403000.000
455	4431	4431000.000
456	4483	4483000.000
457	4487	4487000.000
458	4404	4404000.000
459	4317	4317000.000
460	4423	4423000.000
461	4320	4320000.000
462	4416	4416000.000
463	4411	4411000.000
464	4391	4391000.000
465	4374	4374000.000
466	4368	4368000.000
467	4442	4442000.000
468	4291	4291000.000
469	4231	4231000.000
470	4219	4219000.000
471	4302	4302000.000
472	4304	4304000.000
473	4185	4185000.000
474	4329	4329000.000
475	4255	4255000.000
476	4448	4448000.000
477	4352	4352000.000
478	4504	4504000.000
479	4374	4374000.000
480	4384	4384000.000
481	4274	4274000.000
482	4434	4434000.000
483	4346	4346000.000
484	4459	4459000.000
485	4291	4291000.000
486	4473	4473000.000
487	4474	4474000.000
488	4516	4516000.000
489	4392	4392000.000
490	4519	4519000.000
491	4337	4337000.000
492	4316	4316000.000
493	4284	4284000.000
494	4301	4301000.000
495	4351	4351000.000
496	4345	4345000.000
497	4371	4371000.000
498	4360	4360000.000
499	4363	4363000.000
500	4443	4443000.000
501	4492	4492000.000
502	4426	4426000.000
503	4320	4320000.000
504	4312	4312000.000
505	4359	4359000.000
506	4301	4301000.000
507	4472	4472000.000
508	4365	4365000.000
509	4385	4385000.000
510	4470	4470000.000
511	4461	4461000.000
512	4452	4452000.000
513	4457	4457000.000
514	4411	4411000.000
515	4345	4345000.000
516	4296	4296000.000
517	4282	4282000.000
518	4322	4322000.000
519	4341	4341000.000
520	4301	4301000.000
521	4329	4329000.000
522	4402	4402000.000
523	4418	4418000.000
524	4436	4436000.000
525	4448	4448000.000
526	4318	4318000.000
527	4406	4406000.000
528	4315	4315000.000
529	4325	4325000.000
530	4397	4397000.000
531	4366	4366000.000
532	4352	4352000.000
533	4526	4526000.000
534	4387	4387000.000
535	4425	4425000.000
536	4433	4433000.000
537	4306	4306000.000
538	4213	4213000.000
539	4394	4394000.000
540	4363	4363000.000
541	4394	4394000.000
542	4234	4234000.000
543	4327	4327000.000
544	4208	4208000.000
545	4380	4380000.000
546	4474	4474000.000
547	4405	4405000.000
548	4472	4472000.000
549	4458	4458000.000
550	4356	4356000.000
551	4308	4308000.000
552	4460	4460000.000
553	4387	4387000.000
554	4428	4428000.000
555	4381	4381000.000
556	4447	4447000.000
557	4401	4401000.000
558	4474	4474000.000
559	4383	4383000.000
560	4232	4232000.000
561	4227	4227000.000
562	4325	4325000.000
563	4349	4349000.000
564	4354	4354000.000
565	4301	4301000.000
566	4278	4278000.000
567	4316	4316000.000
568	4333	4333000.000
569	4455	4455000.000
570	4465	4465000.000
571	4451	4451000.000
572	4448	4448000.000
573	4426	4426000.000
574	4395	4395000.000
575	4383	4383000.000
576	4394	4394000.000
577	4471	4471000.000
578	4331	4331000.000
579	4365	4365000.000
580	4425	4425000.000
581	4418	4418000.000
582	4441	4441000.000
583	4439	4439000.000
584	4290	4290000.000
585	4332	4332000.000
586	4329	4329000.000
587	4398	4398000.000
588	4407	4407000.000
589	4217	4217000.000
590	4323	4323000.000
591	4469	4469000.000
592	4406	4406000.000
593	4463	4463000.000
594	4467	4467000.000
595	4421	4421000.000
596	4446	4446000.000
597	4384	4384000.000
598	4394	4394000.000
599	4372	4372000.000
600	4390	4390000.000
601	4352	4352000.000
602	4484	4484000.000
603	4373	4373000.000
604	4464	4464000.000
605	4462	4462000.000
606	4396	4396000.000
607	4301	4301000.000
608	4353	4353000.000
609	4284	4284000.000
610	4301	4301000.000
611	4402	4402000.000
612	4360	4360000.000
613	4439	4439000.000
614	4494	4494000.000
615	4345	4345000.000
616	4364	4364000.000
617	4450	4450000.000
618	4410	4410000.000
619	4418	4418000.000
620	4372	4372000.000
621	4424	4424000.000
622	4436	4436000.000
623	4435	4435000.000
624	4403	4403000.000
625	4404	4404000.000
626	4421	4421000.000
627	4456	4456000.000
628	4439	4439000.000
629	4426	4426000.000
630	4326	4326000.000
631	4293	4293000.000
632	4293	4293000.000
633	4229	4229000.000
634	4377	4377000.000
635	4276	4276000.000
636	4343	4343000.000
637	4299	4299000.000
638	4363	4363000.000
639	4412	4412000.000
640	4504	4504000.000
641	4465	4465000.000
642	4406	4406000.000
643	4388	4388000.000
644	4359	4359000.000
645	4356	4356000.000
646	4416	4416000.000
647	4322	4322000.000
648	4340	4340000.000
649	4436	4436000.000
650	4435	4435000.000
651	4479	4479000.000
652	4487	4487000.000
653	4370	4370000.000
654	4292	4292000.000
655	4262	4262000.000
656	4203	4203000.000
657	4250	4250000.000
658	4269	4269000.000
659	4434	4434000.000
660	4351	4351000.000
661	4400	4400000.000
662	4496	4496000.000
663	4560	4560000.000
664	4428	4428000.000
665	4397	4397000.000
666	4358	4358000.000
667	4394	4394000.000
668	4311	4311000.000
669	4369	4369000.000
670	4341	4341000.000
671	4401	4401000.000
672	4407	4407000.000
673	4402	4402000.000
674	4430	4430000.000
675	4432	4432000.000
676	4346	4346000.000
677	4229	4229000.000
678	4292	4292000.000
679	4301	4301000.000
680	4292	4292000.000
681	4243	4243000.000
682	4266	4266000.000
683	4341	4341000.000
684	4405	4405000.000
685	4403	4403000.000
686	4431	4431000.000
687	4433	4433000.000
688	4425	4425000.000
689	4389	4389000.000
690	4345	4345000.000
691	4331	4331000.000
692	4276	4276000.000
693	4300	4300000.000
694	4411	4411000.000
695	4471	4471000.000
696	4490	4490000.000
697	4502	4502000.000
698	4420	4420000.000
699	4273	4273000.000
700	4329	4329000.000
701	4330	4330000.000
702	4356	4356000.000
703	4345	4345000.000
704	4316	4316000.000
705	4280	4280000.000
706	4407	4407000.000
707	4356	4356000.000
708	4413	4413000.000
709	4370	4370000.000
710	4479	4479000.000
711	4441	4441000.000
712	4496	4496000.000
713	4386	4386000.000
714	4409	4409000.000
715	4267	4267000.000
716	4408	4408000.000
717	4446	4446000.000
718	4314	4314000.000
719	4417	4417000.000
720	4485	4485000.000
721	4448	4448000.000
722	4314	4314000.000
723	4337	4337000.000
724	4291	4291000.000
725	4368	4368000.000
726	4248	4248000.000
727	4391	4391000.000
728	4318	4318000.000
729	4372	4372000.000
730	4383	4383000.000
731	4509	4509000.000
732	4477	4477000.000
733	4492	4492000.000
734	4353	4353000.000
735	4387	4387000.000
736	4340	4340000.000
737	4419	4419000.000
738	4281	4281000.000
739	4394	4394000.000
740	4428	4428000.000
741	4441	4441000.000
742	4446	4446000.000
743	4404	4404000.000
744	4397	4397000.000
745	4299	4299000.000
746	4346	4346000.000
747	4433	4433000.000
748	4348	4348000.000
749	4217	4217000.000
750	4280	4280000.000
751	4347	4347000.000
752	4310	4310000.000
753	4355	4355000.000
754	4376	4376000.000
755	4417	4417000.000
756	4485	4485000.000
757	4436	4436000.000
758	4431	4431000.000
759	4419	4419000.000
760	4342	4342000.000
761	4362	4362000.000
762	4337	4337000.000
763	4390	4390000.000
764	4346	4346000.000
765	4344	4344000.000
766	4394	4394000.000
767	4492	4492000.000
768	4468	4468000.000
769	4384	4384000.000
770	4334	4334000.000
771	4305	4305000.000
772	4363	4363000.000
773	4353	4353000.000
774	4260	4260000.000
775	4224	4224000.000
776	4429	4429000.000
777	4413	4413000.000
778	4516	4516000.000
779	4416	4416000.000
780	4382	4382000.000
781	4327	4327000.000
782	4364	4364000.000
783	4326	4326000.000
784	4393	4393000.000
785	4370	4370000.000
786	4290	4290000.000
787	4330	4330000.000
788	4436	4436000.000
789	4380	4380000.000
790	4458	4458000.000
791	4387	4387000.000
792	4508	4508000.000
793	4310	4310000.000
794	4344	4344000.000
795	4295	4295000.000
796	4307	4307000.000
797	4310	4310000.000
798	4331	4331000.000
799	4373	4373000.000
800	4383	4383000.000
801	4483	4483000.000
802	4422	4422000.000
803	4461	4461000.000
804	4342	4342000.000
805	4317	4317000.000
806	4345	4345000.000
807	4356	4356000.000
808	4341	4341000.000
809	4230	4230000.000
810	4328	4328000.000
811	4442	4442000.000
812	4432	4432000.000
813	4534	4534000.000
814	4467	4467000.000
815	4421	4421000.000
816	4342	4342000.000
817	4258	4258000.000
818	4271	4271000.000
819	4343	4343000.000
820	4382	4382000.000
821	4233	4233000.000
822	4389	4389000.000
823	4445	4445000.000
824	4470	4470000.000
825	4474	4474000.000
826	4376	4376000.000
827	4335	4335000.000
828	4234	4234000.000
829	4298	4298000.000
830	4300	4300000.000
831	4260	4260000.000
832	4329	4329000.000
833	4397	4397000.000
834	4495	4495000.000
835	4391	4391000.000
836	4441	4441000.000
837	4333	4333000.000
838	4464	4464000.000
839	4303	4303000.000
840	4266	4266000.000
841	4309	4309000.000
842	4241	4241000.000
843	4355	4355000.000
844	4310	4310000.000
845	4290	4290000.000
846	4392	4392000.000
847	4420	4420000.000
848	4407	4407000.000
849	4418	4418000.000
850	4464	4464000.000
851	4258	4258000.000
852	4271	4271000.000
853	4398	4398000.000
854	4304	4304000.000
855	4302	4302000.000
856	4296	4296000.000
857	4354	4354000.000
858	4355	4355000.000
859	4579	4579000.000
860	4400	4400000.000
861	4400	4400000.000
862	4325	4325000.000
863	4309	4309000.000
864	4340	4340000.000
865	4276	4276000.000
866	4299	4299000.000
867	4285	4285000.000
868	4441	4441000.000
869	4380	4380000.000
870	4372	4372000.000
871	4436	4436000.000
872	4426	4426000.000
873	4290	4290000.000
874	4355	4355000.000
875	4272	4272000.000
876	4293	4293000.000
877	4410	4410000.000
878	4266	4266000.000
879	4355	4355000.000
880	4390	4390000.000
881	4414	4414000.000
882	4399	4399000.000
883	4460	4460000.000
884	4428	4428000.000
885	4326	4326000.000
886	4314	4314000.000
887	4320	4320000.000
888	4287	4287000.000
889	4302	4302000.000
890	4321	4321000.000
891	4307	4307000.000
892	4355	4355000.000
893	4425	4425000.000
894	4472	4472000.000
895	4438	4438000.000
896	4336	4336000.000
897	4384	4384000.000
898	4359	4359000.000
899	4235	4235000.000
900	4306	4306000.000
901	4290	4290000.000
902	4234	4234000.000
903	4290	4290000.000
904	4372	4372000.000
905	4475	4475000.000
906	4371	4371000.000
907	4471	4471000.000
908	4271	4271000.000
909	4296	4296000.000
910	4341	4341000.000
911	4346	4346000.000
912	4271	4271000.000
913	4239	4239000.000
914	4316	4316000.000
915	4352	4352000.000
916	4348	4348000.000
917	4529	4529000.000
918	4405	4405000.000
919	4422	4422000.000
920	4275	4275000.000
921	4264	4264000.000
922	4262	4262000.000
923	4330	4330000.000
924	4377	4377000.000
925	4287	4287000.000
926	4307	4307000.000
927	4279	4279000.000
928	4391	4391000.000
929	4398	4398000.000
930	4488	4488000.000
931	4430	4430000.000
932	4311	4311000.000
933	4307	4307000.000
934	4323	4323000.000
935	4391	4391000.000
936	4333	4333000.000
937	4379	4379000.000
938	4366	4366000.000
939	4438	4438000.000
940	4457	4457000.000
941	4457	4457000.000
942	4322	4322000.000
943	4361	4361000.000
944	4282	4282000.000
945	4309	4309000.000
946	4408	4408000.000
947	4280	4280000.000
948	4314	4314000.000
949	4410	4410000.000
950	4409	4409000.000
951	4450	4450000.000
952	4382	4382000.000
953	4412	4412000.000
954	4435	4435000.000
955	4225	4225000.000
956	4298	4298000.000
957	4303	4303000.000
958	4340	4340000.000
959	4332	4332000.000
960	4283	4283000.000
961	4325	4325000.000
962	4352	4352000.000
963	4436	4436000.000
964	4472	4472000.000
965	4333	4333000.000
966	4454	4454000.000
967	4361	4361000.000
968	4250	4250000.000
969	4361	4361000.000
970	4396	4396000.000
971	4246	4246000.000
972	4420	4420000.000
973	4359	4359000.000
974	4444	4444000.000
975	4482	4482000.000
976	4368	4368000.000
977	4408	4408000.000
978	4365	4365000.000
979	4330	4330000.000
980	4291	4291000.000
981	4273	4273000.000
982	4286	4286000.000
983	4241	4241000.000
984	4319	4319000.000
985	4342	4342000.000
986	4405	4405000.000
987	4488	4488000.000
988	4496	4496000.000
989	4404	4404000.000
990	4301	4301000.000
991	4369	4369000.000
992	4353	4353000.000
993	4275	4275000.000
994	4324	4324000.000
995	4266	4266000.000
996	4349	4349000.000
997	4460	4460000.000
998	4454	4454000.000
999	4365	4365000.000
1000	4283	4283000.000
1001	4298	4298000.000
1002	4357	4357000.000
1003	4274	4274000.000
1004	4299	4299000.000
1005	4313	4313000.000
1006	4351	4351000.000
1007	4297	4297000.000
1008	4267	4267000.000
1009	4343	4343000.000
1010	4398	4398000.000
1011	4421	4421000.000
1012	4377	4377000.000
1013	4244	4244000.000
1014	4201	4201000.000
1015	4342	4342000.000
1016	4254	4254000.000
1017	4190	4190000.000
1018	4386	4386000.000
1019	4377	4377000.000
1020	4507	4507000.000
1021	4459	4459000.000
1022	4492	4492000.000
1023	4290	4290000.000
1024	4317	4317000.000
1025	4346	4346000.000
1026	4275	4275000.000
1027	4321	4321000.000
1028	4369	4369000.000
1029	4387	4387000.000
1030	4348	4348000.000
1031	4359	4359000.000
1032	4376	4376000.000
1033	4374	4374000.000
1034	4473	4473000.000
1035	4373	4373000.000
1036	4264	4264000.000
1037	4343	4343000.000
1038	4318	4318000.000
1039	4369	4369000.000
1040	4302	4302000.000
1041	4427	4427000.000
1042	4441	4441000.000
1043	4464	4464000.000
1044	4450	4450000.000
1045	4416	4416000.000
1046	4381	4381000.000
1047	4335	4335000.000
1048	4203	4203000.000
1049	4303	4303000.000
1050	4270	4270000.000
1051	4340	4340000.000
1052	4358	4358000.000
1053	4350	4350000.000
1054	4414	4414000.000
1055	4465	4465000.000
1056	4481	4481000.000
1057	4527	4527000.000
1058	4477	4477000.000
1059	4347	4347000.000
1060	4286	4286000.000
1061	4248	4248000.000
1062	4320	4320000.000
1063	4224	4224000.000
1064	4309	4309000.000
1065	4354	4354000.000
1066	4392	4392000.000
1067	4389	4389000.000
1068	4343	4343000.000
1069	4400	4400000.000
1070	4279	4279000.000
1071	4389	4389000.000
1072	4236	4236000.000
1073	4229	4229000.000
1074	4286	4286000.000
1075	4319	4319000.000
1076	4352	4352000.000
1077	4289	4289000.000
1078	4299	4299000.000
1079	4426	4426000.000
1080	4473	4473000.000
1081	4490	4490000.000
1082	4307	4307000.000
1083	4367	4367000.000
1084	4329	4329000.000
1085	4266	4266000.000
