# bins en theta = 160.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	3902	3902000.000
2	3964	3964000.000
3	3853	3853000.000
4	3912	3912000.000
5	3868	3868000.000
6	3810	3810000.000
7	3717	3717000.000
8	3831	3831000.000
9	3889	3889000.000
10	3826	3826000.000
11	3823	3823000.000
12	3901	3901000.000
13	3798	3798000.000
14	3848	3848000.000
15	3884	3884000.000
16	3915	3915000.000
17	3822	3822000.000
18	3919	3919000.000
19	3875	3875000.000
20	3856	3856000.000
21	3988	3988000.000
22	3944	3944000.000
23	4023	4023000.000
24	3865	3865000.000
25	3887	3887000.000
26	3820	3820000.000
27	3813	3813000.000
28	3881	3881000.000
29	3869	3869000.000
30	3785	3785000.000
31	3858	3858000.000
32	3943	3943000.000
33	3902	3902000.000
34	3947	3947000.000
35	3794	3794000.000
36	3813	3813000.000
37	3850	3850000.000
38	3760	3760000.000
39	3934	3934000.000
40	3926	3926000.000
41	3903	3903000.000
42	3953	3953000.000
43	3937	3937000.000
44	3986	3986000.000
45	3975	3975000.000
46	3988	3988000.000
47	3946	3946000.000
48	3903	3903000.000
49	3938	3938000.000
50	3831	3831000.000
51	3811	3811000.000
52	3778	3778000.000
53	3909	3909000.000
54	3818	3818000.000
55	3930	3930000.000
56	3863	3863000.000
57	3908	3908000.000
58	3854	3854000.000
59	3943	3943000.000
60	3791	3791000.000
61	3895	3895000.000
62	4011	4011000.000
63	3983	3983000.000
64	3889	3889000.000
65	3975	3975000.000
66	3973	3973000.000
67	3903	3903000.000
68	3861	3861000.000
69	3910	3910000.000
70	3910	3910000.000
71	3979	3979000.000
72	3905	3905000.000
73	3943	3943000.000
74	3879	3879000.000
75	3929	3929000.000
76	3748	3748000.000
77	3849	3849000.000
78	3963	3963000.000
79	3806	3806000.000
80	3823	3823000.000
81	3809	3809000.000
82	3801	3801000.000
83	3796	3796000.000
84	3776	3776000.000
85	3860	3860000.000
86	3862	3862000.000
87	3918	3918000.000
88	3869	3869000.000
89	3858	3858000.000
90	3896	3896000.000
91	3900	3900000.000
92	3970	3970000.000
93	3979	3979000.000
94	3952	3952000.000
95	3881	3881000.000
96	3909	3909000.000
97	3801	3801000.000
98	3893	3893000.000
99	3812	3812000.000
100	3881	3881000.000
101	3853	3853000.000
102	3853	3853000.000
103	3853	3853000.000
104	3904	3904000.000
105	3844	3844000.000
106	3837	3837000.000
107	3820	3820000.000
108	3872	3872000.000
109	3884	3884000.000
110	3904	3904000.000
111	3944	3944000.000
