# bins en theta = 10.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	3785	3785000.000
2	3770	3770000.000
3	3881	3881000.000
4	3937	3937000.000
5	3941	3941000.000
6	3864	3864000.000
7	3815	3815000.000
8	3846	3846000.000
9	4018	4018000.000
10	3925	3925000.000
11	3992	3992000.000
12	3968	3968000.000
13	3889	3889000.000
14	3917	3917000.000
15	3899	3899000.000
16	3751	3751000.000
17	3804	3804000.000
18	3822	3822000.000
19	3791	3791000.000
20	3908	3908000.000
21	3917	3917000.000
22	3881	3881000.000
23	3815	3815000.000
24	3790	3790000.000
25	3809	3809000.000
26	3854	3854000.000
27	3792	3792000.000
28	4022	4022000.000
29	3958	3958000.000
30	3963	3963000.000
31	3898	3898000.000
32	3895	3895000.000
33	3938	3938000.000
34	3864	3864000.000
35	3964	3964000.000
36	4006	4006000.000
37	3921	3921000.000
38	3849	3849000.000
39	3934	3934000.000
40	3774	3774000.000
41	3839	3839000.000
42	3874	3874000.000
43	3853	3853000.000
44	3875	3875000.000
45	3934	3934000.000
46	3826	3826000.000
47	3700	3700000.000
48	3797	3797000.000
49	3847	3847000.000
50	3864	3864000.000
51	3956	3956000.000
52	3979	3979000.000
53	3896	3896000.000
54	3959	3959000.000
55	3876	3876000.000
56	3907	3907000.000
57	3992	3992000.000
58	4009	4009000.000
59	3996	3996000.000
60	3876	3876000.000
61	3883	3883000.000
62	3744	3744000.000
63	3799	3799000.000
64	3875	3875000.000
65	3866	3866000.000
66	3808	3808000.000
67	3827	3827000.000
68	3830	3830000.000
69	3854	3854000.000
70	3825	3825000.000
71	3753	3753000.000
72	3708	3708000.000
73	3923	3923000.000
74	4038	4038000.000
75	3949	3949000.000
76	3894	3894000.000
77	3965	3965000.000
78	3873	3873000.000
79	3862	3862000.000
80	3982	3982000.000
81	3921	3921000.000
82	3879	3879000.000
83	3911	3911000.000
84	3896	3896000.000
85	3890	3890000.000
86	3779	3779000.000
87	3823	3823000.000
88	3860	3860000.000
89	3792	3792000.000
90	3807	3807000.000
91	3859	3859000.000
92	3759	3759000.000
93	3829	3829000.000
94	3803	3803000.000
95	3724	3724000.000
96	3731	3731000.000
97	3897	3897000.000
98	3871	3871000.000
99	3931	3931000.000
100	4014	4014000.000
101	3854	3854000.000
102	3957	3957000.000
103	3948	3948000.000
104	3784	3784000.000
105	3987	3987000.000
106	3929	3929000.000
107	3881	3881000.000
108	3799	3799000.000
109	3838	3838000.000
110	3738	3738000.000
111	3880	3880000.000
112	3856	3856000.000
113	3843	3843000.000
114	3921	3921000.000
115	3807	3807000.000
116	3892	3892000.000
117	3822	3822000.000
118	3771	3771000.000
119	3766	3766000.000
120	3941	3941000.000
121	3878	3878000.000
122	3895	3895000.000
123	3993	3993000.000
124	3972	3972000.000
125	3968	3968000.000
126	3866	3866000.000
127	3925	3925000.000
128	3876	3876000.000
129	4006	4006000.000
130	3833	3833000.000
131	3724	3724000.000
132	3806	3806000.000
133	3785	3785000.000
134	3789	3789000.000
135	3903	3903000.000
136	3848	3848000.000
137	3920	3920000.000
138	3861	3861000.000
139	3686	3686000.000
140	3755	3755000.000
141	3846	3846000.000
142	3799	3799000.000
143	3809	3809000.000
144	3885	3885000.000
145	3955	3955000.000
146	3917	3917000.000
147	3930	3930000.000
148	3868	3868000.000
149	3895	3895000.000
150	3827	3827000.000
151	3871	3871000.000
152	3979	3979000.000
153	3793	3793000.000
154	3842	3842000.000
155	3739	3739000.000
156	3797	3797000.000
157	3833	3833000.000
158	3853	3853000.000
159	3830	3830000.000
160	3896	3896000.000
161	3870	3870000.000
162	3798	3798000.000
163	3697	3697000.000
164	3832	3832000.000
165	3707	3707000.000
166	3817	3817000.000
167	3862	3862000.000
168	3914	3914000.000
169	4027	4027000.000
170	3927	3927000.000
171	4028	4028000.000
172	3947	3947000.000
173	3977	3977000.000
174	3928	3928000.000
175	3869	3869000.000
176	3911	3911000.000
177	3921	3921000.000
178	3810	3810000.000
179	3883	3883000.000
180	3778	3778000.000
181	3865	3865000.000
182	3692	3692000.000
183	3853	3853000.000
184	3927	3927000.000
185	3813	3813000.000
186	3871	3871000.000
187	3874	3874000.000
188	3818	3818000.000
189	3924	3924000.000
190	3920	3920000.000
191	3983	3983000.000
192	3928	3928000.000
193	3963	3963000.000
194	3935	3935000.000
195	3877	3877000.000
196	3881	3881000.000
197	3919	3919000.000
198	3940	3940000.000
199	3918	3918000.000
200	3868	3868000.000
201	3742	3742000.000
202	3836	3836000.000
203	3843	3843000.000
204	3816	3816000.000
205	3948	3948000.000
206	3838	3838000.000
207	3814	3814000.000
208	3821	3821000.000
209	3769	3769000.000
210	3723	3723000.000
211	3780	3780000.000
212	3935	3935000.000
213	3899	3899000.000
214	3950	3950000.000
215	3811	3811000.000
216	3909	3909000.000
217	3894	3894000.000
218	3792	3792000.000
219	3913	3913000.000
220	3923	3923000.000
221	4002	4002000.000
222	3847	3847000.000
223	3867	3867000.000
224	3897	3897000.000
225	3863	3863000.000
226	3716	3716000.000
227	3670	3670000.000
228	3845	3845000.000
229	3924	3924000.000
230	3824	3824000.000
231	3787	3787000.000
232	3816	3816000.000
233	3813	3813000.000
234	3759	3759000.000
235	3773	3773000.000
236	3872	3872000.000
237	3870	3870000.000
238	3890	3890000.000
239	3898	3898000.000
240	3917	3917000.000
241	3836	3836000.000
242	3990	3990000.000
243	3768	3768000.000
244	3906	3906000.000
245	3887	3887000.000
246	3847	3847000.000
247	3797	3797000.000
248	3748	3748000.000
249	3815	3815000.000
250	3855	3855000.000
251	3857	3857000.000
252	3825	3825000.000
253	3880	3880000.000
254	3843	3843000.000
255	3733	3733000.000
256	3782	3782000.000
257	3714	3714000.000
258	3795	3795000.000
259	3833	3833000.000
260	3957	3957000.000
261	3948	3948000.000
262	3947	3947000.000
263	3828	3828000.000
264	3912	3912000.000
265	3883	3883000.000
266	3902	3902000.000
267	3986	3986000.000
268	3907	3907000.000
269	3820	3820000.000
270	3785	3785000.000
271	3748	3748000.000
272	3826	3826000.000
273	3823	3823000.000
274	3861	3861000.000
275	3903	3903000.000
276	3776	3776000.000
277	3805	3805000.000
278	3782	3782000.000
279	3767	3767000.000
280	3788	3788000.000
281	3858	3858000.000
282	3878	3878000.000
283	3895	3895000.000
284	3960	3960000.000
285	3932	3932000.000
286	3928	3928000.000
287	3880	3880000.000
288	3882	3882000.000
289	3950	3950000.000
290	3927	3927000.000
291	3882	3882000.000
292	3816	3816000.000
293	3833	3833000.000
294	3773	3773000.000
295	3770	3770000.000
296	3801	3801000.000
297	3874	3874000.000
298	3871	3871000.000
299	3873	3873000.000
300	3854	3854000.000
301	3745	3745000.000
302	3740	3740000.000
303	3839	3839000.000
304	3797	3797000.000
305	3889	3889000.000
306	3978	3978000.000
307	3886	3886000.000
308	3895	3895000.000
309	3975	3975000.000
310	4001	4001000.000
311	4069	4069000.000
312	4007	4007000.000
313	4000	4000000.000
314	3909	3909000.000
315	3783	3783000.000
316	3814	3814000.000
317	3685	3685000.000
318	3804	3804000.000
319	3763	3763000.000
320	3891	3891000.000
321	3842	3842000.000
322	3861	3861000.000
323	3770	3770000.000
324	3847	3847000.000
325	3792	3792000.000
326	3731	3731000.000
327	3900	3900000.000
328	3778	3778000.000
329	3972	3972000.000
330	3935	3935000.000
331	3809	3809000.000
332	3947	3947000.000
333	3849	3849000.000
334	3963	3963000.000
335	3930	3930000.000
336	3935	3935000.000
337	3909	3909000.000
338	3849	3849000.000
339	3924	3924000.000
