# bins en theta = 210.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	4790	4790000.000
2	4802	4802000.000
3	4689	4689000.000
4	4644	4644000.000
5	4671	4671000.000
6	4731	4731000.000
7	4676	4676000.000
8	4635	4635000.000
9	4718	4718000.000
10	4754	4754000.000
11	4687	4687000.000
12	4609	4609000.000
13	4640	4640000.000
14	4696	4696000.000
15	4716	4716000.000
16	4630	4630000.000
17	4875	4875000.000
18	4757	4757000.000
19	4663	4663000.000
20	4765	4765000.000
21	4779	4779000.000
22	4799	4799000.000
23	4853	4853000.000
24	4734	4734000.000
25	4653	4653000.000
26	4640	4640000.000
27	4586	4586000.000
28	4734	4734000.000
29	4589	4589000.000
30	4621	4621000.000
31	4600	4600000.000
32	4668	4668000.000
33	4663	4663000.000
34	4738	4738000.000
35	4684	4684000.000
36	4667	4667000.000
37	4512	4512000.000
38	4646	4646000.000
39	4700	4700000.000
40	4788	4788000.000
41	4775	4775000.000
42	4783	4783000.000
43	4807	4807000.000
44	4773	4773000.000
45	4681	4681000.000
46	4783	4783000.000
47	4730	4730000.000
48	4745	4745000.000
49	4817	4817000.000
50	4657	4657000.000
51	4665	4665000.000
52	4740	4740000.000
53	4581	4581000.000
54	4625	4625000.000
55	4680	4680000.000
56	4682	4682000.000
57	4740	4740000.000
58	4696	4696000.000
59	4677	4677000.000
60	4579	4579000.000
61	4611	4611000.000
62	4731	4731000.000
63	4710	4710000.000
64	4740	4740000.000
65	4621	4621000.000
66	4711	4711000.000
67	4640	4640000.000
68	4660	4660000.000
69	4785	4785000.000
70	4794	4794000.000
71	4772	4772000.000
72	4682	4682000.000
73	4650	4650000.000
74	4651	4651000.000
75	4633	4633000.000
76	4696	4696000.000
77	4624	4624000.000
78	4648	4648000.000
79	4736	4736000.000
80	4691	4691000.000
81	4661	4661000.000
82	4669	4669000.000
83	4655	4655000.000
84	4592	4592000.000
85	4669	4669000.000
86	4757	4757000.000
87	4730	4730000.000
88	4791	4791000.000
89	4725	4725000.000
90	4737	4737000.000
91	4642	4642000.000
92	4737	4737000.000
93	4695	4695000.000
94	4695	4695000.000
95	4755	4755000.000
96	4733	4733000.000
97	4586	4586000.000
98	4569	4569000.000
99	4671	4671000.000
100	4614	4614000.000
101	4599	4599000.000
102	4611	4611000.000
103	4722	4722000.000
104	4574	4574000.000
105	4651	4651000.000
106	4622	4622000.000
107	4649	4649000.000
108	4544	4544000.000
109	4654	4654000.000
110	4744	4744000.000
111	4767	4767000.000
112	4742	4742000.000
113	4712	4712000.000
114	4757	4757000.000
115	4775	4775000.000
116	4750	4750000.000
117	4679	4679000.000
118	4782	4782000.000
119	4605	4605000.000
120	4576	4576000.000
121	4725	4725000.000
122	4548	4548000.000
123	4568	4568000.000
124	4616	4616000.000
125	4739	4739000.000
126	4558	4558000.000
127	4677	4677000.000
