# bins en theta = 180.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	3814	3814000.000
2	3708	3708000.000
3	3825	3825000.000
4	3756	3756000.000
5	3796	3796000.000
6	3790	3790000.000
7	3878	3878000.000
8	3921	3921000.000
9	3883	3883000.000
10	3731	3731000.000
11	3906	3906000.000
12	3751	3751000.000
13	3846	3846000.000
14	3907	3907000.000
15	3853	3853000.000
16	3953	3953000.000
17	3936	3936000.000
18	3863	3863000.000
19	3870	3870000.000
20	3814	3814000.000
21	3779	3779000.000
22	3829	3829000.000
23	3795	3795000.000
24	3751	3751000.000
25	3635	3635000.000
26	3703	3703000.000
27	3745	3745000.000
28	3907	3907000.000
29	3885	3885000.000
30	3871	3871000.000
31	3954	3954000.000
32	3878	3878000.000
33	3855	3855000.000
34	3832	3832000.000
35	3873	3873000.000
36	3895	3895000.000
37	3939	3939000.000
38	3929	3929000.000
39	3900	3900000.000
40	3852	3852000.000
41	3869	3869000.000
42	3845	3845000.000
43	3773	3773000.000
44	3825	3825000.000
45	3824	3824000.000
46	3721	3721000.000
47	3685	3685000.000
48	3724	3724000.000
49	3830	3830000.000
50	3754	3754000.000
51	3772	3772000.000
52	3792	3792000.000
53	3934	3934000.000
54	3891	3891000.000
55	3803	3803000.000
56	3822	3822000.000
57	3788	3788000.000
58	3850	3850000.000
59	3856	3856000.000
60	3754	3754000.000
61	3831	3831000.000
62	3897	3897000.000
63	3826	3826000.000
64	3945	3945000.000
65	3803	3803000.000
66	3782	3782000.000
67	3758	3758000.000
68	3808	3808000.000
69	3770	3770000.000
70	3807	3807000.000
71	3847	3847000.000
72	3709	3709000.000
73	3763	3763000.000
74	3696	3696000.000
75	3807	3807000.000
76	3859	3859000.000
77	3969	3969000.000
78	3862	3862000.000
79	3887	3887000.000
80	3792	3792000.000
81	3728	3728000.000
82	3740	3740000.000
83	3878	3878000.000
84	3722	3722000.000
85	3790	3790000.000
86	3807	3807000.000
87	3862	3862000.000
88	3933	3933000.000
89	3871	3871000.000
90	3878	3878000.000
91	3774	3774000.000
92	3816	3816000.000
93	3768	3768000.000
94	3697	3697000.000
95	3845	3845000.000
96	3772	3772000.000
97	3811	3811000.000
98	3831	3831000.000
99	3911	3911000.000
100	3795	3795000.000
101	3894	3894000.000
102	3723	3723000.000
103	3772	3772000.000
104	3709	3709000.000
105	3668	3668000.000
106	3685	3685000.000
107	3709	3709000.000
108	3867	3867000.000
109	3980	3980000.000
110	3950	3950000.000
111	3892	3892000.000
112	3816	3816000.000
113	3747	3747000.000
114	3779	3779000.000
115	3709	3709000.000
116	3713	3713000.000
117	3779	3779000.000
118	3818	3818000.000
119	3752	3752000.000
120	3786	3786000.000
121	3833	3833000.000
122	3882	3882000.000
123	3897	3897000.000
124	3882	3882000.000
125	3765	3765000.000
126	3723	3723000.000
127	3797	3797000.000
128	3861	3861000.000
129	3877	3877000.000
130	3795	3795000.000
131	3819	3819000.000
132	3939	3939000.000
133	3827	3827000.000
134	3812	3812000.000
135	3763	3763000.000
136	3791	3791000.000
137	3729	3729000.000
138	3792	3792000.000
139	3791	3791000.000
140	3716	3716000.000
141	3707	3707000.000
142	3730	3730000.000
143	3690	3690000.000
144	3727	3727000.000
145	3796	3796000.000
146	3839	3839000.000
147	3903	3903000.000
148	3841	3841000.000
149	3811	3811000.000
150	3758	3758000.000
151	3837	3837000.000
152	3772	3772000.000
153	3850	3850000.000
154	3861	3861000.000
155	3936	3936000.000
156	3866	3866000.000
157	3800	3800000.000
158	3813	3813000.000
159	3702	3702000.000
160	3731	3731000.000
161	3748	3748000.000
162	3833	3833000.000
163	3799	3799000.000
164	3834	3834000.000
165	3863	3863000.000
166	3689	3689000.000
167	3788	3788000.000
168	3877	3877000.000
169	3887	3887000.000
170	3877	3877000.000
171	4004	4004000.000
172	3866	3866000.000
173	3834	3834000.000
174	3716	3716000.000
175	3814	3814000.000
176	3861	3861000.000
177	3836	3836000.000
178	3936	3936000.000
179	3933	3933000.000
180	3906	3906000.000
181	3812	3812000.000
182	3775	3775000.000
183	3760	3760000.000
184	3758	3758000.000
185	3758	3758000.000
186	3810	3810000.000
187	3827	3827000.000
188	3746	3746000.000
189	3753	3753000.000
190	3815	3815000.000
191	3775	3775000.000
192	3783	3783000.000
193	3829	3829000.000
194	3984	3984000.000
195	3897	3897000.000
196	3940	3940000.000
197	3866	3866000.000
198	3928	3928000.000
199	3850	3850000.000
200	3833	3833000.000
201	3897	3897000.000
202	3905	3905000.000
203	3839	3839000.000
204	3871	3871000.000
205	3817	3817000.000
206	3771	3771000.000
207	3683	3683000.000
208	3796	3796000.000
209	3691	3691000.000
210	3775	3775000.000
211	3732	3732000.000
212	3640	3640000.000
213	3703	3703000.000
214	3815	3815000.000
215	3866	3866000.000
216	3895	3895000.000
217	3923	3923000.000
218	3940	3940000.000
219	3831	3831000.000
220	3895	3895000.000
221	3803	3803000.000
222	3913	3913000.000
223	3807	3807000.000
224	4008	4008000.000
225	3842	3842000.000
226	3855	3855000.000
227	3777	3777000.000
228	3777	3777000.000
229	3703	3703000.000
230	3718	3718000.000
231	3776	3776000.000
232	3761	3761000.000
233	3819	3819000.000
234	3779	3779000.000
235	3692	3692000.000
236	3770	3770000.000
237	3847	3847000.000
238	3730	3730000.000
239	3892	3892000.000
240	3871	3871000.000
241	3889	3889000.000
