# bins en theta = 150.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	4388	4388000.000
2	4429	4429000.000
3	4369	4369000.000
4	4350	4350000.000
5	4426	4426000.000
6	4367	4367000.000
7	4408	4408000.000
8	4415	4415000.000
9	4435	4435000.000
10	4369	4369000.000
11	4269	4269000.000
12	4242	4242000.000
13	4373	4373000.000
14	4473	4473000.000
15	4368	4368000.000
16	4501	4501000.000
17	4466	4466000.000
18	4463	4463000.000
19	4495	4495000.000
20	4437	4437000.000
21	4447	4447000.000
22	4609	4609000.000
23	4448	4448000.000
24	4346	4346000.000
25	4291	4291000.000
26	4300	4300000.000
27	4365	4365000.000
28	4399	4399000.000
29	4454	4454000.000
30	4377	4377000.000
31	4395	4395000.000
32	4317	4317000.000
33	4333	4333000.000
34	4222	4222000.000
35	4356	4356000.000
36	4502	4502000.000
37	4507	4507000.000
38	4376	4376000.000
39	4433	4433000.000
40	4482	4482000.000
41	4549	4549000.000
42	4461	4461000.000
43	4548	4548000.000
44	4461	4461000.000
45	4469	4469000.000
46	4310	4310000.000
47	4329	4329000.000
48	4423	4423000.000
49	4322	4322000.000
50	4415	4415000.000
51	4509	4509000.000
52	4377	4377000.000
53	4360	4360000.000
54	4414	4414000.000
55	4407	4407000.000
56	4355	4355000.000
57	4326	4326000.000
58	4353	4353000.000
59	4399	4399000.000
60	4519	4519000.000
61	4431	4431000.000
62	4461	4461000.000
63	4455	4455000.000
64	4462	4462000.000
65	4471	4471000.000
66	4502	4502000.000
67	4527	4527000.000
68	4394	4394000.000
69	4389	4389000.000
70	4402	4402000.000
71	4257	4257000.000
72	4351	4351000.000
73	4326	4326000.000
74	4393	4393000.000
75	4329	4329000.000
76	4345	4345000.000
77	4382	4382000.000
78	4346	4346000.000
79	4398	4398000.000
80	4360	4360000.000
81	4265	4265000.000
82	4468	4468000.000
83	4402	4402000.000
84	4519	4519000.000
85	4397	4397000.000
86	4481	4481000.000
87	4491	4491000.000
88	4510	4510000.000
89	4537	4537000.000
90	4519	4519000.000
91	4510	4510000.000
92	4404	4404000.000
93	4412	4412000.000
94	4324	4324000.000
95	4277	4277000.000
96	4218	4218000.000
97	4336	4336000.000
98	4452	4452000.000
99	4248	4248000.000
100	4376	4376000.000
101	4377	4377000.000
102	4404	4404000.000
103	4336	4336000.000
104	4353	4353000.000
105	4362	4362000.000
106	4425	4425000.000
107	4439	4439000.000
108	4434	4434000.000
109	4465	4465000.000
110	4546	4546000.000
111	4433	4433000.000
112	4422	4422000.000
113	4532	4532000.000
114	4471	4471000.000
115	4387	4387000.000
116	4337	4337000.000
117	4339	4339000.000
118	4365	4365000.000
119	4324	4324000.000
120	4418	4418000.000
121	4409	4409000.000
122	4378	4378000.000
123	4279	4279000.000
124	4376	4376000.000
125	4362	4362000.000
126	4385	4385000.000
127	4356	4356000.000
128	4406	4406000.000
129	4451	4451000.000
130	4367	4367000.000
131	4468	4468000.000
132	4482	4482000.000
133	4536	4536000.000
134	4540	4540000.000
135	4462	4462000.000
136	4533	4533000.000
137	4489	4489000.000
138	4414	4414000.000
139	4405	4405000.000
140	4267	4267000.000
141	4340	4340000.000
142	4301	4301000.000
143	4374	4374000.000
144	4411	4411000.000
145	4420	4420000.000
146	4473	4473000.000
147	4322	4322000.000
148	4408	4408000.000
149	4344	4344000.000
150	4405	4405000.000
151	4325	4325000.000
152	4452	4452000.000
153	4362	4362000.000
154	4431	4431000.000
155	4496	4496000.000
156	4497	4497000.000
157	4559	4559000.000
158	4604	4604000.000
159	4453	4453000.000
160	4553	4553000.000
161	4511	4511000.000
162	4371	4371000.000
163	4282	4282000.000
164	4425	4425000.000
165	4314	4314000.000
166	4368	4368000.000
167	4348	4348000.000
168	4416	4416000.000
169	4374	4374000.000
170	4382	4382000.000
171	4421	4421000.000
172	4339	4339000.000
173	4408	4408000.000
174	4321	4321000.000
175	4483	4483000.000
176	4441	4441000.000
177	4422	4422000.000
178	4583	4583000.000
179	4604	4604000.000
180	4440	4440000.000
181	4514	4514000.000
182	4439	4439000.000
183	4377	4377000.000
184	4402	4402000.000
185	4429	4429000.000
186	4190	4190000.000
187	4382	4382000.000
188	4375	4375000.000
189	4288	4288000.000
190	4304	4304000.000
191	4350	4350000.000
192	4387	4387000.000
193	4400	4400000.000
194	4297	4297000.000
195	4415	4415000.000
196	4315	4315000.000
197	4336	4336000.000
198	4414	4414000.000
199	4490	4490000.000
200	4401	4401000.000
201	4534	4534000.000
202	4517	4517000.000
203	4487	4487000.000
204	4443	4443000.000
205	4449	4449000.000
206	4455	4455000.000
207	4428	4428000.000
208	4460	4460000.000
209	4304	4304000.000
210	4422	4422000.000
211	4261	4261000.000
212	4369	4369000.000
213	4371	4371000.000
214	4337	4337000.000
215	4320	4320000.000
216	4284	4284000.000
217	4298	4298000.000
218	4413	4413000.000
219	4296	4296000.000
220	4281	4281000.000
221	4396	4396000.000
222	4333	4333000.000
223	4468	4468000.000
224	4477	4477000.000
225	4475	4475000.000
226	4503	4503000.000
227	4584	4584000.000
228	4446	4446000.000
229	4399	4399000.000
230	4439	4439000.000
231	4425	4425000.000
232	4460	4460000.000
233	4313	4313000.000
234	4381	4381000.000
235	4389	4389000.000
236	4400	4400000.000
237	4359	4359000.000
238	4385	4385000.000
239	4359	4359000.000
240	4386	4386000.000
241	4432	4432000.000
242	4363	4363000.000
243	4369	4369000.000
244	4352	4352000.000
245	4383	4383000.000
246	4478	4478000.000
247	4569	4569000.000
248	4486	4486000.000
249	4400	4400000.000
250	4477	4477000.000
251	4459	4459000.000
252	4552	4552000.000
253	4542	4542000.000
254	4492	4492000.000
255	4394	4394000.000
256	4267	4267000.000
257	4285	4285000.000
258	4431	4431000.000
259	4344	4344000.000
260	4412	4412000.000
261	4362	4362000.000
262	4346	4346000.000
263	4408	4408000.000
264	4440	4440000.000
265	4341	4341000.000
266	4372	4372000.000
267	4459	4459000.000
268	4412	4412000.000
269	4500	4500000.000
270	4479	4479000.000
271	4487	4487000.000
272	4490	4490000.000
273	4455	4455000.000
274	4419	4419000.000
275	4486	4486000.000
276	4414	4414000.000
277	4385	4385000.000
278	4386	4386000.000
279	4335	4335000.000
280	4316	4316000.000
281	4397	4397000.000
282	4346	4346000.000
283	4430	4430000.000
284	4353	4353000.000
285	4395	4395000.000
286	4354	4354000.000
287	4338	4338000.000
288	4402	4402000.000
289	4442	4442000.000
290	4354	4354000.000
291	4435	4435000.000
292	4516	4516000.000
293	4527	4527000.000
294	4514	4514000.000
295	4363	4363000.000
296	4663	4663000.000
297	4381	4381000.000
298	4486	4486000.000
299	4453	4453000.000
300	4377	4377000.000
301	4327	4327000.000
302	4358	4358000.000
303	4410	4410000.000
304	4348	4348000.000
305	4438	4438000.000
306	4419	4419000.000
307	4484	4484000.000
308	4395	4395000.000
309	4449	4449000.000
310	4311	4311000.000
311	4376	4376000.000
312	4297	4297000.000
313	4356	4356000.000
314	4522	4522000.000
315	4546	4546000.000
316	4521	4521000.000
317	4471	4471000.000
318	4588	4588000.000
319	4440	4440000.000
320	4447	4447000.000
321	4462	4462000.000
322	4470	4470000.000
323	4452	4452000.000
324	4390	4390000.000
325	4402	4402000.000
326	4283	4283000.000
327	4282	4282000.000
328	4352	4352000.000
329	4361	4361000.000
330	4422	4422000.000
331	4510	4510000.000
332	4466	4466000.000
333	4374	4374000.000
334	4354	4354000.000
335	4417	4417000.000
336	4331	4331000.000
337	4393	4393000.000
338	4397	4397000.000
339	4392	4392000.000
340	4466	4466000.000
341	4421	4421000.000
342	4520	4520000.000
343	4481	4481000.000
344	4418	4418000.000
345	4511	4511000.000
346	4435	4435000.000
347	4424	4424000.000
348	4270	4270000.000
349	4250	4250000.000
350	4305	4305000.000
351	4305	4305000.000
352	4289	4289000.000
353	4362	4362000.000
354	4444	4444000.000
355	4361	4361000.000
356	4396	4396000.000
357	4217	4217000.000
358	4291	4291000.000
359	4253	4253000.000
360	4348	4348000.000
361	4304	4304000.000
362	4503	4503000.000
363	4445	4445000.000
364	4396	4396000.000
365	4489	4489000.000
366	4436	4436000.000
367	4474	4474000.000
368	4399	4399000.000
369	4381	4381000.000
370	4303	4303000.000
371	4317	4317000.000
372	4323	4323000.000
373	4251	4251000.000
374	4402	4402000.000
375	4389	4389000.000
376	4260	4260000.000
377	4452	4452000.000
378	4341	4341000.000
379	4366	4366000.000
380	4293	4293000.000
381	4238	4238000.000
382	4320	4320000.000
383	4348	4348000.000
384	4345	4345000.000
385	4404	4404000.000
386	4379	4379000.000
387	4484	4484000.000
388	4426	4426000.000
389	4514	4514000.000
390	4509	4509000.000
391	4428	4428000.000
392	4393	4393000.000
393	4342	4342000.000
394	4260	4260000.000
395	4276	4276000.000
396	4427	4427000.000
397	4319	4319000.000
398	4399	4399000.000
