# bins en theta = 330.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	3512	3512000.000
2	3533	3533000.000
3	3414	3414000.000
4	3479	3479000.000
5	3547	3547000.000
6	3485	3485000.000
7	3492	3492000.000
8	3383	3383000.000
9	3465	3465000.000
10	3478	3478000.000
11	3558	3558000.000
12	3546	3546000.000
13	3538	3538000.000
14	3518	3518000.000
15	3468	3468000.000
16	3451	3451000.000
17	3544	3544000.000
18	3332	3332000.000
19	3419	3419000.000
20	3513	3513000.000
21	3592	3592000.000
22	3465	3465000.000
23	3544	3544000.000
24	3526	3526000.000
25	3538	3538000.000
26	3517	3517000.000
27	3539	3539000.000
28	3615	3615000.000
29	3470	3470000.000
30	3365	3365000.000
31	3494	3494000.000
32	3466	3466000.000
33	3445	3445000.000
34	3563	3563000.000
35	3525	3525000.000
36	3530	3530000.000
37	3474	3474000.000
38	3417	3417000.000
39	3531	3531000.000
40	3424	3424000.000
41	3424	3424000.000
42	3421	3421000.000
43	3488	3488000.000
44	3524	3524000.000
45	3450	3450000.000
46	3445	3445000.000
47	3498	3498000.000
48	3513	3513000.000
49	3604	3604000.000
50	3476	3476000.000
51	3469	3469000.000
52	3450	3450000.000
53	3466	3466000.000
54	3533	3533000.000
55	3564	3564000.000
56	3497	3497000.000
57	3566	3566000.000
58	3541	3541000.000
59	3506	3506000.000
60	3505	3505000.000
61	3435	3435000.000
62	3496	3496000.000
63	3472	3472000.000
64	3401	3401000.000
65	3329	3329000.000
66	3469	3469000.000
67	3408	3408000.000
68	3449	3449000.000
69	3532	3532000.000
70	3523	3523000.000
71	3502	3502000.000
72	3518	3518000.000
73	3513	3513000.000
74	3481	3481000.000
75	3465	3465000.000
76	3460	3460000.000
77	3532	3532000.000
78	3475	3475000.000
79	3459	3459000.000
80	3575	3575000.000
81	3515	3515000.000
82	3423	3423000.000
83	3534	3534000.000
84	3443	3443000.000
85	3481	3481000.000
86	3509	3509000.000
87	3483	3483000.000
88	3480	3480000.000
89	3527	3527000.000
90	3405	3405000.000
91	3431	3431000.000
92	3394	3394000.000
93	3394	3394000.000
94	3512	3512000.000
95	3484	3484000.000
96	3606	3606000.000
97	3481	3481000.000
98	3497	3497000.000
99	3472	3472000.000
100	3491	3491000.000
101	3482	3482000.000
102	3529	3529000.000
103	3487	3487000.000
104	3536	3536000.000
105	3483	3483000.000
106	3354	3354000.000
107	3393	3393000.000
108	3465	3465000.000
109	3396	3396000.000
110	3469	3469000.000
111	3438	3438000.000
112	3396	3396000.000
113	3456	3456000.000
114	3443	3443000.000
115	3488	3488000.000
116	3370	3370000.000
117	3422	3422000.000
118	3530	3530000.000
119	3544	3544000.000
120	3469	3469000.000
121	3466	3466000.000
122	3533	3533000.000
123	3522	3522000.000
124	3557	3557000.000
125	3466	3466000.000
126	3536	3536000.000
127	3541	3541000.000
128	3438	3438000.000
129	3443	3443000.000
130	3298	3298000.000
131	3383	3383000.000
132	3372	3372000.000
133	3425	3425000.000
134	3343	3343000.000
135	3426	3426000.000
136	3408	3408000.000
137	3337	3337000.000
138	3459	3459000.000
139	3396	3396000.000
140	3443	3443000.000
141	3471	3471000.000
142	3619	3619000.000
143	3442	3442000.000
144	3478	3478000.000
145	3529	3529000.000
146	3519	3519000.000
147	3461	3461000.000
148	3427	3427000.000
149	3419	3419000.000
150	3486	3486000.000
151	3478	3478000.000
152	3327	3327000.000
153	3322	3322000.000
154	3381	3381000.000
155	3402	3402000.000
156	3412	3412000.000
157	3375	3375000.000
158	3434	3434000.000
159	3415	3415000.000
160	3488	3488000.000
161	3338	3338000.000
162	3351	3351000.000
163	3369	3369000.000
164	3432	3432000.000
165	3470	3470000.000
166	3471	3471000.000
167	3421	3421000.000
168	3538	3538000.000
169	3417	3417000.000
170	3548	3548000.000
171	3411	3411000.000
172	3497	3497000.000
173	3458	3458000.000
174	3489	3489000.000
175	3337	3337000.000
176	3266	3266000.000
177	3324	3324000.000
178	3369	3369000.000
179	3375	3375000.000
180	3373	3373000.000
181	3362	3362000.000
182	3311	3311000.000
183	3353	3353000.000
184	3313	3313000.000
185	3324	3324000.000
186	3485	3485000.000
187	3450	3450000.000
188	3519	3519000.000
189	3484	3484000.000
190	3324	3324000.000
191	3329	3329000.000
192	3443	3443000.000
193	3518	3518000.000
