# bins en theta = 290.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	3560	3560000.000
2	3485	3485000.000
3	3551	3551000.000
4	3572	3572000.000
5	3618	3618000.000
6	3684	3684000.000
7	3642	3642000.000
8	3614	3614000.000
9	3663	3663000.000
10	3661	3661000.000
11	3483	3483000.000
12	3524	3524000.000
13	3625	3625000.000
14	3640	3640000.000
15	3570	3570000.000
16	3535	3535000.000
17	3528	3528000.000
18	3592	3592000.000
19	3595	3595000.000
20	3650	3650000.000
21	3681	3681000.000
22	3653	3653000.000
23	3528	3528000.000
24	3491	3491000.000
25	3596	3596000.000
26	3541	3541000.000
27	3491	3491000.000
28	3596	3596000.000
29	3621	3621000.000
30	3712	3712000.000
31	3644	3644000.000
32	3700	3700000.000
33	3635	3635000.000
34	3553	3553000.000
35	3556	3556000.000
36	3535	3535000.000
37	3539	3539000.000
38	3567	3567000.000
39	3662	3662000.000
40	3646	3646000.000
41	3616	3616000.000
42	3653	3653000.000
43	3609	3609000.000
44	3755	3755000.000
45	3658	3658000.000
46	3638	3638000.000
47	3598	3598000.000
48	3528	3528000.000
49	3515	3515000.000
50	3660	3660000.000
51	3612	3612000.000
52	3656	3656000.000
53	3726	3726000.000
54	3715	3715000.000
55	3677	3677000.000
56	3616	3616000.000
57	3562	3562000.000
58	3531	3531000.000
59	3570	3570000.000
60	3594	3594000.000
61	3538	3538000.000
62	3633	3633000.000
63	3575	3575000.000
64	3650	3650000.000
65	3646	3646000.000
66	3701	3701000.000
67	3753	3753000.000
68	3651	3651000.000
69	3524	3524000.000
70	3578	3578000.000
71	3596	3596000.000
72	3575	3575000.000
73	3550	3550000.000
74	3563	3563000.000
75	3592	3592000.000
76	3628	3628000.000
77	3664	3664000.000
78	3652	3652000.000
79	3680	3680000.000
80	3576	3576000.000
81	3623	3623000.000
82	3480	3480000.000
83	3566	3566000.000
84	3593	3593000.000
85	3578	3578000.000
86	3561	3561000.000
87	3658	3658000.000
88	3756	3756000.000
89	3750	3750000.000
90	3715	3715000.000
91	3712	3712000.000
92	3586	3586000.000
93	3633	3633000.000
94	3533	3533000.000
95	3534	3534000.000
96	3608	3608000.000
97	3545	3545000.000
98	3666	3666000.000
99	3671	3671000.000
100	3590	3590000.000
101	3797	3797000.000
102	3729	3729000.000
103	3636	3636000.000
104	3558	3558000.000
105	3638	3638000.000
106	3618	3618000.000
107	3604	3604000.000
108	3518	3518000.000
109	3569	3569000.000
110	3611	3611000.000
111	3682	3682000.000
112	3724	3724000.000
113	3568	3568000.000
114	3616	3616000.000
115	3647	3647000.000
116	3638	3638000.000
117	3629	3629000.000
118	3574	3574000.000
119	3546	3546000.000
120	3528	3528000.000
121	3645	3645000.000
122	3622	3622000.000
123	3759	3759000.000
124	3632	3632000.000
125	3729	3729000.000
126	3623	3623000.000
127	3529	3529000.000
128	3577	3577000.000
129	3515	3515000.000
130	3597	3597000.000
131	3621	3621000.000
132	3596	3596000.000
133	3617	3617000.000
134	3648	3648000.000
135	3692	3692000.000
136	3654	3654000.000
137	3726	3726000.000
138	3712	3712000.000
139	3664	3664000.000
140	3586	3586000.000
141	3612	3612000.000
142	3600	3600000.000
143	3667	3667000.000
144	3696	3696000.000
145	3687	3687000.000
146	3700	3700000.000
147	3684	3684000.000
148	3692	3692000.000
149	3550	3550000.000
150	3566	3566000.000
151	3578	3578000.000
152	3554	3554000.000
153	3599	3599000.000
154	3526	3526000.000
155	3519	3519000.000
156	3660	3660000.000
