Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2024-06-27
Time (HH:MM:SS):	22:20:32
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	800
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	            8 	
        2	            4 	
        3	            9 	
        4	            3 	
        5	            4 	
        6	            2 	
        7	            8 	
        8	            4 	
        9	            4 	
       10	            7 	
       11	            6 	
       12	           10 	
       13	            3 	
       14	            6 	
       15	            2 	
       16	            7 	
       17	            1 	
       18	            3 	
       19	            8 	
       20	            8 	
       21	            4 	
       22	            1 	
       23	            5 	
       24	            6 	
       25	            6 	
       26	            2 	
       27	            7 	
       28	            2 	
       29	            8 	
       30	            4 	
       31	            7 	
       32	            5 	
       33	            6 	
       34	            6 	
       35	            4 	
       36	            6 	
       37	            8 	
       38	            3 	
       39	            5 	
       40	            5 	
       41	            7 	
       42	            5 	
       43	            6 	
       44	            4 	
       45	            3 	
       46	            7 	
       47	            9 	
       48	            8 	
       49	            5 	
       50	            8 	
       51	            5 	
       52	            5 	
       53	            4 	
       54	            8 	
       55	            8 	
       56	            5 	
       57	            3 	
       58	            5 	
       59	            5 	
       60	            9 	
       61	            4 	
       62	            4 	
       63	            5 	
       64	            4 	
       65	            3 	
       66	            6 	
       67	            6 	
       68	            3 	
       69	            2 	
       70	            6 	
       71	            6 	
       72	            5 	
       73	            3 	
       74	            7 	
       75	            5 	
       76	            7 	
       77	            3 	
       78	            1 	
       79	            2 	
       80	            3 	
       81	            5 	
       82	            6 	
       83	            7 	
       84	            9 	
       85	            2 	
       86	            5 	
       87	            7 	
       88	            8 	
       89	            3 	
       90	            9 	
       91	            4 	
       92	            7 	
       93	            3 	
       94	            2 	
       95	            6 	
       96	            3 	
       97	            4 	
       98	            7 	
       99	            4 	
      100	            4 	
      101	            5 	
      102	            8 	
      103	            9 	
      104	            4 	
      105	            3 	
      106	            7 	
      107	            5 	
      108	            7 	
      109	           11 	
      110	            8 	
      111	            5 	
      112	            3 	
      113	            4 	
      114	            2 	
      115	            7 	
      116	            8 	
      117	            1 	
      118	            4 	
      119	            6 	
      120	           12 	
      121	            5 	
      122	            3 	
      123	            6 	
      124	            6 	
      125	           13 	
      126	            5 	
      127	            2 	
      128	            5 	
      129	            5 	
      130	            3 	
      131	            6 	
      132	            5 	
      133	            3 	
      134	            6 	
      135	            4 	
      136	            9 	
      137	            7 	
      138	            6 	
      139	            5 	
      140	            2 	
      141	            6 	
      142	            7 	
      143	            8 	
      144	            4 	
      145	            7 	
      146	            3 	
      147	            3 	
      148	            7 	
      149	            5 	
      150	            3 	
      151	            1 	
      152	            3 	
      153	            8 	
      154	            6 	
      155	           10 	
      156	            3 	
      157	            8 	
      158	            8 	
      159	            4 	
      160	            4 	
      161	            5 	
      162	            5 	
      163	            2 	
      164	            8 	
      165	            8 	
      166	            6 	
      167	            5 	
      168	            3 	
      169	            8 	
      170	            8 	
      171	            7 	
      172	            4 	
      173	            2 	
      174	            6 	
      175	            5 	
      176	            9 	
      177	            5 	
      178	            2 	
      179	            3 	
      180	            7 	
      181	            3 	
      182	            3 	
      183	            6 	
      184	            9 	
      185	            8 	
      186	            6 	
      187	            4 	
      188	            2 	
      189	            5 	
      190	            1 	
      191	            1 	
      192	            4 	
      193	            3 	
      194	            6 	
      195	            4 	
      196	            8 	
      197	            6 	
      198	            6 	
      199	            6 	
      200	            6 	
      201	            6 	
      202	            4 	
      203	            4 	
      204	            2 	
      205	            8 	
      206	            4 	
      207	            7 	
      208	            6 	
      209	            3 	
      210	            1 	
      211	            6 	
      212	            6 	
      213	            4 	
      214	            7 	
      215	            4 	
      216	            4 	
      217	            9 	
      218	            3 	
      219	            2 	
      220	            6 	
      221	            6 	
      222	            5 	
      223	            6 	
      224	            4 	
      225	            6 	
      226	            4 	
      227	            7 	
      228	            6 	
      229	            4 	
      230	            6 	
      231	            4 	
      232	            4 	
      233	            5 	
      234	            5 	
      235	            1 	
      236	            3 	
      237	            7 	
      238	            3 	
      239	            4 	
      240	            6 	
      241	            3 	
      242	           10 	
      243	            4 	
      244	            2 	
      245	           11 	
      246	            8 	
      247	            7 	
      248	            8 	
      249	            8 	
      250	           10 	
      251	           10 	
      252	           11 	
      253	            3 	
      254	            6 	
      255	            5 	
      256	            7 	
      257	           10 	
      258	            5 	
      259	            6 	
      260	            7 	
      261	            1 	
      262	            6 	
      263	            5 	
      264	            4 	
      265	            4 	
      266	            6 	
      267	            9 	
      268	            6 	
      269	           11 	
      270	            7 	
      271	            9 	
      272	            7 	
      273	            4 	
      274	            7 	
      275	            3 	
      276	            8 	
      277	            4 	
      278	            4 	
      279	            5 	
      280	            7 	
      281	            6 	
      282	            7 	
      283	            4 	
      284	            4 	
      285	            3 	
      286	            2 	
      287	            4 	
      288	            7 	
      289	            3 	
      290	            5 	
      291	           10 	
      292	            3 	
      293	            4 	
      294	            6 	
      295	            4 	
      296	            6 	
      297	            4 	
      298	            2 	
      299	            3 	
      300	            4 	
      301	            5 	
      302	            7 	
      303	            3 	
      304	            3 	
      305	            7 	
      306	            6 	
      307	            4 	
      308	            4 	
      309	            3 	
      310	            9 	
      311	            3 	
      312	            5 	
      313	            6 	
      314	            4 	
      315	            3 	
      316	            5 	
      317	            2 	
      318	            8 	
      319	           14 	
      320	            5 	
      321	            6 	
      322	            6 	
      323	            6 	
      324	            7 	
      325	            3 	
      326	            3 	
      327	            4 	
      328	            5 	
      329	            3 	
      330	            2 	
      331	            3 	
      332	            3 	
      333	            8 	
      334	            2 	
      335	            4 	
      336	            4 	
      337	            4 	
      338	            3 	
      339	            4 	
      340	            4 	
      341	            2 	
      342	            7 	
      343	            5 	
      344	            5 	
      345	            3 	
      346	            4 	
      347	            6 	
      348	            5 	
      349	            5 	
      350	            5 	
      351	            7 	
      352	            8 	
      353	            7 	
      354	            5 	
      355	            4 	
      356	            4 	
      357	           13 	
      358	            6 	
      359	            7 	
      360	            7 	
      361	            4 	
      362	            7 	
      363	            4 	
      364	            4 	
      365	            0 	
      366	            5 	
      367	            4 	
      368	            0 	
      369	           11 	
      370	            3 	
      371	            5 	
      372	            7 	
      373	            6 	
      374	            7 	
      375	            4 	
      376	            9 	
      377	            5 	
      378	            2 	
      379	            8 	
      380	            5 	
      381	            9 	
      382	            3 	
      383	           20 	
      384	            5 	
      385	            3 	
      386	            6 	
      387	            8 	
      388	            5 	
      389	            4 	
      390	            4 	
      391	            5 	
      392	            5 	
      393	            1 	
      394	            7 	
      395	            5 	
      396	            6 	
      397	            1 	
      398	            6 	
      399	            8 	
      400	            8 	
      401	            6 	
      402	            3 	
      403	            8 	
      404	            6 	
      405	            7 	
      406	            6 	
      407	            9 	
      408	            8 	
      409	            3 	
      410	            2 	
      411	            9 	
      412	            8 	
      413	            7 	
      414	            4 	
      415	            1 	
      416	            6 	
      417	           13 	
      418	            9 	
      419	            5 	
      420	            6 	
      421	            3 	
      422	            9 	
      423	            6 	
      424	            2 	
      425	            4 	
      426	            8 	
      427	            4 	
      428	            3 	
      429	            6 	
      430	            4 	
      431	            9 	
      432	            4 	
      433	            8 	
      434	            4 	
      435	            5 	
      436	            3 	
      437	            3 	
      438	            1 	
      439	            3 	
      440	            4 	
      441	            4 	
      442	            7 	
      443	            4 	
      444	            2 	
      445	            7 	
      446	            5 	
      447	            3 	
      448	            7 	
      449	            5 	
      450	            3 	
      451	            6 	
      452	            4 	
      453	            3 	
      454	            6 	
      455	            6 	
      456	            7 	
      457	            6 	
      458	            2 	
      459	            3 	
      460	            2 	
      461	           12 	
      462	            3 	
      463	            7 	
      464	            8 	
      465	            1 	
      466	            5 	
      467	            8 	
      468	            3 	
      469	           10 	
      470	            2 	
      471	            4 	
      472	            6 	
      473	            4 	
      474	            5 	
      475	            5 	
      476	            1 	
      477	            4 	
      478	            8 	
      479	            2 	
      480	            2 	
      481	            4 	
      482	            8 	
      483	            4 	
      484	            5 	
      485	            5 	
      486	            6 	
      487	            4 	
      488	            5 	
      489	            9 	
      490	            5 	
      491	            9 	
      492	            9 	
      493	            4 	
      494	            5 	
      495	            5 	
      496	            4 	
      497	            2 	
      498	            4 	
      499	            7 	
      500	            8 	
      501	            3 	
      502	            3 	
      503	            3 	
      504	            9 	
      505	           10 	
      506	            6 	
      507	            6 	
      508	            9 	
      509	            5 	
      510	            7 	
      511	            7 	
      512	            6 	
      513	            6 	
      514	            3 	
      515	            5 	
      516	           11 	
      517	            4 	
      518	            6 	
      519	            2 	
      520	            6 	
      521	            5 	
      522	            8 	
      523	            8 	
      524	            2 	
      525	            4 	
      526	            4 	
      527	            6 	
      528	            6 	
      529	           11 	
      530	            5 	
      531	            2 	
      532	            8 	
      533	            2 	
      534	            5 	
      535	            3 	
      536	            3 	
      537	            8 	
      538	            7 	
      539	            7 	
      540	            4 	
      541	           10 	
      542	            4 	
      543	            7 	
      544	            8 	
      545	            9 	
      546	            2 	
      547	            8 	
      548	            6 	
      549	            3 	
      550	            6 	
      551	           15 	
      552	            7 	
      553	            6 	
      554	            1 	
      555	            2 	
      556	            5 	
      557	            3 	
      558	            6 	
      559	            7 	
      560	            1 	
      561	            6 	
      562	            5 	
      563	            8 	
      564	            5 	
      565	           10 	
      566	            5 	
      567	            4 	
      568	            6 	
      569	            4 	
      570	            4 	
      571	            6 	
      572	            7 	
      573	            5 	
      574	            6 	
      575	           10 	
      576	            7 	
      577	            5 	
      578	            7 	
      579	            5 	
      580	            8 	
      581	            3 	
      582	            5 	
      583	            5 	
      584	            5 	
      585	            3 	
      586	            3 	
      587	            9 	
      588	            6 	
      589	            4 	
      590	            3 	
      591	            7 	
      592	            7 	
      593	           10 	
      594	            6 	
      595	            6 	
      596	            8 	
      597	            9 	
      598	            3 	
      599	           10 	
      600	            7 	
      601	            3 	
      602	            3 	
      603	            4 	
      604	            5 	
      605	            4 	
      606	            5 	
      607	            7 	
      608	            4 	
      609	            2 	
      610	            6 	
      611	            7 	
      612	            6 	
      613	            7 	
      614	            7 	
      615	            6 	
      616	            6 	
      617	            8 	
      618	            3 	
      619	            7 	
      620	            4 	
      621	           10 	
      622	            4 	
      623	            6 	
      624	            5 	
      625	            8 	
      626	            7 	
      627	            4 	
      628	            8 	
      629	            6 	
      630	            6 	
      631	            2 	
      632	            5 	
      633	            8 	
      634	            3 	
      635	            2 	
      636	            5 	
      637	            9 	
      638	            4 	
      639	            5 	
      640	            7 	
      641	            8 	
      642	            4 	
      643	            3 	
      644	           10 	
      645	            3 	
      646	            8 	
      647	            3 	
      648	            4 	
      649	            5 	
      650	            5 	
      651	            8 	
      652	            3 	
      653	            3 	
      654	            6 	
      655	            4 	
      656	            3 	
      657	            2 	
      658	           10 	
      659	            7 	
      660	           10 	
      661	            3 	
      662	            6 	
      663	            7 	
      664	            6 	
      665	            4 	
      666	            7 	
      667	            3 	
      668	            6 	
      669	            4 	
      670	            2 	
      671	            7 	
      672	            3 	
      673	            6 	
      674	            3 	
      675	            5 	
      676	            7 	
      677	            8 	
