Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2024-06-27
Time (HH:MM:SS):	22:26:55
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	800
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	          490 	
        2	          512 	
        3	          495 	
        4	          522 	
        5	          494 	
        6	          519 	
        7	          452 	
        8	          507 	
        9	          488 	
       10	          523 	
       11	          514 	
       12	          488 	
       13	          515 	
       14	          482 	
       15	          532 	
       16	          560 	
       17	          477 	
       18	          510 	
       19	          476 	
       20	          528 	
       21	          482 	
       22	          487 	
       23	          477 	
       24	          521 	
       25	          513 	
       26	          492 	
       27	          507 	
       28	          473 	
       29	          507 	
       30	          496 	
       31	          489 	
       32	          447 	
       33	          500 	
       34	          505 	
       35	          526 	
       36	          481 	
       37	          516 	
       38	          484 	
       39	          520 	
       40	          510 	
       41	          472 	
       42	          505 	
       43	          505 	
       44	          511 	
       45	          490 	
       46	          514 	
       47	          523 	
       48	          493 	
       49	          515 	
       50	          503 	
       51	          513 	
       52	          499 	
       53	          507 	
       54	          510 	
       55	          497 	
       56	          486 	
       57	          479 	
       58	          498 	
       59	          507 	
       60	          511 	
       61	          496 	
       62	          480 	
       63	          464 	
       64	          479 	
       65	          514 	
       66	          498 	
       67	          491 	
       68	          488 	
       69	          504 	
       70	          515 	
       71	          560 	
       72	          481 	
       73	          506 	
       74	          510 	
       75	          529 	
       76	          514 	
       77	          496 	
       78	          531 	
       79	          513 	
       80	          535 	
       81	          522 	
       82	          488 	
       83	          471 	
       84	          519 	
       85	          521 	
       86	          488 	
       87	          498 	
       88	          485 	
       89	          592 	
       90	          489 	
       91	          502 	
       92	          504 	
       93	          511 	
       94	          501 	
       95	          503 	
       96	          521 	
       97	          500 	
       98	          551 	
       99	          537 	
      100	          473 	
      101	          534 	
      102	          494 	
      103	          482 	
      104	          499 	
      105	          499 	
      106	          486 	
      107	          540 	
      108	          473 	
      109	          527 	
      110	          520 	
      111	          517 	
      112	          495 	
      113	          457 	
      114	          505 	
      115	          528 	
      116	          504 	
      117	          493 	
      118	          517 	
      119	          520 	
      120	          503 	
      121	          523 	
      122	          517 	
      123	          472 	
      124	          507 	
      125	          500 	
      126	          512 	
      127	          532 	
      128	          540 	
      129	          485 	
      130	          487 	
      131	          504 	
      132	          498 	
      133	          493 	
      134	          511 	
      135	          512 	
      136	          532 	
      137	          475 	
      138	          499 	
      139	          513 	
      140	          524 	
      141	          532 	
      142	          521 	
      143	          470 	
      144	          486 	
      145	          479 	
      146	          532 	
      147	          480 	
      148	          550 	
      149	          523 	
      150	          526 	
      151	          488 	
      152	          490 	
      153	          501 	
      154	          483 	
      155	          491 	
      156	          550 	
      157	          535 	
      158	          503 	
      159	          529 	
      160	          488 	
      161	          448 	
      162	          501 	
      163	          528 	
      164	          496 	
      165	          489 	
      166	          499 	
      167	          549 	
      168	          510 	
      169	          482 	
      170	          485 	
      171	          497 	
      172	          469 	
      173	          526 	
      174	          523 	
      175	          496 	
      176	          457 	
      177	          479 	
      178	          491 	
      179	          500 	
      180	          509 	
      181	          522 	
      182	          496 	
      183	          513 	
      184	          493 	
      185	          503 	
      186	          501 	
      187	          496 	
      188	          479 	
      189	          514 	
      190	          511 	
      191	          471 	
      192	          470 	
      193	          538 	
      194	          509 	
      195	          510 	
      196	          470 	
      197	          542 	
      198	          524 	
      199	          543 	
      200	          521 	
      201	          495 	
      202	          492 	
      203	          507 	
      204	          555 	
      205	          517 	
      206	          513 	
      207	          511 	
      208	          540 	
      209	          464 	
      210	          499 	
      211	          541 	
      212	          510 	
      213	          515 	
      214	          527 	
      215	          523 	
      216	          547 	
      217	          484 	
      218	          528 	
      219	          528 	
      220	          531 	
      221	          512 	
      222	          544 	
      223	          496 	
      224	          464 	
      225	          488 	
      226	          506 	
      227	          518 	
      228	          470 	
      229	          575 	
      230	          518 	
      231	          528 	
      232	          502 	
      233	          493 	
      234	          541 	
      235	          504 	
      236	          520 	
      237	          491 	
      238	          531 	
      239	          518 	
      240	          486 	
      241	          480 	
