Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2024-06-27
Time (HH:MM:SS):	22:18:08
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	100
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	800
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	            4 	
        2	            2 	
        3	            3 	
        4	            4 	
        5	            4 	
        6	            6 	
        7	            6 	
        8	            5 	
        9	            6 	
       10	            8 	
       11	            2 	
       12	            2 	
       13	            6 	
       14	            9 	
       15	            3 	
       16	            1 	
       17	            7 	
       18	            1 	
       19	            6 	
       20	            3 	
       21	            3 	
       22	            7 	
       23	            2 	
       24	            6 	
       25	            2 	
       26	            5 	
       27	            1 	
       28	            1 	
       29	           13 	
       30	            6 	
       31	            6 	
       32	            6 	
       33	            5 	
       34	            3 	
       35	            8 	
       36	            1 	
       37	            8 	
       38	            2 	
       39	            5 	
       40	            3 	
       41	            1 	
       42	            7 	
       43	            5 	
       44	            6 	
       45	            5 	
       46	            9 	
       47	            6 	
       48	            6 	
       49	            5 	
       50	            6 	
       51	            3 	
       52	            7 	
       53	           11 	
       54	            3 	
       55	            2 	
       56	           10 	
       57	            8 	
       58	            6 	
       59	            3 	
       60	            3 	
       61	            8 	
       62	            2 	
       63	            7 	
       64	            6 	
       65	            2 	
       66	            6 	
       67	            2 	
       68	            4 	
       69	            4 	
       70	            8 	
       71	            4 	
       72	            7 	
       73	            5 	
       74	            8 	
       75	            5 	
       76	            3 	
       77	            8 	
       78	            7 	
       79	            4 	
       80	            4 	
       81	            0 	
       82	            5 	
       83	            8 	
       84	            9 	
       85	            5 	
       86	           10 	
       87	           11 	
       88	            5 	
       89	            3 	
       90	            5 	
       91	            1 	
       92	            7 	
       93	            5 	
       94	            5 	
       95	            5 	
       96	            6 	
       97	            3 	
       98	           15 	
       99	            3 	
      100	            4 	
      101	            5 	
      102	            3 	
      103	            5 	
      104	            3 	
      105	            3 	
      106	            9 	
      107	            3 	
      108	            6 	
      109	            3 	
      110	            2 	
      111	            7 	
      112	            7 	
      113	            4 	
      114	            2 	
      115	            9 	
      116	            8 	
      117	            5 	
      118	            7 	
      119	            5 	
      120	            3 	
      121	            6 	
      122	            3 	
      123	            3 	
      124	            5 	
      125	            2 	
      126	            8 	
      127	            4 	
      128	            4 	
      129	            8 	
      130	            0 	
      131	            2 	
      132	            6 	
      133	            8 	
      134	           11 	
      135	            5 	
      136	            1 	
      137	            9 	
      138	            4 	
      139	            4 	
      140	            6 	
      141	            2 	
      142	            4 	
      143	            4 	
      144	            1 	
      145	            9 	
      146	            0 	
      147	            4 	
      148	            9 	
      149	            9 	
      150	            5 	
      151	            2 	
      152	            3 	
      153	            8 	
      154	            4 	
      155	            1 	
      156	            5 	
      157	            6 	
      158	            3 	
      159	            4 	
      160	            5 	
      161	            5 	
      162	            4 	
      163	            8 	
      164	            2 	
      165	            4 	
      166	            9 	
      167	            3 	
      168	            1 	
      169	            5 	
      170	            7 	
      171	            7 	
      172	            4 	
      173	            7 	
      174	            9 	
      175	            7 	
      176	            7 	
      177	            7 	
      178	            4 	
      179	            8 	
      180	            9 	
      181	            7 	
      182	           12 	
      183	           10 	
      184	            3 	
      185	            5 	
      186	            8 	
      187	            5 	
      188	            5 	
      189	            5 	
      190	            2 	
      191	            3 	
      192	            6 	
      193	            5 	
      194	            6 	
      195	            3 	
      196	           10 	
      197	           10 	
      198	            4 	
      199	            9 	
      200	            6 	
      201	            8 	
      202	            6 	
      203	            8 	
      204	            5 	
      205	            7 	
      206	           13 	
      207	            1 	
      208	            4 	
      209	            4 	
      210	            4 	
      211	            3 	
      212	            8 	
      213	            9 	
      214	            8 	
      215	            6 	
      216	            4 	
      217	            2 	
      218	            7 	
      219	            4 	
      220	            8 	
      221	            4 	
      222	            9 	
      223	            4 	
      224	            3 	
      225	            5 	
      226	            5 	
      227	            6 	
      228	           10 	
      229	            8 	
      230	            5 	
      231	            4 	
      232	            5 	
      233	            3 	
      234	            6 	
      235	            5 	
      236	            5 	
      237	            1 	
      238	            5 	
      239	           14 	
      240	            8 	
      241	            4 	
      242	            4 	
      243	            6 	
      244	            4 	
      245	            8 	
      246	            6 	
      247	            8 	
      248	            6 	
      249	            6 	
      250	            5 	
      251	            2 	
      252	            7 	
      253	            2 	
      254	            6 	
      255	            3 	
      256	            5 	
      257	            5 	
      258	            1 	
      259	            5 	
      260	            4 	
      261	            9 	
      262	            9 	
      263	            5 	
      264	            2 	
      265	            7 	
      266	            6 	
      267	            7 	
      268	            4 	
      269	            5 	
      270	            5 	
      271	            8 	
      272	            3 	
      273	            4 	
      274	            7 	
      275	            8 	
      276	            2 	
      277	            1 	
      278	            3 	
      279	            2 	
      280	            7 	
      281	            4 	
      282	            7 	
      283	            4 	
      284	            4 	
      285	            5 	
      286	            2 	
      287	            4 	
      288	            3 	
      289	            6 	
      290	            6 	
      291	            3 	
      292	            8 	
      293	            7 	
      294	            5 	
      295	            7 	
      296	            8 	
      297	            2 	
      298	            6 	
      299	            7 	
      300	            5 	
      301	            5 	
      302	            6 	
      303	            5 	
      304	            0 	
      305	            6 	
      306	            7 	
      307	            9 	
      308	            7 	
      309	            3 	
      310	            5 	
      311	            4 	
      312	            4 	
      313	           12 	
      314	           10 	
      315	            4 	
      316	            6 	
      317	            2 	
      318	            6 	
      319	            2 	
      320	            6 	
      321	            8 	
      322	            9 	
      323	            3 	
      324	            5 	
      325	           14 	
      326	            3 	
      327	            9 	
      328	            4 	
      329	            5 	
      330	            4 	
      331	            2 	
      332	            2 	
      333	            6 	
      334	            5 	
      335	            3 	
      336	            2 	
      337	            3 	
      338	            4 	
      339	            2 	
      340	            6 	
      341	            6 	
      342	            5 	
      343	            9 	
      344	            4 	
      345	            3 	
      346	            6 	
      347	            7 	
      348	            8 	
      349	            6 	
      350	            4 	
      351	            4 	
      352	            9 	
      353	            7 	
      354	            7 	
      355	            6 	
      356	            1 	
      357	            8 	
      358	            9 	
      359	            7 	
      360	            5 	
      361	            3 	
      362	            3 	
      363	            3 	
      364	            5 	
      365	            4 	
      366	            8 	
      367	            6 	
      368	            4 	
      369	            1 	
      370	            4 	
      371	            9 	
      372	            6 	
      373	            8 	
      374	            5 	
      375	            3 	
      376	            4 	
      377	            7 	
      378	            8 	
      379	            8 	
      380	            5 	
      381	            4 	
      382	            6 	
      383	            4 	
      384	            9 	
      385	            5 	
      386	            4 	
      387	            2 	
      388	            7 	
      389	            5 	
      390	            3 	
      391	            3 	
      392	            3 	
      393	            0 	
      394	            7 	
      395	            3 	
      396	           12 	
      397	            4 	
      398	            3 	
      399	           10 	
      400	            8 	
      401	            3 	
      402	            2 	
      403	            6 	
      404	            8 	
      405	            5 	
      406	            2 	
      407	           11 	
      408	            4 	
      409	            1 	
      410	            5 	
      411	           10 	
      412	            9 	
      413	            4 	
      414	            5 	
      415	            9 	
      416	            7 	
      417	            5 	
      418	           11 	
      419	           14 	
      420	            6 	
      421	            2 	
      422	            7 	
      423	            4 	
      424	            3 	
      425	            6 	
      426	            7 	
      427	            5 	
      428	            3 	
      429	            3 	
      430	            4 	
      431	            4 	
      432	            8 	
      433	            9 	
      434	            7 	
      435	            3 	
      436	            6 	
