# bins en theta = 80.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	55	55000.000
2	61	61000.000
3	56	56000.000
4	67	67000.000
5	65	65000.000
6	69	69000.000
7	60	60000.000
8	67	67000.000
9	44	44000.000
10	57	57000.000
11	69	69000.000
12	58	58000.000
13	60	60000.000
14	62	62000.000
15	62	62000.000
16	58	58000.000
17	48	48000.000
18	55	55000.000
19	65	65000.000
20	64	64000.000
21	52	52000.000
22	49	49000.000
23	68	68000.000
24	65	65000.000
25	62	62000.000
26	51	51000.000
27	59	59000.000
28	55	55000.000
29	65	65000.000
30	51	51000.000
31	58	58000.000
32	47	47000.000
33	50	50000.000
34	56	56000.000
35	49	49000.000
36	52	52000.000
37	84	84000.000
38	67	67000.000
39	49	49000.000
40	58	58000.000
41	69	69000.000
42	57	57000.000
43	53	53000.000
44	47	47000.000
45	51	51000.000
46	52	52000.000
47	64	64000.000
48	56	56000.000
49	70	70000.000
50	56	56000.000
51	63	63000.000
52	63	63000.000
53	57	57000.000
54	64	64000.000
55	57	57000.000
56	60	60000.000
57	59	59000.000
58	45	45000.000
59	51	51000.000
60	65	65000.000
61	57	57000.000
62	61	61000.000
63	56	56000.000
64	73	73000.000
65	65	65000.000
66	55	55000.000
67	70	70000.000
68	73	73000.000
69	59	59000.000
70	47	47000.000
71	67	67000.000
72	61	61000.000
73	71	71000.000
74	60	60000.000
75	55	55000.000
76	71	71000.000
77	53	53000.000
78	61	61000.000
79	64	64000.000
80	59	59000.000
81	57	57000.000
82	43	43000.000
83	59	59000.000
84	63	63000.000
85	62	62000.000
86	57	57000.000
87	68	68000.000
88	70	70000.000
89	56	56000.000
90	71	71000.000
91	49	49000.000
92	56	56000.000
93	51	51000.000
94	62	62000.000
95	55	55000.000
96	62	62000.000
97	56	56000.000
98	54	54000.000
99	61	61000.000
100	65	65000.000
101	54	54000.000
102	65	65000.000
103	55	55000.000
104	52	52000.000
105	60	60000.000
106	55	55000.000
107	58	58000.000
108	57	57000.000
109	60	60000.000
110	64	64000.000
111	52	52000.000
112	57	57000.000
113	53	53000.000
114	47	47000.000
115	52	52000.000
116	64	64000.000
117	65	65000.000
118	74	74000.000
119	56	56000.000
120	66	66000.000
121	52	52000.000
122	50	50000.000
123	54	54000.000
124	70	70000.000
125	57	57000.000
126	62	62000.000
127	51	51000.000
128	64	64000.000
129	62	62000.000
130	49	49000.000
131	58	58000.000
132	57	57000.000
133	45	45000.000
134	60	60000.000
135	59	59000.000
136	65	65000.000
137	54	54000.000
138	66	66000.000
139	75	75000.000
140	59	59000.000
141	71	71000.000
142	63	63000.000
143	57	57000.000
144	45	45000.000
145	54	54000.000
146	64	64000.000
147	67	67000.000
148	58	58000.000
149	60	60000.000
150	46	46000.000
151	58	58000.000
152	53	53000.000
153	58	58000.000
154	66	66000.000
155	64	64000.000
156	43	43000.000
157	62	62000.000
158	52	52000.000
159	54	54000.000
160	59	59000.000
161	52	52000.000
162	71	71000.000
163	58	58000.000
