# bins en theta = 280.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	49	49000.000
2	67	67000.000
3	59	59000.000
4	61	61000.000
5	64	64000.000
6	53	53000.000
7	80	80000.000
8	66	66000.000
9	51	51000.000
10	54	54000.000
11	46	46000.000
12	54	54000.000
13	58	58000.000
14	59	59000.000
15	60	60000.000
16	48	48000.000
17	65	65000.000
18	55	55000.000
19	40	40000.000
20	74	74000.000
21	53	53000.000
22	50	50000.000
23	48	48000.000
24	53	53000.000
25	59	59000.000
26	47	47000.000
27	64	64000.000
28	69	69000.000
29	57	57000.000
30	52	52000.000
31	59	59000.000
32	73	73000.000
33	65	65000.000
34	47	47000.000
35	57	57000.000
36	79	79000.000
37	56	56000.000
38	62	62000.000
39	67	67000.000
40	52	52000.000
41	57	57000.000
42	67	67000.000
43	53	53000.000
44	48	48000.000
45	61	61000.000
46	51	51000.000
47	56	56000.000
48	61	61000.000
49	60	60000.000
50	55	55000.000
51	50	50000.000
52	62	62000.000
53	60	60000.000
54	60	60000.000
55	67	67000.000
56	71	71000.000
57	67	67000.000
58	53	53000.000
59	54	54000.000
60	69	69000.000
61	57	57000.000
62	57	57000.000
63	74	74000.000
64	51	51000.000
65	58	58000.000
66	53	53000.000
67	51	51000.000
68	55	55000.000
69	67	67000.000
70	60	60000.000
71	61	61000.000
72	64	64000.000
73	58	58000.000
74	55	55000.000
75	52	52000.000
76	53	53000.000
77	63	63000.000
78	67	67000.000
79	67	67000.000
80	56	56000.000
81	50	50000.000
82	54	54000.000
83	47	47000.000
84	56	56000.000
85	51	51000.000
86	49	49000.000
87	58	58000.000
88	54	54000.000
89	63	63000.000
90	60	60000.000
91	54	54000.000
92	55	55000.000
93	67	67000.000
94	59	59000.000
95	55	55000.000
96	56	56000.000
97	54	54000.000
98	56	56000.000
99	57	57000.000
100	72	72000.000
101	49	49000.000
102	58	58000.000
103	53	53000.000
104	60	60000.000
105	47	47000.000
106	52	52000.000
107	61	61000.000
108	54	54000.000
109	51	51000.000
110	42	42000.000
111	59	59000.000
112	66	66000.000
113	56	56000.000
114	53	53000.000
115	50	50000.000
116	62	62000.000
117	54	54000.000
118	61	61000.000
119	50	50000.000
120	54	54000.000
121	46	46000.000
122	59	59000.000
123	49	49000.000
124	52	52000.000
125	60	60000.000
126	61	61000.000
127	46	46000.000
128	67	67000.000
129	67	67000.000
130	70	70000.000
131	63	63000.000
132	53	53000.000
133	50	50000.000
134	51	51000.000
135	66	66000.000
136	49	49000.000
137	44	44000.000
138	56	56000.000
139	59	59000.000
140	72	72000.000
141	57	57000.000
142	60	60000.000
143	57	57000.000
144	70	70000.000
145	54	54000.000
146	55	55000.000
147	61	61000.000
148	49	49000.000
149	55	55000.000
150	53	53000.000
151	60	60000.000
152	51	51000.000
153	67	67000.000
154	60	60000.000
155	58	58000.000
156	58	58000.000
157	56	56000.000
158	49	49000.000
159	58	58000.000
160	46	46000.000
161	61	61000.000
162	50	50000.000
163	54	54000.000
164	45	45000.000
165	61	61000.000
166	67	67000.000
167	58	58000.000
168	52	52000.000
169	57	57000.000
170	63	63000.000
171	54	54000.000
172	57	57000.000
173	59	59000.000
174	60	60000.000
175	61	61000.000
176	75	75000.000
177	58	58000.000
178	60	60000.000
179	55	55000.000
180	59	59000.000
181	49	49000.000
182	42	42000.000
183	50	50000.000
184	54	54000.000
185	43	43000.000
186	48	48000.000
187	57	57000.000
188	61	61000.000
189	60	60000.000
190	53	53000.000
191	57	57000.000
192	71	71000.000
193	45	45000.000
194	56	56000.000
195	66	66000.000
196	56	56000.000
197	64	64000.000
198	59	59000.000
199	50	50000.000
200	43	43000.000
201	65	65000.000
202	54	54000.000
203	47	47000.000
204	52	52000.000
205	62	62000.000
206	52	52000.000
207	55	55000.000
208	62	62000.000
209	58	58000.000
210	45	45000.000
211	68	68000.000
212	48	48000.000
213	64	64000.000
214	73	73000.000
215	66	66000.000
216	49	49000.000
217	68	68000.000
218	65	65000.000
219	54	54000.000
220	56	56000.000
221	58	58000.000
222	62	62000.000
223	55	55000.000
224	53	53000.000
225	53	53000.000
226	62	62000.000
227	44	44000.000
228	56	56000.000
229	58	58000.000
230	56	56000.000
231	53	53000.000
232	71	71000.000
233	53	53000.000
234	63	63000.000
235	56	56000.000
236	59	59000.000
237	57	57000.000
238	42	42000.000
239	53	53000.000
240	49	49000.000
241	65	65000.000
242	60	60000.000
243	57	57000.000
244	51	51000.000
245	72	72000.000
246	68	68000.000
247	57	57000.000
248	53	53000.000
249	57	57000.000
250	49	49000.000
251	63	63000.000
252	54	54000.000
253	48	48000.000
254	63	63000.000
255	53	53000.000
256	53	53000.000
257	64	64000.000
258	64	64000.000
259	68	68000.000
260	72	72000.000
261	65	65000.000
262	59	59000.000
263	61	61000.000
264	61	61000.000
265	45	45000.000
266	47	47000.000
267	58	58000.000
268	50	50000.000
269	50	50000.000
270	58	58000.000
271	50	50000.000
272	63	63000.000
273	62	62000.000
274	53	53000.000
275	48	48000.000
276	63	63000.000
277	66	66000.000
278	52	52000.000
279	58	58000.000
280	65	65000.000
281	51	51000.000
282	67	67000.000
283	67	67000.000
284	53	53000.000
285	62	62000.000
286	57	57000.000
287	46	46000.000
288	58	58000.000
289	61	61000.000
290	61	61000.000
291	52	52000.000
292	69	69000.000
293	48	48000.000
294	66	66000.000
295	59	59000.000
296	65	65000.000
297	53	53000.000
298	53	53000.000
299	71	71000.000
300	62	62000.000
301	57	57000.000
302	60	60000.000
303	66	66000.000
304	60	60000.000
305	52	52000.000
306	60	60000.000
307	63	63000.000
308	68	68000.000
309	55	55000.000
310	70	70000.000
311	59	59000.000
312	75	75000.000
313	55	55000.000
314	47	47000.000
315	54	54000.000
316	56	56000.000
317	69	69000.000
318	56	56000.000
319	55	55000.000
320	47	47000.000
321	54	54000.000
322	52	52000.000
323	50	50000.000
324	50	50000.000
325	51	51000.000
326	54	54000.000
327	50	50000.000
328	55	55000.000
329	66	66000.000
330	62	62000.000
331	59	59000.000
332	40	40000.000
333	45	45000.000
334	64	64000.000
335	61	61000.000
336	60	60000.000
337	59	59000.000
338	79	79000.000
339	53	53000.000
340	58	58000.000
341	59	59000.000
342	36	36000.000
343	66	66000.000
344	66	66000.000
345	73	73000.000
346	46	46000.000
347	55	55000.000
348	59	59000.000
349	59	59000.000
350	54	54000.000
351	60	60000.000
352	68	68000.000
353	65	65000.000
354	58	58000.000
355	46	46000.000
356	57	57000.000
357	59	59000.000
358	62	62000.000
359	56	56000.000
360	69	69000.000
361	59	59000.000
362	50	50000.000
363	61	61000.000
364	48	48000.000
365	71	71000.000
366	64	64000.000
367	68	68000.000
368	57	57000.000
369	46	46000.000
370	63	63000.000
371	63	63000.000
372	54	54000.000
373	52	52000.000
374	52	52000.000
375	57	57000.000
376	63	63000.000
377	60	60000.000
378	53	53000.000
379	61	61000.000
380	66	66000.000
381	71	71000.000
382	61	61000.000
383	55	55000.000
384	52	52000.000
385	49	49000.000
386	64	64000.000
387	54	54000.000
388	57	57000.000
389	61	61000.000
